,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,سپيد,سپيد ماكيان,36236,2540662,67556202580,25330,26590,26590,1260,4.97,26590,1260,4.97,26590,26590,1400-5-5,2021-07-27
1,شستا,سرمايه گذاري تامين اجتماعي,25932,120555980,1503472244520,12960,12960,12340,-620,-4.78,12470,-490,-3.78,12320,12960,1400-5-5,2021-07-27
2,لطيف,محصولات كاغذي لطيف,23023,2693200,164045472017,63787,62300,60598,-3189,-5,60911,-2876,-4.51,60598,62355,1400-5-5,2021-07-27
3,پالايش,صندوق پالايشي يكم-سهام,19603,14901047,1043913709900,71290,70650,69610,-1680,-2.36,70060,-1230,-1.73,69570,70900,1400-5-5,2021-07-27
4,بركت,گروه دارويي بركت,18203,34268969,1303854369740,39570,38850,38110,-1460,-3.69,38050,-1520,-3.84,37600,39000,1400-5-5,2021-07-27
5,فگستر,گسترش صنايع روي ايرانيان,17880,8483640,124859274764,15186,15200,14800,-386,-2.54,14718,-468,-3.08,14442,15210,1400-5-5,2021-07-27
6,ذوب,سهامي ذوب آهن  اصفهان,17146,465174208,1839275166888,3791,3980,3899,108,2.85,3954,163,4.3,3852,3980,1400-5-5,2021-07-27
7,ولكار,ليزينگ كارآفرين,15992,10988094,44797383743,4235,4235,4024,-211,-4.98,4077,-158,-3.73,4024,4235,1400-5-5,2021-07-27
8,گدنا,تهيه توزيع غذاي دنا آفرين فدك,15945,5632502,119795364037,21795,21765,21050,-745,-3.42,21269,-526,-2.41,20706,22386,1400-5-5,2021-07-27
9,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,15393,43478100,179536808779,4272,4211,4089,-183,-4.28,4129,-143,-3.35,4085,4270,1400-5-5,2021-07-27
10,بوعلي,پتروشيمي بوعلي سينا,13887,13550816,749420555400,53030,53900,55680,2650,5,55300,2270,4.28,53560,55680,1400-5-5,2021-07-27
11,دارا يكم,صندوق واسطه گري مالي يكم-سهام,13561,5989958,703389663030,120510,119110,116000,-4510,-3.74,117430,-3080,-2.56,115100,120000,1400-5-5,2021-07-27
12,فولاد,فولاد مباركه اصفهان,13499,106614974,1123802677170,10790,10760,10420,-370,-3.43,10540,-250,-2.32,10410,10800,1400-5-5,2021-07-27
13,خساپا,سايپا,13397,503251215,870031288074,1809,1774,1719,-90,-4.98,1729,-80,-4.42,1719,1810,1400-5-5,2021-07-27
14,غكورش,صنعت غذايي كورش,12464,10342580,422796643580,41380,41800,39810,-1570,-3.79,40880,-500,-1.21,39710,42500,1400-5-5,2021-07-27
15,فتوسا,توليد و توسعه سرب روي ايرانيان,11723,5851651,85293759948,15150,15220,14393,-757,-5,14576,-574,-3.79,14393,15220,1400-5-5,2021-07-27
16,اپال,فرآوري معدني اپال كاني پارس,11715,6742735,143080178270,20860,21000,21250,390,1.87,21220,360,1.73,20800,21660,1400-5-5,2021-07-27
17,نوري,پتروشيمي نوري,10769,8218048,686905532080,80730,82780,83880,3150,3.9,83580,2850,3.53,81500,84760,1400-5-5,2021-07-27
18,كرمان,س. توسعه و عمران استان كرمان,10539,352161778,452608102165,1345,1315,1278,-67,-4.98,1285,-60,-4.46,1278,1330,1400-5-5,2021-07-27
19,كاما,باما,9751,62568375,750233032470,12470,12300,11850,-620,-4.97,11990,-480,-3.85,11850,12600,1400-5-5,2021-07-27
20,شپنا,پالايش نفت اصفهان,9199,65762226,781291907140,12560,11940,11860,-700,-5.57,11880,-680,-5.41,11710,12100,1400-5-5,2021-07-27
21,ومعادن,توسعه‌معادن‌وفلزات‌,8990,170606013,1848287471360,10370,10560,10550,180,1.74,10830,460,4.44,10360,10880,1400-5-5,2021-07-27
22,شاروم,پتروشيمي اروميه,8852,5215194,80290904225,15411,15790,15060,-351,-2.28,15396,-15,-0.1,14641,16020,1400-5-5,2021-07-27
23,زملارد,كشاورزي و دامپروري ملارد شير,8826,5786731,180481252608,29794,30800,31283,1489,5,31189,1395,4.68,30020,31283,1400-5-5,2021-07-27
24,چخزر,صنايع چوب خزر كاسپين,8458,2549118,102059416053,40008,41298,38801,-1207,-3.02,40037,29,0.07,38300,41690,1400-5-5,2021-07-27
25,شگويا,پتروشيمي تندگويان,7799,40739574,443414572523,10867,10971,10820,-47,-0.43,10884,17,0.16,10601,11165,1400-5-5,2021-07-27
26,غگل,گلوكوزان‌,7515,98333828,366852639228,3674,3857,3630,-44,-1.2,3731,57,1.55,3550,3857,1400-5-5,2021-07-27
27,وخارزم,سرمايه گذاري خوارزمي,7122,66858408,396469782260,6030,6100,5860,-170,-2.82,5930,-100,-1.66,5730,6250,1400-5-5,2021-07-27
28,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,7092,198499532,514117625758,2709,2667,2574,-135,-4.98,2590,-119,-4.39,2574,2679,1400-5-5,2021-07-27
29,كدما,معدني‌ دماوند,7013,3257002,621543665390,182530,191650,191650,9120,5,190830,8300,4.55,177000,191650,1400-5-5,2021-07-27
30,كزغال,زغال سنگ پروده طبس,6709,3398405,113615119974,34549,34210,32880,-1669,-4.83,33432,-1117,-3.23,32831,34250,1400-5-5,2021-07-27
31,فاهواز,نورد و لوله اهواز,6666,43709470,327561441593,7455,7381,7529,74,0.99,7494,39,0.52,7381,7529,1400-5-5,2021-07-27
32,هاي وب,داده گسترعصرنوين-هاي وب,6427,57504007,513849374550,9080,9070,8780,-300,-3.3,8940,-140,-1.54,8690,9150,1400-5-5,2021-07-27
33,كچاد,معدني‌وصنعتي‌چادرملو,6412,31185690,864909503790,26580,26940,27400,820,3.09,27730,1150,4.33,26940,27900,1400-5-5,2021-07-27
34,فاراكح,ح . ماشين‌ سازي‌ اراك‌,6386,181361263,168613795282,1020,999,918,-102,-10,930,-90,-8.82,918,999,1400-5-5,2021-07-27
35,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,6238,33689772,319204684830,9600,9590,9370,-230,-2.4,9470,-130,-1.35,9290,9800,1400-5-5,2021-07-27
36,ثبهساز,بهساز كاشانه تهران,6039,27469232,59921991485,2212,2150,2132,-80,-3.62,2181,-31,-1.4,2110,2265,1400-5-5,2021-07-27
37,كگل,معدني و صنعتي گل گهر,5817,70604858,1456105422660,19680,20070,20610,930,4.73,20620,940,4.78,19850,20660,1400-5-5,2021-07-27
