,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,35207,53055256,3814285520180,73530,71400,72400,-1130,-1.54,71890,-1640,-2.23,70500,73200,1400-10-5,2021-12-26
1,شستا,سرمايه گذاري تامين اجتماعي,31623,181278736,2031371780200,11090,11110,11320,230,2.07,11210,120,1.08,11010,11480,1400-10-5,2021-12-26
2,شبندر,پالايش نفت بندرعباس,20151,335896797,2211721322140,6380,6470,6690,310,4.86,6580,200,3.13,6410,6690,1400-10-5,2021-12-26
3,خاور,ايران خودرو ديزل,16155,841782216,1017219417769,1158,1215,1215,57,4.92,1208,50,4.32,1165,1215,1400-10-5,2021-12-26
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15346,11134352,1241443143940,115300,110540,112490,-2810,-2.44,111500,-3800,-3.3,110030,112850,1400-10-5,2021-12-26
5,كدما,معدني‌ دماوند,10700,15812442,1141420973570,69140,72590,72500,3360,4.86,72180,3040,4.4,67000,72590,1400-10-5,2021-12-26
6,شتران,پالايش نفت تهران,10610,159220002,679031898175,4301,4200,4266,-35,-0.81,4265,-36,-0.84,4134,4390,1400-10-5,2021-12-26
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,9678,88042536,620807452740,7010,7010,7160,150,2.14,7050,40,0.57,6900,7180,1400-10-5,2021-12-26
8,خودرو,ايران‌ خودرو,9019,278809739,531227468999,1956,1910,1921,-35,-1.79,1905,-51,-2.61,1865,1932,1400-10-5,2021-12-26
9,فولاد,فولاد مباركه اصفهان,8826,71882370,769932276850,10810,10590,10910,100,0.93,10710,-100,-0.93,10450,10950,1400-10-5,2021-12-26
10,شپنا,پالايش نفت اصفهان,8513,98358388,613285893990,6190,6150,6320,130,2.1,6240,50,0.81,6010,6450,1400-10-5,2021-12-26
11,بركت,گروه دارويي بركت,7259,21832020,350874807370,16810,16300,16080,-730,-4.34,16070,-740,-4.4,15970,16300,1400-10-5,2021-12-26
12,وتجارت,بانك تجارت,6947,290254850,563510100461,1996,1958,1971,-25,-1.25,1941,-55,-2.76,1898,1979,1400-10-5,2021-12-26
13,كالا,بورس كالاي ايران,6276,15385566,464661296380,31550,30350,30000,-1550,-4.91,30200,-1350,-4.28,29980,31290,1400-10-5,2021-12-26
14,خساپا,سايپا,6271,229901013,375702972405,1662,1625,1657,-5,-0.3,1634,-28,-1.68,1600,1662,1400-10-5,2021-12-26
15,تسه0009,امتيازتسهيلات مسكن آذر 1400,5880,241090,224216172194,899017,889200,943967,44950,5,930010,30993,3.45,889200,943967,1400-10-5,2021-12-26
16,وبملت,بانك ملت,5707,156887859,483253680660,3137,3110,3149,12,0.38,3080,-57,-1.82,3015,3151,1400-10-5,2021-12-26
17,كمند,صندوق س. با درآمد ثابت كمند,5057,203114207,2053631354939,10105,10110,10111,6,0.06,10111,6,0.06,10110,10111,1400-10-5,2021-12-26
18,توسن,توسعه سامانه ي نرم افزاري نگين,4998,11217883,223734906387,19976,20100,20050,74,0.37,19944,-32,-0.16,19503,20220,1400-10-5,2021-12-26
19,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4751,133500558,292947063971,2255,2200,2272,17,0.75,2194,-61,-2.71,2148,2278,1400-10-5,2021-12-26
20,فرابورس,فرابورس ايران,4667,17417954,314154279660,18436,17720,17999,-437,-2.37,18036,-400,-2.17,17610,18600,1400-10-5,2021-12-26
21,وبصادر,بانك صادرات ايران,4626,165763856,310074915440,1884,1876,1892,8,0.42,1871,-13,-0.69,1825,1908,1400-10-5,2021-12-26
22,فسبزوار,پارس فولاد سبزوار,4103,3257425,113349558440,35300,34990,34970,-330,-0.93,34800,-500,-1.42,34460,35130,1400-10-5,2021-12-26
23,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,4063,1811042,268716196230,145800,146300,152710,6910,4.74,148380,2580,1.77,138510,153090,1400-10-5,2021-12-26
24,لپارس,پارس‌ الكتريك‌,3909,2257835,230408870680,101460,103000,104200,2740,2.7,102050,590,0.58,98500,106000,1400-10-5,2021-12-26
25,بورس,بورس اوراق بهادار تهران,3760,21109179,242869228680,11910,11600,11420,-490,-4.11,11510,-400,-3.36,11320,11790,1400-10-5,2021-12-26
26,حسير,ريل سير كوثر,3712,11713241,218171850841,19157,19160,18222,-935,-4.88,18626,-531,-2.77,18200,19998,1400-10-5,2021-12-26
27,نوري,پتروشيمي نوري,3697,2238933,255548824830,116500,115900,114060,-2440,-2.09,114140,-2360,-2.03,112890,115900,1400-10-5,2021-12-26
28,مديريت,س. و خدمات مديريت صند. ب كشوري,3611,7513070,70775567856,9710,9400,9545,-165,-1.7,9420,-290,-2.99,9300,9550,1400-10-5,2021-12-26
29,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3605,61511551,151103946344,2541,2498,2466,-75,-2.95,2457,-84,-3.31,2415,2500,1400-10-5,2021-12-26
30,فارس,صنايع پتروشيمي خليج فارس,3598,32701984,367990778310,11090,11210,11310,220,1.98,11250,160,1.44,11090,11430,1400-10-5,2021-12-26
31,انرژي3,سايراشخاص بورس انرژي,3584,1808650,171798790460,96800,95900,94980,-1820,-1.88,94990,-1810,-1.87,93600,96000,1400-10-5,2021-12-26
32,فجهان,مجتمع جهان فولاد سيرجان,3428,15457759,84077702703,5486,5323,5445,-41,-0.75,5441,-45,-0.82,5323,5460,1400-10-5,2021-12-26
33,تپكو,توليدتجهيزات‌سنگين‌هپكو,3407,77623197,246076387980,3258,3170,3165,-93,-2.85,3170,-88,-2.7,3161,3250,1400-10-5,2021-12-26
34,وخارزم,سرمايه گذاري خوارزمي,3302,35952413,158221053224,4536,4400,4442,-94,-2.07,4401,-135,-2.98,4316,4488,1400-10-5,2021-12-26
35,خپارس,پارس‌ خودرو,3246,134902534,135552191809,1029,1001,1012,-17,-1.65,1005,-24,-2.33,988,1022,1400-10-5,2021-12-26
36,بركتح,ح . گروه دارويي بركت,3112,8365693,103909629600,13250,12320,12240,-1010,-7.62,12420,-830,-6.26,12210,13000,1400-10-5,2021-12-26
37,وپارس,بانك‌پارسيان‌,3097,45365523,86718840902,1955,1980,1935,-20,-1.02,1923,-32,-1.64,1874,1980,1400-10-5,2021-12-26
38,خصدرا,صنعتي‌ دريايي‌ ايران‌,3090,102148241,212883549518,2026,2080,2086,60,2.96,2084,58,2.86,2027,2086,1400-10-5,2021-12-26
39,گدنا,تهيه توزيع غذاي دنا آفرين فدك,2967,4051778,44490221367,11116,10660,11370,254,2.28,10980,-136,-1.22,10561,11390,1400-10-5,2021-12-26
40,كيان,صندوق س. با درآمد ثابت كيان,2965,25264438,815054316649,32241,32260,32263,22,0.07,32261,20,0.06,32259,32263,1400-10-5,2021-12-26
41,ختور,رادياتور ايران‌,2938,17881232,226471735530,12210,12820,12820,610,5,12670,460,3.77,12210,12820,1400-10-5,2021-12-26
42,ثشاهد,سرمايه‌ گذاري‌ شاهد,2914,35950309,363988734480,10340,9990,10190,-150,-1.45,10120,-220,-2.13,9830,10370,1400-10-5,2021-12-26
43,حآفرين,ريل پرداز نو آفرين,2903,40055458,176312527309,4599,4412,4370,-229,-4.98,4402,-197,-4.28,4370,4519,1400-10-5,2021-12-26
44,سپيد,سپيد ماكيان,2727,3630770,220097758010,61160,59300,61320,160,0.26,60620,-540,-0.88,59300,61400,1400-10-5,2021-12-26
45,غبشهر,صنعتي‌ بهشهر,2685,77066129,302814928852,3868,4038,3835,-33,-0.85,3929,61,1.58,3733,4038,1400-10-5,2021-12-26
46,خبهمن,گروه‌بهمن‌,2679,88440653,169972586885,1967,1939,1940,-27,-1.37,1922,-45,-2.29,1895,1950,1400-10-5,2021-12-26
47,كيمياتك,آريان كيميا تك,2609,593495,14266461500,24790,24100,24140,-650,-2.62,24060,-730,-2.94,23900,24370,1400-10-5,2021-12-26
48,آريا,پليمر آريا ساسول,2447,608267,67861454413,111591,110200,112500,909,0.81,111574,-17,-0.02,108800,115000,1400-10-5,2021-12-26
49,فسرب,ملي‌ سرب‌وروي‌ ايران‌,2429,80990119,171875606963,2055,2055,2157,102,4.96,2122,67,3.26,1983,2157,1400-10-5,2021-12-26
50,قثابت,قند ثابت‌ خراسان‌,2413,70830199,121155623585,1699,1634,1766,67,3.94,1711,12,0.71,1621,1780,1400-10-5,2021-12-26
51,امين يكم,صندوق درآمد ثابت امين يكم فردا,2413,61605924,617286578304,10012,10018,10022,10,0.1,10020,8,0.08,10016,10023,1400-10-5,2021-12-26
52,وسديد,گروه ‌صنعتي‌سديد,2344,40652720,42212670119,1069,1050,1038,-31,-2.9,1038,-31,-2.9,1037,1056,1400-10-5,2021-12-26
53,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2329,53254490,2177866214030,40872,40894,40896,24,0.06,40895,23,0.06,40893,40897,1400-10-5,2021-12-26
54,سپيدار,سپيدار سيستم آسيا,2324,1335005,26985770252,20154,20154,20541,387,1.92,20214,60,0.3,19990,20760,1400-10-5,2021-12-26
55,شگويا,پتروشيمي تندگويان,2262,7829410,91741225184,12023,11828,11771,-252,-2.1,11773,-250,-2.08,11600,11828,1400-10-5,2021-12-26
56,كاما,باما,2243,18437006,127118836330,7030,6920,6930,-100,-1.42,6890,-140,-1.99,6760,7030,1400-10-5,2021-12-26
57,غزر,صنعتي زر ماكارون,2113,2444933,23387727320,9860,9850,9530,-330,-3.35,9640,-220,-2.23,9390,9900,1400-10-5,2021-12-26
58,رافزا,رايان هم افزا,2109,697244,44704232570,62861,60600,62860,-1,0,64116,1255,2,59800,65990,1400-10-5,2021-12-26
