,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,بركت,گروه دارويي بركت,87577,181207478,7537123647860,40810,42850,39690,-1120,-2.74,41590,780,1.91,39520,42850,1400-4-6,2021-06-27
1,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,59468,152000368,628825522416,3940,4137,4137,197,5,4137,197,5,4137,4137,1400-4-6,2021-06-27
2,خودرو,ايران‌ خودرو,31382,1145837717,2511012854367,2117,2080,2198,81,3.83,2191,74,3.5,2070,2222,1400-4-6,2021-06-27
3,پالايش,صندوق پالايشي يكم-سهام,29112,31010611,2249752132690,73280,72600,72120,-1160,-1.58,72550,-730,-1,72000,73350,1400-4-6,2021-06-27
4,شپنا,پالايش نفت اصفهان,28827,211534578,2807784497850,13530,13260,13040,-490,-3.62,13270,-260,-1.92,12940,13700,1400-4-6,2021-06-27
5,گدنا,تهيه توزيع غذاي دنا آفرين فدك,24686,12562344,279084606174,24308,21500,22575,-1733,-7.13,22216,-2092,-8.61,21010,22575,1400-4-6,2021-06-27
6,خساپا,سايپا,23777,1324978881,2554543709706,1849,1830,1941,92,4.98,1928,79,4.27,1810,1941,1400-4-6,2021-06-27
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,18830,93937722,1148372777010,12420,12260,12130,-290,-2.33,12220,-200,-1.61,12040,12440,1400-4-6,2021-06-27
8,لطيف,محصولات كاغذي لطيف,17474,1285514,46061252134,34125,35831,35831,1706,5,35831,1706,5,35831,35831,1400-4-6,2021-06-27
9,اپال,فرآوري معدني اپال كاني پارس,16088,13778462,264676629040,19340,19300,19140,-200,-1.03,19210,-130,-0.67,19070,19370,1400-4-6,2021-06-27
10,دارا يكم,صندوق واسطه گري مالي يكم-سهام,16033,11602227,1472968761180,127720,126970,126250,-1470,-1.15,126960,-760,-0.6,126100,128200,1400-4-6,2021-06-27
11,سيتا,سرمايه گذاري سيمان تامين,15332,35551252,602122861690,16180,16580,16980,800,4.94,16940,760,4.7,16180,16980,1400-4-6,2021-06-27
12,غكورش,صنعت غذايي كورش,13936,9095598,365487788670,40400,40820,39720,-680,-1.68,40180,-220,-0.54,39600,41290,1400-4-6,2021-06-27
13,شتران,پالايش نفت تهران,13861,120906547,1147143982870,9580,9560,9300,-280,-2.92,9490,-90,-0.94,9260,9760,1400-4-6,2021-06-27
14,فرابورس,فرابورس ايران,13553,54647149,1772533492322,31091,32645,32440,1349,4.34,32436,1345,4.33,30000,32645,1400-4-6,2021-06-27
15,فولاد,فولاد مباركه اصفهان,12782,75911169,808570658720,10800,10650,10610,-190,-1.76,10650,-150,-1.39,10520,10820,1400-4-6,2021-06-27
16,زكوثر,سرمايه گذاري كشاورزي كوثر,11903,33115081,570593026290,17390,16530,17310,-80,-0.46,17230,-160,-0.92,16530,17980,1400-4-6,2021-06-27
17,خپارس,پارس‌ خودرو,11389,619798047,703224129014,1090,1090,1144,54,4.95,1135,45,4.13,1070,1144,1400-4-6,2021-06-27
18,حكشتي,كشتيراني جمهوري اسلامي ايران,10987,74303633,1226083165600,16030,16380,16180,150,0.94,16500,470,2.93,16070,16830,1400-4-6,2021-06-27
19,سپيدار,سپيدار سيستم آسيا,10936,1255261,67366653129,55322,55080,53024,-2298,-4.15,53667,-1655,-2.99,52800,55081,1400-4-6,2021-06-27
20,كزغال,زغال سنگ پروده طبس,10082,6657350,227259257881,34935,34450,33910,-1025,-2.93,34137,-798,-2.28,33630,35000,1400-4-6,2021-06-27
21,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,9931,49936234,470705007590,9340,9280,9370,30,0.32,9430,90,0.96,9170,9650,1400-4-6,2021-06-27
22,چخزر,صنايع چوب خزر كاسپين,9832,1844134,61472794854,33928,33800,33100,-828,-2.44,33334,-594,-1.75,32600,34400,1400-4-6,2021-06-27
23,وآيند,بانك  آينده,9730,57008267,717825428868,12971,13200,12458,-513,-3.95,12592,-379,-2.92,12453,13250,1400-4-6,2021-06-27
24,رافزا,رايان هم افزا,9666,2544918,191656248888,74403,74417,76700,2297,3.09,75309,906,1.22,73500,76800,1400-4-6,2021-06-27
25,وتجارت,بانك تجارت,8930,287350861,729970985618,2558,2540,2530,-28,-1.09,2540,-18,-0.7,2526,2590,1400-4-6,2021-06-27
26,كرمان,س. توسعه و عمران استان كرمان,8829,297090753,331078051060,1128,1128,1102,-26,-2.3,1114,-14,-1.24,1092,1145,1400-4-6,2021-06-27
27,وبملت,بانك ملت,8254,186479086,776021128267,4182,4080,4185,3,0.07,4161,-21,-0.5,4080,4262,1400-4-6,2021-06-27
28,كمند,صندوق س. با درآمد ثابت كمند,8177,365302215,3697367835941,10116,10121,10121,5,0.05,10121,5,0.05,10121,10123,1400-4-6,2021-06-27
29,سصفها,سيمان‌اصفهان‌,8046,11114082,690881181080,63770,60590,66190,2420,3.79,62160,-1610,-2.52,60590,66800,1400-4-6,2021-06-27
30,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,7990,203418807,2542500424530,11950,12390,12540,590,4.94,12500,550,4.6,12050,12540,1400-4-6,2021-06-27
31,كاما,باما,7841,51136692,460489973080,9240,9140,8860,-380,-4.11,9010,-230,-2.49,8780,9240,1400-4-6,2021-06-27
32,نوري,پتروشيمي نوري,7730,10205676,849400367400,80710,80900,84040,3330,4.13,83230,2520,3.12,79700,84690,1400-4-6,2021-06-27
33,شاروم,پتروشيمي اروميه,7212,5320289,81027868603,15292,14750,15000,-292,-1.91,15230,-62,-0.41,14750,15800,1400-4-6,2021-06-27
34,زملارد,كشاورزي و دامپروري ملارد شير,7153,1435192,43048164942,30039,29890,29539,-500,-1.66,29995,-44,-0.15,29400,30800,1400-4-6,2021-06-27
35,ذوب,سهامي ذوب آهن  اصفهان,7084,112600924,418866050658,3785,3700,3675,-110,-2.91,3720,-65,-1.72,3637,3819,1400-4-6,2021-06-27
36,كالا,بورس كالاي ايران,6321,16820910,571260769150,32900,34540,33100,200,0.61,33960,1060,3.22,33000,34540,1400-4-6,2021-06-27
37,غزر,صنعتي زر ماكارون,6022,2652576,63615132420,24250,23600,23720,-530,-2.19,23980,-270,-1.11,23600,24460,1400-4-6,2021-06-27
38,خبهمن,گروه‌بهمن‌,5602,197713261,274583685572,1363,1369,1389,26,1.91,1389,26,1.91,1335,1421,1400-4-6,2021-06-27
39,چفيبر,فيبر ايران‌,5418,35923473,298542582630,8570,8200,8220,-350,-4.08,8310,-260,-3.03,8150,8890,1400-4-6,2021-06-27
40,شگويا,پتروشيمي تندگويان,5407,23547334,213425150342,9205,9000,8951,-254,-2.76,9064,-141,-1.53,8900,9300,1400-4-6,2021-06-27
41,وبصادر,بانك صادرات ايران,5331,115649384,257101387990,2233,2170,2203,-30,-1.34,2223,-10,-0.45,2170,2280,1400-4-6,2021-06-27
42,وسپهر,سرمايه گذاري مالي سپهرصادرات,5157,11276707,103057547152,9133,9100,9096,-37,-0.41,9139,6,0.07,9094,9295,1400-4-6,2021-06-27
43,ولپارس,ليزينگ پارسيان,5064,10809298,45489911420,4224,4251,4156,-68,-1.61,4208,-16,-0.38,4100,4300,1400-4-6,2021-06-27
44,ثاميد,توسعه و عمران اميد,5041,39065874,64229633376,1685,1651,1635,-50,-2.97,1644,-41,-2.43,1614,1680,1400-4-6,2021-06-27
