,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,36999,46346047,3444099648260,77780,74500,73800,-3980,-5.12,74310,-3470,-4.46,73010,75650,1400-8-22,2021-11-13
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,30228,21928454,2593390320870,125200,121000,116520,-8680,-6.93,118270,-6930,-5.54,116270,121000,1400-8-22,2021-11-13
2,شستا,سرمايه گذاري تامين اجتماعي,19705,91781472,1077986797550,12120,12000,11580,-540,-4.46,11750,-370,-3.05,11530,12000,1400-8-22,2021-11-13
3,شپنا,پالايش نفت اصفهان,17554,120125007,1385487029470,12090,11540,11580,-510,-4.22,11530,-560,-4.63,11490,11930,1400-8-22,2021-11-13
4,وبملت,بانك ملت,12139,363676984,1221908495238,3530,3400,3354,-176,-4.99,3360,-170,-4.82,3354,3440,1400-8-22,2021-11-13
5,فملي,ملي‌ صنايع‌ مس‌ ايران‌,11526,53571892,738468511370,13810,13790,13700,-110,-0.8,13780,-30,-0.22,13510,13990,1400-8-22,2021-11-13
6,شبندر,پالايش نفت بندرعباس,11073,169979554,1158656691750,6970,6730,6870,-100,-1.43,6820,-150,-2.15,6640,6960,1400-8-22,2021-11-13
7,فجهان,مجتمع جهان فولاد سيرجان,10859,31798598,184177574732,5951,5900,5764,-187,-3.14,5792,-159,-2.67,5735,5950,1400-8-22,2021-11-13
8,بركت,گروه دارويي بركت,10196,26083676,605654098280,24020,24130,22820,-1200,-5,23220,-800,-3.33,22820,24150,1400-8-22,2021-11-13
9,فولاد,فولاد مباركه اصفهان,9829,61711653,724840198640,11970,11800,11690,-280,-2.34,11750,-220,-1.84,11510,11950,1400-8-22,2021-11-13
10,فسبزوار,پارس فولاد سبزوار,9471,6423865,225777650850,35350,35000,35110,-240,-0.68,35150,-200,-0.57,34670,35700,1400-8-22,2021-11-13
11,تپكو,توليدتجهيزات‌سنگين‌هپكو,9384,195700014,706904581851,3528,3535,3633,105,2.98,3612,84,2.38,3450,3633,1400-8-22,2021-11-13
12,توسن,توسعه سامانه ي نرم افزاري نگين,8149,3496967,56494953235,16673,16506,16090,-583,-3.5,16155,-518,-3.11,15905,16506,1400-8-22,2021-11-13
13,نوري,پتروشيمي نوري,7827,5407792,657252506490,124360,121880,120200,-4160,-3.35,121540,-2820,-2.27,119150,124400,1400-8-22,2021-11-13
14,شتران,پالايش نفت تهران,7572,88957348,414385412998,4871,4701,4631,-240,-4.93,4658,-213,-4.37,4628,4789,1400-8-22,2021-11-13
15,غكورش,صنعت غذايي كورش,7202,10859290,545092274970,49130,49710,49760,630,1.28,50200,1070,2.18,48060,51580,1400-8-22,2021-11-13
16,كرمان,س. توسعه و عمران استان كرمان,6915,256447122,274131235385,1078,1060,1065,-13,-1.21,1069,-9,-0.83,1025,1110,1400-8-22,2021-11-13
17,سپيد,سپيد ماكيان,6599,12989111,785554384140,57480,58850,59800,2320,4.04,60480,3000,5.22,58800,61790,1400-8-22,2021-11-13
18,آريا,پليمر آريا ساسول,6290,2315674,273682000851,120987,114938,118939,-2048,-1.69,118187,-2800,-2.31,114938,121100,1400-8-22,2021-11-13
19,حكشتي,كشتيراني جمهوري اسلامي ايران,6252,36691563,541459675320,14350,13960,14660,310,2.16,14760,410,2.86,13640,15060,1400-8-22,2021-11-13
20,مديريت,س. و خدمات مديريت صند. ب كشوري,6200,5987199,58723003323,9828,9828,9716,-112,-1.14,9808,-20,-0.2,9576,9970,1400-8-22,2021-11-13
21,كيمياتك,آريان كيميا تك,6191,2499825,64527337950,26290,25750,25520,-770,-2.93,25810,-480,-1.83,25010,26290,1400-8-22,2021-11-13
22,غزر,صنعتي زر ماكارون,6045,13008838,140851003850,10450,10600,10690,240,2.3,10830,380,3.64,10210,10970,1400-8-22,2021-11-13
23,فرابورس,فرابورس ايران,6031,18396497,431963349345,24641,23550,23409,-1232,-5,23481,-1160,-4.71,23409,24373,1400-8-22,2021-11-13
24,وتجارت,بانك تجارت,5905,192512154,392309547322,2130,2070,2024,-106,-4.98,2038,-92,-4.32,2024,2115,1400-8-22,2021-11-13
25,سمگا,گروه سرمايه گذاري ميراث فرهنگي,5705,64098686,752648481023,11403,11403,11973,570,5,11742,339,2.97,11210,11973,1400-8-22,2021-11-13
26,بركتح,ح . گروه دارويي بركت,5578,12108626,243684173050,21260,20800,19600,-1660,-7.81,20120,-1140,-5.36,19520,21160,1400-8-22,2021-11-13
27,كدما,معدني‌ دماوند,5414,3273270,287834584940,91240,91000,87000,-4240,-4.65,87930,-3310,-3.63,86680,92000,1400-8-22,2021-11-13
28,لپارس,پارس‌ الكتريك‌,5318,3344003,359813148650,107770,102390,105000,-2770,-2.57,107600,-170,-0.16,102390,112490,1400-8-22,2021-11-13
29,وبصادر,بانك صادرات ايران,5073,194876894,376837704358,2030,1941,1931,-99,-4.88,1934,-96,-4.73,1929,1979,1400-8-22,2021-11-13
30,كمند,صندوق س. با درآمد ثابت كمند,5061,178536436,1792233230006,10026,10038,10038,12,0.12,10038,12,0.12,10038,10040,1400-8-22,2021-11-13
31,وخارزم,سرمايه گذاري خوارزمي,5003,79615255,389374419490,5129,4880,4880,-249,-4.85,4890,-239,-4.66,4880,4990,1400-8-22,2021-11-13
32,امين,تامين سرمايه امين,4626,2774456,33433545090,12010,12050,12070,60,0.5,12040,30,0.25,12040,12080,1400-8-22,2021-11-13
33,شاوان,پالايش نفت لاوان,4463,4890064,705294836307,139647,140000,143250,3603,2.58,144230,4583,3.28,137220,146629,1400-8-22,2021-11-13
34,گدنا,تهيه توزيع غذاي دنا آفرين فدك,4426,2109496,31709643505,14871,14470,14940,69,0.46,15032,161,1.08,14470,15252,1400-8-22,2021-11-13
