,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,غكورش,صنعت غذايي كورش,304051,48084723,1839947142750,39560,38750,37700,-1860,-4.7,38260,-1300,-3.29,37590,39560,1400-3-18,2021-06-08
1,فتوسا,توليد و توسعه سرب روي ايرانيان,65666,1965799,24774964797,12003,12603,12603,600,5,12603,600,5,12603,12603,1400-3-18,2021-06-08
2,فگستر,گسترش صنايع روي ايرانيان,47649,1822544,22584965248,11802,12392,12392,590,5,12392,590,5,12392,12392,1400-3-18,2021-06-08
3,پالايش,صندوق پالايشي يكم-سهام,43657,56819455,4199683801380,74400,74000,72330,-2070,-2.78,73910,-490,-0.66,72050,75410,1400-3-18,2021-06-08
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,37352,35511407,4625376806190,126110,127250,128400,2290,1.82,130250,4140,3.28,127200,132550,1400-3-18,2021-06-08
5,زملارد,كشاورزي و دامپروري ملارد شير,32741,7214328,245610183458,34552,32825,32825,-1727,-5,34045,-507,-1.47,32825,35990,1400-3-18,2021-06-08
6,شاروم,پتروشيمي اروميه,32392,21777634,392142088420,18090,17186,18200,110,0.61,18007,-83,-0.46,17186,18980,1400-3-18,2021-06-08
7,چخزر,صنايع چوب خزر كاسپين,24555,4003307,146280219604,34977,35720,36725,1748,5,36540,1563,4.47,35720,36725,1400-3-18,2021-06-08
8,سپيدار,سپيدار سيستم آسيا,23611,1924917,99281318777,53174,53714,50516,-2658,-5,51577,-1597,-3,50516,53714,1400-3-18,2021-06-08
9,خودرو,ايران‌ خودرو,19308,1095307396,2074414990155,1808,1860,1898,90,4.98,1894,86,4.76,1850,1898,1400-3-18,2021-06-08
10,خساپا,سايپا,18690,1027199292,1747192163587,1628,1676,1690,62,3.81,1701,73,4.48,1656,1709,1400-3-18,2021-06-08
11,شپنا,پالايش نفت اصفهان,15778,131192992,1490840886200,11410,11460,11060,-350,-3.07,11360,-50,-0.44,11000,11780,1400-3-18,2021-06-08
12,كزغال,زغال سنگ پروده طبس,13528,8823913,284314116933,30957,30850,32504,1547,5,32221,1264,4.08,30600,32504,1400-3-18,2021-06-08
13,كاما,باما,12788,130690895,1163570722260,8560,8980,8680,120,1.4,8900,340,3.97,8580,8980,1400-3-18,2021-06-08
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,12539,72988560,903297426410,12440,12420,12190,-250,-2.01,12380,-60,-0.48,12140,12680,1400-3-18,2021-06-08
15,كرمان,س. توسعه و عمران استان كرمان,12414,574279440,634554944130,1060,1113,1089,29,2.74,1105,45,4.25,1070,1113,1400-3-18,2021-06-08
16,اپال,فرآوري معدني اپال كاني پارس,11908,18491730,354962350100,19200,19190,19260,60,0.31,19200,0,0,19000,19400,1400-3-18,2021-06-08
17,غزر,صنعتي زر ماكارون,11899,5688229,130944512430,23710,22990,22760,-950,-4.01,23020,-690,-2.91,22610,24000,1400-3-18,2021-06-08
18,فولاد,فولاد مباركه اصفهان,11876,94171046,934965878710,10010,9970,9800,-210,-2.1,9930,-80,-0.8,9720,10140,1400-3-18,2021-06-08
19,وبملت,بانك ملت,11112,464211502,1812068680170,3734,3779,3884,150,4.02,3904,170,4.55,3755,3920,1400-3-18,2021-06-08
20,شستا,سرمايه گذاري تامين اجتماعي,10862,48732426,505651406930,10300,10390,10150,-150,-1.46,10380,80,0.78,10110,10720,1400-3-18,2021-06-08
21,ثبهساز,بهساز كاشانه تهران,8997,117749461,220289531309,1938,1945,1842,-96,-4.95,1871,-67,-3.46,1842,1975,1400-3-18,2021-06-08
22,ذوب,سهامي ذوب آهن  اصفهان,8961,167212174,581817822847,3542,3571,3390,-152,-4.29,3480,-62,-1.75,3371,3620,1400-3-18,2021-06-08
23,تليسه,دامداري تليسه نمونه,8777,96726524,392907693714,4122,3916,4116,-6,-0.15,4062,-60,-1.46,3916,4270,1400-3-18,2021-06-08
24,شتران,پالايش نفت تهران,8773,62210702,509092886440,8260,8280,8040,-220,-2.66,8180,-80,-0.97,7940,8480,1400-3-18,2021-06-08
25,غگيلا,شيرپاستوريزه پگاه گيلان,8407,6105240,108933508663,17786,18400,17160,-626,-3.52,17843,57,0.32,16901,18600,1400-3-18,2021-06-08
26,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,8319,448222129,929905763430,1979,2077,2077,98,4.95,2075,96,4.85,2030,2077,1400-3-18,2021-06-08
27,وپويا,سرمايه گذاري پويا,7929,29501871,132840299989,4303,4518,4491,188,4.37,4503,200,4.65,4390,4518,1400-3-18,2021-06-08
28,ولپارس,ليزينگ پارسيان,7901,15315359,61658278888,4146,4092,3998,-148,-3.57,4026,-120,-2.89,3939,4210,1400-3-18,2021-06-08
29,غشهداب,كشت و صنعت شهداب ناب خراسان,7428,126060578,447964965554,3688,3504,3601,-87,-2.36,3554,-134,-3.63,3504,3722,1400-3-18,2021-06-08
30,وتجارت,بانك تجارت,7418,369046202,806567332214,2085,2189,2189,104,4.99,2186,101,4.84,2141,2189,1400-3-18,2021-06-08
31,خبهمن,گروه‌بهمن‌,6359,338341647,403520104870,1144,1180,1185,41,3.58,1193,49,4.28,1164,1201,1400-3-18,2021-06-08
32,بوعلي,پتروشيمي بوعلي سينا,5948,1273117,56346887160,44040,44100,43860,-180,-0.41,44240,200,0.45,43710,45000,1400-3-18,2021-06-08
