,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,28059,32399075,2309811505700,70230,70000,72490,2260,3.22,71290,1060,1.51,69610,72510,1400-8-30,2021-11-21
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18988,12913967,1472535699540,112540,112200,115610,3070,2.73,114030,1490,1.32,111500,115640,1400-8-30,2021-11-21
2,شستا,سرمايه گذاري تامين اجتماعي,17875,119248582,1291992135540,10580,10400,11100,520,4.91,10830,250,2.36,10380,11100,1400-8-30,2021-11-21
3,فولاد,فولاد مباركه اصفهان,13456,93324728,1015589013680,10690,10700,11040,350,3.27,10880,190,1.78,10570,11170,1400-8-30,2021-11-21
4,انرژي3,سايراشخاص بورس انرژي,13328,11544767,1167860384860,105280,103960,100020,-5260,-5,101160,-4120,-3.91,100020,105270,1400-8-30,2021-11-21
5,مديريت,س. و خدمات مديريت صند. ب كشوري,11649,5527086,51161734089,9297,9290,9270,-27,-0.29,9257,-40,-0.43,9011,9444,1400-8-30,2021-11-21
6,بورس,بورس اوراق بهادار تهران,11416,109713967,1471008699680,14080,13520,13380,-700,-4.97,13410,-670,-4.76,13380,13670,1400-8-30,2021-11-21
7,خبهمن,گروه‌بهمن‌,11307,629036650,1330946456212,2023,2091,2124,101,4.99,2116,93,4.6,2050,2124,1400-8-30,2021-11-21
8,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,9915,159939477,486240672818,3109,3118,3060,-49,-1.58,3040,-69,-2.22,2954,3148,1400-8-30,2021-11-21
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9628,301575433,804227930462,2554,2600,2681,127,4.97,2667,113,4.42,2571,2681,1400-8-30,2021-11-21
10,بركت,گروه دارويي بركت,9236,27557100,671703833690,25580,25300,24310,-1270,-4.96,24370,-1210,-4.73,24310,25300,1400-8-30,2021-11-21
11,شبندر,پالايش نفت بندرعباس,9167,101300030,649263878200,6400,6370,6470,70,1.09,6410,10,0.16,6240,6560,1400-8-30,2021-11-21
12,فجهان,مجتمع جهان فولاد سيرجان,8485,30402775,172165090446,5641,5591,5709,68,1.21,5663,22,0.39,5560,5715,1400-8-30,2021-11-21
13,كالا,بورس كالاي ايران,8190,21713574,660520721020,31610,30710,30350,-1260,-3.99,30420,-1190,-3.76,30030,31890,1400-8-30,2021-11-21
14,فسبزوار,پارس فولاد سبزوار,7929,6866463,238052824410,34750,34610,35000,250,0.72,34670,-80,-0.23,34470,35150,1400-8-30,2021-11-21
15,ثشاهد,سرمايه‌ گذاري‌ شاهد,7760,68910857,892866948200,12940,13300,12710,-230,-1.78,12960,20,0.15,12470,13400,1400-8-30,2021-11-21
16,وبملت,بانك ملت,7089,184557689,563417644236,3048,3048,3077,29,0.95,3053,5,0.16,3000,3105,1400-8-30,2021-11-21
17,شتران,پالايش نفت تهران,6912,44529203,195354573252,4317,4243,4435,118,2.73,4387,70,1.62,4243,4500,1400-8-30,2021-11-21
18,كيمياتك,آريان كيميا تك,6338,2506262,67802848460,26510,26300,27110,600,2.26,27050,540,2.04,26290,27600,1400-8-30,2021-11-21
19,فرابورس,فرابورس ايران,6244,17241672,379601777032,22312,22201,22025,-287,-1.29,22017,-295,-1.32,21355,22800,1400-8-30,2021-11-21
20,كدما,معدني‌ دماوند,6045,3931608,320095273770,85020,81010,81940,-3080,-3.62,81420,-3600,-4.23,80770,83800,1400-8-30,2021-11-21
