,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,مديريت,س. و خدمات مديريت صند. ب كشوري,119094,53124797,618903885050,11096,11650,11650,554,4.99,11650,554,4.99,11650,11650,1400-6-22,2021-09-13
1,وهامون,سرمايه گذاري هامون صبا,65233,120370220,492682255243,4237,4120,4154,-83,-1.96,4093,-144,-3.4,4026,4299,1400-6-22,2021-09-13
2,پالايش,صندوق پالايشي يكم-سهام,36665,40284137,3142084078100,79130,79150,78410,-720,-0.91,78000,-1130,-1.43,76300,79990,1400-6-22,2021-09-13
3,سپيد,سپيد ماكيان,36195,15430277,977551313420,61050,59830,64100,3050,5,63350,2300,3.77,59810,64100,1400-6-22,2021-09-13
4,دي,بانك دي,29477,901681155,1045704203629,1201,1171,1164,-37,-3.08,1160,-41,-3.41,1141,1217,1400-6-22,2021-09-13
5,بركت,گروه دارويي بركت,27713,52373047,2110246252660,41000,40540,41300,300,0.73,40290,-710,-1.73,38950,42200,1400-6-22,2021-09-13
6,دارا يكم,صندوق واسطه گري مالي يكم-سهام,21494,13971508,1808725354960,129590,130500,131150,1560,1.2,129460,-130,-0.1,125120,132100,1400-6-22,2021-09-13
7,شستا,سرمايه گذاري تامين اجتماعي,20428,76932006,987739492700,12990,12900,12860,-130,-1,12840,-150,-1.15,12500,13210,1400-6-22,2021-09-13
8,خودرو,ايران‌ خودرو,18991,513769623,1065346164019,2059,2130,2079,20,0.97,2074,15,0.73,1980,2133,1400-6-22,2021-09-13
9,سپيدار,سپيدار سيستم آسيا,18621,8085487,159106104032,20555,19700,19528,-1027,-5,19678,-877,-4.27,19528,20400,1400-6-22,2021-09-13
10,آبادا,توليد نيروي برق آبادان,18078,7472933,120341185860,15690,16030,16160,470,3,16100,410,2.61,15700,16390,1400-6-22,2021-09-13
11,خساپا,سايپا,16685,475724283,899521536188,1863,1890,1913,50,2.68,1891,28,1.5,1804,1950,1400-6-22,2021-09-13
12,شبندر,پالايش نفت بندرعباس,15873,213859664,1290874240070,6180,6030,6030,-150,-2.43,6040,-140,-2.27,5890,6220,1400-6-22,2021-09-13
13,فولاد,فولاد مباركه اصفهان,14257,95728347,1070467663800,11260,11200,11190,-70,-0.62,11180,-80,-0.71,11060,11390,1400-6-22,2021-09-13
14,ولكار,ليزينگ كارآفرين,13522,15119004,69995980339,4761,4531,4523,-238,-5,4630,-131,-2.75,4523,4916,1400-6-22,2021-09-13
15,لطيف,محصولات كاغذي لطيف,13381,1338926,69797406499,52865,51550,51550,-1315,-2.49,52129,-736,-1.39,50500,54000,1400-6-22,2021-09-13
16,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,13264,296169611,860743004650,2971,2950,2888,-83,-2.79,2906,-65,-2.19,2823,3050,1400-6-22,2021-09-13
17,گدنا,تهيه توزيع غذاي دنا آفرين فدك,13227,5302662,122649650428,24113,23014,23550,-563,-2.33,23130,-983,-4.08,22908,23880,1400-6-22,2021-09-13
18,كرمان,س. توسعه و عمران استان كرمان,12185,395388550,506583721848,1338,1300,1274,-64,-4.78,1281,-57,-4.26,1272,1349,1400-6-22,2021-09-13
19,صبا,سرمايه گذاري صبا تامين,12015,101331817,758016800094,7846,7502,7454,-392,-5,7481,-365,-4.65,7454,7800,1400-6-22,2021-09-13
20,شپنا,پالايش نفت اصفهان,11917,59206007,765508113550,13270,12970,12950,-320,-2.41,12930,-340,-2.56,12700,13400,1400-6-22,2021-09-13
21,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,11733,33212799,169869230480,5210,5200,5190,-20,-0.38,5110,-100,-1.92,4950,5320,1400-6-22,2021-09-13
22,فتوسا,توليد و توسعه سرب روي ايرانيان,11721,7757245,112069787354,13987,14044,14500,513,3.67,14447,460,3.29,13650,14686,1400-6-22,2021-09-13
23,رافزا,رايان هم افزا,11542,2531437,255212046096,97074,99500,101927,4853,5,100817,3743,3.86,97100,101927,1400-6-22,2021-09-13
24,فملي,ملي‌ صنايع‌ مس‌ ايران‌,11346,56114222,736944899240,13360,13130,13110,-250,-1.87,13130,-230,-1.72,12850,13410,1400-6-22,2021-09-13
25,فگستر,گسترش صنايع روي ايرانيان,11048,5516429,79923807636,14976,14228,14530,-446,-2.98,14488,-488,-3.26,14228,15100,1400-6-22,2021-09-13
26,خصدرا,صنعتي‌ دريايي‌ ايران‌,10680,284886652,1013237010123,3525,3630,3440,-85,-2.41,3557,32,0.91,3420,3630,1400-6-22,2021-09-13
27,چخزر,صنايع چوب خزر كاسپين,9829,947952,37810577609,40819,40040,39349,-1470,-3.6,39887,-932,-2.28,38984,41700,1400-6-22,2021-09-13
28,لپارس,پارس‌ الكتريك‌,9711,6941525,1012754312410,140330,144100,147340,7010,5,145900,5570,3.97,137380,147340,1400-6-22,2021-09-13
29,وكبهمن,مديريت سرمايه گذاري كوثربهمن,9552,2004124,25189711928,12555,12431,12615,60,0.48,12569,14,0.11,12120,12870,1400-6-22,2021-09-13
30,شتران,پالايش نفت تهران,9504,58037301,602847244080,10600,10400,10350,-250,-2.36,10390,-210,-1.98,10120,10700,1400-6-22,2021-09-13
31,ذوب,سهامي ذوب آهن  اصفهان,9408,156892396,682225270609,4215,4270,4425,210,4.98,4348,133,3.16,4150,4425,1400-6-22,2021-09-13
32,غزر,صنعتي زر ماكارون,9340,4008626,110533286830,28100,27000,28310,210,0.75,27570,-530,-1.89,26700,28740,1400-6-22,2021-09-13
33,شاروم,پتروشيمي اروميه,9320,4427066,79746595357,18312,17850,18385,73,0.4,18013,-299,-1.63,17397,18893,1400-6-22,2021-09-13
34,امين,تامين سرمايه امين,9287,3709310,35538218520,9460,9460,9680,220,2.33,9560,100,1.06,9460,9680,1400-6-22,2021-09-13
