,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,22144,19785643,1347498127030,68680,68800,67340,-1340,-1.95,68100,-580,-0.84,66600,69630,1400-9-22,2021-12-13
1,سغدير,توسعه سرمايه و صنعت غدير,17737,67006078,1073671465311,15261,16024,15830,569,3.73,16023,762,4.99,15830,16024,1400-9-22,2021-12-13
2,فولاد,فولاد مباركه اصفهان,15950,133774229,1309343954410,10120,10090,9620,-500,-4.94,9790,-330,-3.26,9620,10190,1400-9-22,2021-12-13
3,شستا,سرمايه گذاري تامين اجتماعي,15640,91540524,920066028330,10420,10310,9900,-520,-4.99,10050,-370,-3.55,9900,10440,1400-9-22,2021-12-13
4,خودرو,ايران‌ خودرو,13568,515929437,1040720814961,2076,2050,1973,-103,-4.96,2017,-59,-2.84,1973,2098,1400-9-22,2021-12-13
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,12674,6928897,739370186180,108070,107960,105400,-2670,-2.47,106710,-1360,-1.26,104450,109400,1400-9-22,2021-12-13
6,بركت,گروه دارويي بركت,10604,40812531,729154119560,17200,18000,17440,240,1.4,17870,670,3.9,17310,18060,1400-9-22,2021-12-13
7,كالا,بورس كالاي ايران,8707,33373488,941731325080,27870,27000,27410,-460,-1.65,28220,350,1.26,26520,29260,1400-9-22,2021-12-13
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,7307,63322854,394104360000,6370,6280,6130,-240,-3.77,6220,-150,-2.35,6070,6490,1400-9-22,2021-12-13
9,خساپا,سايپا,6933,226512499,368058057983,1683,1650,1599,-84,-4.99,1625,-58,-3.45,1599,1680,1400-9-22,2021-12-13
10,شبندر,پالايش نفت بندرعباس,6829,87254328,518483834890,6090,6120,5850,-240,-3.94,5940,-150,-2.46,5790,6220,1400-9-22,2021-12-13
