,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فگستر,گسترش صنايع روي ايرانيان,89134,27103432,362376413580,12954,13490,13600,646,4.99,13370,416,3.21,12962,13601,1400-3-25,2021-06-15
1,فتوسا,توليد و توسعه سرب روي ايرانيان,88601,9972994,131972629602,12603,13233,13233,630,5,13233,630,5,13233,13233,1400-3-25,2021-06-15
2,غكورش,صنعت غذايي كورش,40570,13760539,531814717460,37930,38000,38050,120,0.32,38650,720,1.9,37760,39420,1400-3-25,2021-06-15
3,پالايش,صندوق پالايشي يكم-سهام,32930,39069335,2844950451160,73550,74250,71220,-2330,-3.17,72820,-730,-0.99,71100,74490,1400-3-25,2021-06-15
4,خودرو,ايران‌ خودرو,27723,1106546626,2304789647667,2038,2102,2015,-23,-1.13,2083,45,2.21,2000,2139,1400-3-25,2021-06-15
5,ولكار,ليزينگ كارآفرين,23567,7006717,18203450766,2475,2598,2598,123,4.97,2598,123,4.97,2598,2598,1400-3-25,2021-06-15
6,شپنا,پالايش نفت اصفهان,20453,220352015,2664649895300,11940,12230,11850,-90,-0.75,12090,150,1.26,11720,12410,1400-3-25,2021-06-15
7,خساپا,سايپا,18660,820652409,1417347699375,1664,1769,1685,21,1.26,1727,63,3.79,1681,1790,1400-3-25,2021-06-15
8,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,18432,812997286,1979721693082,2334,2450,2381,47,2.01,2435,101,4.33,2360,2450,1400-3-25,2021-06-15
9,سپيدار,سپيدار سيستم آسيا,18387,1875541,98035959636,50033,49300,52534,2501,5,52271,2238,4.47,49300,52534,1400-3-25,2021-06-15
10,زملارد,كشاورزي و دامپروري ملارد شير,17836,3590303,116646332540,32677,31990,33050,373,1.14,32489,-188,-0.58,31044,33455,1400-3-25,2021-06-15
11,دارا يكم,صندوق واسطه گري مالي يكم-سهام,17213,14298355,1797028118180,126840,127800,123210,-3630,-2.86,125680,-1160,-0.91,123100,128500,1400-3-25,2021-06-15
12,چخزر,صنايع چوب خزر كاسپين,15375,2098184,68425635048,34132,33400,32426,-1706,-5,32612,-1520,-4.45,32426,34300,1400-3-25,2021-06-15
13,خپارس,پارس‌ خودرو,14151,595784573,657063583756,1114,1140,1071,-43,-3.86,1103,-11,-0.99,1060,1158,1400-3-25,2021-06-15
14,رافزا,رايان هم افزا,13245,5099053,404649193145,97318,80550,79009,-18309,-18.81,79358,-17960,-18.45,76523,84000,1400-3-25,2021-06-15
15,كرمان,س. توسعه و عمران استان كرمان,11538,437020431,499760117657,1101,1126,1138,37,3.36,1144,43,3.91,1113,1156,1400-3-25,2021-06-15
16,كزغال,زغال سنگ پروده طبس,10109,3278253,103290211748,31366,31150,31310,-56,-0.18,31508,142,0.45,31150,31900,1400-3-25,2021-06-15
17,فولاد,فولاد مباركه اصفهان,9679,89910141,891977399880,9850,9900,9760,-90,-0.91,9920,70,0.71,9750,10020,1400-3-25,2021-06-15
18,غزر,صنعتي زر ماكارون,9217,3567918,78937067760,22390,22230,22170,-220,-0.98,22120,-270,-1.21,21710,22470,1400-3-25,2021-06-15
19,شستا,سرمايه گذاري تامين اجتماعي,8798,34089250,352131617640,10300,10490,10120,-180,-1.75,10330,30,0.29,10110,10600,1400-3-25,2021-06-15
20,فملي,ملي‌ صنايع‌ مس‌ ايران‌,8492,55619607,675813376120,12250,12200,12010,-240,-1.96,12150,-100,-0.82,12010,12330,1400-3-25,2021-06-15
21,شتران,پالايش نفت تهران,8314,61660301,512664481660,8330,8570,8050,-280,-3.36,8310,-20,-0.24,8050,8570,1400-3-25,2021-06-15
22,شاروم,پتروشيمي اروميه,6871,5165905,81015175791,16279,16310,15466,-813,-4.99,15683,-596,-3.66,15466,16690,1400-3-25,2021-06-15
23,اپال,فرآوري معدني اپال كاني پارس,6619,5898034,112794354280,19210,19140,19150,-60,-0.31,19130,-80,-0.42,19050,19260,1400-3-25,2021-06-15
24,امين يكم2,صندوق درآمد ثابت امين يكم فردا,6422,642200000,642200000,10114,1,1,-10113,-99.99,1,-10113,-99.99,1,1,1400-3-25,2021-06-15
25,خبهمن,گروه‌بهمن‌,6276,222826551,279840871637,1274,1299,1224,-50,-3.92,1256,-18,-1.41,1211,1317,1400-3-25,2021-06-15
