,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,56506,66848612,5064378915450,77500,76500,73520,-3980,-5.14,75760,-1740,-2.25,73360,78820,1400-8-16,2021-11-07
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,47937,44050295,5402022710460,123730,124020,119170,-4560,-3.69,122630,-1100,-0.89,117510,128400,1400-8-16,2021-11-07
2,شستا,سرمايه گذاري تامين اجتماعي,43785,284848620,3466989699210,12630,12490,12000,-630,-4.99,12170,-460,-3.64,12000,12580,1400-8-16,2021-11-07
3,خودرو,ايران‌ خودرو,34574,2016353606,3940010062403,1864,1957,1957,93,4.99,1954,90,4.83,1901,1957,1400-8-16,2021-11-07
4,خساپا,سايپا,28660,1351516780,2367532417723,1685,1769,1748,63,3.74,1752,67,3.98,1690,1769,1400-8-16,2021-11-07
5,كالا,بورس كالاي ايران,22672,83153946,3103685609700,37490,38900,35700,-1790,-4.77,37320,-170,-0.45,35620,39360,1400-8-16,2021-11-07
6,فولاد,فولاد مباركه اصفهان,20929,154811384,1848999019230,12290,12050,11700,-590,-4.8,11940,-350,-2.85,11680,12320,1400-8-16,2021-11-07
7,بركت,گروه دارويي بركت,18460,55231718,1211039962170,22220,22600,21400,-820,-3.69,21930,-290,-1.31,21110,22800,1400-8-16,2021-11-07
8,شپنا,پالايش نفت اصفهان,16302,95798202,1099255449780,11670,11500,11220,-450,-3.86,11470,-200,-1.71,11130,11870,1400-8-16,2021-11-07
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,13548,530978198,1221297993937,2202,2312,2312,110,5,2300,98,4.45,2202,2312,1400-8-16,2021-11-07
10,شبندر,پالايش نفت بندرعباس,13507,166697831,1098883926280,6720,6720,6450,-270,-4.02,6590,-130,-1.93,6390,6880,1400-8-16,2021-11-07
11,خبهمن,گروه‌بهمن‌,13206,873970781,1655332290806,1831,1922,1870,39,2.13,1894,63,3.44,1800,1922,1400-8-16,2021-11-07
12,فجهان,مجتمع جهان فولاد سيرجان,12797,59858814,357720525455,6195,6200,5921,-274,-4.42,5976,-219,-3.54,5910,6200,1400-8-16,2021-11-07
13,خپارس,پارس‌ خودرو,12204,673842712,791305080542,1149,1200,1160,11,0.96,1174,25,2.18,1107,1206,1400-8-16,2021-11-07
14,فرابورس,فرابورس ايران,11995,34130797,933482804032,27956,27520,26559,-1397,-5,27350,-606,-2.17,26559,28520,1400-8-16,2021-11-07
15,نوري,پتروشيمي نوري,11884,8677606,1064390808210,119670,124000,122020,2350,1.96,122660,2990,2.5,120000,125450,1400-8-16,2021-11-07
16,فسبزوار,پارس فولاد سبزوار,11430,10676829,376842103130,36240,35500,34920,-1320,-3.64,35300,-940,-2.59,34880,36100,1400-8-16,2021-11-07
17,فملي,ملي‌ صنايع‌ مس‌ ايران‌,10962,57968014,786638375540,13870,13800,13310,-560,-4.04,13570,-300,-2.16,13250,13900,1400-8-16,2021-11-07
18,بركتح,ح . گروه دارويي بركت,10893,28184979,562962012240,20390,20010,19450,-940,-4.61,19970,-420,-2.06,18360,21290,1400-8-16,2021-11-07
19,وتجارت,بانك تجارت,10277,363711513,744442929808,1989,2088,2015,26,1.31,2047,58,2.92,1962,2088,1400-8-16,2021-11-07
