,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,48181,61580352,4484316272090,72060,71180,73370,1310,1.82,72820,760,1.05,70120,74430,1400-8-12,2021-11-03
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,27273,21441712,2444333625090,111380,109180,116180,4800,4.31,114000,2620,2.35,107690,117550,1400-8-12,2021-11-03
2,فرابورس,فرابورس ايران,12973,31503870,868566451198,27403,27544,26900,-503,-1.84,27570,167,0.61,26444,28730,1400-8-12,2021-11-03
3,فولاد,فولاد مباركه اصفهان,12940,91949372,1096950339960,11670,11810,12040,370,3.17,11930,260,2.23,11750,12110,1400-8-12,2021-11-03
4,فسبزوار,پارس فولاد سبزوار,12053,7720734,272246061610,34920,34900,35430,510,1.46,35260,340,0.97,34810,35930,1400-8-12,2021-11-03
5,شپنا,پالايش نفت اصفهان,11910,70403165,784787370400,10940,10950,11300,360,3.29,11150,210,1.92,10710,11400,1400-8-12,2021-11-03
6,فجهان,مجتمع جهان فولاد سيرجان,11773,47294291,284625186314,5929,5980,6043,114,1.92,6018,89,1.5,5940,6110,1400-8-12,2021-11-03
7,لپارس,پارس‌ الكتريك‌,10890,10558373,1201574825920,117290,111430,114500,-2790,-2.38,113800,-3490,-2.98,111430,119400,1400-8-12,2021-11-03
8,شبندر,پالايش نفت بندرعباس,9760,115425443,741397612510,6260,6340,6510,250,3.99,6420,160,2.56,6200,6570,1400-8-12,2021-11-03
9,مديريت,س. و خدمات مديريت صند. ب كشوري,9245,18252302,184094036939,9892,10200,10090,198,2,10086,194,1.96,9892,10239,1400-8-12,2021-11-03
10,كدما,معدني‌ دماوند,9141,6290766,589258685420,93430,89000,94400,970,1.04,93670,240,0.26,89000,96900,1400-8-12,2021-11-03
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,8268,46498325,627835861990,13280,13290,13640,360,2.71,13500,220,1.66,13280,13700,1400-8-12,2021-11-03
12,شتران,پالايش نفت تهران,7848,76404186,350278115633,4544,4534,4639,95,2.09,4585,41,0.9,4380,4685,1400-8-12,2021-11-03
13,كيمياتك,آريان كيميا تك,7441,2286103,61215236630,26170,26180,27260,1090,4.17,26780,610,2.33,25570,27430,1400-8-12,2021-11-03
14,خساپا,سايپا,6695,329549703,537329012567,1562,1614,1640,78,4.99,1630,68,4.35,1587,1640,1400-8-12,2021-11-03
15,خبنيان,بنيان ديزل,6531,467621,81214618987,168628,173686,173686,5058,3,173676,5048,2.99,171469,173686,1400-8-12,2021-11-03
16,خودرو,ايران‌ خودرو,6529,447813942,807165433056,1718,1803,1803,85,4.95,1802,84,4.89,1772,1803,1400-8-12,2021-11-03
