,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,سپيد,سپيد ماكيان,83715,20978626,1096577214580,50030,50990,52530,2500,5,52270,2240,4.48,50500,52530,1400-6-1,2021-08-23
1,پالايش,صندوق پالايشي يكم-سهام,59631,71311557,5977023472780,81010,83000,83440,2430,3,83820,2810,3.47,81200,86550,1400-6-1,2021-08-23
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,33272,23462823,3243724337420,132250,138120,137850,5600,4.23,138250,6000,4.54,134290,142000,1400-6-1,2021-08-23
3,شستا,سرمايه گذاري تامين اجتماعي,33241,145717885,2092738239270,14520,14500,14260,-260,-1.79,14360,-160,-1.1,14100,14630,1400-6-1,2021-08-23
4,وهامون,سرمايه گذاري هامون صبا,31799,21467123,74769989409,3318,3483,3483,165,4.97,3483,165,4.97,3483,3483,1400-6-1,2021-08-23
5,دي,بانك دي,30248,1118694329,1251232465042,1133,1130,1116,-17,-1.5,1118,-15,-1.32,1100,1146,1400-6-1,2021-08-23
6,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,29993,389509185,1800951305690,3670,4770,4590,920,25.07,4620,950,25.89,4540,4890,1400-6-1,2021-08-23
7,بركت,گروه دارويي بركت,26431,55357003,2039200347870,35830,36200,37620,1790,5,36840,1010,2.82,35070,37620,1400-6-1,2021-08-23
8,خودرو,ايران‌ خودرو,25751,724953081,1662944320609,2300,2345,2265,-35,-1.52,2294,-6,-0.26,2250,2346,1400-6-1,2021-08-23
9,خساپا,سايپا,24863,844903432,1791330900755,2132,2149,2098,-34,-1.59,2120,-12,-0.56,2080,2180,1400-6-1,2021-08-23
10,شپنا,پالايش نفت اصفهان,23758,146107844,2145349761530,14830,14870,14610,-220,-1.48,14680,-150,-1.01,14490,15100,1400-6-1,2021-08-23
11,شتران,پالايش نفت تهران,22076,163223332,1833265063050,11170,11390,11130,-40,-0.36,11230,60,0.54,10950,11560,1400-6-1,2021-08-23
12,فولاد,فولاد مباركه اصفهان,20272,130225077,1594870643520,12360,12370,12260,-100,-0.81,12250,-110,-0.89,12030,12420,1400-6-1,2021-08-23
13,خبهمن,گروه‌بهمن‌,18182,1444619699,2461131688573,1627,1708,1708,81,4.98,1704,77,4.73,1662,1708,1400-6-1,2021-08-23
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,18056,99054868,1408332929090,14310,14400,14180,-130,-0.91,14220,-90,-0.63,14020,14420,1400-6-1,2021-08-23
15,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,17001,190600091,1058327925920,5310,5570,5570,260,4.9,5550,240,4.52,5350,5570,1400-6-1,2021-08-23
16,مديريت,س. و خدمات مديريت صند. ب كشوري,15470,6443763,37947320307,5609,5889,5889,280,4.99,5889,280,4.99,5889,5889,1400-6-1,2021-08-23
17,گدنا,تهيه توزيع غذاي دنا آفرين فدك,15463,7933960,169079103457,20755,20755,21792,1037,5,21311,556,2.68,20200,21792,1400-6-1,2021-08-23
18,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,14962,333997393,975681179692,2962,2999,2900,-62,-2.09,2921,-41,-1.38,2857,3000,1400-6-1,2021-08-23
19,لطيف,محصولات كاغذي لطيف,14829,2847578,158995552066,55463,55022,56710,1247,2.25,55835,372,0.67,53810,57500,1400-6-1,2021-08-23
20,كرمان,س. توسعه و عمران استان كرمان,14254,632156266,857508800862,1320,1320,1386,66,5,1356,36,2.73,1285,1386,1400-6-1,2021-08-23
21,آريا,پليمر آريا ساسول,13377,6067464,730750769743,122520,123900,120000,-2520,-2.06,120438,-2082,-1.7,118200,123900,1400-6-1,2021-08-23
22,ثبهساز,بهساز كاشانه تهران,12569,85095907,220165694138,2616,2540,2653,37,1.41,2587,-29,-1.11,2486,2680,1400-6-1,2021-08-23
23,نوري,پتروشيمي نوري,11660,8414135,933758130760,110400,113000,110400,0,0,110970,570,0.52,108500,114500,1400-6-1,2021-08-23
24,فگستر,گسترش صنايع روي ايرانيان,10886,7820400,129009399315,16691,17300,16303,-388,-2.32,16497,-194,-1.16,16160,17400,1400-6-1,2021-08-23
25,شاروم,پتروشيمي اروميه,10730,14258681,288805386614,19895,19240,20889,994,5,20255,360,1.81,18901,20889,1400-6-1,2021-08-23
26,ثاميد,توسعه و عمران اميد,10057,80846117,147713134684,1804,1800,1864,60,3.33,1827,23,1.27,1751,1879,1400-6-1,2021-08-23
27,شگويا,پتروشيمي تندگويان,9911,60917062,779933948523,12276,12700,12805,529,4.31,12803,527,4.29,12146,12889,1400-6-1,2021-08-23
28,شصدف,صنعتي دوده فام,9767,22712927,987345664555,43342,41175,45509,2167,5,43471,129,0.3,41175,45509,1400-6-1,2021-08-23
29,وآيند,بانك  آينده,9684,95203220,1121758915507,11751,11550,12221,470,4,11783,32,0.27,11281,12221,1400-6-1,2021-08-23
30,غكورش,صنعت غذايي كورش,9681,8821154,410658188460,45020,45600,47270,2250,5,46550,1530,3.4,44010,47270,1400-6-1,2021-08-23
31,وتجارت,بانك تجارت,9610,248692974,675406695474,2712,2745,2695,-17,-0.63,2716,4,0.15,2690,2760,1400-6-1,2021-08-23
32,وبملت,بانك ملت,9254,208327495,866845342664,4141,4180,4161,20,0.48,4161,20,0.48,4082,4234,1400-6-1,2021-08-23
33,غزر,صنعتي زر ماكارون,9112,9214667,229732856360,24080,24380,25280,1200,4.98,24930,850,3.53,23890,25280,1400-6-1,2021-08-23
34,امين يكم,صندوق درآمد ثابت امين يكم فردا,9077,334561215,3345619286801,10142,10000,9999,-143,-1.41,10000,-142,-1.4,9990,10003,1400-6-1,2021-08-23
35,فتوسا,توليد و توسعه سرب روي ايرانيان,9067,6516135,101024019103,15464,15600,15453,-11,-0.07,15504,40,0.26,15100,15900,1400-6-1,2021-08-23
36,وپارس,بانك‌پارسيان‌,9034,334064775,1039981748858,2987,3035,3090,103,3.45,3113,126,4.22,2970,3136,1400-6-1,2021-08-23
37,ذوب,سهامي ذوب آهن  اصفهان,8973,139075562,605691209789,4460,4420,4390,-70,-1.57,4355,-105,-2.35,4277,4444,1400-6-1,2021-08-23
38,وبصادر,بانك صادرات ايران,8946,227488116,574585117018,2518,2560,2510,-8,-0.32,2526,8,0.32,2480,2600,1400-6-1,2021-08-23
39,وپويا,سرمايه گذاري پويا,8815,55694066,307430460462,5711,5777,5476,-235,-4.11,5520,-191,-3.34,5426,5777,1400-6-1,2021-08-23
40,ولكار,ليزينگ كارآفرين,8714,15425834,78167958486,4832,4989,5073,241,4.99,5067,235,4.86,4900,5073,1400-6-1,2021-08-23
41,وسپهر,سرمايه گذاري مالي سپهرصادرات,8708,18300679,194922632837,10152,10659,10650,498,4.91,10651,499,4.92,10426,10659,1400-6-1,2021-08-23
42,بوعلي,پتروشيمي بوعلي سينا,8675,4456370,302908108540,67630,68400,68010,380,0.56,67970,340,0.5,66150,69700,1400-6-1,2021-08-23
43,چخزر,صنايع چوب خزر كاسپين,8317,1590331,61235585308,38657,38800,38702,45,0.12,38505,-152,-0.39,37820,38980,1400-6-1,2021-08-23
44,هاي وب,داده گسترعصرنوين-هاي وب,8181,53856983,553662769460,10010,9710,10430,420,4.2,10280,270,2.7,9710,10510,1400-6-1,2021-08-23
45,شاراك,پتروشيمي شازند,7464,26590362,1180479766820,42760,44890,43580,820,1.92,44400,1640,3.84,43030,44890,1400-6-1,2021-08-23
46,زملارد,كشاورزي و دامپروري ملارد شير,7459,3202182,105297821267,31564,32797,33142,1578,5,32883,1319,4.18,32123,33142,1400-6-1,2021-08-23
47,كاما,باما,7317,61630927,746450680370,11890,11800,12480,590,4.96,12110,220,1.85,11450,12480,1400-6-1,2021-08-23
48,كزغال,زغال سنگ پروده طبس,7099,3289302,122990633504,37623,37800,37280,-343,-0.91,37391,-232,-0.62,36900,37989,1400-6-1,2021-08-23
49,لپارس,پارس‌ الكتريك‌,7048,8181885,759684822330,94810,99550,90070,-4740,-5,92850,-1960,-2.07,90070,99550,1400-6-1,2021-08-23
50,صبا,سرمايه گذاري صبا تامين,6986,35553038,361649878763,9822,9984,10273,451,4.59,10172,350,3.56,9850,10312,1400-6-1,2021-08-23
51,خپارس,پارس‌ خودرو,6969,272483189,326342583340,1222,1221,1193,-29,-2.37,1198,-24,-1.96,1185,1221,1400-6-1,2021-08-23
52,سيتا,سرمايه گذاري سيمان تامين,6811,10163485,156328769560,15720,15200,15410,-310,-1.97,15380,-340,-2.16,15080,15650,1400-6-1,2021-08-23
53,ملت,بيمه ملت,6714,190599567,248439502137,1356,1331,1312,-44,-3.24,1303,-53,-3.91,1289,1349,1400-6-1,2021-08-23
54,فارس,صنايع پتروشيمي خليج فارس,6365,44417009,607909161260,13980,13850,13700,-280,-2,13690,-290,-2.07,13560,13960,1400-6-1,2021-08-23
55,بپيوند,برق و انرژي پيوندگستر پارس,6319,8278150,100478586082,11685,12144,12269,584,5,12138,453,3.88,11685,12269,1400-6-1,2021-08-23
56,رافزا,رايان هم افزا,6241,889549,67535398519,75667,75320,76600,933,1.23,75921,254,0.34,75005,77000,1400-6-1,2021-08-23
57,وكبهمن,مديريت سرمايه گذاري كوثربهمن,6061,7067364,89250169723,12124,12600,12730,606,5,12628,504,4.16,12300,12730,1400-6-1,2021-08-23
58,كمند,صندوق س. با درآمد ثابت كمند,5981,258694398,2611146230927,10088,10093,10094,6,0.06,10094,6,0.06,10093,10095,1400-6-1,2021-08-23
59,گشان,توسعه بين المللي پديده شانديز,5945,16903745,376601830176,21898,21274,22723,825,3.77,22279,381,1.74,21274,22773,1400-6-1,2021-08-23
60,آبادا,توليد نيروي برق آبادان,5861,5782601,72043231960,12080,12100,12680,600,4.97,12460,380,3.15,12020,12680,1400-6-1,2021-08-23
61,فاراك,ماشين‌ سازي‌ اراك‌,5811,253223109,549986674216,2084,2115,2188,104,4.99,2172,88,4.22,2050,2188,1400-6-1,2021-08-23
62,فاراكح,ح . ماشين‌ سازي‌ اراك‌,5757,175945497,171435956341,944,949,980,36,3.81,974,30,3.18,903,1012,1400-6-1,2021-08-23
63,بگيلان,توسعه مسير برق گيلان,5592,2827525,59379369846,20274,20550,21287,1013,5,21000,726,3.58,19860,21287,1400-6-1,2021-08-23
64,اپال,فرآوري معدني اپال كاني پارس,5524,15354804,367408781750,22870,23220,24010,1140,4.98,23930,1060,4.63,22950,24010,1400-6-1,2021-08-23
65,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,5331,33376754,537343310480,16250,16000,16100,-150,-0.92,16100,-150,-0.92,15840,16280,1400-6-1,2021-08-23
66,فروي,ذوب روي اصفهان,5227,6856786,239673250596,34742,35040,34920,178,0.51,34954,212,0.61,33500,35779,1400-6-1,2021-08-23
67,امين,تامين سرمايه امين,5184,2854357,24433594590,8400,8800,8580,180,2.14,8500,100,1.19,8400,8800,1400-6-1,2021-08-23
68,كتوكا,توليدي و خدمات صنايع نسوز توكا,4979,14354816,379222875701,25317,25696,26582,1265,5,26418,1101,4.35,25696,26582,1400-6-1,2021-08-23
69,وخارزم,سرمايه گذاري خوارزمي,4838,47389943,306350801410,6410,6470,6510,100,1.56,6460,50,0.78,6350,6540,1400-6-1,2021-08-23
70,وسكرشا,س.سهام عدالت استان كرمانشاه,4795,211991106,163134604589,766,760,775,9,1.17,770,4,0.52,759,790,1400-6-1,2021-08-23
71,وساپا,سرمايه‌گذاري‌ سايپا,4781,63528752,386881350490,5880,6120,6080,200,3.4,6090,210,3.57,5880,6170,1400-6-1,2021-08-23
72,ونوين,بانك‌اقتصادنوين‌,4761,83557107,431501416310,5360,5330,5130,-230,-4.29,5160,-200,-3.73,5100,5400,1400-6-1,2021-08-23
73,ولپارس,ليزينگ پارسيان,4593,18775207,85744763454,4355,4572,4572,217,4.98,4567,212,4.87,4440,4572,1400-6-1,2021-08-23
74,سمگا,گروه سرمايه گذاري ميراث فرهنگي,4529,29440067,855627740036,30357,28900,29300,-1057,-3.48,29063,-1294,-4.26,28840,29900,1400-6-1,2021-08-23
75,كاوه,فولاد كاوه جنوب كيش,4499,25109704,531587538540,21620,21590,21140,-480,-2.22,21170,-450,-2.08,20900,21590,1400-6-1,2021-08-23
76,وتوصا,گروه س توسعه صنعتي ايران,4491,41445606,411780978460,9710,9660,10190,480,4.94,9940,230,2.37,9300,10190,1400-6-1,2021-08-23
77,كبافق,معادن‌ بافق‌,4384,7071113,315206995720,42970,45100,45110,2140,4.98,44580,1610,3.75,42010,45110,1400-6-1,2021-08-23
78,ثشاهد,سرمايه‌ گذاري‌ شاهد,4340,22803952,384165599820,16150,16950,16950,800,4.95,16850,700,4.33,16380,16950,1400-6-1,2021-08-23
79,ومعادن,توسعه‌معادن‌وفلزات‌,4297,47515073,589382166530,12680,12430,12390,-290,-2.29,12400,-280,-2.21,12190,12660,1400-6-1,2021-08-23
80,وسديد,گروه ‌صنعتي‌سديد,4252,74074537,110469557055,1552,1490,1490,-62,-3.99,1491,-61,-3.93,1490,1521,1400-6-1,2021-08-23
81,فجر,فولاد اميركبيركاشان,4235,10886123,320217755790,29940,29120,29800,-140,-0.47,29420,-520,-1.74,28600,29910,1400-6-1,2021-08-23
82,خزر,فنرسازي‌زر,4231,14401564,272131296160,19810,19830,18820,-990,-5,18900,-910,-4.59,18820,19990,1400-6-1,2021-08-23
83,حكشتي,كشتيراني جمهوري اسلامي ايران,4197,28233075,519769655510,17850,17900,18740,890,4.99,18410,560,3.14,17210,18740,1400-6-1,2021-08-23
84,فخوز,فولاد  خوزستان,4168,30354969,546508489590,18050,17910,17940,-110,-0.61,18000,-50,-0.28,17820,18320,1400-6-1,2021-08-23
85,پيزد,مجتمع صنايع لاستيك يزد,4158,1526991,111557510843,70389,70324,73908,3519,5,73057,2668,3.79,69131,73908,1400-6-1,2021-08-23
86,هرمز,فولاد هرمزگان جنوب,4086,21668043,398365055045,18639,18600,18300,-339,-1.82,18385,-254,-1.36,18141,18620,1400-6-1,2021-08-23
87,بترانس,ايران‌ ترانسفو,4083,152372455,405239071498,2578,2660,2706,128,4.97,2660,82,3.18,2550,2706,1400-6-1,2021-08-23
88,كوير,توليدي فولاد سپيد فراب كوير,3921,38883032,580014680800,14560,14260,15280,720,4.95,14920,360,2.47,14230,15280,1400-6-1,2021-08-23
89,پتاير,ايران‌ تاير,3897,69517702,219595237541,3209,3280,3195,-14,-0.44,3159,-50,-1.56,3109,3280,1400-6-1,2021-08-23
90,چدن,توليدي چدن سازان,3858,101855381,464664509443,4365,4583,4583,218,4.99,4562,197,4.51,4435,4583,1400-6-1,2021-08-23
91,خزاميا,زامياد,3776,32948591,241224774700,7430,7380,7260,-170,-2.29,7320,-110,-1.48,7150,7530,1400-6-1,2021-08-23
92,شبريز,پالايش نفت تبريز,3740,9449482,371272911200,39550,39260,38700,-850,-2.15,39290,-260,-0.66,38560,40000,1400-6-1,2021-08-23
93,غگل,گلوكوزان‌,3694,48495213,180069797613,3697,3743,3760,63,1.7,3713,16,0.43,3610,3799,1400-6-1,2021-08-23
94,سشرق,سيمان‌ شرق‌,3663,20268984,199078485440,9620,10080,9700,80,0.83,9820,200,2.08,9500,10080,1400-6-1,2021-08-23
95,غنوش,نوش‌ مازندران‌,3598,6005461,231887076500,38910,38950,38110,-800,-2.06,38610,-300,-0.77,37000,39550,1400-6-1,2021-08-23
96,خمحركه,نيرو محركه‌,3522,34615841,149863977050,4485,4539,4292,-193,-4.3,4329,-156,-3.48,4261,4539,1400-6-1,2021-08-23
97,كيان,صندوق س. با درآمد ثابت كيان,3515,48195986,1452515499165,30038,30130,30140,102,0.34,30138,100,0.33,30120,30150,1400-6-1,2021-08-23
98,چكاپا,گروه صنايع كاغذ پارس,3488,63080689,262283905013,4001,4060,4201,200,5,4158,157,3.92,3901,4201,1400-6-1,2021-08-23
99,مرقام,ايران‌ارقام‌,3352,13398461,236304288170,16980,17650,17430,450,2.65,17640,660,3.89,17000,17820,1400-6-1,2021-08-23
100,شغدير,پتروشيمي غدير,3330,4438096,409175733050,88250,92660,92660,4410,5,92200,3950,4.48,88990,92660,1400-6-1,2021-08-23
101,سرو,صندوق س سروسودمند مدبران-سهام,3315,3301560,285823960680,86190,87000,86860,670,0.78,86570,380,0.44,84200,87200,1400-6-1,2021-08-23
102,بجهرم,توسعه مولد نيروگاهي جهرم,3264,45376173,127147231436,2883,2841,2787,-96,-3.33,2802,-81,-2.81,2743,2880,1400-6-1,2021-08-23
103,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,3221,22978356,144759856800,6290,6490,6310,20,0.32,6300,10,0.16,6050,6490,1400-6-1,2021-08-23
104,تملت,تامين سرمايه بانك ملت,3194,33053757,173455262213,5036,4960,5287,251,4.98,5248,212,4.21,4950,5287,1400-6-1,2021-08-23
105,وبانك,سرمايه گذاري گروه توسعه ملي,3147,18845857,186931655440,9750,9960,9850,100,1.03,9920,170,1.74,9600,10160,1400-6-1,2021-08-23
106,طلا,صندوق س.پشتوانه طلاي لوتوس,3072,3142937,274928281762,88304,89400,87800,-504,-0.57,87475,-829,-0.94,86550,89400,1400-6-1,2021-08-23
107,آپ,آسان پرداخت پرشين,3031,16083447,240066811950,15200,15230,15230,30,0.2,14930,-270,-1.78,14440,15470,1400-6-1,2021-08-23
108,كلر,كلر پارس,2965,1679525,215496817350,125681,130000,131698,6017,4.79,128308,2627,2.09,121000,131900,1400-6-1,2021-08-23
