,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,لطيف,محصولات كاغذي لطيف,2749900,25999923,844997497500,1000,32500,32500,31500,3150,32500,31500,3150,32500,32500,1400-4-2,2021-06-23
1,پالايش,صندوق پالايشي يكم-سهام,36423,47869670,3457226778070,72220,72190,72480,260,0.36,72220,0,0,71250,73000,1400-4-2,2021-06-23
2,خساپا,سايپا,28654,1495173375,2743321003723,1765,1820,1812,47,2.66,1835,70,3.97,1780,1853,1400-4-2,2021-06-23
3,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,28491,25101555,94206135915,3575,3753,3753,178,4.98,3753,178,4.98,3753,3753,1400-4-2,2021-06-23
4,خودرو,ايران‌ خودرو,28132,919563670,1945859327158,2089,2109,2090,1,0.05,2116,27,1.29,2057,2180,1400-4-2,2021-06-23
5,شپنا,پالايش نفت اصفهان,26037,170929185,2237170902500,12920,12930,13190,270,2.09,13090,170,1.32,12650,13490,1400-4-2,2021-06-23
6,غكورش,صنعت غذايي كورش,25490,14671480,605752881370,40390,41500,40780,390,0.97,41290,900,2.23,40380,42350,1400-4-2,2021-06-23
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,23635,204263514,2514120310650,11830,12260,12420,590,4.99,12310,480,4.06,12020,12420,1400-4-2,2021-06-23
8,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,22678,580003618,1423262793325,2509,2450,2414,-95,-3.79,2454,-55,-2.19,2385,2553,1400-4-2,2021-06-23
9,دارا يكم,صندوق واسطه گري مالي يكم-سهام,21590,18816697,2398611980320,127580,128000,126900,-680,-0.53,127470,-110,-0.09,126400,128390,1400-4-2,2021-06-23
10,فولاد,فولاد مباركه اصفهان,19090,246232566,2607674601760,10210,10380,10720,510,5,10590,380,3.72,10230,10720,1400-4-2,2021-06-23
11,شستا,سرمايه گذاري تامين اجتماعي,18897,148665701,1773852117210,11590,11650,12160,570,4.92,11930,340,2.93,11310,12160,1400-4-2,2021-06-23
12,سپيدار,سپيدار سيستم آسيا,17638,550056,29415009148,53104,52900,53880,776,1.46,53476,372,0.7,52900,54450,1400-4-2,2021-06-23
13,چخزر,صنايع چوب خزر كاسپين,17345,2810238,91477606618,33320,33230,32579,-741,-2.22,32552,-768,-2.3,32050,33330,1400-4-2,2021-06-23
14,رافزا,رايان هم افزا,17256,2674705,201668174401,78772,76500,74834,-3938,-5,75398,-3374,-4.28,74834,77900,1400-4-2,2021-06-23
15,وآيند,بانك  آينده,16867,147403792,1868662588285,13180,12653,12655,-525,-3.98,12677,-503,-3.82,12653,12890,1400-4-2,2021-06-23
16,كزغال,زغال سنگ پروده طبس,14802,13353597,449678946370,32896,32310,34540,1644,5,33675,779,2.37,31500,34540,1400-4-2,2021-06-23
17,شتران,پالايش نفت تهران,12734,172177587,1582378189240,8890,8900,9330,440,4.95,9190,300,3.37,8730,9330,1400-4-2,2021-06-23
18,زملارد,كشاورزي و دامپروري ملارد شير,12279,2150547,66454677870,29766,29100,31252,1486,4.99,30901,1135,3.81,29100,31254,1400-4-2,2021-06-23
19,وتجارت,بانك تجارت,12046,423691800,1094117066200,2579,2600,2583,4,0.16,2582,3,0.12,2520,2650,1400-4-2,2021-06-23
20,شاروم,پتروشيمي اروميه,11647,6200622,93380383677,14535,14650,15261,726,4.99,15060,525,3.61,14310,15261,1400-4-2,2021-06-23
21,وبملت,بانك ملت,11000,319123893,1329698013629,4077,4160,4140,63,1.55,4167,90,2.21,4100,4230,1400-4-2,2021-06-23
22,انرژي3,سايراشخاص بورس انرژي,9358,2369253,484804080730,203540,212850,200100,-3440,-1.69,204620,1080,0.53,193400,212850,1400-4-2,2021-06-23
23,خپارس,پارس‌ خودرو,9299,385840016,417127605784,1078,1080,1073,-5,-0.46,1081,3,0.28,1052,1103,1400-4-2,2021-06-23
24,اپال,فرآوري معدني اپال كاني پارس,9110,17267416,335779775060,19310,19440,19480,170,0.88,19450,140,0.73,19210,19690,1400-4-2,2021-06-23
25,وبصادر,بانك صادرات ايران,8742,204511792,458994559471,2250,2251,2219,-31,-1.38,2244,-6,-0.27,2201,2300,1400-4-2,2021-06-23
26,غزر,صنعتي زر ماكارون,8498,4474231,110177406180,23930,24040,24330,400,1.67,24620,690,2.88,23910,25100,1400-4-2,2021-06-23
27,ثبهساز,بهساز كاشانه تهران,8170,81733847,168349438480,2042,2080,2048,6,0.29,2060,18,0.88,1980,2105,1400-4-2,2021-06-23
28,كرمان,س. توسعه و عمران استان كرمان,8067,250962958,282765141028,1134,1148,1125,-9,-0.79,1127,-7,-0.62,1116,1150,1400-4-2,2021-06-23
29,ثاميد,توسعه و عمران اميد,7539,64596828,110638120188,1712,1755,1714,2,0.12,1713,1,0.06,1661,1755,1400-4-2,2021-06-23
30,بوعلي,پتروشيمي بوعلي سينا,7220,2719111,126918994310,45440,45720,47250,1810,3.98,46680,1240,2.73,45570,47500,1400-4-2,2021-06-23
31,وكبهمن,مديريت سرمايه گذاري كوثربهمن,7214,1942284,21544351385,10887,10736,11330,443,4.07,11092,205,1.88,10736,11380,1400-4-2,2021-06-23
32,ختور,رادياتور ايران‌,7163,33188409,539468672060,17040,16190,16190,-850,-4.99,16250,-790,-4.64,16190,16730,1400-4-2,2021-06-23
