,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,26824,34469633,2463013675040,69720,72290,70030,310,0.44,71450,1730,2.48,70020,72890,1400-11-2,2022-01-22
1,خاورح,ح . ايران خودرو ديزل,14205,950732495,179499697355,500,191,186,-314,-62.8,189,-311,-62.2,186,196,1400-11-2,2022-01-22
2,شپنا,پالايش نفت اصفهان,11927,191518621,1080082574910,5390,5650,5560,170,3.15,5640,250,4.64,5520,5650,1400-11-2,2022-01-22
3,شبندر,پالايش نفت بندرعباس,11628,169285933,1122449809810,6420,6680,6480,60,0.93,6630,210,3.27,6450,6740,1400-11-2,2022-01-22
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,9851,6656809,707079690800,105820,107320,104980,-840,-0.79,106220,400,0.38,104900,108500,1400-11-2,2022-01-22
5,نوري,پتروشيمي نوري,9625,7859446,761748544170,100910,98900,95870,-5040,-4.99,96920,-3990,-3.95,95870,100890,1400-11-2,2022-01-22
6,خودرو,ايران‌ خودرو,8128,267244612,510921098528,1934,1960,1868,-66,-3.41,1912,-22,-1.14,1853,1994,1400-11-2,2022-01-22
7,فولاد,فولاد مباركه اصفهان,8085,58374900,581773143490,9620,9900,9900,280,2.91,9970,350,3.64,9840,10100,1400-11-2,2022-01-22
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,8083,98887412,667783428660,6720,6770,6750,30,0.45,6750,30,0.45,6700,6910,1400-11-2,2022-01-22
9,خاور,ايران خودرو ديزل,6600,406303335,454508207742,1092,1124,1109,17,1.56,1119,27,2.47,1060,1124,1400-11-2,2022-01-22
10,امين يكم,صندوق درآمد ثابت امين يكم فردا,6471,205443196,2054505760655,10141,10000,10001,-140,-1.38,10000,-141,-1.39,9999,10002,1400-11-2,2022-01-22
11,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,6180,157427597,359848365385,2362,2340,2244,-118,-5,2286,-76,-3.22,2244,2423,1400-11-2,2022-01-22
12,خساپا,سايپا,5847,170257245,264308364556,1580,1600,1528,-52,-3.29,1552,-28,-1.77,1511,1613,1400-11-2,2022-01-22
13,فرابورس,فرابورس ايران,5647,22977062,313641167330,13890,14300,13200,-690,-4.97,13650,-240,-1.73,13200,14400,1400-11-2,2022-01-22
14,كمند,صندوق س. با درآمد ثابت كمند,5023,175997182,1777312908730,10082,10098,10098,16,0.16,10099,17,0.17,10098,10099,1400-11-2,2022-01-22
15,كالا,بورس كالاي ايران,4702,15510411,387400106290,24330,25530,24290,-40,-0.16,24980,650,2.67,24020,25540,1400-11-2,2022-01-22
