,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,63291,73663397,6812582114450,87390,89000,94550,7160,8.19,92480,5090,5.82,88200,95550,1400-6-6,2021-08-28
1,سپيد,سپيد ماكيان,37698,18535925,1066004672400,54970,55300,57690,2720,4.95,57510,2540,4.62,55110,57710,1400-6-6,2021-08-28
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,36476,24332885,3836560533220,150190,152100,159500,9310,6.2,157670,7480,4.98,152060,161100,1400-6-6,2021-08-28
3,شستا,سرمايه گذاري تامين اجتماعي,34656,156505636,2285939809010,14320,14340,14620,300,2.09,14610,290,2.03,14340,14800,1400-6-6,2021-08-28
4,كرمان,س. توسعه و عمران استان كرمان,31747,1216955665,1882347577398,1494,1568,1520,26,1.74,1547,53,3.55,1503,1568,1400-6-6,2021-08-28
5,فولاد,فولاد مباركه اصفهان,25828,170089447,2128435976380,12370,12420,12650,280,2.26,12510,140,1.13,12290,12710,1400-6-6,2021-08-28
6,شپنا,پالايش نفت اصفهان,25753,165991495,2591088918490,14990,15190,15720,730,4.87,15610,620,4.14,15080,15730,1400-6-6,2021-08-28
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,24135,130539558,1889743198800,14350,14400,14550,200,1.39,14480,130,0.91,14200,14580,1400-6-6,2021-08-28
8,مديريت,س. و خدمات مديريت صند. ب كشوري,22640,11648675,79397368800,6492,6816,6816,324,4.99,6816,324,4.99,6816,6816,1400-6-6,2021-08-28
9,كاما,باما,22487,162677011,2238461462490,13340,13510,13800,460,3.45,13760,420,3.15,13400,14000,1400-6-6,2021-08-28
10,ثالوند,سرمايه گذاري مسكن الوند,18723,67068555,1772646452945,26878,25535,27630,752,2.8,26430,-448,-1.67,25535,27995,1400-6-6,2021-08-28
11,بركت,گروه دارويي بركت,18509,38183941,1438962340240,36720,37200,38150,1430,3.89,37690,970,2.64,36660,38450,1400-6-6,2021-08-28
12,شصدف,صنعتي دوده فام,18330,18686000,849705015062,47277,48000,45500,-1777,-3.76,45473,-1804,-3.82,44914,48000,1400-6-6,2021-08-28
13,خساپا,سايپا,17336,947615628,2153919189084,2168,2220,2276,108,4.98,2273,105,4.84,2220,2276,1400-6-6,2021-08-28
14,نوري,پتروشيمي نوري,16469,11767093,1275513136520,109910,109920,108070,-1840,-1.67,108400,-1510,-1.37,107500,111000,1400-6-6,2021-08-28
15,خبهمن,گروه‌بهمن‌,15920,594815513,1106968603353,1835,1860,1864,29,1.58,1861,26,1.42,1831,1920,1400-6-6,2021-08-28
16,وسپهر,سرمايه گذاري مالي سپهرصادرات,14488,24640664,257800924985,10336,10400,10409,73,0.71,10462,126,1.22,10330,10590,1400-6-6,2021-08-28
17,سيتا,سرمايه گذاري سيمان تامين,13768,23683061,393542581420,15880,16260,16670,790,4.97,16620,740,4.66,16260,16670,1400-6-6,2021-08-28
