,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فتوسا,توليد و توسعه سرب روي ايرانيان,48374,14486549,221890471033,14588,15317,15317,729,5,15317,729,5,15317,15317,1400-3-30,2021-06-20
1,پالايش,صندوق پالايشي يكم-سهام,27827,30998897,2227011975650,72890,73100,71000,-1890,-2.59,71840,-1050,-1.44,71000,73300,1400-3-30,2021-06-20
2,بركت,گروه دارويي بركت,23494,60088281,2035077735410,31320,33650,34760,3440,10.98,33870,2550,8.14,32500,34880,1400-3-30,2021-06-20
3,غكورش,صنعت غذايي كورش,23463,10304938,384328985120,37160,36700,37100,-60,-0.16,37300,140,0.38,36540,38200,1400-3-30,2021-06-20
4,ولكار,ليزينگ كارآفرين,22307,5509056,16560222336,2863,3006,3006,143,4.99,3006,143,4.99,3006,3006,1400-3-30,2021-06-20
5,شپنا,پالايش نفت اصفهان,21550,230528067,2919033085500,12650,12990,12460,-190,-1.5,12660,10,0.08,12300,13030,1400-3-30,2021-06-20
6,فگستر,گسترش صنايع روي ايرانيان,21096,11528372,176448015890,14639,15150,15370,731,4.99,15306,667,4.56,14700,15370,1400-3-30,2021-06-20
7,خودرو,ايران‌ خودرو,17367,620400598,1203827766535,2023,2021,1922,-101,-4.99,1940,-83,-4.1,1922,2055,1400-3-30,2021-06-20
8,رافزا,رايان هم افزا,17077,2244123,170285933968,77038,77038,75950,-1088,-1.41,75881,-1157,-1.5,74000,78500,1400-3-30,2021-06-20
9,دارا يكم,صندوق واسطه گري مالي يكم-سهام,16934,13062920,1630596842220,126930,127400,123600,-3330,-2.62,124830,-2100,-1.65,123530,127400,1400-3-30,2021-06-20
10,وتجارت,بانك تجارت,15467,618104376,1481339563077,2294,2408,2380,86,3.75,2397,103,4.49,2340,2408,1400-3-30,2021-06-20
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14830,73966678,858202905300,11880,11930,11550,-330,-2.78,11600,-280,-2.36,11450,11960,1400-3-30,2021-06-20
12,شستا,سرمايه گذاري تامين اجتماعي,14439,205695635,2284926570920,10590,11110,11110,520,4.91,11110,520,4.91,11000,11110,1400-3-30,2021-06-20
13,نوري,پتروشيمي نوري,13596,29694480,2301975475900,74190,77890,77110,2920,3.94,77520,3330,4.49,75500,77890,1400-3-30,2021-06-20
14,خساپا,سايپا,12189,396996800,644605177125,1691,1707,1607,-84,-4.97,1624,-67,-3.96,1607,1717,1400-3-30,2021-06-20
15,سپيدار,سپيدار سيستم آسيا,10600,954490,49685118713,53562,53000,51300,-2262,-4.22,52054,-1508,-2.82,51070,53240,1400-3-30,2021-06-20
16,اپال,فرآوري معدني اپال كاني پارس,9890,4761337,91273717370,19130,19130,19180,50,0.26,19160,30,0.16,19100,19290,1400-3-30,2021-06-20
17,فولاد,فولاد مباركه اصفهان,9822,112701749,1142462577300,10090,10110,10000,-90,-0.89,10140,50,0.5,9980,10290,1400-3-30,2021-06-20
18,چخزر,صنايع چوب خزر كاسپين,9589,1092910,35925621419,33902,32810,32730,-1172,-3.46,32872,-1030,-3.04,32400,34100,1400-3-30,2021-06-20
19,انرژي3,سايراشخاص بورس انرژي,9503,3702322,696887641850,193790,184110,196990,3200,1.65,188230,-5560,-2.87,184110,202110,1400-3-30,2021-06-20
20,شتران,پالايش نفت تهران,9475,90327997,793265449240,8680,9050,8600,-80,-0.92,8780,100,1.15,8550,9060,1400-3-30,2021-06-20
21,خپارس,پارس‌ خودرو,8761,363188738,368228992185,1045,1048,1028,-17,-1.63,1014,-31,-2.97,998,1050,1400-3-30,2021-06-20
22,كرمان,س. توسعه و عمران استان كرمان,7540,274427687,307546905798,1170,1154,1112,-58,-4.96,1121,-49,-4.19,1112,1169,1400-3-30,2021-06-20
23,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,7412,5016608,16268859744,3089,3243,3243,154,4.99,3243,154,4.99,3243,3243,1400-3-30,2021-06-20
24,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,7251,42860957,393475125230,9190,9350,9040,-150,-1.63,9180,-10,-0.11,8990,9450,1400-3-30,2021-06-20
25,فرابورس,فرابورس ايران,7118,19868707,511349317930,24908,25500,26153,1245,5,25736,828,3.32,24450,26153,1400-3-30,2021-06-20
26,ثاميد,توسعه و عمران اميد,7054,111794378,185035007936,1584,1620,1663,79,4.99,1655,71,4.48,1600,1663,1400-3-30,2021-06-20
27,وبصادر,بانك صادرات ايران,6910,234281188,487127353601,2073,2101,2051,-22,-1.06,2079,6,0.29,2028,2133,1400-3-30,2021-06-20
28,وبملت,بانك ملت,6744,192512294,738725857342,3895,3930,3850,-45,-1.16,3837,-58,-1.49,3767,3940,1400-3-30,2021-06-20
29,شاروم,پتروشيمي اروميه,6691,3961661,58572130307,15151,15598,14394,-757,-5,14785,-366,-2.42,14394,15598,1400-3-30,2021-06-20
30,ثبهساز,بهساز كاشانه تهران,6545,92636444,175344419367,1813,1879,1901,88,4.85,1893,80,4.41,1858,1903,1400-3-30,2021-06-20
31,كمند,صندوق س. با درآمد ثابت كمند,6403,286081849,2884373553955,10078,10083,10083,5,0.05,10082,4,0.04,10082,10084,1400-3-30,2021-06-20
32,كزغال,زغال سنگ پروده طبس,6117,2166914,67344255139,31272,31260,31111,-161,-0.51,31078,-194,-0.62,30900,31800,1400-3-30,2021-06-20
33,بوعلي,پتروشيمي بوعلي سينا,6022,3084151,141280010700,45170,46000,45850,680,1.51,45810,640,1.42,44710,46700,1400-3-30,2021-06-20
34,غزر,صنعتي زر ماكارون,5510,3712817,86702228180,23510,23510,23200,-310,-1.32,23350,-160,-0.68,22450,24090,1400-3-30,2021-06-20
35,كالا,بورس كالاي ايران,4957,9428620,265346761900,27820,28500,29130,1310,4.71,28140,320,1.15,26430,29180,1400-3-30,2021-06-20
36,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4628,133756880,329266537641,2536,2530,2410,-126,-4.97,2462,-74,-2.92,2410,2560,1400-3-30,2021-06-20
37,خزاميا,زامياد,4263,65429521,374539467360,5520,5520,5790,270,4.89,5720,200,3.62,5420,5790,1400-3-30,2021-06-20
38,كاما,باما,4152,30282289,256109789010,8700,8690,8360,-340,-3.91,8460,-240,-2.76,8320,8800,1400-3-30,2021-06-20
39,وكبهمن,مديريت سرمايه گذاري كوثربهمن,3676,1218534,13150605256,10746,10751,10780,34,0.32,10786,40,0.37,10640,10996,1400-3-30,2021-06-20
40,آريا,پليمر آريا ساسول,3584,1794328,148350330241,83508,83508,82480,-1028,-1.23,82677,-831,-1,82300,84200,1400-3-30,2021-06-20
41,ونوين,بانك‌اقتصادنوين‌,3516,69408385,317615165781,4493,4680,4530,37,0.82,4576,83,1.85,4493,4680,1400-3-30,2021-06-20
42,ولپارس,ليزينگ پارسيان,3419,2964499,11407709471,3900,3950,3868,-32,-0.82,3860,-40,-1.03,3787,3950,1400-3-30,2021-06-20
43,ثشاهد,سرمايه‌ گذاري‌ شاهد,3369,24675385,315472602500,12350,12340,12960,610,4.94,12780,430,3.48,11810,12960,1400-3-30,2021-06-20
44,غگل,گلوكوزان‌,3322,65025936,220782719218,3239,3400,3400,161,4.97,3395,156,4.82,3329,3400,1400-3-30,2021-06-20
45,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,3281,68082709,708825098220,10620,10470,10090,-530,-4.99,10410,-210,-1.98,10090,10490,1400-3-30,2021-06-20
46,وپويا,سرمايه گذاري پويا,3259,6033103,25332548620,4265,4190,4203,-62,-1.45,4199,-66,-1.55,4102,4333,1400-3-30,2021-06-20
47,فروي,ذوب روي اصفهان,3227,4078012,126028749176,30656,31700,30120,-536,-1.75,30904,248,0.81,30100,31950,1400-3-30,2021-06-20
48,آبادا,توليد نيروي برق آبادان,3208,1608307,15443950810,9300,9740,9640,340,3.66,9600,300,3.23,9380,9760,1400-3-30,2021-06-20
49,ذوب,سهامي ذوب آهن  اصفهان,3201,74912939,255250744908,3446,3499,3346,-100,-2.9,3407,-39,-1.13,3345,3530,1400-3-30,2021-06-20
50,شپلي,پلي اكريل ايران,3186,29332556,314176921200,10698,10911,10485,-213,-1.99,10711,13,0.12,10485,10911,1400-3-30,2021-06-20
51,وسپهر,سرمايه گذاري مالي سپهرصادرات,3146,8208704,74650768246,9095,9094,9095,0,0,9094,-1,-0.01,9094,9095,1400-3-30,2021-06-20
52,تليسه,دامداري تليسه نمونه,3125,38665370,124618205077,3372,3216,3204,-168,-4.98,3223,-149,-4.42,3204,3369,1400-3-30,2021-06-20
53,خبهمن,گروه‌بهمن‌,3095,104635463,127111068251,1245,1260,1210,-35,-2.81,1215,-30,-2.41,1195,1260,1400-3-30,2021-06-20
54,غشهداب,كشت و صنعت شهداب ناب خراسان,2985,44041724,143886896842,3140,3070,3297,157,5,3267,127,4.04,3022,3297,1400-3-30,2021-06-20
