,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,ولكار,ليزينگ كارآفرين,176158,132329056,631210800466,4672,4905,4731,59,1.26,4770,98,2.1,4531,4905,1400-4-19,2021-07-10
1,لطيف,محصولات كاغذي لطيف,83587,1848855,97867290570,50414,52934,52934,2520,5,52934,2520,5,52934,52934,1400-4-19,2021-07-10
2,فتوسا,توليد و توسعه سرب روي ايرانيان,43461,14568106,229557944460,16397,16110,15610,-787,-4.8,15758,-639,-3.9,15578,16590,1400-4-19,2021-07-10
3,گدنا,تهيه توزيع غذاي دنا آفرين فدك,40813,22631304,505941745180,23069,23750,21916,-1153,-5,22356,-713,-3.09,21916,23750,1400-4-19,2021-07-10
4,فگستر,گسترش صنايع روي ايرانيان,38829,19107244,272287047600,13676,14266,14359,683,4.99,14250,574,4.2,13815,14359,1400-4-19,2021-07-10
5,بركت,گروه دارويي بركت,23178,41663946,1682413085460,39400,40350,41080,1680,4.26,40380,980,2.49,39600,41120,1400-4-19,2021-07-10
6,شپنا,پالايش نفت اصفهان,22656,137802863,1691682193640,12840,12700,12200,-640,-4.98,12280,-560,-4.36,12200,12700,1400-4-19,2021-07-10
7,پالايش,صندوق پالايشي يكم-سهام,19959,12469702,862707740940,70290,69960,69020,-1270,-1.81,69180,-1110,-1.58,68800,70000,1400-4-19,2021-07-10
8,شستا,سرمايه گذاري تامين اجتماعي,19833,70741183,931524562520,13620,13520,13090,-530,-3.89,13170,-450,-3.3,13030,13530,1400-4-19,2021-07-10
9,غكورش,صنعت غذايي كورش,15208,5562406,211841800840,38360,39100,38000,-360,-0.94,38080,-280,-0.73,37500,39100,1400-4-19,2021-07-10
10,كرمان,س. توسعه و عمران استان كرمان,14896,617845671,859650752561,1332,1354,1398,66,4.95,1391,59,4.43,1332,1398,1400-4-19,2021-07-10
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,13965,66952754,847612435480,12870,12900,12670,-200,-1.55,12660,-210,-1.63,12550,12900,1400-4-19,2021-07-10
12,فولاد,فولاد مباركه اصفهان,11959,88156494,904850387860,10460,10260,10330,-130,-1.24,10260,-200,-1.91,10200,10430,1400-4-19,2021-07-10
13,خودرو,ايران‌ خودرو,11935,296138087,598981517569,2071,2051,2011,-60,-2.9,2023,-48,-2.32,1985,2083,1400-4-19,2021-07-10
14,بوعلي,پتروشيمي بوعلي سينا,11628,6813021,336029287510,47660,47400,48340,680,1.43,49320,1660,3.48,47120,50040,1400-4-19,2021-07-10
15,شصدف,صنعتي دوده فام,11150,17843566,602017504016,33144,34801,34790,1646,4.97,33739,595,1.8,31487,34801,1400-4-19,2021-07-10
16,خساپا,سايپا,10842,289381297,533375004784,1894,1870,1827,-67,-3.54,1843,-51,-2.69,1821,1909,1400-4-19,2021-07-10
17,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10549,5054857,616941883030,123430,122530,121510,-1920,-1.56,122050,-1380,-1.12,121450,123590,1400-4-19,2021-07-10
18,ثبهساز,بهساز كاشانه تهران,9807,143439941,306089453522,2058,2080,2151,93,4.52,2134,76,3.69,2010,2160,1400-4-19,2021-07-10
19,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9771,222230580,555871323414,2595,2550,2476,-119,-4.59,2501,-94,-3.62,2466,2605,1400-4-19,2021-07-10
20,زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,9467,20453943,604022321650,30680,27620,30200,-480,-1.56,29530,-1150,-3.75,27620,31720,1400-4-19,2021-07-10
21,چخزر,صنايع چوب خزر كاسپين,8914,1698324,61776581645,37575,37500,35750,-1825,-4.86,36375,-1200,-3.19,35697,37500,1400-4-19,2021-07-10
22,خزر,فنرسازي‌زر,8764,31946308,694645761050,37410,22450,21330,-16080,-42.98,21740,-15670,-41.89,21330,23000,1400-4-19,2021-07-10
23,هماي,صندوق س هماي آگاه-ثابت,8634,43952998,439529980000,10000,10000,10000,0,0,10000,0,0,10000,10000,1400-4-19,2021-07-10
24,ثاميد,توسعه و عمران اميد,8630,113138068,194763119371,1676,1695,1708,32,1.91,1721,45,2.68,1676,1756,1400-4-19,2021-07-10
25,شتران,پالايش نفت تهران,8370,56033866,509442830050,9390,9330,9020,-370,-3.94,9090,-300,-3.19,8930,9380,1400-4-19,2021-07-10
26,زكشت,كشاورزي مكانيزه اصفهان كشت,8027,23051972,828645699231,37250,35388,35388,-1862,-5,35947,-1303,-3.5,35388,37590,1400-4-19,2021-07-10
27,شفارس,صنايع‌ شيميايي‌ فارس‌,7537,240452832,546564581506,2253,2340,2325,72,3.2,2273,20,0.89,2170,2340,1400-4-19,2021-07-10
28,كزغال,زغال سنگ پروده طبس,7532,3045104,107733069243,35841,35016,35901,60,0.17,35379,-462,-1.29,34660,36439,1400-4-19,2021-07-10
29,كاما,باما,7324,104966135,1037787320600,9440,9910,9910,470,4.98,9890,450,4.77,9610,9910,1400-4-19,2021-07-10
30,رافزا,رايان هم افزا,6683,658472,50043696934,76144,76600,76000,-144,-0.19,76000,-144,-0.19,75000,77000,1400-4-19,2021-07-10
31,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,6543,33801732,322232792220,9780,9770,9480,-300,-3.07,9530,-250,-2.56,9450,9770,1400-4-19,2021-07-10
32,گشان,توسعه بين المللي پديده شانديز,6278,18445544,432298416762,23265,24195,23111,-154,-0.66,23436,171,0.74,22335,24195,1400-4-19,2021-07-10
33,زملارد,كشاورزي و دامپروري ملارد شير,6225,1736617,52665235372,28933,30000,30379,1446,5,30326,1393,4.81,29600,30379,1400-4-19,2021-07-10
34,بپيوند,برق و انرژي پيوندگستر پارس,6189,17121052,226208095065,12640,13000,13272,632,5,13212,572,4.53,12720,13272,1400-4-19,2021-07-10
35,رمپنا,گروه مپنا (سهامي عام),6045,106197931,1683088825250,15100,15850,15850,750,4.97,15850,750,4.97,15650,15850,1400-4-19,2021-07-10
36,وتجارت,بانك تجارت,6000,138968706,364850460466,2630,2668,2621,-9,-0.34,2625,-5,-0.19,2610,2668,1400-4-19,2021-07-10
37,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,5957,7187142,495028772910,71720,68140,69300,-2420,-3.37,68880,-2840,-3.96,68140,70960,1400-4-19,2021-07-10
38,شاروم,پتروشيمي اروميه,5771,2804604,42347729429,15573,15400,15009,-564,-3.62,15099,-474,-3.04,14990,15400,1400-4-19,2021-07-10
39,وبملت,بانك ملت,5622,107242718,423842536256,4013,4010,3921,-92,-2.29,3952,-61,-1.52,3900,4040,1400-4-19,2021-07-10
40,فاراك,ماشين‌ سازي‌ اراك‌,5587,177907161,362133258401,1951,2030,2010,59,3.02,2036,85,4.36,1990,2048,1400-4-19,2021-07-10
41,وكبهمن,مديريت سرمايه گذاري كوثربهمن,5381,1995418,22908565147,11391,11031,11500,109,0.96,11481,90,0.79,11031,11780,1400-4-19,2021-07-10
42,آريا,پليمر آريا ساسول,5232,1789825,161218933451,91428,92000,90160,-1268,-1.39,90075,-1353,-1.48,89360,92000,1400-4-19,2021-07-10
43,شگويا,پتروشيمي تندگويان,5133,22487388,227825273805,10356,10290,10037,-319,-3.08,10131,-225,-2.17,10011,10349,1400-4-19,2021-07-10
44,ولپارس,ليزينگ پارسيان,5020,6584775,28108292740,4222,4150,4330,108,2.56,4269,47,1.11,4150,4370,1400-4-19,2021-07-10
