,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,12580,13464314,959896769510,71020,71100,71150,130,0.18,71290,270,0.38,70830,71770,1400-10-15,2022-01-05
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,8105,4922795,539540536480,109190,109050,109900,710,0.65,109600,410,0.38,108830,110490,1400-10-15,2022-01-05
2,بركت,گروه دارويي بركت,7988,32962090,579056425390,18390,18400,17480,-910,-4.95,17570,-820,-4.46,17480,18400,1400-10-15,2022-01-05
3,فرابورس,فرابورس ايران,7596,29102309,487586190767,17428,17050,16632,-796,-4.57,16754,-674,-3.87,16557,17400,1400-10-15,2022-01-05
4,خودرو,ايران‌ خودرو,6857,206261695,378134002425,1817,1805,1834,17,0.94,1833,16,0.88,1805,1868,1400-10-15,2022-01-05
5,كمند,صندوق س. با درآمد ثابت كمند,5983,251716737,2559391216102,10159,10167,10168,9,0.09,10168,9,0.09,10167,10168,1400-10-15,2022-01-05
6,كدما,معدني‌ دماوند,5185,5187305,341648527760,65590,64980,66880,1290,1.97,65860,270,0.41,62800,68000,1400-10-15,2022-01-05
7,انرژي3,سايراشخاص بورس انرژي,5158,2698251,227536497720,87260,85110,82980,-4280,-4.9,84330,-2930,-3.36,82900,86920,1400-10-15,2022-01-05
8,شبندر,پالايش نفت بندرعباس,4847,55451697,359425272870,6410,6410,6490,80,1.25,6480,70,1.09,6360,6590,1400-10-15,2022-01-05
9,كالا,بورس كالاي ايران,4744,12021115,337894167980,28920,27820,27790,-1130,-3.91,28110,-810,-2.8,27480,29440,1400-10-15,2022-01-05
10,خساپا,سايپا,4709,140376319,225608166019,1600,1600,1596,-4,-0.25,1607,7,0.44,1580,1643,1400-10-15,2022-01-05
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,4382,46933283,340317816910,7240,7250,7240,0,0,7250,10,0.14,7220,7330,1400-10-15,2022-01-05
12,شتران,پالايش نفت تهران,4363,49977900,199545470250,4000,4000,3985,-15,-0.38,3993,-7,-0.18,3952,4069,1400-10-15,2022-01-05
13,حسير,ريل سير كوثر,3915,15919885,265215030041,16460,16390,16700,240,1.46,16659,199,1.21,15637,17273,1400-10-15,2022-01-05
14,فولاد,فولاد مباركه اصفهان,3902,26713888,277921735720,10390,10390,10430,40,0.38,10400,10,0.1,10330,10490,1400-10-15,2022-01-05
15,سمگا,گروه سرمايه گذاري ميراث فرهنگي,3891,19466665,193853475568,9996,9898,10070,74,0.74,9958,-38,-0.38,9652,10280,1400-10-15,2022-01-05
16,خنصير,مهندسي‌نصيرماشين‌,3751,17935879,333599835400,18720,19200,17790,-930,-4.97,18600,-120,-0.64,17790,19570,1400-10-15,2022-01-05
17,تسه0009,امتيازتسهيلات مسكن آذر 1400,3663,152422,152469661618,977784,1000099,1026673,48889,5,1000313,22529,2.3,971200,1026673,1400-10-15,2022-01-05
18,شپنا,پالايش نفت اصفهان,3416,24693376,150061020160,6020,6020,6050,30,0.5,6080,60,1,6000,6180,1400-10-15,2022-01-05
19,فسبزوار,پارس فولاد سبزوار,3114,2660038,91225567660,34310,34210,34320,10,0.03,34290,-20,-0.06,34020,34710,1400-10-15,2022-01-05
20,فجهان,مجتمع جهان فولاد سيرجان,3070,17344589,95391286296,5498,5500,5501,3,0.05,5500,2,0.04,5497,5502,1400-10-15,2022-01-05
21,بورس,بورس اوراق بهادار تهران,2980,15154597,158035576970,10670,10670,10300,-370,-3.47,10430,-240,-2.25,10220,10820,1400-10-15,2022-01-05
