,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,29033,24244756,1702753979660,72650,71650,69970,-2680,-3.69,70230,-2420,-3.33,69400,71900,1400-8-29,2021-11-20
1,وفتخار,سرمايه گذاري افتخار سهام,26748,42783407,79087149908,1305,1821,1875,570,43.68,1849,544,41.69,1767,1875,1400-8-29,2021-11-20
2,شستا,سرمايه گذاري تامين اجتماعي,25247,119659846,1265842023970,11040,10910,10490,-550,-4.98,10580,-460,-4.17,10490,11000,1400-8-29,2021-11-20
3,انرژي3,سايراشخاص بورس انرژي,24889,22719738,2391843856960,101940,107030,103900,1960,1.92,105280,3340,3.28,98250,107030,1400-8-29,2021-11-20
4,فولاد,فولاد مباركه اصفهان,17586,134548898,1438134421010,11160,11020,10690,-470,-4.21,10690,-470,-4.21,10610,11190,1400-8-29,2021-11-20
5,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,16935,302994358,942119568248,2976,3124,3124,148,4.97,3109,133,4.47,3040,3124,1400-8-29,2021-11-20
6,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15703,7828044,880994900800,116510,115600,111970,-4540,-3.9,112540,-3970,-3.41,111140,115630,1400-8-29,2021-11-20
7,شبندر,پالايش نفت بندرعباس,12260,169943461,1088361208630,6700,6650,6370,-330,-4.93,6400,-300,-4.48,6370,6650,1400-8-29,2021-11-20
8,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,10115,248675950,635233316475,2603,2650,2593,-10,-0.38,2554,-49,-1.88,2473,2688,1400-8-29,2021-11-20
9,فجهان,مجتمع جهان فولاد سيرجان,10079,31871769,179777730639,5785,5800,5638,-147,-2.54,5641,-144,-2.49,5580,5800,1400-8-29,2021-11-20
10,بركت,گروه دارويي بركت,9582,20323317,519949516440,24930,25490,25230,300,1.2,25580,650,2.61,25100,26140,1400-8-29,2021-11-20
11,خبهمن,گروه‌بهمن‌,9211,363560085,735507373312,2018,2050,2067,49,2.43,2023,5,0.25,1975,2079,1400-8-29,2021-11-20
12,فسبزوار,پارس فولاد سبزوار,8641,9888170,343584787020,35570,35520,34610,-960,-2.7,34750,-820,-2.31,34440,35520,1400-8-29,2021-11-20
13,وبملت,بانك ملت,8365,165855329,505573523395,3172,3170,3018,-154,-4.85,3048,-124,-3.91,3014,3170,1400-8-29,2021-11-20
14,كرمان,س. توسعه و عمران استان كرمان,7265,264821200,270802841412,1034,1035,1015,-19,-1.84,1023,-11,-1.06,1006,1060,1400-8-29,2021-11-20
15,هاي وب,داده گسترعصرنوين-هاي وب,7152,108209523,1026283086890,9110,9560,9290,180,1.98,9480,370,4.06,9250,9560,1400-8-29,2021-11-20
16,نوري,پتروشيمي نوري,6733,3396755,403343278940,122190,123450,117880,-4310,-3.53,118740,-3450,-2.82,116890,123450,1400-8-29,2021-11-20
17,تپكو,توليدتجهيزات‌سنگين‌هپكو,6653,165842520,574017971279,3429,3451,3531,102,2.97,3461,32,0.93,3333,3531,1400-8-29,2021-11-20
18,آريا,پليمر آريا ساسول,6643,2335586,262334350543,117020,115500,113000,-4020,-3.44,112321,-4699,-4.02,111169,117517,1400-8-29,2021-11-20
19,شفن,پتروشيمي فناوران,6269,60145911,884562481000,14070,14600,14770,700,4.98,14710,640,4.55,14130,14770,1400-8-29,2021-11-20
20,كيمياتك,آريان كيميا تك,6177,2202161,58381614030,26990,26350,26560,-430,-1.59,26510,-480,-1.78,26300,27070,1400-8-29,2021-11-20
21,شفنح,ح . پتروشيمي فناوران,5956,37849577,445960876060,12620,12110,11800,-820,-6.5,11780,-840,-6.66,11530,12480,1400-8-29,2021-11-20
22,فرابورس,فرابورس ايران,5869,18998724,423904512798,23371,23550,22203,-1168,-5,22312,-1059,-4.53,22203,23680,1400-8-29,2021-11-20
23,آپ,آسان پرداخت پرشين,5626,76868148,929999244060,11570,12140,12000,430,3.72,12100,530,4.58,11690,12140,1400-8-29,2021-11-20
24,شتران,پالايش نفت تهران,5528,45861857,197979453309,4464,4408,4291,-173,-3.88,4317,-147,-3.29,4244,4480,1400-8-29,2021-11-20
25,مديريت,س. و خدمات مديريت صند. ب كشوري,5323,7043626,65484275577,9437,9380,9297,-140,-1.48,9297,-140,-1.48,9110,9550,1400-8-29,2021-11-20
26,غزر,صنعتي زر ماكارون,5193,12744054,126190759910,10280,10400,10150,-130,-1.26,9900,-380,-3.7,9770,10440,1400-8-29,2021-11-20
27,گدنا,تهيه توزيع غذاي دنا آفرين فدك,5161,7590125,118915833689,14969,15040,15717,748,5,15667,698,4.66,14800,15717,1400-8-29,2021-11-20
28,بركتح,ح . گروه دارويي بركت,5011,12517562,261225080360,20720,21000,20370,-350,-1.69,20870,150,0.72,20310,21750,1400-8-29,2021-11-20
29,سپيدار,سپيدار سيستم آسيا,4750,4830688,98661870374,19734,19790,19977,243,1.23,20424,690,3.5,19790,20719,1400-8-29,2021-11-20
30,وتجارت,بانك تجارت,4613,100481093,187016776559,1933,1920,1841,-92,-4.76,1861,-72,-3.72,1837,1925,1400-8-29,2021-11-20
31,هكشو208,اختيارف ت پاكشو10000-02/08/29,4607,336584706,105687597684,1000,314,314,-686,-68.6,314,-686,-68.6,314,314,1400-8-29,2021-11-20
32,سپيد,سپيد ماكيان,4586,5326486,322047628950,60940,60930,60230,-710,-1.17,60460,-480,-0.79,59030,62500,1400-8-29,2021-11-20
33,سمگا,گروه سرمايه گذاري ميراث فرهنگي,4522,35652209,461833663729,12979,13200,12500,-479,-3.69,12954,-25,-0.19,12410,13520,1400-8-29,2021-11-20
34,توسن,توسعه سامانه ي نرم افزاري نگين,4503,4350938,85082592590,18624,19555,19555,931,5,19555,931,5,19555,19555,1400-8-29,2021-11-20
35,كدما,معدني‌ دماوند,4098,2557120,217403077740,88880,88870,84440,-4440,-5,85020,-3860,-4.34,84440,88870,1400-8-29,2021-11-20
36,بگيلان,توسعه مسير برق گيلان,4038,2455640,40535591440,15927,16400,16723,796,5,16507,580,3.64,16055,16723,1400-8-29,2021-11-20
37,وسديد,گروه ‌صنعتي‌سديد,4035,80369530,98225635519,1188,1223,1223,35,2.95,1222,34,2.86,1201,1223,1400-8-29,2021-11-20
38,كمند,صندوق س. با درآمد ثابت كمند,3937,140750135,1418426968583,10064,10077,10078,14,0.14,10078,14,0.14,10077,10078,1400-8-29,2021-11-20
39,وخارزم,سرمايه گذاري خوارزمي,3894,46150928,215874964555,4880,4970,4651,-229,-4.69,4678,-202,-4.14,4636,4970,1400-8-29,2021-11-20
40,امين,تامين سرمايه امين,3892,2596615,31501963540,12090,12130,12130,40,0.33,12110,20,0.17,12130,12140,1400-8-29,2021-11-20
41,شلرد,كود شيميايي اوره لردگان,3889,56408916,699394346733,12050,12411,12411,361,3,12399,349,2.9,12155,12411,1400-8-29,2021-11-20
42,آبادا,توليد نيروي برق آبادان,3856,4220989,54863347340,12540,12310,13160,620,4.94,13000,460,3.67,12100,13160,1400-8-29,2021-11-20
43,فارس,صنايع پتروشيمي خليج فارس,3690,14706476,156312843460,11070,11100,10550,-520,-4.7,10630,-440,-3.97,10520,11350,1400-8-29,2021-11-20
44,چخزر,صنايع چوب خزر كاسپين,3688,2059883,65104015276,31388,32899,31400,12,0.04,31606,218,0.69,30150,32899,1400-8-29,2021-11-20
45,كاما,باما,3623,22354555,180543556310,8320,8330,8020,-300,-3.61,8080,-240,-2.88,7950,8460,1400-8-29,2021-11-20
46,كيان,صندوق س. با درآمد ثابت كيان,3544,27185714,860580513954,31611,31655,31657,46,0.15,31656,45,0.14,31654,31658,1400-8-29,2021-11-20
47,سحرخيز,صندوق س. گروه زعفران سحرخيز,3285,7868865,147870031178,17905,18300,19178,1273,7.11,18792,887,4.95,18004,19300,1400-8-29,2021-11-20
48,ثبهساز,بهساز كاشانه تهران,3256,24312716,40300903499,1677,1670,1660,-17,-1.01,1658,-19,-1.13,1634,1722,1400-8-29,2021-11-20
49,نهال,صندوق س. طلاي سرخ نوويرا,3206,22745185,460135916644,18635,19300,20300,1665,8.93,20230,1595,8.56,19197,20468,1400-8-29,2021-11-20
50,غكورش,صنعت غذايي كورش,3137,2908011,139749038450,49450,49990,47990,-1460,-2.95,48060,-1390,-2.81,47050,50470,1400-8-29,2021-11-20
51,كزغال,زغال سنگ پروده طبس,3132,2098025,66064606813,31424,32127,31251,-173,-0.55,31489,65,0.21,30544,32790,1400-8-29,2021-11-20
52,ذوب,سهامي ذوب آهن  اصفهان,3127,37424466,135852426057,3741,3729,3649,-92,-2.46,3630,-111,-2.97,3598,3741,1400-8-29,2021-11-20
53,بپيوند,برق و انرژي پيوندگستر پارس,3100,6627267,74263452387,11424,11550,11300,-124,-1.09,11206,-218,-1.91,10853,11607,1400-8-29,2021-11-20
