,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,سپيد,سپيد ماكيان,159282,41658412,2279906063290,52270,54870,54590,2320,4.44,54730,2460,4.71,53240,54880,1400-6-2,2021-08-24
1,پالايش,صندوق پالايشي يكم-سهام,45308,53154751,4617325122120,83820,83980,87580,3760,4.49,86870,3050,3.64,83980,88270,1400-6-2,2021-08-24
2,وهامون,سرمايه گذاري هامون صبا,35442,25786534,94301354838,3483,3657,3657,174,5,3657,174,5,3657,3657,1400-6-2,2021-08-24
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,33524,23876324,3486794456580,138250,138210,149150,10900,7.88,146040,7790,5.63,138210,149740,1400-6-2,2021-08-24
4,شستا,سرمايه گذاري تامين اجتماعي,30733,134960826,1962320399620,14360,14330,14490,130,0.91,14540,180,1.25,14170,14790,1400-6-2,2021-08-24
5,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,30691,238181729,1086367344896,4620,4680,4513,-107,-2.32,4561,-59,-1.28,4410,4680,1400-6-2,2021-08-24
6,بركت,گروه دارويي بركت,23681,39539232,1466815810420,36840,37930,37040,200,0.54,37100,260,0.71,36600,38100,1400-6-2,2021-08-24
7,وسپهر,سرمايه گذاري مالي سپهرصادرات,21860,38440735,410077822894,10651,10800,10570,-81,-0.76,10668,17,0.16,10200,11000,1400-6-2,2021-08-24
8,دي,بانك دي,21417,1088171727,1263979054957,1118,1117,1173,55,4.92,1162,44,3.94,1117,1173,1400-6-2,2021-08-24
9,فولاد,فولاد مباركه اصفهان,19624,151607814,1891247681620,12250,12160,12500,250,2.04,12470,220,1.8,12160,12670,1400-6-2,2021-08-24
10,خودرو,ايران‌ خودرو,19518,589767123,1381901337700,2294,2270,2358,64,2.79,2343,49,2.14,2265,2398,1400-6-2,2021-08-24
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,19281,97227077,1404115320300,14220,14350,14400,180,1.27,14440,220,1.55,14240,14580,1400-6-2,2021-08-24
12,خساپا,سايپا,19273,672745313,1445596432510,2120,2100,2155,35,1.65,2149,29,1.37,2090,2190,1400-6-2,2021-08-24
13,مديريت,س. و خدمات مديريت صند. ب كشوري,17845,11244095,69522239385,5889,6183,6183,294,4.99,6183,294,4.99,6183,6183,1400-6-2,2021-08-24
14,شپنا,پالايش نفت اصفهان,17813,104226505,1559785661440,14680,14610,15020,340,2.32,14970,290,1.98,14610,15270,1400-6-2,2021-08-24
15,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,17428,122133082,692763410940,5550,5700,5600,50,0.9,5670,120,2.16,5450,5820,1400-6-2,2021-08-24
16,وتجارت,بانك تجارت,15454,548785605,1548632801338,2716,2695,2851,135,4.97,2822,106,3.9,2687,2851,1400-6-2,2021-08-24
17,شتران,پالايش نفت تهران,15158,99257547,1139549955510,11230,11280,11450,220,1.96,11480,250,2.23,11200,11740,1400-6-2,2021-08-24
18,نوري,پتروشيمي نوري,14924,9411042,1035311315970,110970,110600,110010,-960,-0.87,110010,-960,-0.87,108000,112710,1400-6-2,2021-08-24
19,وبملت,بانك ملت,14879,672666901,2928211094092,4161,4180,4369,208,5,4353,192,4.61,4126,4369,1400-6-2,2021-08-24
20,لطيف,محصولات كاغذي لطيف,14433,3386800,196216642516,55835,57350,57150,1315,2.36,57936,2101,3.76,56700,58626,1400-6-2,2021-08-24
21,زماهان,مجتمع توليد گوشت مرغ ماهان,13606,72268082,1110651758852,15340,14573,15942,602,3.92,15368,28,0.18,14573,16107,1400-6-2,2021-08-24
22,سفاسي,شركت فارسيت اهواز,13224,71978310,514215461521,7167,6809,7429,262,3.66,7144,-23,-0.32,6809,7500,1400-6-2,2021-08-24
23,فگستر,گسترش صنايع روي ايرانيان,13127,9329039,153102969220,16497,16119,16330,-167,-1.01,16411,-86,-0.52,16110,16899,1400-6-2,2021-08-24
24,گدنا,تهيه توزيع غذاي دنا آفرين فدك,12836,5835169,129332870210,21311,21999,22121,810,3.8,22164,853,4,21850,22376,1400-6-2,2021-08-24
25,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,12391,270102023,801523182204,2921,2910,2958,37,1.27,2967,46,1.57,2864,3025,1400-6-2,2021-08-24
26,چخزر,صنايع چوب خزر كاسپين,11274,3684056,147776422319,38505,38400,40430,1925,5,40112,1607,4.17,38400,40430,1400-6-2,2021-08-24
