,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,21089,18342742,1233046499510,69470,67700,66700,-2770,-3.99,67220,-2250,-3.24,66700,68400,1400-2-19,2021-05-09
1,اپال,فرآوري معدني اپال كاني پارس,16979,11029600,189875755980,17190,17190,17240,50,0.29,17220,30,0.17,17160,17280,1400-2-19,2021-05-09
2,وپاسار,بانك  پاسارگاد,11693,159531359,2614828826000,16630,16140,16700,70,0.42,16390,-240,-1.44,16140,16700,1400-2-19,2021-05-09
3,وسپهر,سرمايه گذاري مالي سپهرصادرات,11411,39225211,392682550693,10100,9900,10100,0,0,10011,-89,-0.88,9797,10102,1400-2-19,2021-05-09
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10431,8295889,1093326947150,136180,133200,130740,-5440,-3.99,131790,-4390,-3.22,130740,133210,1400-2-19,2021-05-09
5,شستا,سرمايه گذاري تامين اجتماعي,10427,60932105,625932732450,10580,10270,10280,-300,-2.84,10270,-310,-2.93,10270,10450,1400-2-19,2021-05-09
6,وتجارت,بانك تجارت,7896,377086766,918286583645,2471,2450,2397,-74,-2.99,2435,-36,-1.46,2397,2465,1400-2-19,2021-05-09
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,7769,52157983,617901124880,12180,11920,11820,-360,-2.96,11850,-330,-2.71,11820,11980,1400-2-19,2021-05-09
8,وبصادر,بانك صادرات ايران,6840,455736043,1009654997285,2231,2218,2215,-16,-0.72,2215,-16,-0.72,2215,2240,1400-2-19,2021-05-09
9,امينح,ح . تامين سرمايه امين,6149,4230798,19997389086,4706,4600,4640,-66,-1.4,4727,21,0.45,4600,4880,1400-2-19,2021-05-09
10,كمند,صندوق س. با درآمد ثابت كمند,6048,241375869,2419196375005,10017,10025,10022,5,0.05,10023,6,0.06,10022,10025,1400-2-19,2021-05-09
