,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,ولكار,ليزينگ كارآفرين,230364,73291854,295975463158,3883,3999,4077,194,5,4038,155,3.99,3689,4077,1400-4-13,2021-07-04
1,فتوسا,توليد و توسعه سرب روي ايرانيان,216748,96218160,1563496648983,16081,15277,16885,804,5,16249,168,1.04,15277,16885,1400-4-13,2021-07-04
2,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,77821,149711182,605826330582,4154,4002,4080,-74,-1.78,4047,-107,-2.58,3963,4154,1400-4-13,2021-07-04
3,لطيف,محصولات كاغذي لطيف,59949,1245576,56957699328,43551,45728,45728,2177,5,45728,2177,5,45728,45728,1400-4-13,2021-07-04
4,فگستر,گسترش صنايع روي ايرانيان,41816,26595830,346422001129,12750,12400,13387,637,5,13025,275,2.16,12400,13387,1400-4-13,2021-07-04
5,بركت,گروه دارويي بركت,28444,58657637,2408423366850,40450,39110,41500,1050,2.6,41060,610,1.51,39100,41990,1400-4-13,2021-07-04
6,پالايش,صندوق پالايشي يكم-سهام,22515,21134739,1464335238120,70400,69000,69230,-1170,-1.66,69290,-1110,-1.58,68200,70250,1400-4-13,2021-07-04
7,شستا,سرمايه گذاري تامين اجتماعي,20222,87815281,1167100060810,13510,13000,13200,-310,-2.29,13290,-220,-1.63,12920,13680,1400-4-13,2021-07-04
8,شپنا,پالايش نفت اصفهان,20097,136048084,1644728934320,12470,11950,12060,-410,-3.29,12090,-380,-3.05,11850,12440,1400-4-13,2021-07-04
9,كرمان,س. توسعه و عمران استان كرمان,16268,710303737,907341471228,1240,1224,1302,62,5,1277,37,2.98,1207,1302,1400-4-13,2021-07-04
10,خساپا,سايپا,14571,499646908,944732982005,1915,1850,1885,-30,-1.57,1891,-24,-1.25,1825,1960,1400-4-13,2021-07-04
11,سپيدار,سپيدار سيستم آسيا,13546,3373972,209776322507,61036,63000,62900,1864,3.05,62175,1139,1.87,59000,64087,1400-4-13,2021-07-04
12,خودرو,ايران‌ خودرو,13041,343253686,708226557336,2089,2030,2053,-36,-1.72,2063,-26,-1.24,2001,2130,1400-4-13,2021-07-04
13,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11817,7671994,942218878990,124450,121500,122750,-1700,-1.37,122810,-1640,-1.32,121420,124400,1400-4-13,2021-07-04
14,شتران,پالايش نفت تهران,11391,108293807,1002452641960,9580,9160,9190,-390,-4.07,9260,-320,-3.34,9110,9510,1400-4-13,2021-07-04
15,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,11221,295173856,764940846792,2566,2481,2598,32,1.25,2591,25,0.97,2445,2670,1400-4-13,2021-07-04
16,فملي,ملي‌ صنايع‌ مس‌ ايران‌,10504,60085175,723961340370,12040,11770,12060,20,0.17,12050,10,0.08,11770,12190,1400-4-13,2021-07-04
17,فرابورس,فرابورس ايران,10141,30405779,903609487038,29951,28454,30700,749,2.5,29718,-233,-0.78,28454,31300,1400-4-13,2021-07-04
