,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,سپيد,سپيد ماكيان,37527,2808446,82287467800,27910,29300,29300,1390,4.98,29300,1390,4.98,29300,29300,1400-5-9,2021-07-31
1,لطيف,محصولات كاغذي لطيف,32730,5742085,346677981558,58205,57800,61115,2910,5,60375,2170,3.73,56100,61115,1400-5-9,2021-07-31
2,فولاد,فولاد مباركه اصفهان,24868,231700713,2536912447630,10600,10690,11020,420,3.96,10950,350,3.3,10650,11050,1400-5-9,2021-07-31
3,شستا,سرمايه گذاري تامين اجتماعي,21957,118014896,1498932629040,12330,12290,12700,370,3,12700,370,3,12280,12920,1400-5-9,2021-07-31
4,پالايش,صندوق پالايشي يكم-سهام,21269,20655501,1452488913830,69680,69680,70110,430,0.62,70320,640,0.92,69010,71230,1400-5-9,2021-07-31
5,فملي,ملي‌ صنايع‌ مس‌ ايران‌,21065,172397745,2333733669980,12950,13200,13590,640,4.94,13540,590,4.56,13100,13590,1400-5-9,2021-07-31
6,ولكار,ليزينگ كارآفرين,18818,29211399,122442135703,4004,4180,4204,200,5,4192,188,4.7,4050,4204,1400-5-9,2021-07-31
7,خودرو,ايران‌ خودرو,15017,449178311,909171231312,2041,2031,2002,-39,-1.91,2024,-17,-0.83,1982,2089,1400-5-9,2021-07-31
8,شپنا,پالايش نفت اصفهان,14181,109339175,1331943551220,11850,11710,12220,370,3.12,12180,330,2.78,11710,12440,1400-5-9,2021-07-31
9,بركت,گروه دارويي بركت,13916,22742527,885443405870,38860,38600,38800,-60,-0.15,38930,70,0.18,38400,39940,1400-5-9,2021-07-31
10,فگستر,گسترش صنايع روي ايرانيان,13042,7022327,101486186285,14055,13530,14200,145,1.03,14452,397,2.82,13530,14750,1400-5-9,2021-07-31
11,گدنا,تهيه توزيع غذاي دنا آفرين فدك,12643,6212367,120592471867,20294,20101,19280,-1014,-5,19412,-882,-4.35,19280,20200,1400-5-9,2021-07-31
12,خساپا,سايپا,12216,380363600,654244697445,1682,1680,1704,22,1.31,1720,38,2.26,1674,1750,1400-5-9,2021-07-31
13,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11698,5618387,658050763570,116520,115930,116690,170,0.15,117120,600,0.51,115930,118500,1400-5-9,2021-07-31
14,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,11235,51723864,221962029136,4100,4125,4305,205,5,4291,191,4.66,4125,4305,1400-5-9,2021-07-31
15,ذوب,سهامي ذوب آهن  اصفهان,10680,240318418,994413754358,3978,4000,4130,152,3.82,4138,160,4.02,3990,4176,1400-5-9,2021-07-31
16,وهامون,سرمايه گذاري هامون صبا,10601,9611871,19194906387,1902,1997,1997,95,4.99,1997,95,4.99,1997,1997,1400-5-9,2021-07-31
17,چخزر,صنايع چوب خزر كاسپين,10539,3968202,156229442615,38664,38040,39400,736,1.9,39370,706,1.83,37501,40588,1400-5-9,2021-07-31
18,بوعلي,پتروشيمي بوعلي سينا,10307,8282520,499505500220,57630,58790,60510,2880,5,60310,2680,4.65,58790,60510,1400-5-9,2021-07-31
19,فتوسا,توليد و توسعه سرب روي ايرانيان,10276,4058226,57660533693,14049,13901,14020,-29,-0.21,14208,159,1.13,13701,14600,1400-5-9,2021-07-31
20,غكورش,صنعت غذايي كورش,9957,6739627,278465759860,41170,40700,41190,20,0.05,41320,150,0.36,40510,42200,1400-5-9,2021-07-31
21,شتران,پالايش نفت تهران,9943,70527108,658202492070,9170,9100,9300,130,1.42,9330,160,1.74,9100,9610,1400-5-9,2021-07-31
22,وبملت,بانك ملت,9565,209148915,782692371090,3726,3689,3716,-10,-0.27,3742,16,0.43,3689,3825,1400-5-9,2021-07-31
23,وتجارت,بانك تجارت,8869,268110046,683879329083,2550,2550,2525,-25,-0.98,2551,1,0.04,2510,2599,1400-5-9,2021-07-31
24,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,8709,202886780,523598417187,2503,2490,2570,67,2.68,2581,78,3.12,2490,2628,1400-5-9,2021-07-31
25,شاروم,پتروشيمي اروميه,7770,3593793,55079550328,15123,15398,15340,217,1.43,15326,203,1.34,15000,15500,1400-5-9,2021-07-31
26,كزغال,زغال سنگ پروده طبس,7633,6980449,245123664836,33573,33600,35251,1678,5,35116,1543,4.6,33580,35251,1400-5-9,2021-07-31
