,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فگستر,گسترش صنايع روي ايرانيان,76391,18881125,232975557576,11926,11800,12522,596,5,12339,413,3.46,11756,12522,1400-3-23,2021-06-13
1,غكورش,صنعت غذايي كورش,41066,8813266,331620351630,38320,38590,37800,-520,-1.36,37630,-690,-1.8,37200,38590,1400-3-23,2021-06-13
2,پالايش,صندوق پالايشي يكم-سهام,20272,26221141,1893920428770,72340,72290,72460,120,0.17,72230,-110,-0.15,71330,72800,1400-3-23,2021-06-13
3,ولكار,ليزينگ كارآفرين,15170,5777622,13935624264,2298,2412,2412,114,4.96,2395,97,4.22,2412,2412,1400-3-23,2021-06-13
4,خودرو,ايران‌ خودرو,14521,543131642,1054699588654,1916,1880,1978,62,3.24,1942,26,1.36,1852,2000,1400-3-23,2021-06-13
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,12803,10878069,1357103291440,125450,123690,125240,-210,-0.17,124760,-690,-0.55,123300,125980,1400-3-23,2021-06-13
6,خپارس,پارس‌ خودرو,12601,836731006,892639431612,1020,1050,1071,51,5,1067,47,4.61,1042,1071,1400-3-23,2021-06-13
7,سپيدار,سپيدار سيستم آسيا,12473,452561,22437061225,50036,49210,50001,-35,-0.07,49578,-458,-0.92,49210,50550,1400-3-23,2021-06-13
8,خساپا,سايپا,11578,436656233,726536612138,1664,1610,1684,20,1.2,1664,0,0,1591,1714,1400-3-23,2021-06-13
9,چخزر,صنايع چوب خزر كاسپين,11547,3840184,128333273157,35009,33530,33303,-1706,-4.87,33419,-1590,-4.54,33259,34750,1400-3-23,2021-06-13
10,شپنا,پالايش نفت اصفهان,11527,83279447,953074345250,11310,11360,11530,220,1.95,11440,130,1.15,11160,11570,1400-3-23,2021-06-13
11,كزغال,زغال سنگ پروده طبس,7581,2369795,74727709236,31996,31500,31731,-265,-0.83,31533,-463,-1.45,31000,32428,1400-3-23,2021-06-13
12,شستا,سرمايه گذاري تامين اجتماعي,7265,26800926,266471100730,9960,9820,10070,110,1.1,9940,-20,-0.2,9790,10090,1400-3-23,2021-06-13
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,6895,30133918,363375683990,12050,11970,12080,30,0.25,12060,10,0.08,11920,12210,1400-3-23,2021-06-13
