,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,شپنا,پالايش نفت اصفهان,35545,311297627,3959430757010,12700,12400,12760,60,0.47,12720,20,0.16,12400,13050,1400-7-24,2021-10-16
1,پالايش,صندوق پالايشي يكم-سهام,30165,34166669,2539714866440,71140,73610,74950,3810,5.36,74330,3190,4.48,73340,75300,1400-7-24,2021-10-16
2,فسبزوار,پارس فولاد سبزوار,24449,19950932,734167170300,35100,36200,36850,1750,4.99,36800,1700,4.84,36180,36850,1400-7-24,2021-10-16
3,فجهان,مجتمع جهان فولاد سيرجان,20602,74774235,472707794547,6206,6270,6330,124,2,6322,116,1.87,6230,6461,1400-7-24,2021-10-16
4,كدما,معدني‌ دماوند,19542,12781084,1414842092640,113220,111610,108500,-4720,-4.17,110700,-2520,-2.23,107560,117900,1400-7-24,2021-10-16
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18755,11990189,1457742746830,115350,119400,123520,8170,7.08,121580,6230,5.4,119300,123750,1400-7-24,2021-10-16
6,توسن,توسعه سامانه ي نرم افزاري نگين,16094,3383537,50641398279,14255,14967,14967,712,4.99,14967,712,4.99,14967,14967,1400-7-24,2021-10-16
7,دي,بانك دي,15720,669374228,671290428146,958,990,1005,47,4.91,1003,45,4.7,970,1005,1400-7-24,2021-10-16
8,كيمياتك,آريان كيميا تك,14117,3114301,92839894610,28780,30100,29450,670,2.33,29810,1030,3.58,29000,30210,1400-7-24,2021-10-16
9,كالا,بورس كالاي ايران,11270,37129238,1274409411970,33220,32900,34050,830,2.5,34320,1100,3.31,32900,34880,1400-7-24,2021-10-16
10,فرابورس,فرابورس ايران,9441,34531807,846092273160,23657,22900,24775,1118,4.73,24502,845,3.57,22900,24839,1400-7-24,2021-10-16
11,وسديد,گروه ‌صنعتي‌سديد,8723,162841690,166476924979,1038,1035,1045,7,0.67,1022,-16,-1.54,1007,1059,1400-7-24,2021-10-16
12,مديريت,س. و خدمات مديريت صند. ب كشوري,8659,10745877,102092345518,9049,9501,9501,452,5,9501,452,5,9360,9501,1400-7-24,2021-10-16
13,تپكو,توليدتجهيزات‌سنگين‌هپكو,8501,169197347,435349297238,2638,2658,2579,-59,-2.24,2573,-65,-2.46,2559,2658,1400-7-24,2021-10-16
14,شستا,سرمايه گذاري تامين اجتماعي,7926,54786346,703015302160,12230,12540,12840,610,4.99,12830,600,4.91,12540,12840,1400-7-24,2021-10-16
15,خودرو,ايران‌ خودرو,7872,190108612,336120347439,1704,1740,1777,73,4.28,1768,64,3.76,1730,1785,1400-7-24,2021-10-16
16,وبملت,بانك ملت,7699,155198538,556033323373,3432,3500,3603,171,4.98,3583,151,4.4,3469,3603,1400-7-24,2021-10-16
17,كمند,صندوق س. با درآمد ثابت كمند,7651,329577341,3312029996686,10033,10049,10050,17,0.17,10049,16,0.16,10049,10051,1400-7-24,2021-10-16
18,گدنا,تهيه توزيع غذاي دنا آفرين فدك,7377,6262046,102079560881,15613,15570,16393,780,5,16301,688,4.41,15570,16393,1400-7-24,2021-10-16
19,خساپا,سايپا,7285,204851342,339942888234,1607,1669,1670,63,3.92,1659,52,3.24,1630,1676,1400-7-24,2021-10-16
20,امين,تامين سرمايه امين,6657,4204474,47169226670,10990,11130,11260,270,2.46,11210,220,2,10990,11350,1400-7-24,2021-10-16
21,لپارس,پارس‌ الكتريك‌,6332,4407686,764248060130,166940,163000,175280,8340,5,173390,6450,3.86,163000,175280,1400-7-24,2021-10-16
22,سپيد,سپيد ماكيان,6043,6580459,368539391700,53500,54510,55950,2450,4.58,56010,2510,4.69,54510,56170,1400-7-24,2021-10-16
23,وهامون,سرمايه گذاري هامون صبا,5816,13668292,40791258181,2867,2924,2978,111,3.87,2984,117,4.08,2880,3005,1400-7-24,2021-10-16
24,شبندر,پالايش نفت بندرعباس,5687,119225120,798445153470,6390,6630,6700,310,4.85,6700,310,4.85,6570,6700,1400-7-24,2021-10-16
25,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5653,110151536,250638598178,2198,2231,2285,87,3.96,2275,77,3.5,2231,2304,1400-7-24,2021-10-16
26,فولاد,فولاد مباركه اصفهان,5615,94628320,998100464110,10050,10400,10550,500,4.98,10550,500,4.98,10400,10550,1400-7-24,2021-10-16
27,فافق,صنايع مس افق كرمان,5456,14220880,69510636726,4707,4800,4902,195,4.14,4888,181,3.85,4714,4942,1400-7-24,2021-10-16
28,سپيدار,سپيدار سيستم آسيا,5306,2120543,36069139558,16211,16950,17021,810,5,17009,798,4.92,16135,17021,1400-7-24,2021-10-16
29,كرمان,س. توسعه و عمران استان كرمان,5035,218954796,238323695694,1038,1065,1089,51,4.91,1088,50,4.82,1065,1089,1400-7-24,2021-10-16
30,وتجارت,بانك تجارت,5021,153515979,315575823152,1966,2000,2064,98,4.98,2056,90,4.58,2000,2064,1400-7-24,2021-10-16
31,غزر,صنعتي زر ماكارون,4927,10849743,122984220460,10800,11270,11340,540,5,11340,540,5,11010,11340,1400-7-24,2021-10-16
32,فلوله,لوله‌وماشين‌سازي‌ايران‌,4697,189862845,240444448581,1301,1237,1267,-34,-2.61,1266,-35,-2.69,1236,1318,1400-7-24,2021-10-16
33,ولكار,ليزينگ كارآفرين,4643,6225202,27442066501,4266,4301,4337,71,1.66,4408,142,3.33,4301,4479,1400-7-24,2021-10-16
34,شاروم,پتروشيمي اروميه,4501,2821239,45453456938,15547,15400,15994,447,2.88,16111,564,3.63,15400,16324,1400-7-24,2021-10-16
35,آبادا,توليد نيروي برق آبادان,4395,1997437,30448702450,14570,14730,15290,720,4.94,15240,670,4.6,14700,15290,1400-7-24,2021-10-16
36,خنصير,مهندسي‌نصيرماشين‌,4250,23115655,577674767050,23890,24500,25080,1190,4.98,24990,1100,4.6,23950,25080,1400-7-24,2021-10-16
37,ولپارس,ليزينگ پارسيان,4228,6959561,30964620548,4265,4300,4478,213,4.99,4449,184,4.31,4300,4478,1400-7-24,2021-10-16
38,خپارس,پارس‌ خودرو,4220,181015590,197360659438,1042,1088,1094,52,4.99,1090,48,4.61,1056,1094,1400-7-24,2021-10-16
39,بوعلي,پتروشيمي بوعلي سينا,4168,3738958,279406149520,71270,72320,74830,3560,5,74730,3460,4.85,72000,74830,1400-7-24,2021-10-16
40,لطيف,محصولات كاغذي لطيف,4149,673924,27499445625,39056,40000,40980,1924,4.93,40805,1749,4.48,39056,41008,1400-7-24,2021-10-16
41,كيان,صندوق س. با درآمد ثابت كيان,4111,48552129,1507972613696,31028,31059,31058,30,0.1,31059,31,0.1,31058,31061,1400-7-24,2021-10-16
42,چخزر,صنايع چوب خزر كاسپين,4110,576486,17355043621,29453,30280,30498,1045,3.55,30105,652,2.21,29140,30730,1400-7-24,2021-10-16
43,آريا,پليمر آريا ساسول,4027,1970359,218123098051,105597,107000,110876,5279,5,110702,5105,4.83,107000,110876,1400-7-24,2021-10-16
44,قثابت,قند ثابت‌ خراسان‌,3987,69637182,210241640214,3042,3170,2969,-73,-2.4,3019,-23,-0.76,2921,3170,1400-7-24,2021-10-16
45,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,3772,6899929,31671777181,4380,4420,4599,219,5,4590,210,4.79,4420,4599,1400-7-24,2021-10-16
46,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,3735,1086772,244114857960,225280,216100,219150,-6130,-2.72,224620,-660,-0.29,216100,234440,1400-7-24,2021-10-16
47,زملارد,كشاورزي و دامپروري ملارد شير,3730,508561,11471610758,21740,21740,22820,1080,4.97,22342,602,2.77,21740,22820,1400-7-24,2021-10-16
48,ثاميد,توسعه و عمران اميد,3668,24990530,37184687633,1446,1460,1517,71,4.91,1488,42,2.9,1451,1518,1400-7-24,2021-10-16
49,وسپهر,سرمايه گذاري مالي سپهرصادرات,3668,6424291,46869979196,7139,7252,7227,88,1.23,7223,84,1.18,7200,7450,1400-7-24,2021-10-16
50,رافزا,رايان هم افزا,3552,452603,32895998477,71191,68200,71600,409,0.57,72682,1491,2.09,68200,74750,1400-7-24,2021-10-16
51,لكما,كارخانجات‌مخابراتي‌ايران‌,3516,79819490,101149671279,1287,1249,1249,-38,-2.95,1267,-20,-1.55,1249,1315,1400-7-24,2021-10-16
52,تسه0006,امتيازتسهيلات مسكن شهريور1400,3514,141792,97391004647,668080,665000,701484,33404,5,686858,18778,2.81,650133,701484,1400-7-24,2021-10-16
53,وبصادر,بانك صادرات ايران,3491,97371614,201434884755,1986,2001,2085,99,4.98,2069,83,4.18,2001,2085,1400-7-24,2021-10-16
54,شغدير,پتروشيمي غدير,3472,3993691,449232586810,107170,111850,112520,5350,4.99,112490,5320,4.96,110260,112520,1400-7-24,2021-10-16
55,كزغال,زغال سنگ پروده طبس,3470,1877677,64096593179,32555,33001,34182,1627,5,34136,1581,4.86,33001,34182,1400-7-24,2021-10-16
56,وكبهمن,مديريت سرمايه گذاري كوثربهمن,3456,1174786,12987605369,10901,10730,10981,80,0.73,11033,132,1.21,10730,11388,1400-7-24,2021-10-16
57,غنوش,نوش‌ مازندران‌,3454,6218409,213795668490,34800,33200,36090,1290,3.71,34380,-420,-1.21,33060,36090,1400-7-24,2021-10-16
58,غكورش,صنعت غذايي كورش,3416,1908908,82478664380,41300,41900,43360,2060,4.99,43210,1910,4.62,41900,43360,1400-7-24,2021-10-16
59,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3350,87150030,3430087388070,39331,39358,39362,31,0.08,39358,27,0.07,39357,39363,1400-7-24,2021-10-16
60,غمينو,شركت صنايع غذايي مينو شرق,3329,36090819,237209682051,6502,6177,6500,-2,-0.03,6573,71,1.09,6177,6827,1400-7-24,2021-10-16
61,خصدرا,صنعتي‌ دريايي‌ ايران‌,3319,75623096,237709153253,3197,3103,3102,-95,-2.97,3143,-54,-1.69,3102,3292,1400-7-24,2021-10-16
62,شسينا,صنايع‌شيميايي‌سينا,3319,2080586,197727529950,98070,97710,93170,-4900,-5,95030,-3040,-3.1,93170,101500,1400-7-24,2021-10-16
63,ثبهساز,بهساز كاشانه تهران,3221,22583851,42050732543,1766,1900,1845,79,4.47,1862,96,5.44,1822,1900,1400-7-24,2021-10-16
64,فتوسا,توليد و توسعه سرب روي ايرانيان,3178,1302332,16139800476,11803,12393,12393,590,5,12393,590,5,12393,12393,1400-7-24,2021-10-16
65,وپويا,سرمايه گذاري پويا,3163,10533608,45199900605,4111,4096,4316,205,4.99,4291,180,4.38,4096,4316,1400-7-24,2021-10-16
66,شگويا,پتروشيمي تندگويان,3123,18029742,208483348211,11024,11300,11575,551,5,11563,539,4.89,11300,11575,1400-7-24,2021-10-16
67,فگستر,گسترش صنايع روي ايرانيان,3100,1305737,16118017528,11757,12344,12344,587,4.99,12344,587,4.99,12344,12344,1400-7-24,2021-10-16
68,وهنر,گروه توسعه هنر ايران,3054,27910885,112950701156,4148,4024,4052,-96,-2.31,4047,-101,-2.43,4024,4139,1400-7-24,2021-10-16
69,سرو,صندوق س سروسودمند مدبران-سهام,3052,4371237,333519103540,73200,74870,77210,4010,5.48,76300,3100,4.23,74870,77420,1400-7-24,2021-10-16
70,سامان,بانك سامان,2991,57545299,407731637559,7284,6920,7289,5,0.07,7085,-199,-2.73,6920,7439,1400-7-24,2021-10-16
71,بگيلان,توسعه مسير برق گيلان,2989,693982,11585306530,16332,15881,16642,310,1.9,16478,146,0.89,15881,16990,1400-7-24,2021-10-16
72,بپيوند,برق و انرژي پيوندگستر پارس,2979,1012916,10437671226,10023,10020,10300,277,2.76,10214,191,1.91,10020,10490,1400-7-24,2021-10-16
73,سنير,سيمان‌ سفيد ني‌ريز,2968,1779280,204869836390,120150,114150,114150,-6000,-4.99,115140,-5010,-4.17,114150,120440,1400-7-24,2021-10-16
74,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,2965,25529778,88776600131,3369,3406,3436,67,1.99,3468,99,2.94,3406,3530,1400-7-24,2021-10-16
75,سيتا,سرمايه گذاري سيمان تامين,2919,3310539,36703018780,10850,10730,11020,170,1.57,11030,180,1.66,10730,11370,1400-7-24,2021-10-16
76,سمگا,گروه سرمايه گذاري ميراث فرهنگي,2887,31905831,394349894749,12013,11905,12613,600,4.99,12360,347,2.89,11850,12613,1400-7-24,2021-10-16
77,شبريز,پالايش نفت تبريز,2831,9041856,353904014480,38450,38000,39000,550,1.43,39140,690,1.79,38000,39940,1400-7-24,2021-10-16
