,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,32268,38433707,2866867953920,74310,75000,74080,-230,-0.31,74590,280,0.38,73200,76200,1400-8-23,2021-11-14
1,شستا,سرمايه گذاري تامين اجتماعي,21648,101813240,1175902321080,11750,11720,11410,-340,-2.89,11550,-200,-1.7,11310,11940,1400-8-23,2021-11-14
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,20168,15321097,1824507371800,118270,119200,118130,-140,-0.12,119080,810,0.68,116850,121400,1400-8-23,2021-11-14
3,شپنا,پالايش نفت اصفهان,13039,59446223,686918499060,11530,11630,11440,-90,-0.78,11560,30,0.26,11360,11820,1400-8-23,2021-11-14
4,خبهمن,گروه‌بهمن‌,12587,829063781,1586488320983,1828,1880,1919,91,4.98,1914,86,4.7,1850,1919,1400-8-23,2021-11-14
5,فجهان,مجتمع جهان فولاد سيرجان,12495,54592156,319775284277,5792,5792,5910,118,2.04,5858,66,1.14,5765,5930,1400-8-23,2021-11-14
6,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,11717,497236705,1223275958123,2349,2430,2466,117,4.98,2460,111,4.73,2410,2466,1400-8-23,2021-11-14
7,كالا,بورس كالاي ايران,10370,30316006,1057202026210,35610,35100,33900,-1710,-4.8,34870,-740,-2.08,33830,36500,1400-8-23,2021-11-14
8,فسبزوار,پارس فولاد سبزوار,10074,5574972,197660292340,35150,35320,35300,150,0.43,35450,300,0.85,35160,35850,1400-8-23,2021-11-14
9,تپكو,توليدتجهيزات‌سنگين‌هپكو,9656,206380995,734934083118,3612,3630,3610,-2,-0.06,3561,-51,-1.41,3504,3700,1400-8-23,2021-11-14
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,9555,39792016,547218863350,13780,13800,13650,-130,-0.94,13750,-30,-0.22,13600,13980,1400-8-23,2021-11-14
11,وبملت,بانك ملت,9111,184425379,614827540436,3360,3320,3286,-74,-2.2,3334,-26,-0.77,3269,3450,1400-8-23,2021-11-14
12,فولاد,فولاد مباركه اصفهان,9077,60503628,710444880000,11750,11750,11650,-100,-0.85,11740,-10,-0.09,11600,11930,1400-8-23,2021-11-14
13,بركت,گروه دارويي بركت,8974,20961240,486138236750,23220,23010,23540,320,1.38,23190,-30,-0.13,22300,24000,1400-8-23,2021-11-14
14,شبندر,پالايش نفت بندرعباس,8755,97981181,672682925340,6820,6950,6780,-40,-0.59,6870,50,0.73,6730,7010,1400-8-23,2021-11-14
15,شلرد,كود شيميايي اوره لردگان,8475,123926783,1462488569698,11551,11897,11650,99,0.86,11801,250,2.16,11332,11897,1400-8-23,2021-11-14
16,فرابورس,فرابورس ايران,8275,21062514,488656119781,23481,23482,22779,-702,-2.99,23200,-281,-1.2,22557,23990,1400-8-23,2021-11-14
17,كيمياتك,آريان كيميا تك,7442,3076379,79626308090,25810,25490,26250,440,1.7,25880,70,0.27,25050,26280,1400-8-23,2021-11-14
18,سپيد,سپيد ماكيان,7362,9353115,547441797140,60480,60530,57460,-3020,-4.99,58530,-1950,-3.22,57460,60890,1400-8-23,2021-11-14
