,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,49951,70609050,5191855534260,72050,74350,71850,-200,-0.28,73530,1480,2.05,71700,75380,1400-10-4,2021-12-25
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,28723,21835776,2517754574420,114500,117500,111990,-2510,-2.19,115300,800,0.7,111800,118650,1400-10-4,2021-12-25
2,خودرو,ايران‌ خودرو,14531,477969324,935093198165,1960,1999,1905,-55,-2.81,1956,-4,-0.2,1892,2023,1400-10-4,2021-12-25
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,13148,148682550,1042828518120,6720,6900,7030,310,4.61,7010,290,4.32,6830,7050,1400-10-4,2021-12-25
4,فولاد,فولاد مباركه اصفهان,13112,95133663,1028243353060,10550,10800,10630,80,0.76,10810,260,2.46,10580,11060,1400-10-4,2021-12-25
5,فرابورس,فرابورس ايران,11446,43395578,800020366178,18896,18988,17990,-906,-4.79,18436,-460,-2.43,17952,19300,1400-10-4,2021-12-25
6,كالا,بورس كالاي ايران,10623,29980926,945764628580,32590,33000,30970,-1620,-4.97,31550,-1040,-3.19,30970,33490,1400-10-4,2021-12-25
7,شپنا,پالايش نفت اصفهان,9746,129239398,800241050730,5920,6200,6160,240,4.05,6190,270,4.56,6050,6210,1400-10-4,2021-12-25
8,شتران,پالايش نفت تهران,9436,214332392,921767891701,4134,4340,4278,144,3.48,4301,167,4.04,4190,4340,1400-10-4,2021-12-25
9,خساپا,سايپا,9239,271922886,451879129526,1660,1690,1622,-38,-2.29,1662,2,0.12,1617,1720,1400-10-4,2021-12-25
10,وتجارت,بانك تجارت,8449,284457274,567910218686,1941,1998,1949,8,0.41,1996,55,2.83,1939,2038,1400-10-4,2021-12-25
11,بركت,گروه دارويي بركت,8121,25733262,432502171430,16950,17500,16400,-550,-3.24,16810,-140,-0.83,16310,17500,1400-10-4,2021-12-25
12,هكشو208,اختيارف ت پاكشو10000-02/08/29,7692,383315806,141826914100,570,370,370,-200,-35.09,370,-200,-35.09,370,379,1400-10-4,2021-12-25
13,بورس,بورس اوراق بهادار تهران,7564,56741562,675838598160,11540,11770,11630,90,0.78,11910,370,3.21,11530,12110,1400-10-4,2021-12-25
14,وبملت,بانك ملت,6726,202807685,636190229940,3085,3200,3103,18,0.58,3137,52,1.69,3090,3200,1400-10-4,2021-12-25
15,فسبزوار,پارس فولاد سبزوار,6601,4932243,174132448030,35450,35550,34920,-530,-1.5,35300,-150,-0.42,34710,35550,1400-10-4,2021-12-25
16,انرژي3,سايراشخاص بورس انرژي,6521,3512661,340016548070,98520,99000,94620,-3900,-3.96,96800,-1720,-1.75,94110,100530,1400-10-4,2021-12-25
17,مديريت,س. و خدمات مديريت صند. ب كشوري,6162,18512162,179756881041,10020,10000,9519,-501,-5,9710,-310,-3.09,9519,10020,1400-10-4,2021-12-25
18,وبصادر,بانك صادرات ايران,6090,294763074,555335574768,1801,1891,1872,71,3.94,1884,83,4.61,1851,1891,1400-10-4,2021-12-25
19,غنوش,نوش‌ مازندران‌,6063,38176349,613096368690,15830,16620,16000,170,1.07,16060,230,1.45,15060,16620,1400-10-4,2021-12-25
20,شستا,سرمايه گذاري تامين اجتماعي,5836,45917636,509226583240,10570,11090,11090,520,4.92,11090,520,4.92,11090,11090,1400-10-4,2021-12-25
21,كرمان,س. توسعه و عمران استان كرمان,5823,212807312,193772850100,932,938,904,-28,-3,911,-21,-2.25,896,938,1400-10-4,2021-12-25
22,توسن,توسعه سامانه ي نرم افزاري نگين,5751,7481934,149455739710,19443,20200,19540,97,0.5,19976,533,2.74,19450,20415,1400-10-4,2021-12-25
23,نوري,پتروشيمي نوري,5636,3680612,428790932270,113330,115580,115440,2110,1.86,116500,3170,2.8,114460,118990,1400-10-4,2021-12-25
24,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5213,137127643,309272459684,2259,2315,2200,-59,-2.61,2255,-4,-0.18,2191,2345,1400-10-4,2021-12-25
25,وخارزم,سرمايه گذاري خوارزمي,5165,70776237,321014030377,4457,4670,4405,-52,-1.17,4536,79,1.77,4395,4670,1400-10-4,2021-12-25
26,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4715,97825178,248596788924,2462,2585,2498,36,1.46,2541,79,3.21,2479,2585,1400-10-4,2021-12-25
27,خپارس,پارس‌ خودرو,4653,158514640,163128661206,1038,1050,1009,-29,-2.79,1029,-9,-0.87,1004,1067,1400-10-4,2021-12-25
28,كمند,صندوق س. با درآمد ثابت كمند,4642,158266735,1599217646828,10088,10104,10105,17,0.17,10105,17,0.17,10104,10105,1400-10-4,2021-12-25
29,فجهان,مجتمع جهان فولاد سيرجان,4566,21754281,119346195511,5474,5518,5400,-74,-1.35,5486,12,0.22,5340,5549,1400-10-4,2021-12-25
30,شگويا,پتروشيمي تندگويان,4536,22769996,273752831271,11882,12000,11939,57,0.48,12023,141,1.19,11800,12229,1400-10-4,2021-12-25
31,شپديس,پتروشيمي پرديس,4444,2769395,549893959640,198530,202150,198600,70,0.04,198560,30,0.02,193010,202200,1400-10-4,2021-12-25
32,خبهمن,گروه‌بهمن‌,4275,132022731,259685036520,1982,2001,1940,-42,-2.12,1967,-15,-0.76,1900,2040,1400-10-4,2021-12-25
33,امين يكم,صندوق درآمد ثابت امين يكم فردا,4087,101907621,1020329384628,10003,10014,10017,14,0.14,10012,9,0.09,10010,10017,1400-10-4,2021-12-25
34,كيان,صندوق س. با درآمد ثابت كيان,4008,30328998,977824174468,32191,32240,32242,51,0.16,32241,50,0.16,32240,32243,1400-10-4,2021-12-25
35,سمگا,گروه سرمايه گذاري ميراث فرهنگي,3895,26406899,289404817788,11091,11010,10580,-511,-4.61,10959,-132,-1.19,10550,11320,1400-10-4,2021-12-25
36,ضخود1052,اختيارخ خودرو-2000-1400/10/08,3734,180186,9665167000,54,56,35,-19,-35.19,54,0,0,32,70,1400-10-4,2021-12-25
37,سپيد,سپيد ماكيان,3683,3368739,206037222350,61820,62300,60190,-1630,-2.64,61160,-660,-1.07,59610,63940,1400-10-4,2021-12-25
38,ثشاهد,سرمايه‌ گذاري‌ شاهد,3475,37945118,392209004990,10030,10530,10120,90,0.9,10340,310,3.09,9950,10530,1400-10-4,2021-12-25
39,كيمياتك,آريان كيميا تك,3442,984574,24404126780,24530,24500,24400,-130,-0.53,24790,260,1.06,24240,25150,1400-10-4,2021-12-25
40,بركتح,ح . گروه دارويي بركت,3413,13801027,182805046350,13190,13500,12750,-440,-3.34,13250,60,0.45,12660,13770,1400-10-4,2021-12-25
41,كاما,باما,3359,36033221,253171076490,6760,7090,6920,160,2.37,7030,270,3.99,6850,7090,1400-10-4,2021-12-25
42,غكورش,صنعت غذايي كورش,3194,2948803,146675995780,51150,50990,50000,-1150,-2.25,49740,-1410,-2.76,48900,50990,1400-10-4,2021-12-25
43,فاذر,صنايع‌ آذرآب‌,3037,121005575,113095514273,953,956,918,-35,-3.67,935,-18,-1.89,912,957,1400-10-4,2021-12-25
44,حسير,ريل سير كوثر,3024,12996967,248979675159,18314,18858,19229,915,5,19157,843,4.6,18700,19229,1400-10-4,2021-12-25
