,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,31849,44171994,3205791772930,71890,72730,72020,130,0.18,72580,690,0.96,71510,74190,1400-10-6,2021-12-27
1,شستا,سرمايه گذاري تامين اجتماعي,23673,130099276,1465101109180,11210,11400,11190,-20,-0.18,11260,50,0.45,11060,11550,1400-10-6,2021-12-27
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,16679,12966829,1461331267760,111500,113200,111730,230,0.21,112700,1200,1.08,111000,114190,1400-10-6,2021-12-27
3,خودرو,ايران‌ خودرو,14586,647168553,1287787328826,1905,1931,1967,62,3.25,1990,85,4.46,1922,2000,1400-10-6,2021-12-27
4,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14267,132585264,972909020780,7050,7180,7260,210,2.98,7340,290,4.11,7110,7400,1400-10-6,2021-12-27
5,شبندر,پالايش نفت بندرعباس,12007,158054130,1065680458710,6580,6740,6660,80,1.22,6740,160,2.43,6600,6900,1400-10-6,2021-12-27
6,فولاد,فولاد مباركه اصفهان,11795,105818947,1174308082290,10710,11000,10960,250,2.33,11100,390,3.64,10870,11240,1400-10-6,2021-12-27
7,كدما,معدني‌ دماوند,10857,9473427,691927510490,72180,72980,72460,280,0.39,73040,860,1.19,70200,75590,1400-10-6,2021-12-27
8,خساپا,سايپا,10846,501746279,856844407423,1634,1660,1690,56,3.43,1708,74,4.53,1657,1715,1400-10-6,2021-12-27
9,شتران,پالايش نفت تهران,9431,142464947,612741817504,4265,4360,4351,86,2.02,4301,36,0.84,4205,4419,1400-10-6,2021-12-27
10,بركت,گروه دارويي بركت,7799,27820094,459183441110,16070,16280,16870,800,4.98,16510,440,2.74,15890,16870,1400-10-6,2021-12-27
11,شپنا,پالايش نفت اصفهان,7299,75850603,483811171050,6240,6380,6320,80,1.28,6380,140,2.24,6240,6550,1400-10-6,2021-12-27
12,ذوب,ذوب آهن اصفهان,6849,220940055,835269163218,3618,3645,3798,180,4.98,3781,163,4.51,3610,3798,1400-10-6,2021-12-27
13,كالا,بورس كالاي ايران,6602,14375168,428957508530,30200,30120,29390,-810,-2.68,29840,-360,-1.19,29000,31000,1400-10-6,2021-12-27
14,غصينو,صنعتي مينو,6413,24396625,431708834260,18345,17428,18120,-225,-1.23,17695,-650,-3.54,17428,18169,1400-10-6,2021-12-27
15,فرابورس,فرابورس ايران,5860,16883394,304424934760,18036,18250,17881,-155,-0.86,18031,-5,-0.03,17600,18600,1400-10-6,2021-12-27
16,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5723,300886237,692401078817,2194,2289,2303,109,4.97,2301,107,4.88,2250,2303,1400-10-6,2021-12-27
17,بركتح,ح . گروه دارويي بركت,5708,18280885,228334118370,12420,12490,12750,330,2.66,12490,70,0.56,12070,13000,1400-10-6,2021-12-27
18,خپارس,پارس‌ خودرو,5183,244154954,253012984300,1005,1009,1029,24,2.39,1036,31,3.08,1009,1054,1400-10-6,2021-12-27
19,انرژي3,سايراشخاص بورس انرژي,5111,2388842,226352525440,94990,94990,93900,-1090,-1.15,94750,-240,-0.25,93800,96500,1400-10-6,2021-12-27
20,فسبزوار,پارس فولاد سبزوار,5047,3472817,121145856340,34800,34780,35000,200,0.57,34880,80,0.23,34550,35300,1400-10-6,2021-12-27
21,توسن,توسعه سامانه ي نرم افزاري نگين,4937,10543645,220551510435,19944,20201,20941,997,5,20918,974,4.88,20201,20941,1400-10-6,2021-12-27
22,فجهان,مجتمع جهان فولاد سيرجان,4907,13551961,73535346652,5441,5400,5408,-33,-0.61,5428,-13,-0.24,5400,5536,1400-10-6,2021-12-27
23,تسه0009,امتيازتسهيلات مسكن آذر 1400,4850,260818,250540549884,930010,940000,976510,46500,5,960595,30585,3.29,930000,976510,1400-10-6,2021-12-27
24,كمند,صندوق س. با درآمد ثابت كمند,4590,183882769,1860022787065,10111,10115,10116,5,0.05,10115,4,0.04,10115,10116,1400-10-6,2021-12-27
25,وتجارت,بانك تجارت,4534,113916605,223563740135,1941,1989,1948,7,0.36,1963,22,1.13,1921,2015,1400-10-6,2021-12-27
26,بورس,بورس اوراق بهادار تهران,4434,22002686,250887722980,11510,11540,11240,-270,-2.35,11400,-110,-0.96,11090,11870,1400-10-6,2021-12-27
27,نوري,پتروشيمي نوري,3943,2554491,292724688860,114140,114060,114210,70,0.06,114590,450,0.39,113070,116920,1400-10-6,2021-12-27
28,مديريت,س. و خدمات مديريت صند. ب كشوري,3832,5593487,52992863037,9420,9461,9307,-113,-1.2,9474,54,0.57,9300,9700,1400-10-6,2021-12-27
29,وخارزم,سرمايه گذاري خوارزمي,3777,55414043,253825276831,4401,4510,4523,122,2.77,4581,180,4.09,4481,4621,1400-10-6,2021-12-27
30,وبملت,بانك ملت,3735,77244170,240520905677,3080,3180,3082,2,0.06,3114,34,1.1,3066,3190,1400-10-6,2021-12-27
31,فسرب,ملي‌ سرب‌وروي‌ ايران‌,3690,98994898,218179179218,2122,2221,2157,35,1.65,2204,82,3.86,2155,2228,1400-10-6,2021-12-27
32,غنوش,نوش‌ مازندران‌,3669,15728796,232640965310,15440,14670,14670,-770,-4.99,14790,-650,-4.21,14670,15230,1400-10-6,2021-12-27
33,امين يكم,صندوق درآمد ثابت امين يكم فردا,3651,127626127,1279360860806,10020,10027,10027,7,0.07,10024,4,0.04,10021,10028,1400-10-6,2021-12-27
34,حسير,ريل سير كوثر,3580,11929413,214369202277,18626,18000,17700,-926,-4.97,17970,-656,-3.52,17695,18940,1400-10-6,2021-12-27
35,ضخود1052,اختيارخ خودرو-2000-1400/10/08,3548,171356,4844716000,30,28,24,-6,-20,28,-2,-6.67,20,39,1400-10-6,2021-12-27
36,كيمياتك,آريان كيميا تك,3486,869640,21267882000,24060,23710,24400,340,1.41,24460,400,1.66,23710,25000,1400-10-6,2021-12-27
37,شفن,پتروشيمي فناوران,3407,13069467,172383752990,13310,13310,12990,-320,-2.4,13190,-120,-0.9,12930,13600,1400-10-6,2021-12-27
38,سپيدار,سپيدار سيستم آسيا,3303,3117803,65901696982,20214,20500,21224,1010,5,21137,923,4.57,20400,21224,1400-10-6,2021-12-27
39,خبهمن,گروه‌بهمن‌,3242,97252983,192726772281,1922,1932,1960,38,1.98,1982,60,3.12,1932,2017,1400-10-6,2021-12-27
40,شاروم,پتروشيمي اروميه,3201,3751723,54823602030,14004,14140,14481,477,3.41,14613,609,4.35,14001,14704,1400-10-6,2021-12-27
41,ثشاهد,سرمايه‌ گذاري‌ شاهد,3183,28569944,297480223520,10120,10250,10170,50,0.49,10410,290,2.87,10170,10620,1400-10-6,2021-12-27
42,وبصادر,بانك صادرات ايران,3179,95170792,180151466345,1871,1911,1883,12,0.64,1893,22,1.18,1864,1945,1400-10-6,2021-12-27
