,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,لطيف,محصولات كاغذي لطيف,158463,14222269,933488541809,65648,63500,67508,1860,2.83,65636,-12,-0.02,62366,68410,1400-4-28,2021-07-19
1,دي,بانك دي,56224,1747540701,2200005316146,1284,1284,1235,-49,-3.82,1259,-25,-1.95,1230,1323,1400-4-28,2021-07-19
2,ولكار,ليزينگ كارآفرين,49836,24823208,109897511343,4505,4310,4370,-135,-3,4427,-78,-1.73,4300,4630,1400-4-28,2021-07-19
3,فگستر,گسترش صنايع روي ايرانيان,33765,16704984,248702881431,14783,14100,14860,77,0.52,14888,105,0.71,14100,15450,1400-4-28,2021-07-19
4,شستا,سرمايه گذاري تامين اجتماعي,28786,135069626,1760268927680,12900,13270,12960,60,0.47,13030,130,1.01,12860,13340,1400-4-28,2021-07-19
5,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,27226,46614037,197632683298,4231,4200,4264,33,0.78,4240,9,0.21,4120,4322,1400-4-28,2021-07-19
6,فتوسا,توليد و توسعه سرب روي ايرانيان,24928,8096951,119485021513,14656,14100,14950,294,2.01,14757,101,0.69,13990,15200,1400-4-28,2021-07-19
7,بركت,گروه دارويي بركت,23920,42555859,1728745966130,40170,41180,40400,230,0.57,40620,450,1.12,39900,41590,1400-4-28,2021-07-19
8,پالايش,صندوق پالايشي يكم-سهام,18155,15112900,1077721029770,71580,71160,71200,-380,-0.53,71310,-270,-0.38,70810,71950,1400-4-28,2021-07-19
9,خساپا,سايپا,14236,426058670,771392760271,1831,1815,1807,-24,-1.31,1811,-20,-1.09,1790,1860,1400-4-28,2021-07-19
10,غكورش,صنعت غذايي كورش,12311,7532839,297065295960,37980,37530,39870,1890,4.98,39440,1460,3.84,37530,39870,1400-4-28,2021-07-19
11,فاراكح,ح . ماشين‌ سازي‌ اراك‌,10776,255946848,270182000840,1013,990,1070,57,5.63,1056,43,4.24,981,1094,1400-4-28,2021-07-19
12,اپال,فرآوري معدني اپال كاني پارس,10753,3315919,68833503880,20370,20300,20890,520,2.55,20590,220,1.08,20300,20980,1400-4-28,2021-07-19
13,ثبهساز,بهساز كاشانه تهران,10534,90758306,203307474696,2158,2159,2217,59,2.73,2240,82,3.8,2111,2265,1400-4-28,2021-07-19
14,چخزر,صنايع چوب خزر كاسپين,10189,4814746,192276982615,38163,40071,39450,1287,3.37,39935,1772,4.64,38802,40071,1400-4-28,2021-07-19
15,كزغال,زغال سنگ پروده طبس,9796,2865873,99995618602,34519,34140,35002,483,1.4,34892,373,1.08,33750,35580,1400-4-28,2021-07-19
