,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,وهامون,سرمايه گذاري هامون صبا,40181,14620659,41025569154,2673,2806,2806,133,4.98,2806,133,4.98,2806,2806,1400-5-18,2021-08-09
1,دي,بانك دي,29100,967501432,1062240958548,1118,1120,1107,-11,-0.98,1098,-20,-1.79,1083,1120,1400-5-18,2021-08-09
2,فولاد,فولاد مباركه اصفهان,24154,220118923,2493765269560,11000,11000,11400,400,3.64,11330,330,3,11000,11480,1400-5-18,2021-08-09
3,شستا,سرمايه گذاري تامين اجتماعي,21138,103101136,1405548261460,13440,13310,13570,130,0.97,13630,190,1.41,13310,13850,1400-5-18,2021-08-09
4,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,19452,132730673,1418039138490,10460,10650,10640,180,1.72,10680,220,2.1,10440,10900,1400-5-18,2021-08-09
5,لطيف,محصولات كاغذي لطيف,18514,4596949,264864636432,55201,57400,57448,2247,4.07,57617,2416,4.38,56500,57961,1400-5-18,2021-08-09
6,پالايش,صندوق پالايشي يكم-سهام,17454,14623573,1030153315630,70760,70370,70590,-170,-0.24,70440,-320,-0.45,70210,70740,1400-5-18,2021-08-09
7,خودرو,ايران‌ خودرو,16463,474797771,956950087650,1990,1967,2030,40,2.01,2015,25,1.26,1960,2061,1400-5-18,2021-08-09
8,خساپا,سايپا,15623,572312332,1059070297399,1802,1790,1870,68,3.77,1851,49,2.72,1782,1890,1400-5-18,2021-08-09
9,كرمان,س. توسعه و عمران استان كرمان,15519,465948168,634300110774,1326,1379,1338,12,0.9,1361,35,2.64,1331,1387,1400-5-18,2021-08-09
10,بركت,گروه دارويي بركت,14311,20806540,807088850930,39180,39000,38540,-640,-1.63,38790,-390,-1,38450,39880,1400-5-18,2021-08-09
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14119,70311012,982411235130,13860,13940,13900,40,0.29,13970,110,0.79,13860,14130,1400-5-18,2021-08-09
12,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,13887,142798528,688881670128,4606,4750,4836,230,4.99,4824,218,4.73,4713,4836,1400-5-18,2021-08-09
13,ولكار,ليزينگ كارآفرين,12484,10935360,47690957853,4226,4330,4341,115,2.72,4361,135,3.19,4200,4420,1400-5-18,2021-08-09
14,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,11961,321145044,841694534173,2531,2511,2657,126,4.98,2621,90,3.56,2511,2657,1400-5-18,2021-08-09
15,شپنا,پالايش نفت اصفهان,11846,77987300,1019890429420,12980,13000,13120,140,1.08,13080,100,0.77,12840,13390,1400-5-18,2021-08-09
16,ثبهساز,بهساز كاشانه تهران,11780,131371182,326156710075,2367,2490,2460,93,3.93,2483,116,4.9,2400,2550,1400-5-18,2021-08-09
17,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11426,6580072,784555526940,120380,119190,119850,-530,-0.44,119230,-1150,-0.96,118400,120110,1400-5-18,2021-08-09
18,بوعلي,پتروشيمي بوعلي سينا,10717,4562068,299392602550,64690,66900,65440,750,1.16,65630,940,1.45,64700,66900,1400-5-18,2021-08-09
19,فگستر,گسترش صنايع روي ايرانيان,9517,5399793,79488720399,14405,14460,14830,425,2.95,14721,316,2.19,14300,14970,1400-5-18,2021-08-09
20,شتران,پالايش نفت تهران,9497,68676391,635179450710,9280,9250,9280,0,0,9250,-30,-0.32,9160,9360,1400-5-18,2021-08-09
21,فتوسا,توليد و توسعه سرب روي ايرانيان,9286,4968398,72889777702,14413,14480,14587,174,1.21,14671,258,1.79,14250,14950,1400-5-18,2021-08-09
22,شاروم,پتروشيمي اروميه,9195,8069985,130441958318,15669,15735,16452,783,5,16164,495,3.16,15400,16452,1400-5-18,2021-08-09
23,چخزر,صنايع چوب خزر كاسپين,9174,2515960,99047028785,40557,40929,39210,-1347,-3.32,39367,-1190,-2.93,38936,40929,1400-5-18,2021-08-09
24,غكورش,صنعت غذايي كورش,9008,4558675,200730820350,44070,43320,44150,80,0.18,44030,-40,-0.09,43320,44420,1400-5-18,2021-08-09
25,ثاميد,توسعه و عمران اميد,8521,58690370,107590255474,1820,1830,1815,-5,-0.27,1833,13,0.71,1800,1868,1400-5-18,2021-08-09
26,قشهد,شهد,8060,38028279,611586949370,16320,15510,16000,-320,-1.96,16080,-240,-1.47,15510,16980,1400-5-18,2021-08-09
