,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,17731,19354348,1360739078470,70080,70900,69900,-180,-0.26,70310,230,0.33,69740,71020,1400-9-8,2021-11-29
1,شستا,سرمايه گذاري تامين اجتماعي,11541,50800226,570740655520,11300,11310,11100,-200,-1.77,11240,-60,-0.53,11000,11490,1400-9-8,2021-11-29
2,خبنيان,بنيان ديزل,11510,829099,169060669064,194328,204044,204044,9716,5,203909,9581,4.93,196500,204044,1400-9-8,2021-11-29
3,انرژي3,سايراشخاص بورس انرژي,10529,6617532,687585342890,106480,105270,101270,-5210,-4.89,103900,-2580,-2.42,101200,109400,1400-9-8,2021-11-29
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10376,5835995,652819506000,112280,113160,111210,-1070,-0.95,111860,-420,-0.37,111020,113300,1400-9-8,2021-11-29
5,وسديد,گروه ‌صنعتي‌سديد,9100,181175498,223304439342,1293,1229,1229,-64,-4.95,1233,-60,-4.64,1229,1278,1400-9-8,2021-11-29
6,فولاد,فولاد مباركه اصفهان,8523,57199650,584363887680,10300,10300,10160,-140,-1.36,10220,-80,-0.78,10120,10400,1400-9-8,2021-11-29
7,فجهان,مجتمع جهان فولاد سيرجان,7872,31348835,169743584515,5477,5431,5338,-139,-2.54,5415,-62,-1.13,5330,5510,1400-9-8,2021-11-29
8,كوير,توليدي فولاد سپيد فراب كوير,7366,13937097,83474378970,5930,5930,6000,70,1.18,5990,60,1.01,5850,6070,1400-9-8,2021-11-29
9,سمگا,گروه سرمايه گذاري ميراث فرهنگي,7251,110023916,1539793695505,13963,14130,13350,-613,-4.39,13995,32,0.23,13265,14598,1400-9-8,2021-11-29
10,فسبزوار,پارس فولاد سبزوار,7096,7909954,270342037340,34420,34130,33970,-450,-1.31,34180,-240,-0.7,33920,34730,1400-9-8,2021-11-29
11,بركت,گروه دارويي بركت,6963,15214283,335100367760,21280,21900,21980,700,3.29,22030,750,3.52,21520,22300,1400-9-8,2021-11-29
12,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,6622,147820287,394280948875,2609,2620,2635,26,1,2667,58,2.22,2583,2730,1400-9-8,2021-11-29
13,بورس,بورس اوراق بهادار تهران,6205,39424549,497762858520,13210,12820,12550,-660,-5,12630,-580,-4.39,12550,13200,1400-9-8,2021-11-29
14,شبندر,پالايش نفت بندرعباس,5470,51835883,314494139380,6070,6100,6040,-30,-0.49,6070,0,0,5980,6200,1400-9-8,2021-11-29
15,كيمياتك,آريان كيميا تك,5351,1661752,41405155800,24810,24510,24950,140,0.56,24920,110,0.44,24200,25150,1400-9-8,2021-11-29
16,خبهمن,گروه‌بهمن‌,5182,148383605,311762527440,2093,2125,2070,-23,-1.1,2101,8,0.38,2053,2167,1400-9-8,2021-11-29
17,كمند,صندوق س. با درآمد ثابت كمند,5136,223860955,2266886316137,10122,10126,10127,5,0.05,10126,4,0.04,10125,10127,1400-9-8,2021-11-29
18,شپنا,پالايش نفت اصفهان,5012,40698039,238104775870,5860,5870,5810,-50,-0.85,5850,-10,-0.17,5760,5960,1400-9-8,2021-11-29
19,نوري,پتروشيمي نوري,4930,2817279,324973342590,114960,116340,113790,-1170,-1.02,115350,390,0.34,113000,118000,1400-9-8,2021-11-29
20,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4868,75609891,204894405185,2729,2703,2695,-34,-1.25,2710,-19,-0.7,2680,2760,1400-9-8,2021-11-29
21,وبملت,بانك ملت,4792,85383236,244458223996,2902,2880,2860,-42,-1.45,2863,-39,-1.34,2835,2934,1400-9-8,2021-11-29
22,گدنا,تهيه توزيع غذاي دنا آفرين فدك,4534,3893049,61483189270,15702,16450,15301,-401,-2.55,15793,91,0.58,14927,16465,1400-9-8,2021-11-29
23,مديريت,س. و خدمات مديريت صند. ب كشوري,4329,5718043,50248262659,8911,8911,8702,-209,-2.35,8788,-123,-1.38,8687,8999,1400-9-8,2021-11-29
24,فرابورس,فرابورس ايران,4207,13476962,274367267270,21307,20700,20242,-1065,-5,20358,-949,-4.45,20242,21172,1400-9-8,2021-11-29
25,گشان,توسعه بين المللي پديده شانديز,4123,15936599,387110359692,23706,23500,23901,195,0.82,24291,585,2.47,23500,24417,1400-9-8,2021-11-29
26,تسه0008,امتيازتسهيلات مسكن آبان1400,4068,149723,125940071589,847055,830000,822000,-25055,-2.96,841154,-5901,-0.7,820100,857660,1400-9-8,2021-11-29
27,وگردش,بانك گردشگري,3957,240508520,2872020606110,11370,11810,12164,794,6.98,11941,571,5.02,11810,12164,1400-9-8,2021-11-29
28,خمهرح,ح . مهركام‌پارس‌,3721,71616520,67161951112,856,868,941,85,9.93,938,82,9.58,868,941,1400-9-8,2021-11-29
29,ختور,رادياتور ايران‌,3702,14513697,236969690330,17030,16250,16180,-850,-4.99,16330,-700,-4.11,16180,17160,1400-9-8,2021-11-29
30,خزاميا,زامياد,3661,40817923,329514992100,7770,7810,7990,220,2.83,8070,300,3.86,7810,8150,1400-9-8,2021-11-29
31,كدما,معدني‌ دماوند,3654,2095867,168880790700,80680,80000,79480,-1200,-1.49,80580,-100,-0.12,79020,83440,1400-9-8,2021-11-29
32,خنصير,مهندسي‌نصيرماشين‌,3620,10833275,215396857560,19890,19100,19240,-650,-3.27,19880,-10,-0.05,19100,20870,1400-9-8,2021-11-29
33,شفن,پتروشيمي فناوران,3620,11665054,201475167440,16960,17340,17200,240,1.42,17270,310,1.83,16980,17600,1400-9-8,2021-11-29
34,كالا,بورس كالاي ايران,3619,8975952,248951710790,29030,27850,27580,-1450,-4.99,27740,-1290,-4.44,27580,28580,1400-9-8,2021-11-29
35,كرمان,س. توسعه و عمران استان كرمان,3606,97257701,94996388104,980,983,970,-10,-1.02,977,-3,-0.31,965,997,1400-9-8,2021-11-29
36,شتران,پالايش نفت تهران,3449,29983938,126390322425,4178,4170,4195,17,0.41,4215,37,0.89,4170,4270,1400-9-8,2021-11-29
37,تپكو,توليدتجهيزات‌سنگين‌هپكو,3312,75627129,276777932006,3744,3750,3632,-112,-2.99,3660,-84,-2.24,3632,3750,1400-9-8,2021-11-29
38,شصدف,صنعتي دوده فام,3310,6736696,228325366603,32383,32450,34002,1619,5,33893,1510,4.66,32450,34002,1400-9-8,2021-11-29
39,غزر,صنعتي زر ماكارون,3304,5265114,55487428970,10410,10190,10440,30,0.29,10540,130,1.25,10190,10720,1400-9-8,2021-11-29
40,امين,تامين سرمايه امين,3125,3623682,44435767590,12240,12270,12270,30,0.25,12260,20,0.16,12240,12290,1400-9-8,2021-11-29
41,وتجارت,بانك تجارت,3124,74552753,132712886119,1785,1799,1770,-15,-0.84,1780,-5,-0.28,1740,1810,1400-9-8,2021-11-29
42,وفتخار,سرمايه گذاري افتخار سهام,3046,14845226,30896490975,2116,2053,2143,27,1.28,2081,-35,-1.65,2053,2178,1400-9-8,2021-11-29
43,بركتح,ح . گروه دارويي بركت,3021,6786804,127253331760,18080,18490,18550,470,2.6,18750,670,3.71,18400,19200,1400-9-8,2021-11-29
44,لپارس,پارس‌ الكتريك‌,2974,1745541,190053463490,110290,108590,105990,-4300,-3.9,108880,-1410,-1.28,105000,113490,1400-9-8,2021-11-29
45,كاما,باما,2937,15485585,121671581480,7950,8020,7760,-190,-2.39,7860,-90,-1.13,7750,8070,1400-9-8,2021-11-29
46,امين يكم,صندوق درآمد ثابت امين يكم فردا,2909,97475906,978126259277,10032,10038,10034,2,0.02,10035,3,0.03,10002,10040,1400-9-8,2021-11-29
47,زملارد,كشاورزي و دامپروري ملارد شير,2880,1126169,23854439122,20279,19657,21292,1013,5,21182,903,4.45,19657,21292,1400-9-8,2021-11-29
48,بپيوند,برق و انرژي پيوندگستر پارس,2877,2530965,25903066115,9888,9616,10380,492,4.98,10234,346,3.5,9616,10382,1400-9-8,2021-11-29
49,شلرد,كود شيميايي اوره لردگان,2834,20948048,262266861820,12305,12400,12330,25,0.2,12520,215,1.75,12204,12674,1400-9-8,2021-11-29
50,غصينو,صنعتي مينو,2782,11221408,234089815776,21637,20810,20621,-1016,-4.7,20861,-776,-3.59,20556,22110,1400-9-8,2021-11-29
51,كزغال,زغال سنگ پروده طبس,2701,3147018,98056318385,29890,30200,31384,1494,5,31158,1268,4.24,30200,31384,1400-9-8,2021-11-29
