,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,17569,19595208,1405981815510,71050,71500,72040,990,1.39,71750,700,0.99,71340,72200,1400-10-12,2022-01-02
1,خودرو,ايران‌ خودرو,10348,312005308,589325944403,1905,1880,1889,-16,-0.84,1889,-16,-0.84,1859,1928,1400-10-12,2022-01-02
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,8930,5638111,626118087550,110800,110550,111470,670,0.6,111050,250,0.23,110490,111680,1400-10-12,2022-01-02
3,خاور,ايران خودرو ديزل,7308,314475580,421780341231,1362,1385,1322,-40,-2.94,1341,-21,-1.54,1322,1401,1400-10-12,2022-01-02
4,فملي,ملي‌ صنايع‌ مس‌ ايران‌,6382,55832504,406882933180,7210,7250,7260,50,0.69,7290,80,1.11,7210,7450,1400-10-12,2022-01-02
5,كمند,صندوق س. با درآمد ثابت كمند,6136,265268505,2692116930958,10144,10149,10149,5,0.05,10149,5,0.05,10148,10149,1400-10-12,2022-01-02
6,شبندر,پالايش نفت بندرعباس,5551,57543677,376321809580,6470,6510,6580,110,1.7,6540,70,1.08,6450,6630,1400-10-12,2022-01-02
7,خپارس,پارس‌ خودرو,5369,218357198,240938821234,1088,1086,1105,17,1.56,1103,15,1.38,1083,1132,1400-10-12,2022-01-02
8,فرابورس,فرابورس ايران,5173,16033089,298943223491,18760,18500,18422,-338,-1.8,18645,-115,-0.61,18265,19100,1400-10-12,2022-01-02
9,فولاد,فولاد مباركه اصفهان,5119,35831288,378578998570,10530,10540,10680,150,1.42,10570,40,0.38,10480,10680,1400-10-12,2022-01-02
10,خساپا,سايپا,4899,129985528,212809466156,1639,1627,1650,11,0.67,1637,-2,-0.12,1615,1673,1400-10-12,2022-01-02
11,تسه0009,امتيازتسهيلات مسكن آذر 1400,4589,141922,147185986492,1030746,1060000,980306,-50440,-4.89,1037091,6345,0.62,979209,1077698,1400-10-12,2022-01-02
12,كدما,معدني‌ دماوند,4455,7057895,457313185930,63530,60360,66700,3170,4.99,64790,1260,1.98,60360,66700,1400-10-12,2022-01-02
13,خبنيان,بنيان ديزل,4396,21621104,34593766400,1231,1600,1600,369,29.98,1600,369,29.98,1600,1600,1400-10-12,2022-01-02
14,شتران,پالايش نفت تهران,4306,55339131,227768671301,4101,4099,4110,9,0.22,4116,15,0.37,4068,4180,1400-10-12,2022-01-02
15,خنصير,مهندسي‌نصيرماشين‌,4257,28092128,479928738740,17900,17010,17200,-700,-3.91,17080,-820,-4.58,17010,17500,1400-10-12,2022-01-02
16,بركت,گروه دارويي بركت,4141,12594086,222238845690,17550,17400,17480,-70,-0.4,17650,100,0.57,17300,18050,1400-10-12,2022-01-02
17,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4079,93053819,215019446790,2308,2280,2320,12,0.52,2311,3,0.13,2276,2359,1400-10-12,2022-01-02
18,كالا,بورس كالاي ايران,4027,8412501,261567522310,31070,31070,30960,-110,-0.35,31090,20,0.06,30490,31800,1400-10-12,2022-01-02
19,گدنا,تهيه توزيع غذاي دنا آفرين فدك,3975,6421019,81344495523,12593,12020,12910,317,2.52,12668,75,0.6,12020,13090,1400-10-12,2022-01-02
20,غزر,صنعتي زر ماكارون,3974,16102153,155522694440,9270,9170,9730,460,4.96,9660,390,4.21,9170,9730,1400-10-12,2022-01-02
21,غنوش,نوش‌ مازندران‌,3967,16140060,218749036770,13990,13300,13440,-550,-3.93,13550,-440,-3.15,13300,14150,1400-10-12,2022-01-02
22,شپنا,پالايش نفت اصفهان,3725,31657013,194313429620,6120,6120,6130,10,0.16,6140,20,0.33,6070,6230,1400-10-12,2022-01-02
23,توسن,توسعه سامانه ي نرم افزاري نگين,3468,3646230,73248227099,19712,19800,19960,248,1.26,20089,377,1.91,19720,20650,1400-10-12,2022-01-02
24,حآفرين,ريل پرداز نو آفرين,3445,104096268,434112371205,4360,4215,4280,-80,-1.83,4170,-190,-4.36,4142,4325,1400-10-12,2022-01-02
25,فسبزوار,پارس فولاد سبزوار,3434,1995373,68864260150,34480,34190,34570,90,0.26,34510,30,0.09,34190,34760,1400-10-12,2022-01-02
26,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3248,49849654,116874297365,2361,2349,2346,-15,-0.64,2345,-16,-0.68,2323,2396,1400-10-12,2022-01-02
27,انرژي3,سايراشخاص بورس انرژي,3148,1383878,129213667920,93760,94000,92940,-820,-0.87,93370,-390,-0.42,92580,94440,1400-10-12,2022-01-02
28,فجهان,مجتمع جهان فولاد سيرجان,3117,10704344,58874372873,5500,5414,5500,0,0,5500,0,0,5414,5530,1400-10-12,2022-01-02
29,وتجارت,بانك تجارت,3111,74900505,144074404384,1925,1935,1919,-6,-0.31,1924,-1,-0.05,1900,1968,1400-10-12,2022-01-02
30,نوري,پتروشيمي نوري,3076,1767075,194830441050,110250,108000,109860,-390,-0.35,110260,10,0.01,107610,114000,1400-10-12,2022-01-02
31,بورس,بورس اوراق بهادار تهران,3027,14796599,169845903530,11590,11410,11450,-140,-1.21,11480,-110,-0.95,11280,11740,1400-10-12,2022-01-02
32,وبرق,س.کارکنان صنعت برق زنجان وقزوي,2962,2577305,290675790083,115424,118610,111962,-3462,-3,112783,-2641,-2.29,111962,118610,1400-10-12,2022-01-02
33,خزاميا,زامياد,2866,21460615,177838164140,8060,7940,8320,260,3.23,8290,230,2.85,7810,8460,1400-10-12,2022-01-02
34,وبملت,بانك ملت,2795,61568408,193761063779,3157,3168,3158,1,0.03,3147,-10,-0.32,3114,3199,1400-10-12,2022-01-02
35,مديريت,س. و خدمات مديريت صند. ب كشوري,2684,2431105,22622987411,9204,9300,9267,63,0.68,9306,102,1.11,9175,9400,1400-10-12,2022-01-02
36,كيمياتك,آريان كيميا تك,2446,600463,14378228350,23880,23910,23700,-180,-0.75,23940,60,0.25,23700,24270,1400-10-12,2022-01-02
37,چخزر,صنايع چوب خزر كاسپين,2437,2026166,67490177362,31897,31500,33491,1594,5,33309,1412,4.43,31260,33491,1400-10-12,2022-01-02
38,سحرخيز,صندوق س. گروه زعفران سحرخيز,2384,6131792,120087687269,18837,19366,19844,1007,5.35,19584,747,3.97,19322,19844,1400-10-12,2022-01-02
39,كيان,صندوق س. با درآمد ثابت كيان,2384,15503623,501978842775,32362,32377,32377,15,0.05,32378,16,0.05,32376,32380,1400-10-12,2022-01-02
40,غگيلا,شيرپاستوريزه پگاه گيلان,2380,4589879,72155171108,15542,14770,16059,517,3.33,15720,178,1.15,14770,16299,1400-10-12,2022-01-02
41,خبهمن,گروه‌بهمن‌,2334,72965458,141822305020,1953,1969,1960,7,0.36,1944,-9,-0.46,1922,1985,1400-10-12,2022-01-02
42,ولپارس,ليزينگ پارسيان,2285,13568876,42352562993,3135,3229,3023,-112,-3.57,3121,-14,-0.45,3000,3229,1400-10-12,2022-01-02
43,شاروم,پتروشيمي اروميه,2247,1720121,24666228180,14113,13889,14300,187,1.33,14340,227,1.61,13885,14645,1400-10-12,2022-01-02
44,ذوب,ذوب آهن اصفهان,2235,28469600,102898166613,3622,3601,3607,-15,-0.41,3614,-8,-0.22,3581,3659,1400-10-12,2022-01-02
45,وسديد,گروه ‌صنعتي‌سديد,2171,36484218,39413554181,1106,1104,1073,-33,-2.98,1080,-26,-2.35,1073,1129,1400-10-12,2022-01-02
46,قچار,فراوردههاي غذايي وقند چهارمحال,2070,14099271,123009039449,8611,9000,8375,-236,-2.74,8724,113,1.31,8375,9000,1400-10-12,2022-01-02
47,سپيد,سپيد ماكيان,2020,1178499,71272472900,59950,59500,60600,650,1.08,60480,530,0.88,59500,61400,1400-10-12,2022-01-02
48,حفارس,حمل و نقل بين المللي خليج فارس,2019,38614953,179418335893,4494,4690,4718,224,4.98,4646,152,3.38,4400,4718,1400-10-12,2022-01-02
49,وخارزم,سرمايه گذاري خوارزمي,2011,19504942,85083035290,4358,4321,4360,2,0.05,4362,4,0.09,4301,4488,1400-10-12,2022-01-02
50,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1998,41483570,1702899777260,41027,41049,41051,24,0.06,41050,23,0.06,41049,41052,1400-10-12,2022-01-02
51,لپارس,پارس‌ الكتريك‌,1987,1462419,143364381150,95010,90260,99760,4750,5,98030,3020,3.18,90260,99760,1400-10-12,2022-01-02
52,آپ,آسان پرداخت پرشين,1983,9245449,86013201710,9480,9120,9360,-120,-1.27,9300,-180,-1.9,9120,9640,1400-10-12,2022-01-02
53,امين يكم,صندوق درآمد ثابت امين يكم فردا,1970,57021124,573427275212,10046,10053,10060,14,0.14,10056,10,0.1,10051,10060,1400-10-12,2022-01-02
54,امين,تامين سرمايه امين,1894,1527367,18812532760,12300,12320,12320,20,0.16,12310,10,0.08,12270,12330,1400-10-12,2022-01-02
55,فخوز,فولاد  خوزستان,1892,21745862,142062048470,6640,6460,6490,-150,-2.26,6530,-110,-1.66,6450,6660,1400-10-12,2022-01-02
56,ثاميد,توسعه و عمران اميد,1875,9362216,13159212829,1412,1400,1405,-7,-0.5,1408,-4,-0.28,1380,1429,1400-10-12,2022-01-02
57,حسير,ريل سير كوثر,1869,10556737,181779381824,17970,17700,17310,-660,-3.67,17219,-751,-4.18,17072,17970,1400-10-12,2022-01-02
58,بوعلي,پتروشيمي بوعلي سينا,1857,625334,46429824700,74410,73480,74170,-240,-0.32,74330,-80,-0.11,73470,74460,1400-10-12,2022-01-02
59,پكرمان,گروه‌ صنعتي‌ بارز,1834,4308572,82382278900,19140,18190,19800,660,3.45,19120,-20,-0.1,18190,20000,1400-10-12,2022-01-02
