,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,وهامون,سرمايه گذاري هامون صبا,61680,136020607,659268297781,4617,4847,4847,230,4.98,4847,230,4.98,4800,4847,1400-6-13,2021-09-04
1,پالايش,صندوق پالايشي يكم-سهام,50966,65153696,5675598506390,86000,87010,85730,-270,-0.31,87110,1110,1.29,85500,89500,1400-6-13,2021-09-04
2,دي,بانك دي,41692,1676334127,2246710890214,1285,1329,1349,64,4.98,1340,55,4.28,1303,1349,1400-6-13,2021-09-04
3,مديريت,س. و خدمات مديريت صند. ب كشوري,37456,12929957,107085903874,7888,8282,8282,394,4.99,8282,394,4.99,8282,8282,1400-6-13,2021-09-04
4,شستا,سرمايه گذاري تامين اجتماعي,29279,122826597,1655971553710,13440,13700,13360,-80,-0.6,13480,40,0.3,13260,13800,1400-6-13,2021-09-04
5,بركت,گروه دارويي بركت,28599,68488473,2901554300390,40440,42200,42460,2020,5,42370,1930,4.77,41480,42460,1400-6-13,2021-09-04
6,شبندر,پالايش نفت بندرعباس,27427,331170767,1995504540520,5932,6040,5990,58,0.98,6030,98,1.65,5920,6190,1400-6-13,2021-09-04
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,25763,21329440,3059090847740,140270,144000,141830,1560,1.11,143420,3150,2.25,140400,146790,1400-6-13,2021-09-04
8,شپنا,پالايش نفت اصفهان,18925,133845607,1907125768990,14100,14470,14130,30,0.21,14250,150,1.06,14040,14640,1400-6-13,2021-09-04
9,خساپا,سايپا,17565,571471644,1174305408872,2045,2088,2040,-5,-0.24,2055,10,0.49,2027,2110,1400-6-13,2021-09-04
10,فولاد,فولاد مباركه اصفهان,17378,105516641,1272707357080,12040,12200,12040,0,0,12060,20,0.17,11920,12250,1400-6-13,2021-09-04
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,17373,86154695,1206993816400,13860,14270,13860,0,0,14010,150,1.08,13850,14340,1400-6-13,2021-09-04
12,كمرجان,بازرگاني و توليدي مرجان كار,16574,13052266,1550412610856,121917,115822,122500,583,0.48,118785,-3132,-2.57,115822,124818,1400-6-13,2021-09-04
13,شتران,پالايش نفت تهران,16361,140558500,1621659945250,11160,11400,11430,270,2.42,11540,380,3.41,11250,11710,1400-6-13,2021-09-04
14,كدما,معدني‌ دماوند,15807,4754716,1066165998930,232430,225150,220810,-11620,-5,224230,-8200,-3.53,220810,240000,1400-6-13,2021-09-04
15,خودرو,ايران‌ خودرو,15598,399876306,900828336583,2229,2291,2235,6,0.27,2253,24,1.08,2220,2316,1400-6-13,2021-09-04
16,گدنا,تهيه توزيع غذاي دنا آفرين فدك,15431,9198216,229693287348,24967,25002,25420,453,1.81,24972,5,0.02,24286,25540,1400-6-13,2021-09-04
17,كرمان,س. توسعه و عمران استان كرمان,15056,461805844,663782456117,1430,1475,1429,-1,-0.07,1437,7,0.49,1400,1485,1400-6-13,2021-09-04
18,قثابت,قند ثابت‌ خراسان‌,14638,235054206,1079991340847,4756,4690,4640,-116,-2.44,4595,-161,-3.39,4519,4840,1400-6-13,2021-09-04
19,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,13916,703331983,1242260216116,1686,1770,1770,84,4.98,1766,80,4.74,1700,1770,1400-6-13,2021-09-04
20,لطيف,محصولات كاغذي لطيف,12132,3520123,206380914074,56216,58670,59026,2810,5,58629,2413,4.29,56700,59026,1400-6-13,2021-09-04
21,ولكار,ليزينگ كارآفرين,11904,20503785,113997994160,5320,5410,5580,260,4.89,5560,240,4.51,5410,5580,1400-6-13,2021-09-04
22,ثبهساز,بهساز كاشانه تهران,11725,74139634,185109907557,2533,2585,2472,-61,-2.41,2497,-36,-1.42,2450,2585,1400-6-13,2021-09-04
