,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,14714,12264335,851961181210,69440,70190,68840,-600,-0.86,69470,30,0.04,68700,70500,1400-10-27,2022-01-17
1,خودرو,ايران‌ خودرو,13791,548835115,1116277397528,1957,1990,2000,43,2.2,2034,77,3.93,1985,2054,1400-10-27,2022-01-17
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10598,6963730,753477978910,108340,109400,107200,-1140,-1.05,108200,-140,-0.13,106610,109810,1400-10-27,2022-01-17
3,شپنا,پالايش نفت اصفهان,6915,62212869,337314789620,5450,5530,5330,-120,-2.2,5420,-30,-0.55,5300,5600,1400-10-27,2022-01-17
4,خساپا,سايپا,6555,221654898,366351314625,1624,1650,1625,1,0.06,1653,29,1.79,1611,1690,1400-10-27,2022-01-17
5,فولاد,فولاد مباركه اصفهان,6437,42529152,422461546920,9990,10010,9940,-50,-0.5,9930,-60,-0.6,9820,10100,1400-10-27,2022-01-17
6,انرژي3,سايراشخاص بورس انرژي,6412,6483784,449553140850,67720,67000,67160,-560,-0.83,69330,1610,2.38,67000,71100,1400-10-27,2022-01-17
7,فرابورس,فرابورس ايران,6324,31297491,453214711800,14040,14200,14190,150,1.07,14480,440,3.13,14000,14740,1400-10-27,2022-01-17
8,شتران,پالايش نفت تهران,5736,79934007,284237917291,3586,3610,3490,-96,-2.68,3556,-30,-0.84,3473,3685,1400-10-27,2022-01-17
9,كرمان,س. توسعه و عمران استان كرمان,5677,199081769,169021996762,852,855,828,-24,-2.82,849,-3,-0.35,820,880,1400-10-27,2022-01-17
10,كالا,بورس كالاي ايران,5636,21438648,546452621380,24490,24760,25110,620,2.53,25490,1000,4.08,24670,25710,1400-10-27,2022-01-17
11,شسينا,صنايع‌شيميايي‌سينا,5531,178176618,386589937871,2279,2166,2166,-113,-4.96,2170,-109,-4.78,2166,2210,1400-10-27,2022-01-17
12,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5441,53202731,370974783510,7040,7000,6980,-60,-0.85,6970,-70,-0.99,6910,7100,1400-10-27,2022-01-17
13,وبملت,بانك ملت,5235,212942325,641212178374,3119,3150,3000,-119,-3.82,3011,-108,-3.46,2964,3193,1400-10-27,2022-01-17
14,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5047,124679385,312049253747,2450,2509,2441,-9,-0.37,2503,53,2.16,2426,2567,1400-10-27,2022-01-17
15,بورس,بورس اوراق بهادار تهران,4310,36356097,324835666890,8670,8740,8700,30,0.35,8930,260,3,8660,9100,1400-10-27,2022-01-17
16,شبندر,پالايش نفت بندرعباس,3932,50232054,317806034360,6250,6360,6230,-20,-0.32,6330,80,1.28,6220,6450,1400-10-27,2022-01-17
17,توسن,توسعه سامانه ي نرم افزاري نگين,3928,8539479,211858847900,24600,25550,24750,150,0.61,24800,200,0.81,24600,25550,1400-10-27,2022-01-17
18,بركت,گروه دارويي بركت,3635,9327315,151950650730,16040,16510,15940,-100,-0.62,16290,250,1.56,15750,16700,1400-10-27,2022-01-17
19,وسديد,گروه ‌صنعتي‌سديد,3347,65119698,62824790254,989,980,965,-24,-2.43,965,-24,-2.43,960,989,1400-10-27,2022-01-17
20,كدما,معدني‌ دماوند,3308,2484569,143261439590,58330,58550,56810,-1520,-2.61,57660,-670,-1.15,56230,60500,1400-10-27,2022-01-17
21,وتجارت,بانك تجارت,3280,117825338,213943808840,1839,1852,1781,-58,-3.15,1816,-23,-1.25,1778,1896,1400-10-27,2022-01-17
22,كمند,صندوق س. با درآمد ثابت كمند,3225,112529788,1133157228239,10064,10070,10070,6,0.06,10070,6,0.06,10069,10070,1400-10-27,2022-01-17
23,كيمياتك,آريان كيميا تك,3132,2770791,70294890780,25170,25420,25070,-100,-0.4,25370,200,0.79,24790,25990,1400-10-27,2022-01-17
24,فسبزوار,پارس فولاد سبزوار,3072,2118011,72261790080,34180,34180,34100,-80,-0.23,34120,-60,-0.18,34000,34250,1400-10-27,2022-01-17
25,زقيام,كشت و دام قيام اصفهان,2975,83911302,132418655405,1522,1598,1548,26,1.71,1578,56,3.68,1511,1598,1400-10-27,2022-01-17
26,ذوب,ذوب آهن اصفهان,2844,72966314,220226484506,3143,3170,2986,-157,-5,3018,-125,-3.98,2986,3195,1400-10-27,2022-01-17
27,چخزر,صنايع چوب خزر كاسپين,2776,3422440,112494333100,33600,33550,32000,-1600,-4.76,32850,-750,-2.23,31950,35250,1400-10-27,2022-01-17
28,مديريت,س. و خدمات مديريت صند. ب كشوري,2745,5276559,44913345830,8630,8550,8350,-280,-3.24,8510,-120,-1.39,8270,8730,1400-10-27,2022-01-17
29,كاما,باما,2739,24653680,146238525900,5920,6010,5760,-160,-2.7,5930,10,0.17,5700,6200,1400-10-27,2022-01-17
30,فجهان,مجتمع جهان فولاد سيرجان,2722,10239384,56327446210,5500,5500,5500,0,0,5500,0,0,5500,5530,1400-10-27,2022-01-17
31,خپارس,پارس‌ خودرو,2719,115233192,120126310686,1031,1050,1024,-7,-0.68,1042,11,1.07,1019,1070,1400-10-27,2022-01-17
32,خنصير,مهندسي‌نصيرماشين‌,2695,12557258,211199932360,16290,17030,16190,-100,-0.61,16820,530,3.25,16130,17100,1400-10-27,2022-01-17
33,سمگا,گروه سرمايه گذاري ميراث فرهنگي,2675,30933624,309694052910,9950,10260,9960,10,0.1,10010,60,0.6,9800,10370,1400-10-27,2022-01-17
34,نوري,پتروشيمي نوري,2571,1598449,163303764420,102120,103440,101540,-580,-0.57,102160,40,0.04,101450,104240,1400-10-27,2022-01-17
35,شفن,پتروشيمي فناوران,2496,9585441,121530838990,13220,13000,12560,-660,-4.99,12680,-540,-4.08,12560,13130,1400-10-27,2022-01-17
36,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,2456,57851745,123948914563,2143,2177,2140,-3,-0.14,2143,0,0,2124,2179,1400-10-27,2022-01-17
37,غصينو,صنعتي مينو,2279,12143808,194272744770,15370,15200,16130,760,4.94,16000,630,4.1,15000,16130,1400-10-27,2022-01-17
38,كيان,صندوق س. با درآمد ثابت كيان,2268,23587687,770107469513,32631,32647,32650,19,0.06,32649,18,0.06,32647,32650,1400-10-27,2022-01-17
39,وساغربي,شركت س استان آذربايجان غربي,2205,138892551,56673989998,409,406,408,-1,-0.24,408,-1,-0.24,403,413,1400-10-27,2022-01-17
40,وبصادر,بانك صادرات ايران,2198,95313385,181345310744,1902,1891,1870,-32,-1.68,1903,1,0.05,1854,1959,1400-10-27,2022-01-17
41,فارس,صنايع پتروشيمي خليج فارس,2193,14637536,148093276920,10130,10250,10140,10,0.1,10120,-10,-0.1,10000,10250,1400-10-27,2022-01-17
42,لپارس,پارس‌ الكتريك‌,2190,1109880,104036282730,96110,97460,91310,-4800,-4.99,93740,-2370,-2.47,91310,99800,1400-10-27,2022-01-17
43,ديران,ايران‌دارو,2149,9194707,137264355910,15610,14940,14830,-780,-5,14930,-680,-4.36,14830,15490,1400-10-27,2022-01-17
44,ضخود2019,اختيارخ خودرو-2500-1401/02/07,1986,76707,11812055000,153,159,134,-19,-12.42,154,1,0.65,129,167,1400-10-27,2022-01-17
45,سپيد,سپيد ماكيان,1955,1262508,72678778420,58010,58800,56540,-1470,-2.53,57570,-440,-0.76,56300,59900,1400-10-27,2022-01-17
46,غگيلا,شيرپاستوريزه پگاه گيلان,1954,3973341,66378679050,16770,16900,16220,-550,-3.28,16710,-60,-0.36,15940,17270,1400-10-27,2022-01-17
47,زملاردح,ح.كشاورزي و دامپروري ملارد شير,1954,921200,4859087470,5510,5260,5240,-270,-4.9,5270,-240,-4.36,5240,5500,1400-10-27,2022-01-17
