,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,17654,14168566,1584384972710,109600,110010,110770,1170,1.07,111820,2220,2.03,110010,113550,1400-10-18,2022-01-08
1,پالايش,صندوق پالايشي يكم-سهام,15826,17512431,1253458533800,71290,71260,71190,-100,-0.14,71580,290,0.41,71150,72270,1400-10-18,2022-01-08
2,خودرو,ايران‌ خودرو,15463,823489624,1581780466449,1833,1850,1924,91,4.96,1921,88,4.8,1840,1924,1400-10-18,2022-01-08
3,بركت,گروه دارويي بركت,9928,27089396,458884218430,17570,17350,16750,-820,-4.67,16940,-630,-3.59,16700,17620,1400-10-18,2022-01-08
4,خساپا,سايپا,9879,441362031,741235679464,1607,1610,1664,57,3.55,1679,72,4.48,1610,1687,1400-10-18,2022-01-08
5,كمند,صندوق س. با درآمد ثابت كمند,7620,262470464,2629051891506,10168,10016,10017,-151,-1.49,10017,-151,-1.49,10016,10018,1400-10-18,2022-01-08
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,6384,70721711,512041229100,7250,7250,7250,0,0,7240,-10,-0.14,7130,7300,1400-10-18,2022-01-08
7,انرژي3,سايراشخاص بورس انرژي,6263,4187413,342543112370,84330,84330,80120,-4210,-4.99,81800,-2530,-3,80120,86000,1400-10-18,2022-01-08
8,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,6044,220707544,515608548285,2229,2230,2340,111,4.98,2336,107,4.8,2230,2340,1400-10-18,2022-01-08
9,شبندر,پالايش نفت بندرعباس,6043,57651834,378187973160,6480,6570,6520,40,0.62,6560,80,1.23,6490,6670,1400-10-18,2022-01-08
10,وبصادر,بانك صادرات ايران,5987,261719092,509766564861,1860,1870,1953,93,5,1948,88,4.73,1869,1953,1400-10-18,2022-01-08
11,تپكو,توليدتجهيزات‌سنگين‌هپكو,5899,134729160,344644500433,2631,2553,2583,-48,-1.82,2558,-73,-2.77,2553,2605,1400-10-18,2022-01-08
12,شتران,پالايش نفت تهران,5772,58055006,230877710043,3993,4039,3930,-63,-1.58,3977,-16,-0.4,3921,4055,1400-10-18,2022-01-08
13,فرابورس,فرابورس ايران,5746,18459857,305441089300,16754,16700,16280,-474,-2.83,16550,-204,-1.22,15990,17350,1400-10-18,2022-01-08
14,فولاد,فولاد مباركه اصفهان,5721,41338897,428292717090,10400,10400,10410,10,0.1,10360,-40,-0.38,10240,10560,1400-10-18,2022-01-08
15,وبملت,بانك ملت,5613,160283852,510531367250,3066,3100,3160,94,3.07,3185,119,3.88,3091,3219,1400-10-18,2022-01-08
16,خپارس,پارس‌ خودرو,5359,267621762,288997448392,1038,1030,1068,30,2.89,1080,42,4.05,1030,1089,1400-10-18,2022-01-08
17,كدما,معدني‌ دماوند,5329,5227104,357743701620,65860,66900,67250,1390,2.11,68440,2580,3.92,66110,69150,1400-10-18,2022-01-08
18,توسن,توسعه سامانه ي نرم افزاري نگين,4343,6204680,131604202150,20445,20550,21450,1005,4.92,21200,755,3.69,20550,21450,1400-10-18,2022-01-08
19,بورس,بورس اوراق بهادار تهران,4242,23967928,244629473450,10430,10430,9990,-440,-4.22,10210,-220,-2.11,9910,10690,1400-10-18,2022-01-08
20,شپنا,پالايش نفت اصفهان,4039,31975434,195309745860,6080,6060,6090,10,0.16,6110,30,0.49,6040,6280,1400-10-18,2022-01-08
21,خبهمن,گروه‌بهمن‌,3888,116549479,231913211445,1920,1940,1996,76,3.96,1990,70,3.65,1900,2015,1400-10-18,2022-01-08
