,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فگستر,گسترش صنايع روي ايرانيان,121949,37210303,443768126938,12392,12450,11810,-582,-4.7,11926,-466,-3.76,11773,12460,1400-3-22,2021-06-12
1,غكورش,صنعت غذايي كورش,54253,21838457,836836285790,37390,37390,38100,710,1.9,38320,930,2.49,37390,39190,1400-3-22,2021-06-12
2,پالايش,صندوق پالايشي يكم-سهام,27704,37057352,2680753180890,71990,72050,72050,60,0.08,72340,350,0.49,71520,73280,1400-3-22,2021-06-12
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,16094,12029899,1509190231200,127450,127500,123980,-3470,-2.72,125450,-2000,-1.57,123900,127890,1400-3-22,2021-06-12
4,ولكار,ليزينگ كارآفرين,15993,6073785,14030443350,2200,2310,2310,110,5,2298,98,4.45,2310,2310,1400-3-22,2021-06-12
5,سپيدار,سپيدار سيستم آسيا,14655,654376,32742228739,49290,48897,49554,264,0.54,50036,746,1.51,48897,51000,1400-3-22,2021-06-12
6,خودرو,ايران‌ خودرو,13428,420054960,804927859419,1947,1964,1882,-65,-3.34,1916,-31,-1.59,1854,1999,1400-3-22,2021-06-12
7,چخزر,صنايع چوب خزر كاسپين,13351,1560133,54619467202,35627,35900,34520,-1107,-3.11,35009,-618,-1.73,33880,36500,1400-3-22,2021-06-12
8,خساپا,سايپا,12248,426623865,710041498240,1715,1728,1630,-85,-4.96,1664,-51,-2.97,1630,1735,1400-3-22,2021-06-12
9,شپنا,پالايش نفت اصفهان,11896,114199775,1291378993640,11360,11100,11400,40,0.35,11310,-50,-0.44,11010,11550,1400-3-22,2021-06-12
10,خپارس,پارس‌ خودرو,10801,540383456,550944312599,1120,1040,1044,-76,-6.79,1020,-100,-8.93,988,1060,1400-3-22,2021-06-12
11,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,10499,368401701,798849322953,2163,2220,2153,-10,-0.46,2168,5,0.23,2092,2251,1400-3-22,2021-06-12
12,غزر,صنعتي زر ماكارون,8850,3090414,69999084540,22100,23000,22870,770,3.48,22650,550,2.49,22000,23100,1400-3-22,2021-06-12
13,كزغال,زغال سنگ پروده طبس,8758,5334515,170681445545,33278,33000,32010,-1268,-3.81,31996,-1282,-3.85,31615,33519,1400-3-22,2021-06-12
14,شستا,سرمايه گذاري تامين اجتماعي,8218,25409067,253002938140,10090,10020,9880,-210,-2.08,9960,-130,-1.29,9800,10220,1400-3-22,2021-06-12
15,فولاد,فولاد مباركه اصفهان,7866,78592576,765151971460,9770,9670,9670,-100,-1.02,9740,-30,-0.31,9640,9850,1400-3-22,2021-06-12
16,فملي,ملي‌ صنايع‌ مس‌ ايران‌,7453,42548710,512558517660,12090,12010,12000,-90,-0.74,12050,-40,-0.33,11970,12240,1400-3-22,2021-06-12
17,وپويا,سرمايه گذاري پويا,7407,18714133,84747595073,4353,4400,4568,215,4.94,4529,176,4.04,4400,4570,1400-3-22,2021-06-12
18,ثبهساز,بهساز كاشانه تهران,7016,51051112,93462123602,1790,1816,1840,50,2.79,1831,41,2.29,1771,1874,1400-3-22,2021-06-12
19,شتران,پالايش نفت تهران,6455,55674137,453306960800,8050,8040,8080,30,0.37,8140,90,1.12,8000,8280,1400-3-22,2021-06-12
20,كرمان,س. توسعه و عمران استان كرمان,5517,180859495,197079833253,1087,1088,1080,-7,-0.64,1090,3,0.28,1071,1116,1400-3-22,2021-06-12
21,فروي,ذوب روي اصفهان,5293,13335808,421686896257,31699,33283,30115,-1584,-5,31621,-78,-0.25,30115,33283,1400-3-22,2021-06-12
22,غگل,گلوكوزان‌,5081,74689148,239015589855,3063,3119,3216,153,5,3200,137,4.47,3119,3216,1400-3-22,2021-06-12
23,وبملت,بانك ملت,5026,109650126,414570217680,3865,3899,3760,-105,-2.72,3781,-84,-2.17,3730,3899,1400-3-22,2021-06-12
