,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,19449,21811778,1525208507990,69820,69300,71050,1230,1.76,69930,110,0.16,68880,71180,1400-9-16,2021-12-07
1,فرابورس,فرابورس ايران,16542,86758357,1606980225683,19018,18068,18450,-568,-2.99,18522,-496,-2.61,18068,19680,1400-9-16,2021-12-07
2,فملي,ملي‌ صنايع‌ مس‌ ايران‌,10359,70654718,455661847660,6460,6410,6510,50,0.77,6450,-10,-0.15,6340,6570,1400-9-16,2021-12-07
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10104,5941261,651151920430,111000,109860,111080,80,0.07,109600,-1400,-1.26,108600,111100,1400-9-16,2021-12-07
4,سمگا,گروه سرمايه گذاري ميراث فرهنگي,8709,116771320,1378939741765,11908,11550,12055,147,1.23,11809,-99,-0.83,11550,12400,1400-9-16,2021-12-07
5,كمند,صندوق س. با درآمد ثابت كمند,8559,306551293,3067262677438,10168,10006,10005,-163,-1.6,10006,-162,-1.59,10005,10007,1400-9-16,2021-12-07
6,كالا,بورس كالاي ايران,8136,37511667,1008832364360,26240,25500,27550,1310,4.99,26890,650,2.48,24930,27550,1400-9-16,2021-12-07
7,شستا,سرمايه گذاري تامين اجتماعي,7709,43806059,471199331890,10870,10740,10700,-170,-1.56,10760,-110,-1.01,10680,10850,1400-9-16,2021-12-07
8,بورس,بورس اوراق بهادار تهران,7028,47823969,562149854480,11800,11300,11840,40,0.34,11750,-50,-0.42,11210,12310,1400-9-16,2021-12-07
9,انرژي3,سايراشخاص بورس انرژي,6922,5149516,537061087060,104010,100330,104220,210,0.2,104290,280,0.27,98810,108990,1400-9-16,2021-12-07
10,مديريت,س. و خدمات مديريت صند. ب كشوري,6870,26718857,241717220560,8712,8820,9147,435,4.99,9047,335,3.85,8710,9147,1400-9-16,2021-12-07
11,بركت,گروه دارويي بركت,6829,21378685,387528604540,18880,18400,18020,-860,-4.56,18130,-750,-3.97,17950,18880,1400-9-16,2021-12-07
12,امين,تامين سرمايه امين,6294,2135027,26002321540,12170,11860,12190,20,0.16,12170,0,0,11860,12200,1400-9-16,2021-12-07
13,فسبزوار,پارس فولاد سبزوار,6041,3213714,112386078210,34710,35000,34990,280,0.81,34970,260,0.75,34500,35050,1400-9-16,2021-12-07
14,شبندر,پالايش نفت بندرعباس,5154,59273413,369777506070,6250,6140,6230,-20,-0.32,6240,-10,-0.16,6100,6350,1400-9-16,2021-12-07
15,فولاد,فولاد مباركه اصفهان,5121,36566182,375099099720,10270,10170,10280,10,0.1,10260,-10,-0.1,10130,10370,1400-9-16,2021-12-07
16,نوري,پتروشيمي نوري,4593,2750171,296990103130,110080,108760,108000,-2080,-1.89,107990,-2090,-1.9,106920,109980,1400-9-16,2021-12-07
17,فجهان,مجتمع جهان فولاد سيرجان,4449,20694142,113084169790,5505,5402,5500,-5,-0.09,5465,-40,-0.73,5400,5503,1400-9-16,2021-12-07
18,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4142,59003185,150922189345,2548,2507,2530,-18,-0.71,2558,10,0.39,2501,2635,1400-9-16,2021-12-07
19,توسن,توسعه سامانه ي نرم افزاري نگين,3880,5811340,128613177358,23112,23000,21957,-1155,-5,22131,-981,-4.24,21957,23336,1400-9-16,2021-12-07
20,شپنا,پالايش نفت اصفهان,3766,29321175,171946243400,5870,5700,5880,10,0.17,5860,-10,-0.17,5700,5940,1400-9-16,2021-12-07
21,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,3738,78900846,192541115851,2508,2464,2435,-73,-2.91,2440,-68,-2.71,2410,2490,1400-9-16,2021-12-07
22,سپيدار,سپيدار سيستم آسيا,3703,8091135,170049847486,20874,21250,20800,-74,-0.35,21017,143,0.69,20000,21700,1400-9-16,2021-12-07
23,پارند,صندوق س. پارند پايدار سپهر,3668,150097334,1501983652971,10167,10007,10006,-161,-1.58,10007,-160,-1.57,10006,10007,1400-9-16,2021-12-07
24,كيمياتك,آريان كيميا تك,3386,518240,12697807350,24620,24500,24490,-130,-0.53,24520,-100,-0.41,24320,24950,1400-9-16,2021-12-07
25,غكورش,صنعت غذايي كورش,3273,4102187,195334456220,46000,46500,47240,1240,2.7,47620,1620,3.52,45650,48300,1400-9-16,2021-12-07
