,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فتوسا,توليد و توسعه سرب روي ايرانيان,38917,31440151,458648922788,13894,14588,14588,694,4.99,14588,694,4.99,14588,14588,1400-3-29,2021-06-19
1,پالايش,صندوق پالايشي يكم-سهام,31186,44040992,3210338106540,72320,72200,72890,570,0.79,72890,570,0.79,71800,73850,1400-3-29,2021-06-19
2,فگستر,گسترش صنايع روي ايرانيان,26297,14897771,218088636051,14014,14600,14714,700,5,14639,625,4.46,14038,14714,1400-3-29,2021-06-19
3,غكورش,صنعت غذايي كورش,22506,8584717,319027833200,37910,37630,37020,-890,-2.35,37160,-750,-1.98,36510,38250,1400-3-29,2021-06-19
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,21224,20147762,2557418339890,123510,125830,127320,3810,3.08,126930,3420,2.77,125300,128500,1400-3-29,2021-06-19
5,ولكار,ليزينگ كارآفرين,19985,5528541,15828212883,2727,2863,2863,136,4.99,2863,136,4.99,2863,2863,1400-3-29,2021-06-19
6,شپنا,پالايش نفت اصفهان,18344,201743432,2551995391010,12280,12450,12890,610,4.97,12650,370,3.01,12090,12890,1400-3-29,2021-06-19
7,خودرو,ايران‌ خودرو,16890,563270598,1139728352707,2049,2029,2007,-42,-2.05,2023,-26,-1.27,1960,2090,1400-3-29,2021-06-19
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,13661,89434294,1062827040900,11980,11880,11900,-80,-0.67,11880,-100,-0.83,11750,12010,1400-3-29,2021-06-19
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,11927,364350687,923876518862,2518,2560,2550,32,1.27,2536,18,0.71,2425,2629,1400-3-29,2021-06-19
10,فرابورس,فرابورس ايران,11430,52752116,1313933577342,26053,24751,25090,-963,-3.7,24908,-1145,-4.39,24751,25760,1400-3-29,2021-06-19
11,فولاد,فولاد مباركه اصفهان,11316,157409167,1588033866820,9920,9910,10210,290,2.92,10090,170,1.71,9880,10240,1400-3-29,2021-06-19
12,اپال,فرآوري معدني اپال كاني پارس,11305,4166117,79887776970,19050,19100,19210,160,0.84,19130,80,0.42,19060,19240,1400-3-29,2021-06-19
13,سپيدار,سپيدار سيستم آسيا,10483,1048133,56140104129,54247,54510,53301,-946,-1.74,53562,-685,-1.26,52700,55790,1400-3-29,2021-06-19
14,خساپا,سايپا,10279,372775280,630495353038,1702,1685,1683,-19,-1.12,1691,-11,-0.65,1642,1733,1400-3-29,2021-06-19
15,كرمان,س. توسعه و عمران استان كرمان,9141,280990442,328825738280,1175,1199,1154,-21,-1.79,1170,-5,-0.43,1122,1228,1400-3-29,2021-06-19
16,چخزر,صنايع چوب خزر كاسپين,8863,1925675,65283386070,34107,34255,33490,-617,-1.81,33902,-205,-0.6,32800,35080,1400-3-29,2021-06-19
17,خپارس,پارس‌ خودرو,8678,349477521,365157930802,1075,1045,1043,-32,-2.98,1045,-30,-2.79,1023,1086,1400-3-29,2021-06-19
18,شستا,سرمايه گذاري تامين اجتماعي,8635,60322130,638525366800,10180,10300,10680,500,4.91,10590,410,4.03,10200,10680,1400-3-29,2021-06-19
19,رافزا,رايان هم افزا,8518,2115527,162975166593,81022,76971,76971,-4051,-5,77038,-3984,-4.92,76971,78000,1400-3-29,2021-06-19
20,وبملت,بانك ملت,8254,225357390,877783787440,3781,3860,3900,119,3.15,3895,114,3.02,3821,3960,1400-3-29,2021-06-19
21,شاروم,پتروشيمي اروميه,7705,4280755,64856945524,15056,15499,15370,314,2.09,15151,95,0.63,14710,15499,1400-3-29,2021-06-19
22,شتران,پالايش نفت تهران,7470,101432015,879958802100,8370,8450,8780,410,4.9,8680,310,3.7,8340,8780,1400-3-29,2021-06-19
23,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,7214,69094063,635160780590,8800,9220,9240,440,5,9190,390,4.43,9010,9240,1400-3-29,2021-06-19
24,زملارد,كشاورزي و دامپروري ملارد شير,6867,2141797,67278331600,32888,31810,31244,-1644,-5,31412,-1476,-4.49,31244,33190,1400-3-29,2021-06-19
