,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,توسن,توسعه سامانه ي نرم افزاري نگين,304983,54505706,680985498697,13120,12464,12879,-241,-1.84,12494,-626,-4.77,12464,12989,1400-7-18,2021-10-10
1,كيمياتك,آريان كيميا تك,49808,6934554,208225875870,30680,30000,30900,220,0.72,30030,-650,-2.12,29360,31000,1400-7-18,2021-10-10
2,فجهان,مجتمع جهان فولاد سيرجان,48126,133596004,785037249635,6166,5931,5858,-308,-5,5876,-290,-4.7,5858,6078,1400-7-18,2021-10-10
3,فسبزوار,پارس فولاد سبزوار,42094,16847997,581181289110,35220,34870,34550,-670,-1.9,34500,-720,-2.04,34050,34870,1400-7-18,2021-10-10
4,پالايش,صندوق پالايشي يكم-سهام,26322,34153958,2646563211910,78030,76700,78140,110,0.14,77490,-540,-0.69,76100,78450,1400-7-18,2021-10-10
5,بركت,گروه دارويي بركت,19867,49876032,1517358467240,31830,30240,30250,-1580,-4.96,30420,-1410,-4.43,30240,31290,1400-7-18,2021-10-10
6,شبندر,پالايش نفت بندرعباس,19008,269779226,1891987052970,6980,6980,7040,60,0.86,7010,30,0.43,6780,7230,1400-7-18,2021-10-10
7,شپنا,پالايش نفت اصفهان,17794,149797345,2114109365930,14210,14000,14120,-90,-0.63,14110,-100,-0.7,13750,14430,1400-7-18,2021-10-10
8,مديريت,س. و خدمات مديريت صند. ب كشوري,17730,10893592,100994385722,9515,9299,9371,-144,-1.51,9271,-244,-2.56,9100,9462,1400-7-18,2021-10-10
9,دي,بانك دي,16511,565589250,580205726541,1044,1025,1031,-13,-1.25,1026,-18,-1.72,1007,1057,1400-7-18,2021-10-10
10,كدما,معدني‌ دماوند,15089,9209256,1192824143700,131710,134000,129400,-2310,-1.75,129520,-2190,-1.66,125130,135000,1400-7-18,2021-10-10
11,شستا,سرمايه گذاري تامين اجتماعي,14085,60005323,779874091240,13130,13010,13050,-80,-0.61,13000,-130,-0.99,12900,13100,1400-7-18,2021-10-10
12,دارا يكم,صندوق واسطه گري مالي يكم-سهام,13067,6562671,797268337700,123000,121090,122800,-200,-0.16,121490,-1510,-1.23,119750,122800,1400-7-18,2021-10-10
13,فرابورس,فرابورس ايران,9194,30951382,829265106084,28119,27800,26714,-1405,-5,26793,-1326,-4.72,26714,27800,1400-7-18,2021-10-10
14,وهامون,سرمايه گذاري هامون صبا,8333,27371215,87195434865,3319,3260,3154,-165,-4.97,3186,-133,-4.01,3154,3295,1400-7-18,2021-10-10
15,كالا,بورس كالاي ايران,7844,21466764,765169711200,36500,36300,35380,-1120,-3.07,35640,-860,-2.36,34900,36890,1400-7-18,2021-10-10
16,فولاد,فولاد مباركه اصفهان,7323,44285258,455139478460,10380,10230,10310,-70,-0.67,10280,-100,-0.96,10140,10410,1400-7-18,2021-10-10
17,فملي,ملي‌ صنايع‌ مس‌ ايران‌,7249,38542621,488801057570,12850,12700,12870,20,0.16,12680,-170,-1.32,12540,12870,1400-7-18,2021-10-10
18,خساپا,سايپا,7011,176768142,303184719702,1747,1700,1736,-11,-0.63,1715,-32,-1.83,1684,1750,1400-7-18,2021-10-10
19,خودرو,ايران‌ خودرو,6866,202202655,370088962232,1863,1799,1880,17,0.91,1830,-33,-1.77,1799,1881,1400-7-18,2021-10-10
20,سپيد,سپيد ماكيان,6844,2235699,127693101420,58520,57010,57490,-1030,-1.76,57120,-1400,-2.39,55910,58960,1400-7-18,2021-10-10
21,خنصير,مهندسي‌نصيرماشين‌,6693,34026979,707481415970,21290,20230,21410,120,0.56,20790,-500,-2.35,20230,21930,1400-7-18,2021-10-10
22,كرمان,س. توسعه و عمران استان كرمان,6148,177312591,198680527759,1154,1138,1121,-33,-2.86,1121,-33,-2.86,1100,1138,1400-7-18,2021-10-10
23,سپيدار,سپيدار سيستم آسيا,6088,4278727,77475461986,18990,18251,18188,-802,-4.22,18107,-883,-4.65,18041,18600,1400-7-18,2021-10-10
24,نوري,پتروشيمي نوري,5963,3286319,353432511600,108420,106240,108800,380,0.35,107550,-870,-0.8,104100,111250,1400-7-18,2021-10-10
25,كاما,باما,5937,31372653,309027461470,10270,9960,9890,-380,-3.7,9850,-420,-4.09,9760,10200,1400-7-18,2021-10-10
26,خبهمن,گروه‌بهمن‌,5800,254534367,457651732753,1868,1816,1830,-38,-2.03,1798,-70,-3.75,1775,1836,1400-7-18,2021-10-10
27,كمند,صندوق س. با درآمد ثابت كمند,5755,202580633,2029181070265,10011,10017,10017,6,0.06,10017,6,0.06,10016,10018,1400-7-18,2021-10-10
28,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5634,129006112,310538352256,2476,2403,2420,-56,-2.26,2407,-69,-2.79,2373,2472,1400-7-18,2021-10-10
29,بوعلي,پتروشيمي بوعلي سينا,5299,3292908,241001325130,74500,72680,74520,20,0.03,73190,-1310,-1.76,71200,75200,1400-7-18,2021-10-10
30,تپكو,توليدتجهيزات‌سنگين‌هپكو,5282,108480970,270082547952,2473,2403,2547,74,2.99,2490,17,0.69,2399,2547,1400-7-18,2021-10-10
31,وبملت,بانك ملت,4936,96981538,353486492360,3667,3630,3680,13,0.35,3645,-22,-0.6,3600,3682,1400-7-18,2021-10-10
32,امين,تامين سرمايه امين,4920,2095693,21914714110,10360,10490,10480,120,1.16,10410,50,0.48,10430,10490,1400-7-18,2021-10-10
33,آبادا,توليد نيروي برق آبادان,4852,3235325,49478350840,15230,15240,15270,40,0.26,15290,60,0.39,14510,15500,1400-7-18,2021-10-10
34,غزر,صنعتي زر ماكارون,4692,6243990,71113231590,11870,11320,11440,-430,-3.62,11390,-480,-4.04,11280,11860,1400-7-18,2021-10-10
35,ولپارس,ليزينگ پارسيان,4432,18188719,88033516228,4987,4980,4751,-236,-4.73,4840,-147,-2.95,4738,5070,1400-7-18,2021-10-10
36,وتجارت,بانك تجارت,4398,104601181,218738362966,2120,2080,2130,10,0.47,2091,-29,-1.37,2032,2149,1400-7-18,2021-10-10
37,آريا,پليمر آريا ساسول,4356,1302041,145902676470,113965,112291,113520,-445,-0.39,112057,-1908,-1.67,109000,115000,1400-7-18,2021-10-10
38,لطيف,محصولات كاغذي لطيف,4303,1086486,45292675502,43698,42500,41522,-2176,-4.98,41687,-2011,-4.6,41514,43000,1400-7-18,2021-10-10
39,خپارس,پارس‌ خودرو,4272,134021418,144223156690,1107,1091,1072,-35,-3.16,1076,-31,-2.8,1064,1100,1400-7-18,2021-10-10
40,چخزر,صنايع چوب خزر كاسپين,4257,406880,13271093709,33695,32310,32600,-1095,-3.25,32683,-1012,-3,32212,32990,1400-7-18,2021-10-10
41,خاذين,سايپاآذين‌,4225,20725888,63709842636,3122,3020,3133,11,0.35,3074,-48,-1.54,2966,3197,1400-7-18,2021-10-10
