,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,32817,31306160,2553721022480,81440,80500,81300,-140,-0.17,81570,130,0.16,79090,83430,1400-1-10,2021-03-30
1,شپنا,پالايش نفت اصفهان,25980,162908660,2288555785720,14140,13860,13900,-240,-1.7,14050,-90,-0.64,13860,14570,1400-1-10,2021-03-30
2,شستا,سرمايه گذاري تامين اجتماعي,24807,83528311,961348742900,11440,11520,11440,0,0,11510,70,0.61,11220,11770,1400-1-10,2021-03-30
3,سپيدار,سپيدار سيستم آسيا,22322,2070784,133043763409,65403,64510,65340,-63,-0.1,64248,-1155,-1.77,64095,65960,1400-1-10,2021-03-30
4,شتران,پالايش نفت تهران,21418,179232061,1842881877510,10050,9900,10330,280,2.79,10280,230,2.29,9850,10590,1400-1-10,2021-03-30
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18461,10645997,1545689341020,145340,144100,143980,-1360,-0.94,145190,-150,-0.1,143220,147250,1400-1-10,2021-03-30
6,اپال,فرآوري معدني اپال كاني پارس,16782,24209820,438341590800,17380,17450,18240,860,4.95,18110,730,4.2,17450,18290,1400-1-10,2021-03-30
7,زملارد,كشاورزي و دامپروري ملارد شير,16269,4503175,177657700682,37711,38420,39973,2262,6,39452,1741,4.62,36960,39973,1400-1-10,2021-03-30
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14067,56622241,738306083250,13230,12990,13010,-220,-1.66,13040,-190,-1.44,12970,13400,1400-1-10,2021-03-30
9,فولاد,فولاد مباركه اصفهان,11833,55662597,777505009350,13800,13640,13930,130,0.94,13970,170,1.23,13600,14300,1400-1-10,2021-03-30
10,شاروم,پتروشيمي اروميه,11744,9683276,189755746177,18785,18800,19912,1127,6,19596,811,4.32,18630,19912,1400-1-10,2021-03-30
11,بترانس,ايران‌ ترانسفو,10931,225573094,710133889920,3000,3040,3120,120,4,3150,150,5,3000,3180,1400-1-10,2021-03-30
12,رافزا,رايان هم افزا,10005,2697068,276222360001,96991,102810,102810,5819,6,102416,5425,5.59,97000,102810,1400-1-10,2021-03-30
13,خساپا,سايپا,9664,357589439,875005528720,2480,2470,2440,-40,-1.61,2450,-30,-1.21,2440,2480,1400-1-10,2021-03-30
14,بوعلي,پتروشيمي بوعلي سينا,9512,3200895,143455628430,44680,44500,45300,620,1.39,44820,140,0.31,43800,45550,1400-1-10,2021-03-30
15,شگويا,پتروشيمي تندگويان,9307,92671680,947833384304,9715,9523,10297,582,5.99,10228,513,5.28,9523,10297,1400-1-10,2021-03-30
16,ثبهساز,بهساز كاشانه تهران,9251,93889959,226044838750,2410,2450,2370,-40,-1.66,2410,0,0,2370,2470,1400-1-10,2021-03-30
17,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,9054,69829473,750281771120,10920,10710,10710,-210,-1.92,10740,-180,-1.65,10710,11000,1400-1-10,2021-03-30
18,كزغال,زغال سنگ پروده طبس,8751,6150290,227581220661,37680,37499,36927,-753,-2,37003,-677,-1.8,36927,37800,1400-1-10,2021-03-30
19,شبندر,پالايش نفت بندرعباس,7927,22743646,629069815490,28000,27440,27440,-560,-2,27660,-340,-1.21,27440,28490,1400-1-10,2021-03-30
20,وكبهمن,مديريت سرمايه گذاري كوثربهمن,7184,1772450,21324184438,12173,12033,11997,-176,-1.45,12112,-61,-0.5,11960,12200,1400-1-10,2021-03-30
21,ثاميد,توسعه و عمران اميد,6310,61350199,101689379570,1660,1670,1650,-10,-0.6,1660,0,0,1630,1690,1400-1-10,2021-03-30
22,آبادا,توليد نيروي برق آبادان,5993,2170996,30994613010,14300,14350,14180,-120,-0.84,14290,-10,-0.07,14130,14460,1400-1-10,2021-03-30
23,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5755,129292120,391357495150,3080,3060,3020,-60,-1.95,3030,-50,-1.62,3020,3070,1400-1-10,2021-03-30
24,ذوب,سهامي ذوب آهن  اصفهان,5742,83223764,345779768216,4138,4100,4133,-5,-0.12,4155,17,0.41,4074,4235,1400-1-10,2021-03-30
25,زنگان,صنعت روي زنگان,5618,3580648,371630579925,105089,102988,104980,-109,-0.1,103789,-1300,-1.24,102988,106800,1400-1-10,2021-03-30
26,بپيوند,برق و انرژي پيوندگستر پارس,5495,2798222,39953149319,14205,14121,14211,6,0.04,14264,59,0.42,14121,14470,1400-1-10,2021-03-30
27,خپارس,پارس‌ خودرو,5216,61489110,380866600960,6250,6210,6210,-40,-0.64,6190,-60,-0.96,6130,6350,1400-1-10,2021-03-30
28,ولپارس,ليزينگ پارسيان,5186,6978358,35801956960,5220,5250,5120,-100,-1.92,5160,-60,-1.15,5120,5260,1400-1-10,2021-03-30
29,آريا,پليمر آريا ساسول,5146,1614845,146327356056,90278,90370,91300,1022,1.13,90614,336,0.37,89011,91770,1400-1-10,2021-03-30
