,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,خودرو,ايران‌ خودرو,35796,1299565455,2838191179423,2221,2235,2112,-109,-4.91,2184,-37,-1.67,2110,2300,1400-9-20,2021-12-11
1,خساپا,سايپا,17814,628275961,1112332748965,1825,1800,1734,-91,-4.99,1770,-55,-3.01,1734,1847,1400-9-20,2021-12-11
2,پالايش,صندوق پالايشي يكم-سهام,17006,15998143,1122686145960,71340,70900,69940,-1400,-1.96,70180,-1160,-1.63,69700,71000,1400-9-20,2021-12-11
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,8655,4926764,544166021520,111190,111990,110030,-1160,-1.04,110450,-740,-0.67,109630,112100,1400-9-20,2021-12-11
4,شستا,سرمايه گذاري تامين اجتماعي,8454,35269621,378094808880,10750,10800,10630,-120,-1.12,10720,-30,-0.28,10630,10980,1400-9-20,2021-12-11
5,فرابورس,فرابورس ايران,8453,31084446,574368562402,18874,18800,18130,-744,-3.94,18478,-396,-2.1,17931,19250,1400-9-20,2021-12-11
6,كالا,بورس كالاي ايران,7549,27250831,799322284240,28200,29610,28800,600,2.13,29330,1130,4.01,28010,29610,1400-9-20,2021-12-11
7,بركت,گروه دارويي بركت,7038,24690084,439200727770,18580,18650,17660,-920,-4.95,17790,-790,-4.25,17660,18650,1400-9-20,2021-12-11
8,سمگا,گروه سرمايه گذاري ميراث فرهنگي,6996,68460149,862922537167,12375,12993,12400,25,0.2,12605,230,1.86,12150,12993,1400-9-20,2021-12-11
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,6592,198086651,496242117790,2553,2580,2429,-124,-4.86,2505,-48,-1.88,2426,2630,1400-9-20,2021-12-11
10,انرژي3,سايراشخاص بورس انرژي,6541,4238549,441470097300,106110,106200,102000,-4110,-3.87,104160,-1950,-1.84,101650,107740,1400-9-20,2021-12-11
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5676,39523147,260689049410,6610,6610,6560,-50,-0.76,6600,-10,-0.15,6510,6720,1400-9-20,2021-12-11
12,فولاد,فولاد مباركه اصفهان,5344,38903883,405066125380,10460,10540,10350,-110,-1.05,10410,-50,-0.48,10320,10600,1400-9-20,2021-12-11
13,فسبزوار,پارس فولاد سبزوار,5224,3770262,131018194710,34780,35160,34270,-510,-1.47,34750,-30,-0.09,34260,35160,1400-9-20,2021-12-11
14,شبندر,پالايش نفت بندرعباس,5110,51956989,331742868750,6450,6450,6340,-110,-1.71,6380,-70,-1.09,6280,6500,1400-9-20,2021-12-11
15,فجهان,مجتمع جهان فولاد سيرجان,4974,24899853,136787485928,5484,5421,5447,-37,-0.67,5494,10,0.18,5421,5505,1400-9-20,2021-12-11
16,خبهمن,گروه‌بهمن‌,4942,203361204,406195217607,2034,2050,1940,-94,-4.62,1997,-37,-1.82,1935,2078,1400-9-20,2021-12-11
17,بورس,بورس اوراق بهادار تهران,4547,27635227,333159671930,12240,12460,11820,-420,-3.43,12060,-180,-1.47,11710,12540,1400-9-20,2021-12-11
18,كمند,صندوق س. با درآمد ثابت كمند,4230,151966543,1523874031207,10015,10028,10028,13,0.13,10028,13,0.13,10027,10029,1400-9-20,2021-12-11
19,كدما,معدني‌ دماوند,4105,3073979,196686769550,66650,69000,63320,-3330,-5,63980,-2670,-4.01,63320,69000,1400-9-20,2021-12-11
20,شپنا,پالايش نفت اصفهان,4012,33750282,201267844270,5990,6010,5900,-90,-1.5,5960,-30,-0.5,5890,6070,1400-9-20,2021-12-11
21,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4000,57183682,143478264753,2561,2560,2479,-82,-3.2,2509,-52,-2.03,2458,2600,1400-9-20,2021-12-11
22,ضخود1052,اختيارخ خودرو-2000-1400/10/08,3946,166702,32702894000,244,205,145,-99,-40.57,196,-48,-19.67,126,269,1400-9-20,2021-12-11
23,كرمان,س. توسعه و عمران استان كرمان,3819,116861496,107928319842,936,950,918,-18,-1.92,924,-12,-1.28,910,952,1400-9-20,2021-12-11
