,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,غكورش,صنعت غذايي كورش,48700,12697761,481632281300,37630,37250,38180,550,1.46,37930,300,0.8,37250,38500,1400-3-24,2021-06-14
1,پالايش,صندوق پالايشي يكم-سهام,34846,52837706,3886168015540,72230,72770,74030,1800,2.49,73550,1320,1.83,72700,74290,1400-3-24,2021-06-14
2,زملارد,كشاورزي و دامپروري ملارد شير,18904,2088303,68238635221,32436,31750,32230,-206,-0.64,32677,241,0.74,31130,33550,1400-3-24,2021-06-14
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18811,16325189,2070653804020,124760,126200,127600,2840,2.28,126840,2080,1.67,125700,127970,1400-3-24,2021-06-14
4,ولكار,ليزينگ كارآفرين,16722,4559697,11463078258,2395,2514,2514,119,4.97,2475,80,3.34,2514,2514,1400-3-24,2021-06-14
5,خپارس,پارس‌ خودرو,16575,967019423,1077095363887,1067,1100,1120,53,4.97,1114,47,4.4,1090,1120,1400-3-24,2021-06-14
6,شپنا,پالايش نفت اصفهان,16313,153442437,1832666443970,11440,11590,12010,570,4.98,11940,500,4.37,11560,12010,1400-3-24,2021-06-14
7,سپيدار,سپيدار سيستم آسيا,16245,698833,34964814810,49578,49500,50360,782,1.58,50033,455,0.92,49500,50900,1400-3-24,2021-06-14
8,خودرو,ايران‌ خودرو,14813,959178880,1954405350370,1942,1986,2039,97,4.99,2038,96,4.94,1986,2039,1400-3-24,2021-06-14
9,چخزر,صنايع چوب خزر كاسپين,14709,1929936,65872202019,33419,33310,33807,388,1.16,34132,713,2.13,33310,34780,1400-3-24,2021-06-14
10,شاروم,پتروشيمي اروميه,11896,13567943,220870308750,16911,16066,16350,-561,-3.32,16279,-632,-3.74,16066,16666,1400-3-24,2021-06-14
