,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,51094,67336998,4851795116700,68400,69250,73310,4910,7.18,72050,3650,5.34,69200,74200,1400-10-1,2021-12-22
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,28210,23403204,2679705075690,109330,110300,116100,6770,6.19,114500,5170,4.73,110000,117880,1400-10-1,2021-12-22
2,خودرو,ايران‌ خودرو,12038,503112829,985874448468,1882,1889,1976,94,4.99,1960,78,4.14,1882,1976,1400-10-1,2021-12-22
3,فولاد,فولاد مباركه اصفهان,9305,114037521,1202956716160,10120,10300,10620,500,4.94,10550,430,4.25,10210,10620,1400-10-1,2021-12-22
4,شتران,پالايش نفت تهران,8456,167574153,692688664481,3976,3980,4174,198,4.98,4134,158,3.97,3980,4174,1400-10-1,2021-12-22
5,خساپا,سايپا,8079,368859721,612188895436,1595,1609,1674,79,4.95,1660,65,4.08,1601,1674,1400-10-1,2021-12-22
6,فرابورس,فرابورس ايران,7509,40320244,761871314955,18116,18116,18990,874,4.82,18896,780,4.31,18116,19021,1400-10-1,2021-12-22
7,كمند,صندوق س. با درآمد ثابت كمند,6671,259019337,2613089210891,10082,10088,10089,7,0.07,10088,6,0.06,10088,10089,1400-10-1,2021-12-22
8,بركت,گروه دارويي بركت,6559,25231376,427736818520,16290,16350,17100,810,4.97,16950,660,4.05,16300,17100,1400-10-1,2021-12-22
9,امين يكم,صندوق درآمد ثابت امين يكم فردا,5819,165494539,1655377877454,10156,10003,10005,-151,-1.49,10003,-153,-1.51,10000,10039,1400-10-1,2021-12-22
10,كالا,بورس كالاي ايران,5453,19432590,633248351160,31140,31250,32690,1550,4.98,32590,1450,4.66,31250,32690,1400-10-1,2021-12-22
11,مديريت,س. و خدمات مديريت صند. ب كشوري,5060,16173507,162051312686,9876,9960,9927,51,0.52,10020,144,1.46,9922,10230,1400-10-1,2021-12-22
12,انرژي3,سايراشخاص بورس انرژي,4982,3077796,303220092940,95470,96990,98750,3280,3.44,98520,3050,3.19,96000,99900,1400-10-1,2021-12-22
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,4974,47074157,316515947850,6440,6520,6760,320,4.97,6720,280,4.35,6520,6760,1400-10-1,2021-12-22
