,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,بركت,گروه دارويي بركت,23166,64046118,1960823946180,30610,30100,30450,-160,-0.52,30620,10,0.03,29700,31980,1400-2-5,2021-04-25
1,پالايش,صندوق پالايشي يكم-سهام,18018,14329329,973131297000,69530,68900,67520,-2010,-2.89,67910,-1620,-2.33,67020,69300,1400-2-5,2021-04-25
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15963,13426505,1718218313760,129340,128000,127580,-1760,-1.36,127970,-1370,-1.06,126710,129720,1400-2-5,2021-04-25
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,10198,70368065,771275706120,11260,11010,10970,-290,-2.58,10960,-300,-2.66,10930,11190,1400-2-5,2021-04-25
4,شستا,سرمايه گذاري تامين اجتماعي,8242,54012140,592448168470,11280,10990,10950,-330,-2.93,10970,-310,-2.75,10950,11190,1400-2-5,2021-04-25
5,فولاد,فولاد مباركه اصفهان,6562,60595344,712834032460,12000,11750,11780,-220,-1.83,11760,-240,-2,11650,11990,1400-2-5,2021-04-25
6,امينح,ح . تامين سرمايه امين,5789,6100128,24843541880,4310,4110,4100,-210,-4.87,4070,-240,-5.57,4060,4270,1400-2-5,2021-04-25
7,وتجارت,بانك تجارت,5544,218921502,557420347040,2590,2520,2520,-70,-2.7,2550,-40,-1.54,2520,2600,1400-2-5,2021-04-25
8,امين يكم,صندوق درآمد ثابت امين يكم فردا,4694,140986948,1418567344716,10058,10068,10065,7,0.07,10062,4,0.04,10060,10069,1400-2-5,2021-04-25
9,شگويا,پتروشيمي تندگويان,4663,26726382,216023752666,8319,8070,8130,-189,-2.27,8083,-236,-2.84,8070,8215,1400-2-5,2021-04-25
10,وبملت,بانك ملت,4384,135183632,555220973130,4160,4170,4090,-70,-1.68,4110,-50,-1.2,4050,4200,1400-2-5,2021-04-25
11,وكبهمن,مديريت سرمايه گذاري كوثربهمن,4206,1972197,19888890475,10337,10120,10110,-227,-2.2,10233,-104,-1.01,10027,10338,1400-2-5,2021-04-25
12,اپال,فرآوري معدني اپال كاني پارس,4114,7450875,124886172130,16810,16800,16750,-60,-0.36,16760,-50,-0.3,16330,16980,1400-2-5,2021-04-25
13,بوعلي,پتروشيمي بوعلي سينا,3993,1822306,75632560920,41570,41100,41530,-40,-0.1,41500,-70,-0.17,41050,42160,1400-2-5,2021-04-25
14,وكار,بانك‌ كارآفرين‌,3719,89209662,255917868270,2770,2800,2900,130,4.69,2870,100,3.61,2760,2930,1400-2-5,2021-04-25
15,سيتا,سرمايه گذاري سيمان تامين,3657,5715426,85738921280,15000,15000,15010,10,0.07,15000,0,0,15000,15010,1400-2-5,2021-04-25
16,آريا,پليمر آريا ساسول,3593,1535337,126252395458,84411,82610,82001,-2410,-2.86,82231,-2180,-2.58,81879,84300,1400-2-5,2021-04-25
17,فنوال,نورد آلومينيوم‌,3501,4200093,115284523070,26380,26700,27310,930,3.53,27450,1070,4.06,26500,27960,1400-2-5,2021-04-25
18,وبصادر,بانك صادرات ايران,2912,98348993,214904517450,2240,2180,2180,-60,-2.68,2190,-50,-2.23,2180,2220,1400-2-5,2021-04-25
19,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2835,33658349,324610484250,9930,9650,9640,-290,-2.92,9640,-290,-2.92,9640,9840,1400-2-5,2021-04-25
20,وپاسار,بانك  پاسارگاد,2771,43290509,592218460800,13670,13680,13680,10,0.07,13680,10,0.07,13670,13700,1400-2-5,2021-04-25
21,افران,صندوق س افرا نماد پايدار-ثابت,2650,119903753,1578682880000,13161,13167,13166,5,0.04,13166,5,0.04,13161,13199,1400-2-5,2021-04-25
22,دماوند,توليد نيروي برق دماوند,2644,3333432,81400219902,23912,23970,24300,388,1.62,24419,507,2.12,23960,25000,1400-2-5,2021-04-25
23,كمند,صندوق س. با درآمد ثابت كمند,2614,96876894,979966862014,10111,10116,10116,5,0.05,10116,5,0.05,10115,10118,1400-2-5,2021-04-25
24,بگيلان,توسعه مسير برق گيلان,2396,502653,10136722280,20765,20280,20200,-565,-2.72,20638,-127,-0.61,20150,20280,1400-2-5,2021-04-25
