,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18773,15815366,1720566182260,105320,108750,109520,4200,3.99,108790,3470,3.29,107300,111300,1400-9-29,2021-12-20
1,پالايش,صندوق پالايشي يكم-سهام,16346,16770397,1133083624360,67290,67800,67800,510,0.76,67560,270,0.4,66900,68380,1400-9-29,2021-12-20
2,خودرو,ايران‌ خودرو,11061,370934374,689335824245,1876,1841,1880,4,0.21,1858,-18,-0.96,1802,1909,1400-9-29,2021-12-20
3,فرابورس,فرابورس ايران,9492,44801846,811920571053,17938,18230,17649,-289,-1.61,18122,184,1.03,17532,18800,1400-9-29,2021-12-20
4,اهرم,صندوق س سهامي كاريزما- اهرمي,8965,490000000,4900000000000,10000,10000,10000,0,0,10000,0,0,10000,10000,1400-9-29,2021-12-20
5,كالا,بورس كالاي ايران,8691,32122995,994778730930,32320,31700,30710,-1610,-4.98,30970,-1350,-4.18,30710,32610,1400-9-29,2021-12-20
6,شستا,سرمايه گذاري تامين اجتماعي,8125,46413981,459387970300,9850,9930,9900,50,0.51,9900,50,0.51,9800,10020,1400-9-29,2021-12-20
7,بركت,گروه دارويي بركت,7811,31640953,512741602480,16980,16410,16280,-700,-4.12,16200,-780,-4.59,16140,16790,1400-9-29,2021-12-20
8,خساپا,سايپا,6712,247397743,388786003650,1552,1550,1570,18,1.16,1572,20,1.29,1524,1610,1400-9-29,2021-12-20
9,فولاد,فولاد مباركه اصفهان,6417,63269962,629590672430,9700,9920,9960,260,2.68,9950,250,2.58,9830,10060,1400-9-29,2021-12-20
10,وتجارت,بانك تجارت,6295,276741635,498863939142,1720,1761,1806,86,5,1803,83,4.83,1761,1806,1400-9-29,2021-12-20
11,توسن,توسعه سامانه ي نرم افزاري نگين,5802,24888613,444911968099,17286,17532,18150,864,5,17876,590,3.41,17300,18150,1400-9-29,2021-12-20
12,انرژي3,سايراشخاص بورس انرژي,5067,2478833,237603956680,98090,97000,94590,-3500,-3.57,95850,-2240,-2.28,94500,99200,1400-9-29,2021-12-20
13,فسبزوار,پارس فولاد سبزوار,4678,6080942,203718629490,33400,33600,33600,200,0.6,33500,100,0.3,33120,34580,1400-9-29,2021-12-20
14,كمند,صندوق س. با درآمد ثابت كمند,4652,181920253,1833241181099,10071,10077,10078,7,0.07,10077,6,0.06,10077,10078,1400-9-29,2021-12-20
15,وبصادر,بانك صادرات ايران,4591,221380765,371437852881,1603,1639,1683,80,4.99,1678,75,4.68,1639,1683,1400-9-29,2021-12-20
16,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4521,117530201,250447385845,2149,2080,2120,-29,-1.35,2131,-18,-0.84,2072,2193,1400-9-29,2021-12-20
17,تپكو,توليدتجهيزات‌سنگين‌هپكو,4287,109281646,334652018762,3131,3131,3061,-70,-2.24,3062,-69,-2.2,3038,3135,1400-9-29,2021-12-20
18,فملي,ملي‌ صنايع‌ مس‌ ايران‌,4266,49812577,309372059340,6160,6250,6300,140,2.27,6210,50,0.81,6150,6320,1400-9-29,2021-12-20
19,مديريت,س. و خدمات مديريت صند. ب كشوري,4174,8529368,80596829269,9084,8951,9538,454,5,9449,365,4.02,8950,9538,1400-9-29,2021-12-20
20,خپارس,پارس‌ خودرو,3852,174195686,172683102509,988,975,982,-6,-0.61,991,3,0.3,965,1020,1400-9-29,2021-12-20
21,شپنا,پالايش نفت اصفهان,3805,45933041,251507430380,5420,5510,5470,50,0.92,5480,60,1.11,5380,5550,1400-9-29,2021-12-20
22,شگويا,پتروشيمي تندگويان,3670,21678207,248923485461,11218,11440,11680,462,4.12,11483,265,2.36,11359,11740,1400-9-29,2021-12-20
23,فجهان,مجتمع جهان فولاد سيرجان,3667,15677159,82787179592,5291,5210,5300,9,0.17,5281,-10,-0.19,5204,5360,1400-9-29,2021-12-20
24,بورس,بورس اوراق بهادار تهران,3667,23842374,257785910870,10970,11000,10650,-320,-2.92,10810,-160,-1.46,10540,11170,1400-9-29,2021-12-20
25,ضخود1052,اختيارخ خودرو-2000-1400/10/08,3650,185589,6614460000,36,34,36,0,0,36,0,0,26,43,1400-9-29,2021-12-20
26,چخزر,صنايع چوب خزر كاسپين,3295,656871,16284708041,24009,23500,25209,1200,5,24791,782,3.26,23500,25209,1400-9-29,2021-12-20
27,كيمياتك,آريان كيميا تك,3177,2634863,62078092260,24310,23520,23560,-750,-3.09,23560,-750,-3.09,23100,24200,1400-9-29,2021-12-20
28,سمگا,گروه سرمايه گذاري ميراث فرهنگي,3037,24674557,265295314653,11211,10965,10651,-560,-5,10752,-459,-4.09,10651,11352,1400-9-29,2021-12-20
29,فاذر,صنايع‌ آذرآب‌,2991,135360409,130700702727,959,925,983,24,2.5,966,7,0.73,912,998,1400-9-29,2021-12-20
30,وسديد,گروه ‌صنعتي‌سديد,2915,50532100,51283172413,1042,1041,1026,-16,-1.54,1015,-27,-2.59,1011,1058,1400-9-29,2021-12-20
31,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,2859,41863739,94367799409,2233,2250,2243,10,0.45,2254,21,0.94,2233,2278,1400-9-29,2021-12-20
32,هاي وب,داده گسترعصرنوين-هاي وب,2815,43567442,348797980740,7720,7650,8100,380,4.92,8010,290,3.76,7650,8100,1400-9-29,2021-12-20
33,گدنا,تهيه توزيع غذاي دنا آفرين فدك,2759,4470255,46777052111,10959,10870,10540,-419,-3.82,10464,-495,-4.52,10412,11046,1400-9-29,2021-12-20
34,بركتح,ح . گروه دارويي بركت,2736,9999709,122778604200,13020,12600,12590,-430,-3.3,12280,-740,-5.68,12000,12960,1400-9-29,2021-12-20
35,زاگرس,پتروشيمي زاگرس,2661,895238,197628048065,227699,227699,219999,-7700,-3.38,220755,-6944,-3.05,216704,229940,1400-9-29,2021-12-20
