,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,11646,11241913,798454463320,71860,71500,71100,-760,-1.06,71020,-840,-1.17,70520,71500,1400-10-14,2022-01-04
1,خودرو,ايران‌ خودرو,10156,313410783,569565704956,1881,1850,1828,-53,-2.82,1817,-64,-3.4,1787,1879,1400-10-14,2022-01-04
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,8918,4642950,506984399670,111030,110200,109400,-1630,-1.47,109190,-1840,-1.66,108240,110430,1400-10-14,2022-01-04
3,شسينا,صنايع‌شيميايي‌سينا,8502,140134536,396428145980,2823,2865,2777,-46,-1.63,2829,6,0.21,2741,2899,1400-10-14,2022-01-04
4,بركت,گروه دارويي بركت,8449,25262944,464490110750,18420,18950,18200,-220,-1.19,18390,-30,-0.16,17700,18950,1400-10-14,2022-01-04
5,كدما,معدني‌ دماوند,8177,9437722,618991672230,68010,68500,64640,-3370,-4.96,65590,-2420,-3.56,64610,70390,1400-10-14,2022-01-04
6,انرژي3,سايراشخاص بورس انرژي,6196,5200959,453826609730,91490,90910,86920,-4570,-5,87260,-4230,-4.62,86920,91460,1400-10-14,2022-01-04
7,شتران,پالايش نفت تهران,6011,55484069,221936482149,4101,4042,3991,-110,-2.68,4000,-101,-2.46,3964,4099,1400-10-14,2022-01-04
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5740,66542967,481646887770,7260,7210,7260,0,0,7240,-20,-0.28,7100,7310,1400-10-14,2022-01-04
9,لپارس,پارس‌ الكتريك‌,5427,3376913,356395232790,102770,106880,105240,2470,2.4,105540,2770,2.7,99690,107900,1400-10-14,2022-01-04
10,تسه0009,امتيازتسهيلات مسكن آذر 1400,5109,147471,144194769229,993367,1010000,953000,-40367,-4.06,977784,-15583,-1.57,943699,1029999,1400-10-14,2022-01-04
11,وبملت,بانك ملت,4778,78365108,239664468822,3134,3150,3080,-54,-1.72,3058,-76,-2.43,3035,3150,1400-10-14,2022-01-04
12,خساپا,سايپا,4651,152119738,243376282474,1646,1620,1598,-48,-2.92,1600,-46,-2.79,1570,1640,1400-10-14,2022-01-04
13,كالا,بورس كالاي ايران,4609,13404135,387610869230,30290,29950,28780,-1510,-4.99,28920,-1370,-4.52,28780,29950,1400-10-14,2022-01-04
14,شبندر,پالايش نفت بندرعباس,4594,55533202,356209013170,6570,6520,6450,-120,-1.83,6410,-160,-2.44,6310,6520,1400-10-14,2022-01-04
15,فولاد,فولاد مباركه اصفهان,4486,39916173,414731151650,10570,10440,10380,-190,-1.8,10390,-180,-1.7,10360,10500,1400-10-14,2022-01-04
16,فرابورس,فرابورس ايران,4214,17031621,296833314174,18265,18000,17352,-913,-5,17428,-837,-4.58,17352,18000,1400-10-14,2022-01-04
17,خپارس,پارس‌ خودرو,4111,171799885,178037556450,1081,1064,1032,-49,-4.53,1036,-45,-4.16,1027,1068,1400-10-14,2022-01-04
18,وتجارت,بانك تجارت,3886,116271191,216066341232,1906,1900,1873,-33,-1.73,1858,-48,-2.52,1839,1900,1400-10-14,2022-01-04
19,خبنيان,بنيان ديزل,3834,15156993,22826431458,1552,1506,1506,-46,-2.96,1506,-46,-2.96,1506,1506,1400-10-14,2022-01-04
20,شزنگ,تجهيزنيروي‌زنگان‌,3782,2180954,238446248070,112007,106407,111000,-1007,-0.9,109331,-2676,-2.39,106407,117007,1400-10-14,2022-01-04
21,شپديس,پتروشيمي پرديس,3768,839016,143463846770,176530,175980,169000,-7530,-4.27,170990,-5540,-3.14,168800,175980,1400-10-14,2022-01-04
22,كمند,صندوق س. با درآمد ثابت كمند,3755,141541652,1437980992562,10154,10160,10160,6,0.06,10159,5,0.05,10159,10160,1400-10-14,2022-01-04
23,بورس,بورس اوراق بهادار تهران,3714,29802477,318092958920,11180,10980,10630,-550,-4.92,10670,-510,-4.56,10630,11060,1400-10-14,2022-01-04
24,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,3638,94430197,209332396070,2305,2271,2215,-90,-3.9,2217,-88,-3.82,2190,2290,1400-10-14,2022-01-04
