,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,17945,21593771,1534187148940,71390,71000,71350,-40,-0.06,71050,-340,-0.48,70510,71540,1400-10-11,2022-01-01
1,خودرو,ايران‌ خودرو,13392,483417009,920963999683,1997,1932,1898,-99,-4.96,1905,-92,-4.61,1898,1950,1400-10-11,2022-01-01
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10493,7065646,782879660790,112910,111600,110490,-2420,-2.14,110800,-2110,-1.87,110050,111980,1400-10-11,2022-01-01
3,خاور,ايران خودرو ديزل,10386,615512464,838155843581,1306,1319,1371,65,4.98,1362,56,4.29,1258,1371,1400-10-11,2022-01-01
4,خپارس,پارس‌ خودرو,8142,383536482,417221375004,1084,1069,1078,-6,-0.55,1088,4,0.37,1055,1118,1400-10-11,2022-01-01
5,خساپا,سايپا,6842,228903227,375097680087,1711,1680,1626,-85,-4.97,1639,-72,-4.21,1626,1689,1400-10-11,2022-01-01
6,بركت,گروه دارويي بركت,6520,20836534,365622483840,17290,17190,17450,160,0.93,17550,260,1.5,16710,17900,1400-10-11,2022-01-01
7,فولاد,فولاد مباركه اصفهان,6498,54312297,572053019020,10820,10680,10480,-340,-3.14,10530,-290,-2.68,10450,10680,1400-10-11,2022-01-01
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,6456,68965439,497499808160,7230,7150,7240,10,0.14,7210,-20,-0.28,7090,7290,1400-10-11,2022-01-01
9,شبندر,پالايش نفت بندرعباس,6371,74112024,479453881140,6630,6510,6500,-130,-1.96,6470,-160,-2.41,6350,6570,1400-10-11,2022-01-01
10,كارين,صندوق س نگين سامان-ثابت,6301,328701676,3307732336627,10046,10064,10063,17,0.17,10063,17,0.17,10062,10065,1400-10-11,2022-01-01
11,فرابورس,فرابورس ايران,5974,22419003,420578544875,18985,18550,18480,-505,-2.66,18760,-225,-1.19,18200,19150,1400-10-11,2022-01-01
12,كالا,بورس كالاي ايران,5853,13635922,423690679830,30710,30100,30930,220,0.72,31070,360,1.17,29550,31800,1400-10-11,2022-01-01
13,شتران,پالايش نفت تهران,5611,55871698,229157019761,4236,4120,4100,-136,-3.21,4101,-135,-3.19,4051,4190,1400-10-11,2022-01-01
14,شپنا,پالايش نفت اصفهان,4935,40084145,245513082900,6290,6120,6130,-160,-2.54,6120,-170,-2.7,6010,6230,1400-10-11,2022-01-01
15,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4929,163438104,377177126454,2413,2340,2293,-120,-4.97,2308,-105,-4.35,2293,2391,1400-10-11,2022-01-01
16,فجهان,مجتمع جهان فولاد سيرجان,4805,20067386,110375307410,5389,5500,5503,114,2.12,5500,111,2.06,5499,5508,1400-10-11,2022-01-01
17,كارين2,صندوق س نگين سامان-ثابت,4750,475000000,475000000,10046,1,1,-10045,-99.99,1,-10045,-99.99,1,1,1400-10-11,2022-01-01
18,وتجارت,بانك تجارت,4158,142064559,273529266913,1995,1950,1935,-60,-3.01,1925,-70,-3.51,1899,1980,1400-10-11,2022-01-01
19,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3998,78204856,184606413087,2474,2431,2351,-123,-4.97,2361,-113,-4.57,2351,2433,1400-10-11,2022-01-01
20,فسبزوار,پارس فولاد سبزوار,3936,2476379,85374519220,34410,34420,34410,0,0,34480,70,0.2,34220,35000,1400-10-11,2022-01-01
21,وبملت,بانك ملت,3887,80256897,253364951140,3238,3171,3148,-90,-2.78,3157,-81,-2.5,3126,3230,1400-10-11,2022-01-01
22,گدنا,تهيه توزيع غذاي دنا آفرين فدك,3526,9318215,117340409843,12668,13301,12190,-478,-3.77,12593,-75,-0.59,12035,13301,1400-10-11,2022-01-01
23,وسديد,گروه ‌صنعتي‌سديد,3467,67728914,74927689113,1078,1093,1099,21,1.95,1106,28,2.6,1055,1110,1400-10-11,2022-01-01
24,انرژي3,سايراشخاص بورس انرژي,3456,1716909,160980026050,94950,94000,93240,-1710,-1.8,93760,-1190,-1.25,93000,95660,1400-10-11,2022-01-01
25,وخارزم,سرمايه گذاري خوارزمي,3253,42307382,184358795038,4567,4500,4339,-228,-4.99,4358,-209,-4.58,4339,4510,1400-10-11,2022-01-01
26,كمند,صندوق س. با درآمد ثابت كمند,3221,119738587,1214582845642,10127,10144,10144,17,0.17,10144,17,0.17,10143,10144,1400-10-11,2022-01-01
27,كيان,صندوق س. با درآمد ثابت كيان,3193,29451869,953109225721,32327,32360,32361,34,0.11,32362,35,0.11,32359,32370,1400-10-11,2022-01-01
28,بورس,بورس اوراق بهادار تهران,3053,18508225,214458635540,11830,11500,11450,-380,-3.21,11590,-240,-2.03,11370,11850,1400-10-11,2022-01-01
29,وبصادر,بانك صادرات ايران,3020,140492427,267549672870,1959,1890,1899,-60,-3.06,1904,-55,-2.81,1890,1950,1400-10-11,2022-01-01
30,خزاميا,زامياد,2988,43789398,352728068280,8450,8150,8030,-420,-4.97,8060,-390,-4.62,8030,8230,1400-10-11,2022-01-01
31,ولپارس,ليزينگ پارسيان,2962,24579195,77051123542,3033,3098,3184,151,4.98,3135,102,3.36,3035,3184,1400-10-11,2022-01-01
32,خبهمن,گروه‌بهمن‌,2939,100533167,196372374202,2028,2001,1960,-68,-3.35,1953,-75,-3.7,1927,2010,1400-10-11,2022-01-01
33,وبرق,س.کارکنان صنعت برق زنجان وقزوي,2881,2645151,305313387059,113184,109789,115800,2616,2.31,115424,2240,1.98,109789,116579,1400-10-11,2022-01-01
34,غبهار,كشت وصنعت بهاران گلبهار خراسان,2786,13291035,230952643468,17085,17597,17597,512,3,17377,292,1.71,16573,17597,1400-10-11,2022-01-01
35,تسه0009,امتيازتسهيلات مسكن آذر 1400,2757,229251,236299484457,1032361,1030000,980743,-51618,-5,1030746,-1615,-0.16,980743,1040000,1400-10-11,2022-01-01
36,مديريت,س. و خدمات مديريت صند. ب كشوري,2697,4795282,44134761518,9315,9180,9265,-50,-0.54,9204,-111,-1.19,9130,9350,1400-10-11,2022-01-01
37,توسن,توسعه سامانه ي نرم افزاري نگين,2673,6343706,125047145955,20702,20939,19780,-922,-4.45,19712,-990,-4.78,19667,20939,1400-10-11,2022-01-01
38,كيسون,شركت كيسون,2636,75427017,129644767702,1677,1680,1698,21,1.25,1719,42,2.5,1660,1727,1400-10-11,2022-01-01
39,چخزر,صنايع چوب خزر كاسپين,2566,2099624,66971292668,30761,31196,31850,1089,3.54,31897,1136,3.69,29400,32299,1400-10-11,2022-01-01
40,تليسه,دامداري تليسه نمونه,2537,61381984,137522016780,2184,2180,2293,109,4.99,2240,56,2.56,2090,2293,1400-10-11,2022-01-01
41,ذوب,ذوب آهن اصفهان,2502,47410194,171712691914,3737,3640,3640,-97,-2.6,3622,-115,-3.08,3560,3682,1400-10-11,2022-01-01
42,حآفرين,ريل پرداز نو آفرين,2421,25769556,112361881648,4361,4280,4300,-61,-1.4,4360,-1,-0.02,4200,4500,1400-10-11,2022-01-01
43,كاما,باما,2373,20221853,136487587960,7080,6950,6740,-340,-4.8,6750,-330,-4.66,6730,6960,1400-10-11,2022-01-01
44,كيمياتك,آريان كيميا تك,2351,1024297,24463072650,24240,23720,23890,-350,-1.44,23880,-360,-1.49,23720,24480,1400-10-11,2022-01-01
45,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2345,50550010,2073897867720,40985,41026,41028,43,0.1,41027,42,0.1,41025,41028,1400-10-11,2022-01-01
46,سحرخيز,صندوق س. گروه زعفران سحرخيز,2244,6410258,120751529038,18229,18100,19250,1021,5.6,18837,608,3.34,18100,19343,1400-10-11,2022-01-01
47,آريا,پليمر آريا ساسول,2186,659461,73445381553,113907,112310,112250,-1657,-1.45,112003,-1904,-1.67,110800,113549,1400-10-11,2022-01-01
48,نوري,پتروشيمي نوري,2159,1635920,180360208120,114590,109100,109910,-4680,-4.08,110250,-4340,-3.79,109100,111990,1400-10-11,2022-01-01
49,ثنور,سرمايه گذاري كوه نور,2153,17506862,139545968184,7974,8200,7883,-91,-1.14,7971,-3,-0.04,7735,8212,1400-10-11,2022-01-01
50,امين يكم,صندوق درآمد ثابت امين يكم فردا,2105,52841343,530859919358,10034,10046,10050,16,0.16,10046,12,0.12,10045,10050,1400-10-11,2022-01-01
51,غصينو,صنعتي مينو,2085,6634078,119382821003,18803,17960,18100,-703,-3.74,17995,-808,-4.3,17863,18395,1400-10-11,2022-01-01
52,حكشتي,كشتيراني جمهوري اسلامي ايران,2048,9965673,142427846550,14250,14140,14070,-180,-1.26,14290,40,0.28,13910,14520,1400-10-11,2022-01-01
53,بهپاك,صنعتي بهپاك,2031,27137599,188335174425,6780,6950,6840,60,0.88,6940,160,2.36,6610,7119,1400-10-11,2022-01-01
54,بوعلي,پتروشيمي بوعلي سينا,2011,1195603,88767439330,76000,74800,74300,-1700,-2.24,74410,-1590,-2.09,73610,75170,1400-10-11,2022-01-01
55,حفارس,حمل و نقل بين المللي خليج فارس,1991,31108502,139808178199,4303,4518,4509,206,4.79,4494,191,4.44,4322,4518,1400-10-11,2022-01-01
56,شگويا,پتروشيمي تندگويان,1967,5602920,63357653356,11633,11600,11264,-369,-3.17,11443,-190,-1.63,11210,11600,1400-10-11,2022-01-01
