,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,وهامون,سرمايه گذاري هامون صبا,218548,228421222,957903646207,4029,4103,4230,201,4.99,4194,165,4.1,3828,4230,1400-6-8,2021-08-30
1,شبندر,پالايش نفت بندرعباس,103887,2726244411,15550833211148,3739,5710,5742,2003,53.57,5704,1965,52.55,5500,5970,1400-6-8,2021-08-30
2,پالايش,صندوق پالايشي يكم-سهام,68233,95122710,8336937593690,93890,88610,84510,-9380,-9.99,87640,-6250,-6.66,84510,91990,1400-6-8,2021-08-30
3,مديريت,س. و خدمات مديريت صند. ب كشوري,51347,28923374,217301308862,7156,7513,7513,357,4.99,7513,357,4.99,7513,7513,1400-6-8,2021-08-30
4,سپيد,سپيد ماكيان,39537,14051214,772100820110,57310,55100,54450,-2860,-4.99,54950,-2360,-4.12,54450,57600,1400-6-8,2021-08-30
5,بركت,گروه دارويي بركت,31960,65159152,2588339676990,39070,39500,38680,-390,-1,39720,650,1.66,38100,40890,1400-6-8,2021-08-30
6,فولاد,فولاد مباركه اصفهان,26640,313525813,3794469787870,12630,12450,12000,-630,-4.99,12100,-530,-4.2,12000,12500,1400-6-8,2021-08-30
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,26215,19307343,2752721097350,154300,143250,138870,-15430,-10,142570,-11730,-7.6,138870,148000,1400-6-8,2021-08-30
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,23143,243378467,3395808868960,14640,14000,13910,-730,-4.99,13950,-690,-4.71,13910,14340,1400-6-8,2021-08-30
9,حشكوه,دليجان طلايي شكوه پارس,21558,59379268,194573375671,3182,3277,3277,95,2.99,3277,95,2.99,3200,3277,1400-6-8,2021-08-30
10,شستا,سرمايه گذاري تامين اجتماعي,21482,113625881,1589071419610,14620,13990,13890,-730,-4.99,13990,-630,-4.31,13890,14490,1400-6-8,2021-08-30
11,دي,بانك دي,20945,851064535,1048378962581,1291,1247,1227,-64,-4.96,1232,-59,-4.57,1227,1260,1400-6-8,2021-08-30
12,شپنا,پالايش نفت اصفهان,16783,149813113,2195282053330,15390,14630,14630,-760,-4.94,14650,-740,-4.81,14630,14970,1400-6-8,2021-08-30
13,شتران,پالايش نفت تهران,12688,116201205,1339772373720,12010,11570,11410,-600,-5,11530,-480,-4,11410,11890,1400-6-8,2021-08-30
14,خودرو,ايران‌ خودرو,12181,466287647,1081125014717,2436,2320,2315,-121,-4.97,2319,-117,-4.8,2315,2370,1400-6-8,2021-08-30
15,خساپا,سايپا,11483,626374877,1334878102744,2241,2129,2129,-112,-5,2131,-110,-4.91,2129,2166,1400-6-8,2021-08-30
16,گدنا,تهيه توزيع غذاي دنا آفرين فدك,11169,11659215,279133147564,24172,23110,24501,329,1.36,23941,-231,-0.96,22964,25230,1400-6-8,2021-08-30
17,ذوب,سهامي ذوب آهن  اصفهان,10752,280403918,1312031032709,4859,4670,4620,-239,-4.92,4679,-180,-3.7,4617,4900,1400-6-8,2021-08-30
18,ملت,بيمه ملت,10220,549470544,829637187466,1449,1470,1521,72,4.97,1510,61,4.21,1450,1521,1400-6-8,2021-08-30
19,چكارن,كارتن‌ ايران‌,9665,311662131,1107355901651,3433,3604,3490,57,1.66,3553,120,3.5,3362,3604,1400-6-8,2021-08-30
20,نوري,پتروشيمي نوري,8876,7421688,750494405400,105640,102000,100360,-5280,-5,101120,-4520,-4.28,100360,103520,1400-6-8,2021-08-30
21,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,8867,276053460,839247956095,3183,3040,3024,-159,-5,3040,-143,-4.49,3024,3150,1400-6-8,2021-08-30
22,لپارس,پارس‌ الكتريك‌,8677,8194794,856335246080,101110,106160,106160,5050,4.99,104500,3390,3.35,98400,106160,1400-6-8,2021-08-30
23,خزاميا,زامياد,8387,113759854,975041976750,8350,8060,8420,70,0.84,8570,220,2.63,8020,8760,1400-6-8,2021-08-30
24,ولپارس,ليزينگ پارسيان,8313,41625779,221647882540,5130,4920,5380,250,4.87,5320,190,3.7,4920,5380,1400-6-8,2021-08-30
25,چخزر,صنايع چوب خزر كاسپين,8308,4681870,205052445781,44045,43000,43270,-775,-1.76,43797,-248,-0.56,42000,45989,1400-6-8,2021-08-30
26,فخوز,فولاد  خوزستان,8235,96483897,1796532773790,19380,18550,18450,-930,-4.8,18620,-760,-3.92,18420,19250,1400-6-8,2021-08-30
27,آريا,پليمر آريا ساسول,8225,6256472,688282897633,115494,110000,109720,-5774,-5,110011,-5483,-4.75,109720,112596,1400-6-8,2021-08-30
28,كدما,معدني‌ دماوند,7911,4377320,989955165370,215830,226620,226620,10790,5,226160,10330,4.79,216800,226620,1400-6-8,2021-08-30
29,رافزا,رايان هم افزا,7659,3037146,282292353969,90965,91000,93500,2535,2.79,92947,1982,2.18,86600,95513,1400-6-8,2021-08-30
30,خمحركه,نيرو محركه‌,7646,137311124,707442795636,4963,4810,5211,248,5,5152,189,3.81,4810,5211,1400-6-8,2021-08-30
31,كرمان,س. توسعه و عمران استان كرمان,7589,292401789,416639687705,1496,1423,1422,-74,-4.95,1425,-71,-4.75,1422,1450,1400-6-8,2021-08-30
32,وسديد,گروه ‌صنعتي‌سديد,7321,122670567,180356191540,1467,1473,1439,-28,-1.91,1470,3,0.2,1438,1496,1400-6-8,2021-08-30
33,لطيف,محصولات كاغذي لطيف,6744,1741027,97809341671,58718,56050,55783,-2935,-5,56179,-2539,-4.32,55783,57999,1400-6-8,2021-08-30
34,كمند,صندوق س. با درآمد ثابت كمند,6711,269342641,2729206097934,10127,10132,10133,6,0.06,10133,6,0.06,10132,10134,1400-6-8,2021-08-30
35,دتوزيع,توزيع دارو پخش,6557,20829380,772510994678,36100,36100,37510,1410,3.91,37088,988,2.74,34540,37905,1400-6-8,2021-08-30
36,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,6254,56646312,240290333403,4454,4232,4232,-222,-4.98,4242,-212,-4.76,4232,4315,1400-6-8,2021-08-30
37,خپارس,پارس‌ خودرو,6121,301367646,406270609265,1409,1352,1339,-70,-4.97,1348,-61,-4.33,1339,1390,1400-6-8,2021-08-30
38,حگردش,ريل گردش ايرانيان,6010,16822224,55126428048,3182,3277,3277,95,2.99,3277,95,2.99,3277,3277,1400-6-8,2021-08-30
39,وتجارت,بانك تجارت,5741,181608646,499058799136,2891,2747,2747,-144,-4.98,2748,-143,-4.95,2747,2765,1400-6-8,2021-08-30
40,ولكار,ليزينگ كارآفرين,5669,13547176,72031093930,5580,5310,5310,-270,-4.84,5320,-260,-4.66,5310,5400,1400-6-8,2021-08-30
41,وبملت,بانك ملت,5663,206539289,877116296180,4465,4242,4242,-223,-4.99,4247,-218,-4.88,4242,4300,1400-6-8,2021-08-30
42,سنير,سيمان‌ سفيد ني‌ريز,5639,3123530,494741254300,151770,152600,159350,7580,4.99,158390,6620,4.36,152600,159350,1400-6-8,2021-08-30
43,رانفور,خدمات‌انفورماتيك‌,5464,66746179,481045491620,7290,7200,7100,-190,-2.61,7210,-80,-1.1,6930,7630,1400-6-8,2021-08-30
44,بوعلي,پتروشيمي بوعلي سينا,5393,4879504,301575727640,64860,62350,61620,-3240,-5,61800,-3060,-4.72,61620,63880,1400-6-8,2021-08-30
45,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,5369,39495343,221250427720,5870,5580,5580,-290,-4.94,5600,-270,-4.6,5580,5730,1400-6-8,2021-08-30
46,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,5300,73056129,1171033844750,16840,16000,16000,-840,-4.99,16030,-810,-4.81,16000,16600,1400-6-8,2021-08-30
47,كاما,باما,5292,32046804,431894100440,14080,13500,13380,-700,-4.97,13480,-600,-4.26,13380,13890,1400-6-8,2021-08-30
48,امين,تامين سرمايه امين,5092,8647461,79934056260,9230,9230,9230,0,0,9240,10,0.11,9130,9390,1400-6-8,2021-08-30
49,سرو,صندوق س سروسودمند مدبران-سهام,5051,10642617,886876355230,88340,84000,81110,-7230,-8.18,83330,-5010,-5.67,80920,85690,1400-6-8,2021-08-30
50,وايران,ليزينگ ايرانيان,4821,47727399,353958899830,7150,6840,7500,350,4.9,7420,270,3.78,6840,7500,1400-6-8,2021-08-30
51,كاوه,فولاد كاوه جنوب كيش,4812,28070132,620091902910,23210,22050,22050,-1160,-5,22090,-1120,-4.83,22050,22400,1400-6-8,2021-08-30
52,زنجان,صنايع كشاورزي وكود زنجان,4737,44094686,263891388081,6100,5917,5917,-183,-3,5985,-115,-1.89,5917,6240,1400-6-8,2021-08-30
53,كپشير,پشم‌شيشه‌ايران‌,4719,12876627,304527099600,23040,22990,23650,610,2.65,23650,610,2.65,22300,24190,1400-6-8,2021-08-30
54,هرمز,فولاد هرمزگان جنوب,4621,41428534,770861795067,19286,18530,18500,-786,-4.08,18607,-679,-3.52,18322,19560,1400-6-8,2021-08-30
55,سيتا,سرمايه گذاري سيمان تامين,4565,13536672,215185660550,16650,15880,15820,-830,-4.98,15900,-750,-4.5,15820,16250,1400-6-8,2021-08-30
56,خنصير,مهندسي‌نصيرماشين‌,4398,22934905,330737145490,14000,14210,14700,700,5,14420,420,3,13500,14700,1400-6-8,2021-08-30
57,آپ,آسان پرداخت پرشين,4285,27706745,449645171840,15590,15800,16360,770,4.94,16230,640,4.11,15020,16360,1400-6-8,2021-08-30
58,خبهمن,گروه‌بهمن‌,4260,268800734,465644856415,1822,1731,1731,-91,-4.99,1732,-90,-4.94,1731,1766,1400-6-8,2021-08-30
59,اخابر,مخابرات ايران,4256,80339101,918596178910,11880,11420,11420,-460,-3.87,11430,-450,-3.79,11290,12170,1400-6-8,2021-08-30
60,ثبهساز,بهساز كاشانه تهران,4233,55042801,134548239414,2566,2438,2438,-128,-4.99,2444,-122,-4.75,2438,2530,1400-6-8,2021-08-30
61,خرينگ,رينگ‌سازي‌مشهد,4175,6834267,290629029180,41640,41700,41990,350,0.84,42530,890,2.14,39770,43720,1400-6-8,2021-08-30
62,وبصادر,بانك صادرات ايران,4091,156213003,401946787505,2707,2572,2572,-135,-4.99,2573,-134,-4.95,2572,2620,1400-6-8,2021-08-30
63,آگاس,صندوق س.هستي بخش آگاه-س,4041,6918287,581719369456,89586,85840,83400,-6186,-6.91,84084,-5502,-6.14,83300,86890,1400-6-8,2021-08-30
64,شگويا,پتروشيمي تندگويان,4031,29449510,372410563418,13287,12704,12623,-664,-5,12646,-641,-4.82,12623,12850,1400-6-8,2021-08-30
65,فگستر,گسترش صنايع روي ايرانيان,4008,6573512,110623953812,17622,16741,16741,-881,-5,16829,-793,-4.5,16741,17290,1400-6-8,2021-08-30
66,ثاميد,توسعه و عمران اميد,3996,41706542,74602269716,1873,1805,1780,-93,-4.97,1789,-84,-4.48,1780,1830,1400-6-8,2021-08-30
67,غزر,صنعتي زر ماكارون,3989,4364153,118264453100,27930,26620,26540,-1390,-4.98,27100,-830,-2.97,26540,28300,1400-6-8,2021-08-30
68,وهور,مديريت انرژي اميد  تابان هور,3966,109923415,208879551811,1908,1900,1870,-38,-1.99,1900,-8,-0.42,1823,1949,1400-6-8,2021-08-30
69,كيان,صندوق س. با درآمد ثابت كيان,3773,55926139,1693047180027,30251,30275,30273,22,0.07,30273,22,0.07,30270,30280,1400-6-8,2021-08-30
70,ثنور,سرمايه گذاري كوه نور,3764,40307828,325201367909,7841,8233,7714,-127,-1.62,8068,227,2.9,7600,8233,1400-6-8,2021-08-30
71,غبهنوش,بهنوش‌ ايران‌,3674,5040139,405907307380,78300,80010,77820,-480,-0.61,80530,2230,2.85,76020,82210,1400-6-8,2021-08-30
72,ارفع,شركت آهن و فولاد ارفع,3660,14254870,269408641230,19109,18870,18383,-726,-3.8,18899,-210,-1.1,18154,19779,1400-6-8,2021-08-30
73,فاراكح,ح . ماشين‌ سازي‌ اراك‌,3627,121445542,107625968641,971,932,874,-97,-9.99,886,-85,-8.75,874,950,1400-6-8,2021-08-30
