,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,لطيف,محصولات كاغذي لطيف,246912,28291510,1910787507940,64339,67555,67555,3216,5,67539,3200,4.97,66700,67555,1400-4-26,2021-07-17
1,پالايش,صندوق پالايشي يكم-سهام,55213,63680848,4704456235990,69720,75000,73020,3300,4.73,73880,4160,5.97,72700,75520,1400-4-26,2021-07-17
2,ولكار,ليزينگ كارآفرين,48952,53328888,252607915188,4794,4900,4608,-186,-3.88,4737,-57,-1.19,4559,4930,1400-4-26,2021-07-17
3,شپنا,پالايش نفت اصفهان,41865,341267445,4695652356780,13170,13820,13620,450,3.42,13760,590,4.48,13490,13820,1400-4-26,2021-07-17
4,فگستر,گسترش صنايع روي ايرانيان,34344,18959977,294124679168,16147,15860,15340,-807,-5,15513,-634,-3.93,15340,16000,1400-4-26,2021-07-17
5,شستا,سرمايه گذاري تامين اجتماعي,29048,120451891,1516366190390,12640,12870,12420,-220,-1.74,12590,-50,-0.4,12380,12940,1400-4-26,2021-07-17
6,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,25479,57537162,253310080151,4389,4410,4365,-24,-0.55,4403,14,0.32,4351,4500,1400-4-26,2021-07-17
7,فتوسا,توليد و توسعه سرب روي ايرانيان,25038,10571557,162516090412,15951,16000,15154,-797,-5,15373,-578,-3.62,15154,16000,1400-4-26,2021-07-17
8,گدنا,تهيه توزيع غذاي دنا آفرين فدك,24341,12947101,277503833208,22393,22480,21300,-1093,-4.88,21434,-959,-4.28,21274,22960,1400-4-26,2021-07-17
9,شتران,پالايش نفت تهران,20558,198983217,2080109584160,10040,10530,10300,260,2.59,10450,410,4.08,10130,10540,1400-4-26,2021-07-17
10,بركت,گروه دارويي بركت,19595,36507967,1410721930400,38670,39150,38000,-670,-1.73,38640,-30,-0.08,37590,39740,1400-4-26,2021-07-17
11,خودرو,ايران‌ خودرو,16041,445324854,930022443945,2090,2124,2057,-33,-1.58,2088,-2,-0.1,2051,2134,1400-4-26,2021-07-17
12,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15628,8888708,1098980229140,121880,123650,122500,620,0.51,123640,1760,1.44,122200,126180,1400-4-26,2021-07-17
13,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,14604,355343160,1022510327326,2776,2842,2842,66,2.38,2878,102,3.67,2825,2914,1400-4-26,2021-07-17
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14327,68542961,874010642260,12670,12800,12640,-30,-0.24,12750,80,0.63,12550,12960,1400-4-26,2021-07-17
15,غكورش,صنعت غذايي كورش,13536,6682978,251783454940,38100,38400,37410,-690,-1.81,37680,-420,-1.1,37290,38400,1400-4-26,2021-07-17
16,خبهمن,گروه‌بهمن‌,13411,929633626,1419763882107,1459,1525,1530,71,4.87,1527,68,4.66,1490,1531,1400-4-26,2021-07-17
17,خساپا,سايپا,12057,406830280,769178267035,1882,1908,1858,-24,-1.28,1891,9,0.48,1852,1928,1400-4-26,2021-07-17
18,چخزر,صنايع چوب خزر كاسپين,11581,2417456,88290991881,36121,35400,36950,829,2.3,36522,401,1.11,35400,37200,1400-4-26,2021-07-17
19,كاما,باما,11367,91175716,1098976477920,11560,12100,11850,290,2.51,12050,490,4.24,11700,12130,1400-4-26,2021-07-17
20,حآسا,آسيا سير ارس,11335,34258713,998718091798,32147,28933,28933,-3214,-10,29152,-2995,-9.32,28933,30060,1400-4-26,2021-07-17
21,نوري,پتروشيمي نوري,10964,8660059,719936750920,83560,87380,82000,-1560,-1.87,83130,-430,-0.51,80440,87380,1400-4-26,2021-07-17
22,فولاد,فولاد مباركه اصفهان,10842,77603918,826922788750,10670,10730,10640,-30,-0.28,10660,-10,-0.09,10510,10790,1400-4-26,2021-07-17
23,بوعلي,پتروشيمي بوعلي سينا,10540,5346482,271992963700,49360,49000,51200,1840,3.73,50870,1510,3.06,48810,51560,1400-4-26,2021-07-17
24,وبملت,بانك ملت,10120,298982630,1193245270561,4024,4042,3940,-84,-2.09,3991,-33,-0.82,3935,4100,1400-4-26,2021-07-17
25,فاراكح,ح . ماشين‌ سازي‌ اراك‌,10016,263540225,269686149160,1159,981,1036,-123,-10.61,1023,-136,-11.73,981,1050,1400-4-26,2021-07-17
26,كرمان,س. توسعه و عمران استان كرمان,9820,317446765,420598907856,1364,1378,1308,-56,-4.11,1325,-39,-2.86,1299,1409,1400-4-26,2021-07-17
