,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,تجليح,ح.تجلي توسعه معادن و فلزات,42674,7748884941,7748884941000,1000,1000,1000,0,0,1000,0,0,1000,1000,1400-9-3,2021-11-24
1,پالايش,صندوق پالايشي يكم-سهام,18487,20952329,1494336051670,72020,71400,71800,-220,-0.31,71320,-700,-0.97,70750,71950,1400-9-3,2021-11-24
2,شستا,سرمايه گذاري تامين اجتماعي,17607,94755761,1097798986680,11800,11690,11500,-300,-2.54,11590,-210,-1.78,11410,11840,1400-9-3,2021-11-24
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,13530,8635260,982446704770,115690,113950,114100,-1590,-1.37,113770,-1920,-1.66,112310,115000,1400-9-3,2021-11-24
4,خبهمن,گروه‌بهمن‌,13330,529740045,1122032100882,2055,2075,2141,86,4.18,2118,63,3.07,1981,2157,1400-9-3,2021-11-24
5,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,12927,442701622,1168157580071,2558,2533,2685,127,4.96,2639,81,3.17,2454,2685,1400-9-3,2021-11-24
6,انرژي3,سايراشخاص بورس انرژي,11879,10128510,992667708000,97250,96000,102110,4860,5,98010,760,0.78,92390,102110,1400-9-3,2021-11-24
7,توسن,توسعه سامانه ي نرم افزاري نگين,11360,15511036,347893220963,21516,22000,22289,773,3.59,22429,913,4.24,21722,22591,1400-9-3,2021-11-24
8,بركت,گروه دارويي بركت,10765,26865700,592408254340,23090,22350,21940,-1150,-4.98,22050,-1040,-4.5,21940,23030,1400-9-3,2021-11-24
9,كالا,بورس كالاي ايران,10416,34690708,998097896860,29310,28900,29800,490,1.67,28770,-540,-1.84,27850,30500,1400-9-3,2021-11-24
10,شفن,پتروشيمي فناوران,9875,36189181,614746883010,16970,17200,16930,-40,-0.24,16990,20,0.12,16500,17650,1400-9-3,2021-11-24
11,تپكو,توليدتجهيزات‌سنگين‌هپكو,9743,232964905,878150264794,3670,3780,3695,25,0.68,3769,99,2.7,3691,3780,1400-9-3,2021-11-24
12,فرابورس,فرابورس ايران,8956,28393284,602901412256,21525,21700,22112,587,2.73,21234,-291,-1.35,20449,22334,1400-9-3,2021-11-24
13,فسبزوار,پارس فولاد سبزوار,8224,7986969,276247917890,34460,34260,35150,690,2,34590,130,0.38,34220,35190,1400-9-3,2021-11-24
14,فولاد,فولاد مباركه اصفهان,7960,51873959,558423537610,10910,10800,10740,-170,-1.56,10770,-140,-1.28,10690,10940,1400-9-3,2021-11-24
15,بورس,بورس اوراق بهادار تهران,7932,54386909,694930579910,12640,12600,13270,630,4.98,12780,140,1.11,12060,13270,1400-9-3,2021-11-24
16,فجهان,مجتمع جهان فولاد سيرجان,7913,32718094,185053576155,5686,5636,5686,0,0,5656,-30,-0.53,5595,5691,1400-9-3,2021-11-24
17,وبملت,بانك ملت,7000,153012245,466301436184,3153,3130,3044,-109,-3.46,3047,-106,-3.36,3005,3150,1400-9-3,2021-11-24
18,كدما,معدني‌ دماوند,6675,4345453,376503370330,87900,87900,86000,-1900,-2.16,86640,-1260,-1.43,84020,90800,1400-9-3,2021-11-24
19,شپنا,پالايش نفت اصفهان,6516,41279159,254364553380,6300,6260,6130,-170,-2.7,6160,-140,-2.22,6050,6320,1400-9-3,2021-11-24
20,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,6274,95739936,278863578703,2986,3040,2900,-86,-2.88,2913,-73,-2.44,2874,3040,1400-9-3,2021-11-24
21,شبندر,پالايش نفت بندرعباس,5819,55837130,357220617040,6540,6480,6400,-140,-2.14,6400,-140,-2.14,6330,6540,1400-9-3,2021-11-24
22,كرمان,س. توسعه و عمران استان كرمان,5763,203085690,203595742605,1019,1006,1005,-14,-1.37,1003,-16,-1.57,994,1018,1400-9-3,2021-11-24
23,گشان,توسعه بين المللي پديده شانديز,5437,29543809,713908984739,23542,24248,23900,358,1.52,24164,622,2.64,23542,24248,1400-9-3,2021-11-24
24,شفنح,ح . پتروشيمي فناوران,5361,28343234,366881651170,13690,13400,12760,-930,-6.79,12940,-750,-5.48,12540,13460,1400-9-3,2021-11-24
25,كيمياتك,آريان كيميا تك,5341,2510421,65035232520,26580,26000,25880,-700,-2.63,25910,-670,-2.52,25590,26290,1400-9-3,2021-11-24
26,آپ,آسان پرداخت پرشين,5271,34364321,480427700360,13650,13990,13650,0,0,13980,330,2.42,13490,14330,1400-9-3,2021-11-24
