,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,كيمياتك,آريان كيميا تك,652849,81122646,2619239537580,33870,32180,32190,-1680,-4.96,32290,-1580,-4.66,32180,34410,1400-7-6,2021-09-28
1,توسن,توسعه سامانه ي نرم افزاري نگين,209659,42889300,475041886800,10549,11076,11076,527,5,11076,527,5,11076,11076,1400-7-6,2021-09-28
2,فسبزوار,پارس فولاد سبزوار,96150,36067988,1319507261120,35880,36300,36690,810,2.26,36580,700,1.95,36000,37480,1400-7-6,2021-09-28
3,فجهان,مجتمع جهان فولاد سيرجان,85077,169979838,1131251867728,6512,6660,6630,118,1.81,6655,143,2.2,6512,6836,1400-7-6,2021-09-28
4,مديريت,س. و خدمات مديريت صند. ب كشوري,58208,23025410,219091710535,9697,9500,9401,-296,-3.05,9515,-182,-1.88,9250,9984,1400-7-6,2021-09-28
5,پالايش,صندوق پالايشي يكم-سهام,36857,41504523,3321239914690,78890,79600,78800,-90,-0.11,80020,1130,1.43,78700,82200,1400-7-6,2021-09-28
6,شبندر,پالايش نفت بندرعباس,24674,333551369,2235930556210,6440,6640,6580,140,2.17,6700,260,4.04,6540,6760,1400-7-6,2021-09-28
7,دي,بانك دي,17014,498590856,531400836791,1085,1087,1058,-27,-2.49,1066,-19,-1.75,1056,1092,1400-7-6,2021-09-28
8,دارا يكم,صندوق واسطه گري مالي يكم-سهام,14768,8652437,1083412701740,125860,125600,124090,-1770,-1.41,125210,-650,-0.52,123910,127700,1400-7-6,2021-09-28
9,شستا,سرمايه گذاري تامين اجتماعي,14498,49817707,624056519820,12590,12590,12430,-160,-1.27,12530,-60,-0.48,12400,12840,1400-7-6,2021-09-28
10,شتران,پالايش نفت تهران,13364,83328605,935911164880,11000,11200,11090,90,0.82,11230,230,2.09,11010,11500,1400-7-6,2021-09-28
11,خبنيان,بنيان ديزل,12704,1011449,132405737426,127308,131127,131127,3819,3,130907,3599,2.83,124100,131127,1400-7-6,2021-09-28
12,شپنا,پالايش نفت اصفهان,12480,90438154,1190338257780,12980,13170,13010,30,0.23,13160,180,1.39,13000,13490,1400-7-6,2021-09-28
13,تپكو,توليدتجهيزات‌سنگين‌هپكو,12461,173824138,383335945946,2222,2161,2288,66,2.97,2205,-17,-0.77,2156,2288,1400-7-6,2021-09-28
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,10993,42895955,554731626860,12850,13010,13000,150,1.17,12930,80,0.62,12780,13180,1400-7-6,2021-09-28
15,وهامون,سرمايه گذاري هامون صبا,10675,45979048,153993746882,3509,3334,3334,-175,-4.99,3349,-160,-4.56,3334,3480,1400-7-6,2021-09-28
16,فولاد,فولاد مباركه اصفهان,10422,43601832,455163241800,10500,10600,10490,-10,-0.1,10440,-60,-0.57,10350,10600,1400-7-6,2021-09-28
17,سپيدار,سپيدار سيستم آسيا,10383,1279357,23367864173,18169,18200,18250,81,0.45,18265,96,0.53,17900,18749,1400-7-6,2021-09-28
18,آپ,آسان پرداخت پرشين,10154,80971016,922172176660,11310,10750,11710,400,3.54,11390,80,0.71,10750,11870,1400-7-6,2021-09-28
19,سپيد,سپيد ماكيان,10079,2425236,141765046410,57350,58410,58950,1600,2.79,58450,1100,1.92,57500,59800,1400-7-6,2021-09-28
20,خودرو,ايران‌ خودرو,9999,204119284,374111990080,1862,1862,1815,-47,-2.52,1833,-29,-1.56,1800,1880,1400-7-6,2021-09-28
21,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9676,219969022,521694100161,2460,2402,2360,-100,-4.07,2372,-88,-3.58,2337,2485,1400-7-6,2021-09-28
22,گدنا,تهيه توزيع غذاي دنا آفرين فدك,9595,4253384,92086247169,20932,21170,21750,818,3.91,21650,718,3.43,21170,21977,1400-7-6,2021-09-28
23,بركت,گروه دارويي بركت,9295,17852709,569050827940,33240,33000,31580,-1660,-4.99,31870,-1370,-4.12,31580,33240,1400-7-6,2021-09-28
24,خساپا,سايپا,9245,252191684,428829199854,1727,1700,1712,-15,-0.87,1700,-27,-1.56,1667,1747,1400-7-6,2021-09-28
25,آبادا,توليد نيروي برق آبادان,7572,10366878,145222048310,14610,14630,13880,-730,-5,14010,-600,-4.11,13880,14930,1400-7-6,2021-09-28
26,كرمان,س. توسعه و عمران استان كرمان,7035,185430481,216024218540,1181,1180,1156,-25,-2.12,1165,-16,-1.35,1150,1200,1400-7-6,2021-09-28
27,لطيف,محصولات كاغذي لطيف,6936,698898,29756159074,44074,43840,42131,-1943,-4.41,42576,-1498,-3.4,42000,43900,1400-7-6,2021-09-28
28,كمند,صندوق س. با درآمد ثابت كمند,6908,258224088,2613591027942,10111,10121,10122,11,0.11,10121,10,0.1,10121,10123,1400-7-6,2021-09-28
29,شگويا,پتروشيمي تندگويان,6852,26963327,320963576446,11439,11890,11927,488,4.27,11904,465,4.07,11667,12010,1400-7-6,2021-09-28
30,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,6754,3443139,887934628230,252960,240320,265600,12640,5,257890,4930,1.95,240320,265600,1400-7-6,2021-09-28
31,ولكار,ليزينگ كارآفرين,6619,5233851,22281948509,4250,4340,4230,-20,-0.47,4257,7,0.16,4120,4399,1400-7-6,2021-09-28
32,امين,تامين سرمايه امين,6590,3924691,38889433490,9840,9550,10000,160,1.63,9900,60,0.61,9370,10030,1400-7-6,2021-09-28
33,فتوسا,توليد و توسعه سرب روي ايرانيان,6540,3359225,47633063147,13702,13703,14130,428,3.12,14180,478,3.49,13702,14387,1400-7-6,2021-09-28
34,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,6495,11148719,53882035779,4831,4830,4850,19,0.39,4833,2,0.04,4750,4935,1400-7-6,2021-09-28
35,چخزر,صنايع چوب خزر كاسپين,6123,553030,19618452526,35679,34600,35420,-259,-0.73,35474,-205,-0.57,34600,36940,1400-7-6,2021-09-28
36,شاروم,پتروشيمي اروميه,5869,2790888,47784309204,17324,17668,16810,-514,-2.97,17122,-202,-1.17,16700,17668,1400-7-6,2021-09-28
37,بوعلي,پتروشيمي بوعلي سينا,5831,1977127,134965147190,68470,68100,67680,-790,-1.15,68260,-210,-0.31,67360,69920,1400-7-6,2021-09-28
38,كاما,باما,5825,30294270,313270774760,10770,10600,10240,-530,-4.92,10340,-430,-3.99,10240,10770,1400-7-6,2021-09-28
39,خنصير,مهندسي‌نصيرماشين‌,5812,26062077,569443792960,20900,21500,21940,1040,4.98,21850,950,4.55,21110,21940,1400-7-6,2021-09-28
40,زملارد,كشاورزي و دامپروري ملارد شير,5644,1067621,27376755937,26705,26354,26099,-606,-2.27,25643,-1062,-3.98,25370,26450,1400-7-6,2021-09-28
41,وبملت,بانك ملت,5582,101534420,374046593448,3734,3734,3678,-56,-1.5,3684,-50,-1.34,3638,3750,1400-7-6,2021-09-28
42,فگستر,گسترش صنايع روي ايرانيان,5553,1975598,24672895007,12637,12880,12510,-127,-1,12489,-148,-1.17,12220,12880,1400-7-6,2021-09-28
43,شصدف,صنعتي دوده فام,5522,6897227,225502871042,33943,33500,32246,-1697,-5,32695,-1248,-3.68,32246,34000,1400-7-6,2021-09-28
44,وكبهمن,مديريت سرمايه گذاري كوثربهمن,5478,1657582,20013754360,12017,12170,12111,94,0.78,12074,57,0.47,11621,12388,1400-7-6,2021-09-28
45,وسپهر,سرمايه گذاري مالي سپهرصادرات,5466,9855590,76683604147,7999,7989,7780,-219,-2.74,7820,-179,-2.24,7700,7989,1400-7-6,2021-09-28
46,آريا,پليمر آريا ساسول,5452,1484064,159881757178,105501,104950,107599,2098,1.99,107732,2231,2.11,104950,109121,1400-7-6,2021-09-28
47,ثبهساز,بهساز كاشانه تهران,5308,29436528,55861057727,1943,1911,1875,-68,-3.5,1898,-45,-2.32,1860,1945,1400-7-6,2021-09-28
48,كزغال,زغال سنگ پروده طبس,5226,1735994,60756370062,35050,34920,35021,-29,-0.08,34998,-52,-0.15,34510,35500,1400-7-6,2021-09-28
49,صبا,سرمايه گذاري صبا تامين,5025,26648445,183147466691,6997,6949,6792,-205,-2.93,6873,-124,-1.77,6780,7028,1400-7-6,2021-09-28
50,رافزا,رايان هم افزا,5024,477213,38155824884,83066,80600,79000,-4066,-4.89,79956,-3110,-3.74,78913,82670,1400-7-6,2021-09-28
51,غكورش,صنعت غذايي كورش,4975,1791005,81143999530,45920,45850,44570,-1350,-2.94,45310,-610,-1.33,44500,46850,1400-7-6,2021-09-28
52,نوري,پتروشيمي نوري,4943,3059990,320044457300,104400,104860,104000,-400,-0.38,104590,190,0.18,103000,106740,1400-7-6,2021-09-28
53,اتكاي,بيمه اتكايي ايرانيان,4870,49798829,545176363354,10584,10120,10650,66,0.62,10948,364,3.44,10120,11113,1400-7-6,2021-09-28
54,تسه0006,امتيازتسهيلات مسكن شهريور1400,4846,122776,79381070247,637517,651000,655000,17483,2.74,646552,9035,1.42,620000,655000,1400-7-6,2021-09-28
55,ثاميد,توسعه و عمران اميد,4837,33570750,52408514838,1564,1570,1563,-1,-0.06,1561,-3,-0.19,1510,1586,1400-7-6,2021-09-28
56,بكاب,صنايع‌جوشكاب‌يزد,4776,2899638,675751288280,232080,220480,243680,11600,5,233050,970,0.42,220480,243680,1400-7-6,2021-09-28
57,وتجارت,بانك تجارت,4657,89722857,189287250507,2125,2160,2094,-31,-1.46,2110,-15,-0.71,2083,2160,1400-7-6,2021-09-28
58,وخارزم,سرمايه گذاري خوارزمي,4642,43424454,235667480434,5317,5400,5410,93,1.75,5427,110,2.07,5340,5510,1400-7-6,2021-09-28
59,خپارس,پارس‌ خودرو,4611,150254706,166791074755,1135,1130,1110,-25,-2.2,1110,-25,-2.2,1090,1145,1400-7-6,2021-09-28
60,سيتا,سرمايه گذاري سيمان تامين,4567,6046695,72914561650,12340,12310,11910,-430,-3.48,12060,-280,-2.27,11890,12310,1400-7-6,2021-09-28
61,بپيوند,برق و انرژي پيوندگستر پارس,4521,2253446,24713285941,10943,10800,10935,-8,-0.07,10967,24,0.22,10800,11190,1400-7-6,2021-09-28
62,كيان,صندوق س. با درآمد ثابت كيان,4506,47081741,1447383146195,30702,30740,30743,41,0.13,30742,40,0.13,30739,30796,1400-7-6,2021-09-28
63,قثابت,قند ثابت‌ خراسان‌,4403,69742234,204752910858,3070,3000,2977,-93,-3.03,2936,-134,-4.36,2917,3039,1400-7-6,2021-09-28
64,حآفرين,ريل پرداز نو آفرين,4387,17181884,80517566444,4562,4600,4695,133,2.92,4686,124,2.72,4513,4790,1400-7-6,2021-09-28
65,امين يكم,صندوق درآمد ثابت امين يكم فردا,4328,125422288,1257308768773,10015,10024,10026,11,0.11,10025,10,0.1,10022,10027,1400-7-6,2021-09-28
66,خبهمن,گروه‌بهمن‌,4313,227526273,385231086761,1631,1650,1712,81,4.97,1693,62,3.8,1631,1712,1400-7-6,2021-09-28
67,ولپارس,ليزينگ پارسيان,4272,6791800,34189921200,4795,5034,5034,239,4.98,5034,239,4.98,5034,5034,1400-7-6,2021-09-28
68,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4139,33500002,121956668147,3680,3612,3620,-60,-1.63,3640,-40,-1.09,3600,3738,1400-7-6,2021-09-28
69,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,4093,39211680,248296223620,6600,6500,6390,-210,-3.18,6330,-270,-4.09,6270,6700,1400-7-6,2021-09-28
70,بگيلان,توسعه مسير برق گيلان,3885,874673,15702827775,18029,17700,17794,-235,-1.3,17990,-39,-0.22,17601,18500,1400-7-6,2021-09-28
71,وبصادر,بانك صادرات ايران,3874,70210664,145780434494,2109,2100,2049,-60,-2.84,2076,-33,-1.56,2034,2136,1400-7-6,2021-09-28
72,شاراك,پتروشيمي شازند,3856,5985079,283321660900,46670,47300,46700,30,0.06,47340,670,1.44,46010,48160,1400-7-6,2021-09-28
73,پارسان,گسترش نفت و گاز پارسيان,3776,13744174,452231977140,31650,32010,32910,1260,3.98,32900,1250,3.95,32010,33230,1400-7-6,2021-09-28
74,وسكرشا,س.سهام عدالت استان كرمانشاه,3711,233544801,118125837647,526,515,502,-24,-4.56,506,-20,-3.8,500,529,1400-7-6,2021-09-28
75,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,3705,21257364,324484455330,14970,15340,15180,210,1.4,15260,290,1.94,15120,15490,1400-7-6,2021-09-28
76,ذوب,سهامي ذوب آهن  اصفهان,3704,42814126,169601858168,4039,4015,3931,-108,-2.67,3961,-78,-1.93,3904,4098,1400-7-6,2021-09-28
77,حگردش,ريل گردش ايرانيان,3626,7940932,22401622700,2880,2821,2794,-86,-2.99,2821,-59,-2.05,2794,2966,1400-7-6,2021-09-28
78,چكاپا,گروه صنايع كاغذ پارس,3560,37352765,128324253720,3563,3580,3421,-142,-3.99,3435,-128,-3.59,3385,3591,1400-7-6,2021-09-28
79,وپويا,سرمايه گذاري پويا,3504,6353699,30227421184,4672,4710,4790,118,2.53,4757,85,1.82,4674,4850,1400-7-6,2021-09-28
80,بجهرم,توسعه مولد نيروگاهي جهرم,3359,62615084,152332039426,2324,2350,2440,116,4.99,2433,109,4.69,2301,2440,1400-7-6,2021-09-28
81,وسكرمان,س.سهام عدالت استان كرمان,3355,208630525,108866660725,532,530,520,-12,-2.26,522,-10,-1.88,511,540,1400-7-6,2021-09-28
82,شبريز,پالايش نفت تبريز,3192,5516930,227949837420,40830,41600,40720,-110,-0.27,41320,490,1.2,40620,42490,1400-7-6,2021-09-28
83,غنوش,نوش‌ مازندران‌,3153,4878729,183169238040,39270,38600,37310,-1960,-4.99,37540,-1730,-4.41,37310,39670,1400-7-6,2021-09-28
84,شغدير,پتروشيمي غدير,3051,3733213,380765059430,97800,99000,102690,4890,5,101990,4190,4.28,98280,102690,1400-7-6,2021-09-28
85,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,3011,36591769,145172030535,3999,3900,4122,123,3.08,3967,-32,-0.8,3800,4180,1400-7-6,2021-09-28
86,رانفور,خدمات‌انفورماتيك‌,2929,22199735,111571248770,4930,4810,5070,140,2.84,5030,100,2.03,4690,5170,1400-7-6,2021-09-28
87,غگيلا,شيرپاستوريزه پگاه گيلان,2922,3035838,66979874180,22723,22950,21587,-1136,-5,22063,-660,-2.9,21587,23116,1400-7-6,2021-09-28
88,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2880,42536610,1659067809130,38959,39000,39005,46,0.12,39003,44,0.11,39000,39005,1400-7-6,2021-09-28
89,چدن,توليدي چدن سازان,2810,27023815,110881760544,4011,4208,4028,17,0.42,4103,92,2.29,3941,4208,1400-7-6,2021-09-28
90,فخوز,فولاد  خوزستان,2767,12804670,206132092470,16410,16600,15980,-430,-2.62,16100,-310,-1.89,15920,16650,1400-7-6,2021-09-28
91,غمينو,شركت صنايع غذايي مينو شرق,2717,19104359,176526493867,9698,9214,9260,-438,-4.52,9240,-458,-4.72,9214,9500,1400-7-6,2021-09-28
92,غصينو,صنعتي مينو,2708,15122458,266480026269,16846,16850,17688,842,5,17621,775,4.6,16847,17688,1400-7-6,2021-09-28
93,غگل,گلوكوزان‌,2680,40087440,151526542578,3718,3667,3730,12,0.32,3780,62,1.67,3667,3835,1400-7-6,2021-09-28
94,سمگا,گروه سرمايه گذاري ميراث فرهنگي,2553,26855447,351989541257,12567,12652,13195,628,5,13107,540,4.3,12652,13195,1400-7-6,2021-09-28
95,لپارس,پارس‌ الكتريك‌,2504,1841276,281971275850,147680,148200,155060,7380,5,153140,5460,3.7,148200,155060,1400-7-6,2021-09-28
96,حكشتي,كشتيراني جمهوري اسلامي ايران,2493,7047411,105852776820,15140,15470,15060,-80,-0.53,15040,-100,-0.66,14710,15470,1400-7-6,2021-09-28
97,تاپكيش,تجارت الكترونيك پارسيان كيش,2466,24387396,431336755723,16860,17370,17703,843,5,17687,827,4.91,17260,17703,1400-7-6,2021-09-28
98,پدرخش,درخشان‌ تهران‌,2465,5711203,171372808600,29610,28490,31090,1480,5,30010,400,1.35,28130,31090,1400-7-6,2021-09-28
99,پيزد,مجتمع صنايع لاستيك يزد,2458,238416,14919146017,63067,64990,62250,-817,-1.3,62576,-491,-0.78,61310,64990,1400-7-6,2021-09-28
100,هاي وب,داده گسترعصرنوين-هاي وب,2418,11913774,100538697890,8370,8210,8400,30,0.36,8440,70,0.84,8210,8560,1400-7-6,2021-09-28
101,گشان,توسعه بين المللي پديده شانديز,2384,4566086,92378646361,20839,20711,20214,-625,-3,20231,-608,-2.92,20214,20711,1400-7-6,2021-09-28
102,كوير,توليدي فولاد سپيد فراب كوير,2359,13484899,178438375170,13470,13570,13530,60,0.45,13230,-240,-1.78,12800,13680,1400-7-6,2021-09-28
103,فاذر,صنايع‌ آذرآب‌,2342,91329837,108834557416,1215,1231,1193,-22,-1.81,1192,-23,-1.89,1167,1233,1400-7-6,2021-09-28
104,خفنر,فنرسازي‌خاور,2290,18159949,153792418580,8700,8590,8860,160,1.84,8470,-230,-2.64,8270,8980,1400-7-6,2021-09-28
105,ديران,ايران‌دارو,2256,8032860,216413956020,27540,27680,27500,-40,-0.15,26940,-600,-2.18,26170,27980,1400-7-6,2021-09-28
106,اپال,فرآوري معدني اپال كاني پارس,2255,3151285,63044796410,19960,20050,20010,50,0.25,19980,20,0.1,19970,20200,1400-7-6,2021-09-28
107,سرو,صندوق س سروسودمند مدبران-سهام,2232,1594081,122968746640,77460,77290,76510,-950,-1.23,77140,-320,-0.41,76310,78400,1400-7-6,2021-09-28
108,فاراك,ماشين‌ سازي‌ اراك‌,2205,40763579,73446154449,1860,1841,1783,-77,-4.14,1802,-58,-3.12,1768,1868,1400-7-6,2021-09-28
109,فايرا,آلومينيوم‌ايران‌,2200,4656954,88629530360,18600,18600,19300,700,3.76,19030,430,2.31,18600,19450,1400-7-6,2021-09-28
110,بترانس,ايران‌ ترانسفو,2198,36592688,91265133540,2470,2500,2450,-20,-0.81,2494,24,0.97,2446,2545,1400-7-6,2021-09-28
111,شسپا,نفت سپاهان,2176,26822757,90119847355,3381,3420,3328,-53,-1.57,3360,-21,-0.62,3253,3450,1400-7-6,2021-09-28
112,كلر,كلر پارس,2168,1228126,155668918678,124088,126900,128250,4162,3.35,126753,2665,2.15,124501,128500,1400-7-6,2021-09-28
113,ملت,بيمه ملت,2161,62436067,76722980522,1254,1250,1220,-34,-2.71,1229,-25,-1.99,1204,1280,1400-7-6,2021-09-28
114,خودكفا,اقتصادي و خودكفايي آزادگان,2105,13100210,184386621334,13679,13800,14089,410,3,14075,396,2.89,13680,14089,1400-7-6,2021-09-28
115,حريل,ريل پردازسير,2044,21346253,82956712029,4033,3901,3833,-200,-4.96,3886,-147,-3.64,3832,4050,1400-7-6,2021-09-28
116,خموتور,موتورسازان‌تراكتورسازي‌ايران‌,2040,10948170,147089356590,13040,12500,13660,620,4.75,13440,400,3.07,12420,13690,1400-7-6,2021-09-28
117,وپارس,بانك‌پارسيان‌,2037,55424130,148074232718,2695,2660,2700,5,0.19,2672,-23,-0.85,2650,2740,1400-7-6,2021-09-28
118,ثشاهد,سرمايه‌ گذاري‌ شاهد,2029,7997595,121084754530,15500,15600,15420,-80,-0.52,15140,-360,-2.32,14840,15860,1400-7-6,2021-09-28
119,فارس,صنايع پتروشيمي خليج فارس,1996,14452372,180335917000,12530,12740,12440,-90,-0.72,12480,-50,-0.4,12390,12740,1400-7-6,2021-09-28
120,ومعادن,توسعه‌معادن‌وفلزات‌,1993,13899499,140772973000,10130,10020,10200,70,0.69,10130,0,0,10000,10300,1400-7-6,2021-09-28
121,وگستر,گسترش سرمايه گذاري ايرانيان,1992,7072842,73875018845,10209,10530,10500,291,2.85,10445,236,2.31,9955,10680,1400-7-6,2021-09-28
122,زفكا,كشت و دامداري فكا,1967,16161573,139651318783,9016,8566,8749,-267,-2.96,8641,-375,-4.16,8566,8880,1400-7-6,2021-09-28
123,غويتا,ويتانا,1906,9051022,60114953126,6909,6861,6670,-239,-3.46,6642,-267,-3.86,6564,6861,1400-7-6,2021-09-28
124,ثنوسا,نوسازي‌وساختمان‌تهران‌,1892,15405391,111971564980,7420,7400,7330,-90,-1.21,7270,-150,-2.02,7050,7640,1400-7-6,2021-09-28
125,فروي,ذوب روي اصفهان,1884,1872835,57135550146,30600,30400,30215,-385,-1.26,30508,-92,-0.3,29710,31400,1400-7-6,2021-09-28
126,بمپنا,توليد برق عسلويه  مپنا,1875,20842315,147018530628,6759,6500,7054,295,4.36,7054,295,4.36,6500,7096,1400-7-6,2021-09-28
127,شپديس,پتروشيمي پرديس,1875,1261887,211770198560,164990,168450,166990,2000,1.21,167820,2830,1.72,166400,168590,1400-7-6,2021-09-28
128,خمحور,توليدمحورخودرو,1872,28678931,104743432609,3724,3590,3600,-124,-3.33,3652,-72,-1.93,3538,3900,1400-7-6,2021-09-28
129,كاوه,فولاد كاوه جنوب كيش,1814,6737073,122350344610,18290,18300,18170,-120,-0.66,18160,-130,-0.71,17870,18600,1400-7-6,2021-09-28
130,خزاميا,زامياد,1772,14316010,99654255510,6900,6990,7030,130,1.88,6960,60,0.87,6790,7110,1400-7-6,2021-09-28
131,رمپنا,گروه مپنا (سهامي عام),1734,16645700,303760617640,18670,18110,18320,-350,-1.87,18250,-420,-2.25,18100,18980,1400-7-6,2021-09-28
132,غدام,خوراك‌  دام‌ پارس‌,1720,545703,106427705960,203750,193570,193570,-10180,-5,195030,-8720,-4.28,193570,200000,1400-7-6,2021-09-28
133,افران,صندوق س افرا نماد پايدار-ثابت,1720,43840002,630007017181,14353,14367,14372,19,0.13,14371,18,0.13,14367,14373,1400-7-6,2021-09-28
134,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,1716,36691556,57017435265,1578,1613,1531,-47,-2.98,1554,-24,-1.52,1511,1614,1400-7-6,2021-09-28
