,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,كيمياتك,آريان كيميا تك,2607451,185993808,4277857584000,1000,23000,23000,22000,2200,23000,22000,2200,23000,23000,1400-6-17,2021-09-08
1,وهامون,سرمايه گذاري هامون صبا,313421,267374879,1222867246271,4730,4550,4497,-233,-4.93,4574,-156,-3.3,4494,4836,1400-6-17,2021-09-08
2,مديريت,س. و خدمات مديريت صند. ب كشوري,179395,28539005,287245085325,9586,10065,10065,479,5,10065,479,5,10065,10065,1400-6-17,2021-09-08
3,سپيد,سپيد ماكيان,137014,20242244,1283684704470,62420,63500,62730,310,0.5,63420,1000,1.6,62490,64990,1400-6-17,2021-09-08
4,شستا,سرمايه گذاري تامين اجتماعي,53540,229587860,3089565580250,12950,13000,13590,640,4.94,13460,510,3.94,12980,13590,1400-6-17,2021-09-08
5,پالايش,صندوق پالايشي يكم-سهام,53027,36140398,3001065022410,82420,82600,83130,710,0.86,83040,620,0.75,81800,84140,1400-6-17,2021-09-08
6,گدنا,تهيه توزيع غذاي دنا آفرين فدك,49837,10082127,244227381975,25265,25930,24265,-1000,-3.96,24224,-1041,-4.12,24006,25970,1400-6-17,2021-09-08
7,ولكار,ليزينگ كارآفرين,49203,12110383,59125370550,5030,4880,4860,-170,-3.38,4880,-150,-2.98,4780,5120,1400-6-17,2021-09-08
8,لطيف,محصولات كاغذي لطيف,49144,1229745,68234255994,55583,55370,55301,-282,-0.51,55487,-96,-0.17,54800,57000,1400-6-17,2021-09-08
9,حگردش,ريل گردش ايرانيان,47323,102032725,365630286634,3684,3574,3599,-85,-2.31,3583,-101,-2.74,3574,3657,1400-6-17,2021-09-08
10,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,40094,29947939,158595085500,5290,5250,5310,20,0.38,5300,10,0.19,5210,5440,1400-6-17,2021-09-08
11,وكبهمن,مديريت سرمايه گذاري كوثربهمن,38445,4129273,53773789810,13157,13110,12950,-207,-1.57,13023,-134,-1.02,12820,13695,1400-6-17,2021-09-08
12,چخزر,صنايع چوب خزر كاسپين,38072,1815964,75603501324,42038,42000,41690,-348,-0.83,41633,-405,-0.96,40620,42990,1400-6-17,2021-09-08
13,ثبهساز,بهساز كاشانه تهران,37170,55609544,133359003345,2401,2402,2428,27,1.12,2398,-3,-0.12,2354,2440,1400-6-17,2021-09-08
