,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,سپيد,سپيد ماكيان,49260,3282963,111292445700,32290,33900,33900,1610,4.99,33900,1610,4.99,33900,33900,1400-5-12,2021-08-03
1,دي,بانك دي,40039,1197029897,1410354979284,1197,1197,1163,-34,-2.84,1178,-19,-1.59,1143,1245,1400-5-12,2021-08-03
2,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,29688,250615018,2701393950820,10420,10930,10590,170,1.63,10780,360,3.45,10550,10930,1400-5-12,2021-08-03
3,شستا,سرمايه گذاري تامين اجتماعي,23308,113549700,1471048970660,12580,12620,12970,390,3.1,12960,380,3.02,12600,13150,1400-5-12,2021-08-03
4,لطيف,محصولات كاغذي لطيف,21420,2171686,119700602002,55537,53900,54420,-1117,-2.01,55119,-418,-0.75,53712,57300,1400-5-12,2021-08-03
5,فجر,فولاد اميركبيركاشان,16349,55449529,1581218976670,29080,28000,29010,-70,-0.24,28520,-560,-1.93,27710,29350,1400-5-12,2021-08-03
6,خودرو,ايران‌ خودرو,16346,397514690,795587962935,2074,2050,1994,-80,-3.86,2001,-73,-3.52,1981,2060,1400-5-12,2021-08-03
7,پالايش,صندوق پالايشي يكم-سهام,14844,10846608,754697972030,69400,69590,69700,300,0.43,69580,180,0.26,69300,69860,1400-5-12,2021-08-03
8,خساپا,سايپا,13106,417365178,735479543553,1814,1822,1750,-64,-3.53,1762,-52,-2.87,1724,1822,1400-5-12,2021-08-03
9,بركت,گروه دارويي بركت,13025,21470524,808539101580,37390,37100,37640,250,0.67,37660,270,0.72,36700,38150,1400-5-12,2021-08-03
10,ولكار,ليزينگ كارآفرين,12664,13055967,55579822805,4255,4259,4258,3,0.07,4257,2,0.05,4190,4298,1400-5-12,2021-08-03
11,فرابورس,فرابورس ايران,12607,83998796,1629556686566,18497,19421,19112,615,3.32,19400,903,4.88,19000,19421,1400-5-12,2021-08-03
12,ذوب,سهامي ذوب آهن  اصفهان,12290,272397534,1155338576368,4059,4170,4261,202,4.98,4241,182,4.48,4100,4261,1400-5-12,2021-08-03
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,12166,61775075,833330350380,13310,13250,13560,250,1.88,13490,180,1.35,13190,13650,1400-5-12,2021-08-03
14,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,12089,304018337,795112876945,2734,2730,2598,-136,-4.97,2615,-119,-4.35,2598,2730,1400-5-12,2021-08-03
15,وهامون,سرمايه گذاري هامون صبا,11984,9831535,22710845850,2200,2310,2310,110,5,2310,110,5,2310,2310,1400-5-12,2021-08-03
16,شپنا,پالايش نفت اصفهان,11156,87276749,1068095302130,12040,12200,12250,210,1.74,12240,200,1.66,12070,12390,1400-5-12,2021-08-03
17,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,10909,28398119,120763444455,4270,4222,4251,-19,-0.44,4253,-17,-0.4,4180,4320,1400-5-12,2021-08-03
18,شلعاب,لعابيران‌,10285,97873400,842351495380,8660,8230,8980,320,3.7,8610,-50,-0.58,8230,9090,1400-5-12,2021-08-03
19,فتوسا,توليد و توسعه سرب روي ايرانيان,9863,11503450,165113566615,13718,14000,14403,685,4.99,14353,635,4.63,13750,14403,1400-5-12,2021-08-03
20,فگستر,گسترش صنايع روي ايرانيان,9488,10058205,146490101360,13928,14099,14624,696,5,14564,636,4.57,13614,14624,1400-5-12,2021-08-03
21,گدنا,تهيه توزيع غذاي دنا آفرين فدك,9122,5123787,110982660628,20725,21360,21761,1036,5,21660,935,4.51,21220,21761,1400-5-12,2021-08-03
22,دارا يكم,صندوق واسطه گري مالي يكم-سهام,8587,4864283,554955738220,114730,113520,114220,-510,-0.44,114090,-640,-0.56,113500,114670,1400-5-12,2021-08-03
23,كرمان,س. توسعه و عمران استان كرمان,8126,269833812,339152295411,1260,1270,1248,-12,-0.95,1257,-3,-0.24,1220,1294,1400-5-12,2021-08-03
24,ثاميد,توسعه و عمران اميد,7661,95345223,166762912582,1715,1716,1753,38,2.22,1749,34,1.98,1690,1788,1400-5-12,2021-08-03
25,بوعلي,پتروشيمي بوعلي سينا,7568,3357593,196804515840,57130,57610,58990,1860,3.26,58610,1480,2.59,57100,59300,1400-5-12,2021-08-03
