,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,51365,82435173,7089585963990,85290,86200,86710,1420,1.66,86000,710,0.83,83400,88600,1400-6-10,2021-09-01
1,شبندر,پالايش نفت بندرعباس,40936,586763573,3480835929771,5938,5947,6030,92,1.55,5932,-6,-0.1,5748,6050,1400-6-10,2021-09-01
2,وهامون,سرمايه گذاري هامون صبا,34668,41147098,189976151466,4398,4617,4617,219,4.98,4617,219,4.98,4617,4617,1400-6-10,2021-09-01
3,كدما,معدني‌ دماوند,30862,13150453,3056572943910,236980,248820,225150,-11830,-4.99,232430,-4550,-1.92,225140,248820,1400-6-10,2021-09-01
4,دي,بانك دي,29485,1362703977,1751052045159,1231,1270,1292,61,4.96,1285,54,4.39,1242,1292,1400-6-10,2021-09-01
5,شستا,سرمايه گذاري تامين اجتماعي,25533,113640455,1527058800440,13410,13200,13580,170,1.27,13440,30,0.22,13060,13690,1400-6-10,2021-09-01
6,دارا يكم,صندوق واسطه گري مالي يكم-سهام,23927,21817646,3060419790120,137520,140000,141950,4430,3.22,140270,2750,2,136520,143490,1400-6-10,2021-09-01
7,شپنا,پالايش نفت اصفهان,20920,130168070,1835292782240,14060,13920,14350,290,2.06,14100,40,0.28,13700,14400,1400-6-10,2021-09-01
8,بركت,گروه دارويي بركت,19437,54166782,2190708273820,38950,39890,40890,1940,4.98,40440,1490,3.83,39010,40890,1400-6-10,2021-09-01
9,سپيد,سپيد ماكيان,18885,5558081,314703368040,54430,55500,57150,2720,5,56620,2190,4.02,54170,57150,1400-6-10,2021-09-01
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,16580,118303857,1640193380810,13720,13720,13970,250,1.82,13860,140,1.02,13550,14120,1400-6-10,2021-09-01
11,خساپا,سايپا,16328,507442793,1037727519115,2039,2020,2080,41,2.01,2045,6,0.29,1979,2093,1400-6-10,2021-09-01
12,خودرو,ايران‌ خودرو,15699,411681514,917769566182,2220,2200,2265,45,2.03,2229,9,0.41,2151,2274,1400-6-10,2021-09-01
13,شتران,پالايش نفت تهران,15493,110692590,1234917422510,11080,11080,11350,270,2.44,11160,80,0.72,10650,11490,1400-6-10,2021-09-01
14,فولاد,فولاد مباركه اصفهان,14077,101181740,1218727217110,11930,12000,12110,180,1.51,12040,110,0.92,11750,12300,1400-6-10,2021-09-01
15,كرمان,س. توسعه و عمران استان كرمان,13004,534320950,763887805390,1377,1381,1445,68,4.94,1430,53,3.85,1375,1445,1400-6-10,2021-09-01
16,گدنا,تهيه توزيع غذاي دنا آفرين فدك,11978,9619380,240167936942,24955,25790,24900,-55,-0.22,24967,12,0.05,24000,25799,1400-6-10,2021-09-01
17,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,11249,65350871,354066237790,5360,5360,5570,210,3.92,5420,60,1.12,5120,5600,1400-6-10,2021-09-01
18,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,11120,273568078,822298938322,2933,2941,3066,133,4.53,3006,73,2.49,2860,3075,1400-6-10,2021-09-01
19,وتجارت,بانك تجارت,11082,248024732,648252512956,2631,2540,2628,-3,-0.11,2614,-17,-0.65,2540,2672,1400-6-10,2021-09-01
20,ولكار,ليزينگ كارآفرين,10674,18867580,100464228510,5130,4980,5380,250,4.87,5320,190,3.7,4980,5380,1400-6-10,2021-09-01
21,وهنر,گروه توسعه هنر ايران,10644,98582378,624991931901,6484,6180,6606,122,1.88,6340,-144,-2.22,6160,6700,1400-6-10,2021-09-01
22,لطيف,محصولات كاغذي لطيف,9287,1792573,100770733492,53793,53700,56482,2689,5,56216,2423,4.5,53700,56482,1400-6-10,2021-09-01
23,خپارس,پارس‌ خودرو,9157,518413053,692035339854,1294,1310,1358,64,4.95,1335,41,3.17,1270,1358,1400-6-10,2021-09-01
24,حگردش,ريل گردش ايرانيان,8913,31738296,110957082816,3395,3496,3496,101,2.97,3496,101,2.97,3496,3496,1400-6-10,2021-09-01
25,قثابت,قند ثابت‌ خراسان‌,8720,112797368,536469601505,4809,4800,4642,-167,-3.47,4756,-53,-1.1,4610,5000,1400-6-10,2021-09-01
26,وكبهمن,مديريت سرمايه گذاري كوثربهمن,8105,8586355,116307649304,12987,12950,13636,649,5,13546,559,4.3,12950,13636,1400-6-10,2021-09-01
27,ذوب,سهامي ذوب آهن  اصفهان,8036,159115446,765418157002,4782,4810,4828,46,0.96,4810,28,0.59,4690,4910,1400-6-10,2021-09-01
28,كاما,باما,7873,62373493,848104383380,13100,13100,13750,650,4.96,13600,500,3.82,13000,13750,1400-6-10,2021-09-01
29,سيتا,سرمايه گذاري سيمان تامين,7791,19895276,317278912890,15340,15130,16100,760,4.95,15950,610,3.98,15130,16100,1400-6-10,2021-09-01
30,خبهمن,گروه‌بهمن‌,7718,285997334,478239480410,1657,1630,1716,59,3.56,1672,15,0.91,1581,1738,1400-6-10,2021-09-01
31,نوري,پتروشيمي نوري,7668,7714999,804915413330,99760,102990,104740,4980,4.99,104330,4570,4.58,102000,104740,1400-6-10,2021-09-01
32,چخزر,صنايع چوب خزر كاسپين,7564,2049980,93854814209,44103,44700,46100,1997,4.53,45783,1680,3.81,44500,46300,1400-6-10,2021-09-01
33,ثبهساز,بهساز كاشانه تهران,7493,52456337,132873717209,2444,2500,2534,90,3.68,2533,89,3.64,2500,2609,1400-6-10,2021-09-01
34,وبملت,بانك ملت,7419,155428638,634867566776,4059,4059,4126,67,1.65,4085,26,0.64,3962,4185,1400-6-10,2021-09-01
35,فگستر,گسترش صنايع روي ايرانيان,7387,6225457,100721764190,16123,16000,16419,296,1.84,16179,56,0.35,15890,16480,1400-6-10,2021-09-01
36,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,7343,82877614,349747247999,4086,4049,4290,204,4.99,4220,134,3.28,4049,4290,1400-6-10,2021-09-01
37,وكار,بانك‌ كارآفرين‌,7289,347564031,1049297464723,3166,3008,3038,-128,-4.04,3019,-147,-4.64,3008,3087,1400-6-10,2021-09-01
38,شصدف,صنعتي دوده فام,7183,9065518,375850177926,40339,40970,42355,2016,5,41459,1120,2.78,39140,42355,1400-6-10,2021-09-01
39,غكورش,صنعت غذايي كورش,7115,4216533,196198671820,45190,44510,47440,2250,4.98,46530,1340,2.97,44510,47440,1400-6-10,2021-09-01
