,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
22,نوري,پتروشيمي نوري,8013,6727246,611712164150,92640,91500,90880,-1760,-1.9,90930,-1710,-1.85,89400,92500,1400-5-11,2021-08-02
23,شتران,پالايش نفت تهران,7779,48601919,440437054330,9100,9050,9170,70,0.77,9060,-40,-0.44,8940,9250,1400-5-11,2021-08-02
24,چخزر,صنايع چوب خزر كاسپين,7675,1892128,73982674013,38700,37720,38599,-101,-0.26,39100,400,1.03,37720,39950,1400-5-11,2021-08-02
25,غكورش,صنعت غذايي كورش,7350,3803925,154290394330,40820,40600,40600,-220,-0.54,40560,-260,-0.64,40300,41120,1400-5-11,2021-08-02
26,كاما,باما,7162,48988864,567383204990,11750,11550,11610,-140,-1.19,11580,-170,-1.45,11280,12090,1400-5-11,2021-08-02
27,وتجارت,بانك تجارت,6859,153164902,377326365968,2487,2450,2422,-65,-2.61,2464,-23,-0.92,2421,2522,1400-5-11,2021-08-02
28,وبملت,بانك ملت,6432,133758225,492680025953,3688,3650,3656,-32,-0.87,3683,-5,-0.14,3640,3749,1400-5-11,2021-08-02
29,ذوب,سهامي ذوب آهن  اصفهان,6252,133155648,540517674844,4063,3975,4151,88,2.17,4059,-4,-0.1,3973,4166,1400-5-11,2021-08-02
30,خاور,ايران خودرو ديزل,5687,77900952,573165068717,7448,7225,7671,223,2.99,7358,-90,-1.21,7225,7671,1400-5-11,2021-08-02
31,كزغال,زغال سنگ پروده طبس,5671,3739758,133383655384,35124,34990,35520,396,1.13,35666,542,1.54,34510,36800,1400-5-11,2021-08-02
32,شاراك,پتروشيمي شازند,5490,17917440,647809028490,36170,36780,36230,60,0.17,36160,-10,-0.03,35520,36900,1400-5-11,2021-08-02
33,شاروم,پتروشيمي اروميه,5372,2900269,43150170335,15247,15080,14651,-596,-3.91,14878,-369,-2.42,14580,15400,1400-5-11,2021-08-02
34,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,5153,28159969,401362659020,14020,13890,14120,100,0.71,14250,230,1.64,13880,14590,1400-5-11,2021-08-02
35,خپارس,پارس‌ خودرو,4955,203799555,242641927131,1160,1170,1175,15,1.29,1191,31,2.67,1162,1218,1400-5-11,2021-08-02
36,هاي وب,داده گسترعصرنوين-هاي وب,4952,39433806,355381902370,9020,9110,8850,-170,-1.88,9010,-10,-0.11,8800,9180,1400-5-11,2021-08-02
37,غزر,صنعتي زر ماكارون,4949,2098270,47042882680,22620,22460,22250,-370,-1.64,22420,-200,-0.88,22110,22940,1400-5-11,2021-08-02
38,كدماح,ح . معدني‌ دماوند,4905,11882665,1579800311750,120870,132950,132950,12080,9.99,132950,12080,9.99,132950,132950,1400-5-11,2021-08-02
39,خبهمن,گروه‌بهمن‌,4771,182742259,259780026313,1394,1405,1410,16,1.15,1422,28,2.01,1398,1458,1400-5-11,2021-08-02
40,ثبهساز,بهساز كاشانه تهران,4686,26074411,56357964589,2211,2200,2139,-72,-3.26,2161,-50,-2.26,2120,2225,1400-5-11,2021-08-02
41,وخارزم,سرمايه گذاري خوارزمي,4574,38508326,222392385460,5960,5980,5790,-170,-2.85,5780,-180,-3.02,5670,5980,1400-5-11,2021-08-02
42,زملارد,كشاورزي و دامپروري ملارد شير,4554,1035881,31761142149,30883,31800,30025,-858,-2.78,30661,-222,-0.72,29900,31800,1400-5-11,2021-08-02
43,ثاميد,توسعه و عمران اميد,4447,24140181,41388803890,1743,1700,1712,-31,-1.78,1715,-28,-1.61,1692,1757,1400-5-11,2021-08-02
44,خصدرا,صنعتي‌ دريايي‌ ايران‌,4415,137338922,358847046374,2497,2621,2621,124,4.97,2613,116,4.65,2533,2621,1400-5-11,2021-08-02
45,شگويا,پتروشيمي تندگويان,4399,23134876,255646323068,11271,11003,11130,-141,-1.25,11050,-221,-1.96,10910,11200,1400-5-11,2021-08-02
46,وبصادر,بانك صادرات ايران,4374,110434161,228053539528,2062,2058,2040,-22,-1.07,2065,3,0.15,2031,2122,1400-5-11,2021-08-02
47,ولپارس,ليزينگ پارسيان,4243,7973631,33305468327,4132,4200,4081,-51,-1.23,4177,45,1.09,4060,4300,1400-5-11,2021-08-02
48,وكبهمن,مديريت سرمايه گذاري كوثربهمن,4229,2529530,27118012992,10824,10799,10657,-167,-1.54,10721,-103,-0.95,10651,10799,1400-5-11,2021-08-02
49,سيتا,سرمايه گذاري سيمان تامين,4206,8324641,118199032730,14480,14180,14190,-290,-2,14200,-280,-1.93,14100,14430,1400-5-11,2021-08-02
50,وسپهر,سرمايه گذاري مالي سپهرصادرات,4165,9979637,93028727892,9320,9321,9321,1,0.01,9322,2,0.02,9320,9418,1400-5-11,2021-08-02
51,رافزا,رايان هم افزا,4144,427379,32075612271,75252,75500,75000,-252,-0.33,75052,-200,-0.27,75000,76760,1400-5-11,2021-08-02
52,وپارس,بانك‌پارسيان‌,4050,75851596,211704926349,2856,2856,2776,-80,-2.8,2791,-65,-2.28,2730,2930,1400-5-11,2021-08-02
53,حتايد,تايدواترخاورميانه,3834,22179298,624839481080,27270,28480,28360,1090,4,28170,900,3.3,27270,28630,1400-5-11,2021-08-02
54,غگل,گلوكوزان‌,3806,38963504,136103113212,3633,3600,3454,-179,-4.93,3493,-140,-3.85,3452,3630,1400-5-11,2021-08-02
55,فروي,ذوب روي اصفهان,3711,3621948,114141888884,32716,32200,31940,-776,-2.37,31514,-1202,-3.67,31100,32480,1400-5-11,2021-08-02
56,خزر,فنرسازي‌زر,3664,8483776,153471273850,18430,18400,17800,-630,-3.42,18090,-340,-1.84,17610,18800,1400-5-11,2021-08-02
57,فارس,صنايع پتروشيمي خليج فارس,3599,42742611,474135996290,11050,11100,11200,150,1.36,11090,40,0.36,11000,11310,1400-5-11,2021-08-02
58,آبادا,توليد نيروي برق آبادان,3592,4320092,54375618140,13170,13000,12520,-650,-4.94,12590,-580,-4.4,12520,13300,1400-5-11,2021-08-02
59,حكشتي,كشتيراني جمهوري اسلامي ايران,3489,14602070,240214913640,16570,16060,16380,-190,-1.15,16450,-120,-0.72,16060,16810,1400-5-11,2021-08-02
60,شفارس,صنايع‌ شيميايي‌ فارس‌,3479,64514018,123552498726,1935,1940,1877,-58,-3,1915,-20,-1.03,1853,1989,1400-5-11,2021-08-02
61,ماديرا,صنايع ماديران,3441,34791565,262433631893,7669,7669,7410,-259,-3.38,7543,-126,-1.64,7321,7679,1400-5-11,2021-08-02
62,بپيوند,برق و انرژي پيوندگستر پارس,3270,2050049,22594922635,11014,10800,10960,-54,-0.49,11022,8,0.07,10720,11200,1400-5-11,2021-08-02
63,شلرد,كود شيميايي اوره لردگان,3234,24849643,201769324261,8169,8480,7902,-267,-3.27,8120,-49,-0.6,7900,8480,1400-5-11,2021-08-02
64,امين,تامين سرمايه امين,3163,1718804,13065355920,7580,7660,7600,20,0.26,7590,10,0.13,7600,7660,1400-5-11,2021-08-02
65,پيزد,مجتمع صنايع لاستيك يزد,3128,827355,61659556079,72231,72233,74700,2469,3.42,74526,2295,3.18,72233,75842,1400-5-11,2021-08-02
66,بگيلان,توسعه مسير برق گيلان,3061,846612,16639154752,20194,19650,19560,-634,-3.14,19928,-266,-1.32,19402,20200,1400-5-11,2021-08-02
67,وگستر,گسترش سرمايه گذاري ايرانيان,3035,16641559,195594214192,12282,11999,11949,-333,-2.71,11753,-529,-4.31,11668,12180,1400-5-11,2021-08-02
68,غگيلا,شيرپاستوريزه پگاه گيلان,3010,4258034,96159900490,21560,22638,22638,1078,5,22583,1023,4.74,21560,22638,1400-5-11,2021-08-02
69,فاراك,ماشين‌ سازي‌ اراك‌,2937,52380627,98886061037,1927,1936,1860,-67,-3.48,1888,-39,-2.02,1854,1977,1400-5-11,2021-08-02
70,ثنوسا,نوسازي‌وساختمان‌تهران‌,2893,20623128,175490155780,8820,8880,8380,-440,-4.99,8510,-310,-3.51,8380,9080,1400-5-11,2021-08-02
71,تسه0004,امتيازتسهيلات مسكن تير1400,2870,72853,43644804502,597131,604998,600000,2869,0.48,599080,1949,0.33,591002,604998,1400-5-11,2021-08-02
72,البرز,بيمه البرز,2851,82788878,225857931000,2722,2780,2730,8,0.29,2728,6,0.22,2643,2840,1400-5-11,2021-08-02
73,غديس,پاكديس,2850,23363916,336342377448,13752,14439,14301,549,3.99,14396,644,4.68,14050,14439,1400-5-11,2021-08-02
74,غفارس,شير پاستوريزه پگاه فارس,2821,16673218,274295527925,15683,16340,16467,784,5,16451,768,4.9,15640,16467,1400-5-11,2021-08-02
75,شفن,پتروشيمي فناوران,2791,669434,227003540480,352200,355500,335720,-16480,-4.68,339100,-13100,-3.72,335000,355500,1400-5-11,2021-08-02
76,فاراكح,ح . ماشين‌ سازي‌ اراك‌,2757,61891658,54125380883,891,876,867,-24,-2.69,875,-16,-1.8,851,910,1400-5-11,2021-08-02
77,وپويا,سرمايه گذاري پويا,2731,5118332,22586512586,4462,4460,4380,-82,-1.84,4413,-49,-1.1,4370,4519,1400-5-11,2021-08-02
78,اپال,فرآوري معدني اپال كاني پارس,2699,4658904,103950531230,22340,22340,22240,-100,-0.45,22320,-20,-0.09,22180,22390,1400-5-11,2021-08-02
79,كسرام,پارس‌ سرام‌,2671,23866620,154004609800,6680,6410,6470,-210,-3.14,6450,-230,-3.44,6350,6650,1400-5-11,2021-08-02
80,كگل,معدني و صنعتي گل گهر,2671,17047444,375758398900,22020,21580,22100,80,0.36,22040,20,0.09,21410,22330,1400-5-11,2021-08-02
81,امين يكم,صندوق درآمد ثابت امين يكم فردا,2604,72855812,731001897088,10028,10033,10036,8,0.08,10034,6,0.06,10032,10037,1400-5-11,2021-08-02
82,بپاس,بيمه پاسارگاد,2598,6070946,382301608931,62868,65500,62987,119,0.19,62972,104,0.17,61300,65500,1400-5-11,2021-08-02
83,فخوز,فولاد  خوزستان,2522,13382796,218772594280,16440,16300,16480,40,0.24,16350,-90,-0.55,16180,16540,1400-5-11,2021-08-02
84,آسيا,بيمه آسيا,2500,59126405,117630882290,2005,1971,1990,-15,-0.75,1989,-16,-0.8,1940,2033,1400-5-11,2021-08-02
85,دلقما,دارويي‌ لقمان‌,2464,5311529,217537097040,39260,38990,41220,1960,4.99,40960,1700,4.33,38030,41220,1400-5-11,2021-08-02
86,خزاميا,زامياد,2455,25650508,171554997530,6560,6610,6600,40,0.61,6690,130,1.98,6520,6870,1400-5-11,2021-08-02
87,ومعادن,توسعه‌معادن‌وفلزات‌,2447,21276892,235744870760,11030,11020,11300,270,2.45,11080,50,0.45,10860,11310,1400-5-11,2021-08-02
88,صبا,سرمايه گذاري صبا تامين,2426,9075679,78313798965,8736,8550,8610,-126,-1.44,8666,-70,-0.8,8550,8801,1400-5-11,2021-08-02
89,كچاد,معدني‌وصنعتي‌چادرملو,2406,5457435,154484347400,28610,28300,28750,140,0.49,28310,-300,-1.05,28040,28790,1400-5-11,2021-08-02
90,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,2330,15538409,221926493980,14230,14400,14280,50,0.35,14280,50,0.35,14100,14500,1400-5-11,2021-08-02
91,سمگا,گروه سرمايه گذاري ميراث فرهنگي,2290,8966129,226256056561,25181,25100,25300,119,0.47,25235,54,0.21,24833,26000,1400-5-11,2021-08-02
92,بكهنوج,توليد برق ماهتاب كهنوج,2288,77650178,138510937899,1704,1767,1789,85,4.99,1784,80,4.69,1752,1789,1400-5-11,2021-08-02
93,رمپنا,گروه مپنا (سهامي عام),2282,13737196,248869171300,18310,18650,18050,-260,-1.42,18120,-190,-1.04,17850,18860,1400-5-11,2021-08-02
94,قچار,فراوردههاي غذايي وقند چهارمحال,2273,8922322,167712797140,18009,18909,18750,741,4.11,18797,788,4.38,18100,18909,1400-5-11,2021-08-02
95,بترانس,ايران‌ ترانسفو,2253,47505828,108442626971,2303,2305,2239,-64,-2.78,2283,-20,-0.87,2200,2354,1400-5-11,2021-08-02
96,حفاري,حفاري شمال,2244,14681748,85936986110,5980,5890,5780,-200,-3.34,5850,-130,-2.17,5730,6080,1400-5-11,2021-08-02
97,خفنر,فنرسازي‌خاور,2237,16634419,128479885920,7610,7980,7550,-60,-0.79,7720,110,1.45,7300,7990,1400-5-11,2021-08-02
98,وساپا,سرمايه‌گذاري‌ سايپا,2220,29840631,154284209906,4946,5030,5160,214,4.33,5170,224,4.53,5000,5193,1400-5-11,2021-08-02
99,كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,2212,2661241,135795868180,50240,51980,52000,1760,3.5,51030,790,1.57,50200,52270,1400-5-11,2021-08-02
100,فاهواز,نورد و لوله اهواز,2194,12033246,91994396612,7636,7712,7712,76,1,7645,9,0.12,7560,7712,1400-5-11,2021-08-02
101,سدور,سيمان‌ دورود,2193,12052112,117586693370,10090,9710,9690,-400,-3.96,9760,-330,-3.27,9590,10220,1400-5-11,2021-08-02
102,ثشاهد,سرمايه‌ گذاري‌ شاهد,2178,8759423,118110324360,13730,13300,13830,100,0.73,13480,-250,-1.82,13100,13830,1400-5-11,2021-08-02
103,كيان,صندوق س. با درآمد ثابت كيان,2176,33522275,995982508957,29691,29710,29710,19,0.06,29711,20,0.07,29710,29719,1400-5-11,2021-08-02
104,غنوش,نوش‌ مازندران‌,2149,4607198,177899148930,36910,38600,38750,1840,4.99,38610,1700,4.61,37480,38750,1400-5-11,2021-08-02
105,پتاير,ايران‌ تاير,2123,27847296,80098595440,2976,2961,2855,-121,-4.07,2876,-100,-3.36,2830,2985,1400-5-11,2021-08-02
106,وسخوز,شركت س استان خوزستان,2111,158657653,82977952519,499,523,523,24,4.81,523,24,4.81,523,523,1400-5-11,2021-08-02
107,زكوثر,سرمايه گذاري كشاورزي كوثر,2110,4465516,80368713240,17450,17120,17900,450,2.58,18000,550,3.15,17120,18320,1400-5-11,2021-08-02
108,كوير,توليدي فولاد سپيد فراب كوير,2099,9601959,133026986640,14350,14200,13720,-630,-4.39,13850,-500,-3.48,13640,14280,1400-5-11,2021-08-02
109,حريل,ريل پردازسير,2089,25147728,93151419906,3879,3899,3686,-193,-4.98,3704,-175,-4.51,3686,3899,1400-5-11,2021-08-02
110,فباهنر,مس‌ شهيدباهنر,2087,5340620,136751472670,26820,26450,25660,-1160,-4.33,25610,-1210,-4.51,25480,26500,1400-5-11,2021-08-02
111,شاوان,پالايش نفت لاوان,2061,2865754,264682152006,96477,96470,92500,-3977,-4.12,92360,-4117,-4.27,91654,96470,1400-5-11,2021-08-02
112,خكار,ايركا پارت صنعت,2061,8095418,130187301740,15390,15650,16150,760,4.94,16080,690,4.48,15640,16150,1400-5-11,2021-08-02
113,ختور,رادياتور ايران‌,2057,7625769,151223064230,19360,18660,19650,290,1.5,19830,470,2.43,18660,20300,1400-5-11,2021-08-02
114,كمند,صندوق س. با درآمد ثابت كمند,2057,73255422,743425622418,10142,10149,10148,6,0.06,10148,6,0.06,10148,10150,1400-5-11,2021-08-02
115,نطرين,عطرين نخ قم,2029,7199860,62187882406,8908,8860,8464,-444,-4.98,8637,-271,-3.04,8463,8969,1400-5-11,2021-08-02
116,شپديس,پتروشيمي پرديس,2021,2132708,301648199330,145970,143480,140370,-5600,-3.84,141440,-4530,-3.1,139910,143480,1400-5-11,2021-08-02
117,خمحركه,نيرو محركه‌,2003,21922326,89141504572,4044,4120,4031,-13,-0.32,4066,22,0.54,3951,4190,1400-5-11,2021-08-02
118,اخابر,مخابرات ايران,1971,20167745,183558969630,9190,9190,9130,-60,-0.65,9100,-90,-0.98,8880,9340,1400-5-11,2021-08-02
119,فزرين,زرين معدن آسيا,1963,6022196,104501167569,18079,17950,17176,-903,-4.99,17353,-726,-4.02,17176,18400,1400-5-11,2021-08-02
120,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,1956,2021515,131317013440,63750,65890,65870,2120,3.33,64960,1210,1.9,61170,66880,1400-5-11,2021-08-02
121,غپاك,لبنيات‌ پاك‌,1952,5015942,90348563900,17530,17600,18030,500,2.85,18010,480,2.74,17160,18290,1400-5-11,2021-08-02
122,تاپكيش,تجارت الكترونيك پارسيان كيش,1926,8617465,110091382400,13395,13390,12900,-495,-3.7,12775,-620,-4.63,12726,13390,1400-5-11,2021-08-02
123,فرآور,فرآوري‌موادمعدني‌ايران‌,1901,4043110,134354458950,32610,33180,33110,500,1.53,33230,620,1.9,32120,34200,1400-5-11,2021-08-02
124,نوين,بيمه نوين,1889,19033281,103220069920,5307,5460,5337,30,0.57,5423,116,2.19,5310,5540,1400-5-11,2021-08-02
125,غگلستا,شير پاستوريزه پگاه گلستان,1881,7629534,169447025666,23177,22019,22310,-867,-3.74,22209,-968,-4.18,22019,23159,1400-5-11,2021-08-02
126,حفارس,حمل و نقل بين المللي خليج فارس,1881,22994424,75843491526,3436,3340,3310,-126,-3.67,3298,-138,-4.02,3265,3433,1400-5-11,2021-08-02
127,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,1877,20256072,211068270240,9930,10420,10420,490,4.93,10420,490,4.93,10420,10420,1400-5-11,2021-08-02
128,شبريز,پالايش نفت تبريز,1865,5334828,176871069650,32710,32900,33380,670,2.05,33150,440,1.35,32000,33900,1400-5-11,2021-08-02
129,سفارس,سيمان فارس و خوزستان,1855,10265709,225274550950,21650,21500,21780,130,0.6,21940,290,1.34,21220,22520,1400-5-11,2021-08-02
130,فاذر,صنايع‌ آذرآب‌,1847,49376609,61690723593,1269,1257,1260,-9,-0.71,1249,-20,-1.58,1230,1287,1400-5-11,2021-08-02
131,ونوين,بانك‌اقتصادنوين‌,1826,33598910,160025271392,4719,4660,4773,54,1.14,4763,44,0.93,4660,4834,1400-5-11,2021-08-02
132,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1787,43613300,1651353027260,37843,37864,37867,24,0.06,37864,21,0.06,37862,37867,1400-5-11,2021-08-02
133,غچين,كشت‌ و صنعت‌ چين‌ چين,1767,5637797,105575512520,19630,18870,18700,-930,-4.74,18730,-900,-4.58,18650,19490,1400-5-11,2021-08-02
134,سفار,سيمان‌فارس‌,1758,744972,66137260260,93110,88460,88460,-4650,-4.99,88780,-4330,-4.65,88460,90990,1400-5-11,2021-08-02
135,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,1754,14124940,75874526360,5600,5460,5360,-240,-4.29,5370,-230,-4.11,5320,5620,1400-5-11,2021-08-02
136,حتوكا,حمل‌ونقل‌توكا,1745,5590804,104920431480,19490,19860,18650,-840,-4.31,18770,-720,-3.69,18520,19860,1400-5-11,2021-08-02
137,لپارس,پارس‌ الكتريك‌,1727,781200,51387780880,65810,66300,64600,-1210,-1.84,65780,-30,-0.05,63120,67970,1400-5-11,2021-08-02
138,طلا,صندوق س.پشتوانه طلاي لوتوس,1699,2161522,177323531009,82731,81800,81334,-1397,-1.69,82036,-695,-0.84,81222,82800,1400-5-11,2021-08-02
139,كبافق,معادن‌ بافق‌,1690,2387910,90430617940,36190,37890,37990,1800,4.97,37870,1680,4.64,36850,37990,1400-5-11,2021-08-02
140,زاگرس,پتروشيمي زاگرس,1686,1106930,241890238463,224948,220010,221010,-3938,-1.75,218524,-6424,-2.86,215630,222400,1400-5-11,2021-08-02
141,آگاس,صندوق س.هستي بخش آگاه-س,1684,1784990,139481862826,78260,78300,78380,120,0.15,78142,-118,-0.15,77750,78999,1400-5-11,2021-08-02
142,غشهداب,كشت و صنعت شهداب ناب خراسان,1677,12633754,44292093283,3502,3560,3450,-52,-1.48,3506,4,0.11,3405,3620,1400-5-11,2021-08-02
143,قشرين,قند شيرين خراسان,1667,12549356,223388979071,17521,17533,18046,525,3,17801,280,1.6,16996,18046,1400-5-11,2021-08-02
144,زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,1667,3439455,92282980850,25700,26100,26980,1280,4.98,26830,1130,4.4,25770,26980,1400-5-11,2021-08-02
145,شغدير,پتروشيمي غدير,1639,2056682,161921711620,80340,78650,78180,-2160,-2.69,78730,-1610,-2,76550,79900,1400-5-11,2021-08-02
146,جم پيلن,پلي پروپيلن جم - جم پيلن,1614,2186215,210550910840,98810,98000,97920,-890,-0.9,96310,-2500,-2.53,93870,99980,1400-5-11,2021-08-02
147,وبانك,سرمايه گذاري گروه توسعه ملي,1603,17529561,149543079250,8600,8450,8580,-20,-0.23,8530,-70,-0.81,8350,8690,1400-5-11,2021-08-02
148,ديران,ايران‌دارو,1592,5804204,103976311940,17160,17500,18010,850,4.95,17910,750,4.37,17500,18010,1400-5-11,2021-08-02
149,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,1587,10015552,80809819320,7880,7800,8020,140,1.78,8070,190,2.41,7600,8200,1400-5-11,2021-08-02
150,خكاوه,سايپا ديزل,1585,25752591,111659965466,4160,4160,4368,208,5,4336,176,4.23,4160,4368,1400-5-11,2021-08-02
151,وهور,مديريت انرژي اميد  تابان هور,1575,29351769,48265962600,1592,1638,1650,58,3.64,1644,52,3.27,1607,1668,1400-5-11,2021-08-02
152,كلر,كلر پارس,1563,1033801,103868864191,105300,105400,100035,-5265,-5,100473,-4827,-4.58,100035,105400,1400-5-11,2021-08-02
153,وتوصا,گروه س توسعه صنعتي ايران,1555,9506661,81794017230,8970,9000,8600,-370,-4.12,8600,-370,-4.12,8530,9060,1400-5-11,2021-08-02
154,ساوه,سيمان ساوه,1555,757961,45489818484,60628,62000,59530,-1098,-1.81,60016,-612,-1.01,59220,62000,1400-5-11,2021-08-02
155,وپست,پست بانك ايران,1553,6341218,136030959830,22300,22700,21280,-1020,-4.57,21450,-850,-3.81,21190,22700,1400-5-11,2021-08-02
156,سبزوا,سيمان لار سبزوار,1550,14993670,49105136712,3389,3350,3230,-159,-4.69,3275,-114,-3.36,3220,3380,1400-5-11,2021-08-02
157,پلاست,كارخانجات توليدي پلاستيران,1549,1928010,86906829250,71249,45800,45400,-25849,-36.28,45076,-26173,-36.73,44426,47164,1400-5-11,2021-08-02
158,رانفور,خدمات‌انفورماتيك‌,1546,22699852,132304959510,6010,6120,5820,-190,-3.16,5830,-180,-3,5710,6140,1400-5-11,2021-08-02
159,ودي,بيمه  دي,1545,13456734,114844558392,8415,8500,8721,306,3.64,8534,119,1.41,8171,8721,1400-5-11,2021-08-02
160,بكام,كارخانجات توليدي شهيد قندي,1523,19579280,48749766046,2522,2510,2466,-56,-2.22,2490,-32,-1.27,2448,2574,1400-5-11,2021-08-02
161,وسكرمان,س.سهام عدالت استان كرمان,1523,110276419,58556778489,506,531,531,25,4.94,531,25,4.94,531,531,1400-5-11,2021-08-02
162,تليسه,دامداري تليسه نمونه,1509,16822860,56529428794,3304,3323,3358,54,1.63,3360,56,1.69,3301,3449,1400-5-11,2021-08-02
163,ثاخت,بين‌المللي‌توسعه‌ساختمان,1499,26393465,60018008804,2299,2300,2250,-49,-2.13,2274,-25,-1.09,2240,2320,1400-5-11,2021-08-02
164,غپينو,پارس‌ مينو,1470,12088227,64926508950,5540,5550,5390,-150,-2.71,5370,-170,-3.07,5270,5590,1400-5-11,2021-08-02
165,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,1469,1375628,66544139460,49620,48600,48070,-1550,-3.12,48370,-1250,-2.52,47600,50460,1400-5-11,2021-08-02
166,ختوقا,قطعات‌ اتومبيل‌ ايران‌,1467,27215535,62645458362,2279,2281,2295,16,0.7,2302,23,1.01,2222,2379,1400-5-11,2021-08-02
167,بجهرم,توسعه مولد نيروگاهي جهرم,1465,19782914,48600183319,2443,2443,2480,37,1.51,2457,14,0.57,2420,2516,1400-5-11,2021-08-02
168,پاكشو,گروه صنعتي پاكشو,1461,12213462,66985146510,5540,5520,5560,20,0.36,5500,-40,-0.72,5270,5700,1400-5-11,2021-08-02
169,سبهان,سيمان‌ بهبهان‌,1458,830433,60028413600,75340,73700,71580,-3760,-4.99,72290,-3050,-4.05,71580,75000,1400-5-11,2021-08-02
