,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
52,آريا,پليمر آريا ساسول,4279,1719308,151090338117,89370,88000,88034,-1336,-1.49,87879,-1491,-1.67,87500,88511,1400-4-27,2021-07-18
53,شگويا,پتروشيمي تندگويان,3896,18530834,188411064099,10327,10250,10169,-158,-1.53,10167,-160,-1.55,9850,10310,1400-4-27,2021-07-18
54,هاي وب,داده گسترعصرنوين-هاي وب,3874,24547589,202673786590,8350,8270,8450,100,1.2,8260,-90,-1.08,8150,8450,1400-4-27,2021-07-18
55,وپارس,بانك‌پارسيان‌,3854,107926141,315413971773,3057,2964,2905,-152,-4.97,2922,-135,-4.42,2905,3000,1400-4-27,2021-07-18
56,ختور,رادياتور ايران‌,3815,16074908,299326891770,19260,20000,18300,-960,-4.98,18620,-640,-3.32,18300,20000,1400-4-27,2021-07-18
57,پاكشو,گروه صنعتي پاكشو,3774,58768258,364352821880,5940,6230,6170,230,3.87,6200,260,4.38,6030,6230,1400-4-27,2021-07-18
58,ثنوسا,نوسازي‌وساختمان‌تهران‌,3736,31769265,284214831630,9400,9200,8930,-470,-5,8950,-450,-4.79,8930,9290,1400-4-27,2021-07-18
59,بپيوند,برق و انرژي پيوندگستر پارس,3730,3313461,40116943347,12561,12290,12012,-549,-4.37,12107,-454,-3.61,12000,12403,1400-4-27,2021-07-18
60,كيان,صندوق س. با درآمد ثابت كيان,3702,100017972,2945561837059,29435,29452,29450,15,0.05,29450,15,0.05,29440,29455,1400-4-27,2021-07-18
61,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,3661,34887705,447117544150,13090,12990,12870,-220,-1.68,12820,-270,-2.06,12710,12990,1400-4-27,2021-07-18
62,كوير,توليدي فولاد سپيد فراب كوير,3557,18914036,268081520790,13990,14000,14050,60,0.43,14170,180,1.29,13810,14450,1400-4-27,2021-07-18
63,خودكفا,اقتصادي و خودكفايي آزادگان,3514,15722838,245480030120,15691,15221,16149,458,2.92,15613,-78,-0.5,15221,16161,1400-4-27,2021-07-18
64,فروي,ذوب روي اصفهان,3470,4751431,165336118051,36582,35200,34753,-1829,-5,34797,-1785,-4.88,34753,35450,1400-4-27,2021-07-18
65,كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,3430,18731306,327230591980,16890,17600,17590,700,4.14,17470,580,3.43,17040,17730,1400-4-27,2021-07-18
66,امين,تامين سرمايه امين,3417,1947849,14681024560,7530,7540,7540,10,0.13,7530,0,0,7530,7600,1400-4-27,2021-07-18
67,وسكرمان,س.سهام عدالت استان كرمان,3390,190238683,107113714358,590,565,561,-29,-4.92,563,-27,-4.58,561,585,1400-4-27,2021-07-18
68,غشهداب,كشت و صنعت شهداب ناب خراسان,3257,36004902,128910853653,3562,3610,3540,-22,-0.62,3580,18,0.51,3450,3700,1400-4-27,2021-07-18
69,خمحركه,نيرو محركه‌,3250,54616223,233712047280,4099,4190,4303,204,4.98,4279,180,4.39,4150,4303,1400-4-27,2021-07-18
70,دلقما,دارويي‌ لقمان‌,3247,7599643,297233515430,38280,36550,40190,1910,4.99,39110,830,2.17,36370,40190,1400-4-27,2021-07-18
71,بگيلان,توسعه مسير برق گيلان,3217,1042513,21816149119,21880,21610,20786,-1094,-5,21302,-578,-2.64,20786,21610,1400-4-27,2021-07-18
72,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,3212,2547793,159535197270,61450,59620,64520,3070,5,62620,1170,1.9,59620,64520,1400-4-27,2021-07-18
73,بالاس,مهندسي ساختمان تاسيسات راه آهن,3102,5074995,206005819922,41319,43384,41320,1,0,40592,-727,-1.76,39254,43384,1400-4-27,2021-07-18
74,سمگا,گروه سرمايه گذاري ميراث فرهنگي,3079,18726965,450889049464,24174,24000,24302,128,0.53,24077,-97,-0.4,23551,24699,1400-4-27,2021-07-18
75,وپويا,سرمايه گذاري پويا,3055,7226531,32375841160,4612,4544,4466,-146,-3.17,4480,-132,-2.86,4413,4650,1400-4-27,2021-07-18
76,شيران,س. صنايع‌شيميايي‌ايران,2981,13252694,319558923670,23910,23500,24010,100,0.42,24110,200,0.84,23300,24880,1400-4-27,2021-07-18
77,سفار,سيمان‌فارس‌,2881,1107681,117085562110,102250,98000,107200,4950,4.84,105700,3450,3.37,98000,107290,1400-4-27,2021-07-18
78,فجر,فولاد اميركبيركاشان,2872,8707716,320671529250,38650,38900,36720,-1930,-4.99,36830,-1820,-4.71,36720,38900,1400-4-27,2021-07-18
79,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2831,83989860,3156736392750,37566,37587,37587,21,0.06,37585,19,0.05,37584,37587,1400-4-27,2021-07-18
80,حفارس,حمل و نقل بين المللي خليج فارس,2827,31624007,123669452102,4096,4000,3892,-204,-4.98,3911,-185,-4.52,3892,4080,1400-4-27,2021-07-18
81,ودي,بيمه  دي,2811,44713294,357307006192,7680,8050,8064,384,5,7991,311,4.05,7717,8064,1400-4-27,2021-07-18
82,ونوين,بانك‌اقتصادنوين‌,2791,53191091,251941418387,4693,4660,4777,84,1.79,4737,44,0.94,4640,4820,1400-4-27,2021-07-18
83,شراز,پالايش نفت شيراز,2759,3324408,419464632156,120202,126212,126212,6010,5,126177,5975,4.97,122580,126212,1400-4-27,2021-07-18
84,چكاپا,گروه صنايع كاغذ پارس,2684,31792464,120466843194,3923,3832,3813,-110,-2.8,3789,-134,-3.42,3740,3870,1400-4-27,2021-07-18
85,فارس,صنايع پتروشيمي خليج فارس,2651,45951071,482674570140,10600,10600,10610,10,0.09,10500,-100,-0.94,10270,10630,1400-4-27,2021-07-18
86,غگل,گلوكوزان‌,2626,29189335,98630295780,3387,3457,3340,-47,-1.39,3379,-8,-0.24,3310,3457,1400-4-27,2021-07-18
87,ميدكو,توسعه معادن وص.معدني خاورميانه,2618,10920787,508394794210,45460,46980,46580,1120,2.46,46550,1090,2.4,46140,47010,1400-4-27,2021-07-18
88,بجهرم,توسعه مولد نيروگاهي جهرم,2554,39274718,99547231127,2654,2660,2522,-132,-4.97,2535,-119,-4.48,2522,2660,1400-4-27,2021-07-18
89,پتاير,ايران‌ تاير,2537,47022529,140278770692,3086,3040,3039,-47,-1.52,2983,-103,-3.34,2950,3087,1400-4-27,2021-07-18
90,امين يكم,صندوق درآمد ثابت امين يكم فردا,2529,120930988,1223388097810,10110,10119,10113,3,0.03,10116,6,0.06,10109,10122,1400-4-27,2021-07-18
91,سفارس,سيمان فارس و خوزستان,2516,22659240,512477716600,21600,22380,22670,1070,4.95,22620,1020,4.72,22060,22680,1400-4-27,2021-07-18
92,غچين,كشت‌ و صنعت‌ چين‌ چين,2427,12040721,208157843000,16570,16730,17390,820,4.95,17290,720,4.35,16690,17390,1400-4-27,2021-07-18
93,پيزد,مجتمع صنايع لاستيك يزد,2401,381999,25832294322,68299,66550,67200,-1099,-1.61,67624,-675,-0.99,66550,68390,1400-4-27,2021-07-18
94,اخابر,مخابرات ايران,2375,29742866,251372317570,8840,8660,8520,-320,-3.62,8450,-390,-4.41,8400,8850,1400-4-27,2021-07-18
95,ثعمرا,عمران و توسعه شاهد,2370,10731030,106088012205,10357,10290,9979,-378,-3.65,9886,-471,-4.55,9840,10290,1400-4-27,2021-07-18
96,ذوب,سهامي ذوب آهن  اصفهان,2370,58568063,211279555456,3666,3600,3601,-65,-1.77,3607,-59,-1.61,3420,3690,1400-4-27,2021-07-18
97,وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,2369,13455760,205041672670,14590,15190,15310,720,4.93,15240,650,4.46,14810,15310,1400-4-27,2021-07-18
98,فخوز,فولاد  خوزستان,2361,16815198,251700337300,15290,15400,14990,-300,-1.96,14970,-320,-2.09,14660,15400,1400-4-27,2021-07-18
99,ثفارس,عمران‌وتوسعه‌فارس‌,2360,21888782,155899456850,7470,7240,7140,-330,-4.42,7120,-350,-4.69,7100,7450,1400-4-27,2021-07-18
100,ساوه,سيمان ساوه,2335,1593059,94258455717,57268,57999,58848,1580,2.76,59168,1900,3.32,57000,60131,1400-4-27,2021-07-18
101,خمهر,مهركام‌پارس‌,2327,66682014,148804819097,2216,2280,2183,-33,-1.49,2232,16,0.72,2150,2298,1400-4-27,2021-07-18
102,وتوصا,گروه س توسعه صنعتي ايران,2297,13399647,123240396360,9600,9600,9120,-480,-5,9200,-400,-4.17,9120,9700,1400-4-27,2021-07-18
103,وگستر,گسترش سرمايه گذاري ايرانيان,2294,10557836,145237138285,14440,13718,13718,-722,-5,13756,-684,-4.74,13718,13990,1400-4-27,2021-07-18
104,زكوثر,سرمايه گذاري كشاورزي كوثر,2258,4381200,75195886860,17900,17520,17160,-740,-4.13,17160,-740,-4.13,17010,17530,1400-4-27,2021-07-18
105,البرز,بيمه البرز,2222,46600508,226064411244,4719,4771,4870,151,3.2,4851,132,2.8,4770,4910,1400-4-27,2021-07-18
106,حتوكا,حمل‌ونقل‌توكا,2217,6799548,141348093850,19890,20590,20880,990,4.98,20790,900,4.52,20200,20880,1400-4-27,2021-07-18
107,سيلام,سيمان‌ ايلام‌,2167,11373786,101541441530,8610,8500,8940,330,3.83,8930,320,3.72,8490,9040,1400-4-27,2021-07-18
108,وايران,ليزينگ ايرانيان,2165,13023670,105771861840,7820,8150,8120,300,3.84,8120,300,3.84,7890,8210,1400-4-27,2021-07-18
109,كلر,كلر پارس,2154,1573413,172103119895,105938,107001,111217,5279,4.98,109382,3444,3.25,104650,111233,1400-4-27,2021-07-18
110,وآيند,بانك  آينده,2146,14302759,177839274761,12901,12500,12385,-516,-4,12434,-467,-3.62,12385,13000,1400-4-27,2021-07-18
111,ديران,ايران‌دارو,2144,6734614,120407319410,17210,17300,17890,680,3.95,17880,670,3.89,17300,18070,1400-4-27,2021-07-18
112,حريل,ريل پردازسير,2137,43583745,167134863660,3979,4005,3800,-179,-4.5,3835,-144,-3.62,3791,4005,1400-4-27,2021-07-18
113,لپارس,پارس‌ الكتريك‌,2125,1147265,81953504210,74080,72020,70700,-3380,-4.56,71430,-2650,-3.58,70410,74200,1400-4-27,2021-07-18
114,زكشت,كشاورزي مكانيزه اصفهان كشت,2121,3124696,93973519046,31594,30103,30015,-1579,-5,30074,-1520,-4.81,30015,31000,1400-4-27,2021-07-18
115,دسانكو,داروسازي سبحان انكولوژي,2099,8764543,106790448286,12160,12100,12290,130,1.07,12184,24,0.2,11561,12630,1400-4-27,2021-07-18
116,غالبر,لبنيات‌ كالبر,2086,6340630,105324117280,16820,17250,16340,-480,-2.85,16610,-210,-1.25,16010,17250,1400-4-27,2021-07-18
117,ختوقا,قطعات‌ اتومبيل‌ ايران‌,2077,35118453,84677012517,2407,2447,2420,13,0.54,2411,4,0.17,2320,2474,1400-4-27,2021-07-18
118,دتوزيع,توزيع دارو پخش,2049,4690274,139382525313,31162,31050,29604,-1558,-5,29717,-1445,-4.64,29604,31050,1400-4-27,2021-07-18
119,خكار,ايركا پارت صنعت,2039,4942651,84907794430,17840,17250,17050,-790,-4.43,17180,-660,-3.7,17010,17890,1400-4-27,2021-07-18
120,بترانس,ايران‌ ترانسفو,2003,41573971,102486231536,2522,2500,2470,-52,-2.06,2465,-57,-2.26,2450,2509,1400-4-27,2021-07-18
121,خاذين,سايپاآذين‌,1986,39145052,139738092735,3740,3553,3553,-187,-5,3570,-170,-4.55,3553,3710,1400-4-27,2021-07-18
122,تاپكيش,تجارت الكترونيك پارسيان كيش,1975,8734292,122749745816,14707,14401,14200,-507,-3.45,14054,-653,-4.44,13972,14700,1400-4-27,2021-07-18
123,وسلرستا,شركت س استان لرستان,1970,95980803,53030727829,575,562,550,-25,-4.35,553,-22,-3.83,547,568,1400-4-27,2021-07-18
124,غپاك,لبنيات‌ پاك‌,1925,5791940,104470208810,18120,17820,18020,-100,-0.55,18040,-80,-0.44,17500,18480,1400-4-27,2021-07-18
125,شفن,پتروشيمي فناوران,1919,332952,99939958340,308480,308480,297210,-11270,-3.65,300160,-8320,-2.7,297200,308480,1400-4-27,2021-07-18
126,غپينو,پارس‌ مينو,1916,15109303,86812138750,5900,5800,5800,-100,-1.69,5750,-150,-2.54,5650,5930,1400-4-27,2021-07-18
127,زاگرس,پتروشيمي زاگرس,1910,503175,99684313140,202757,200760,197001,-5756,-2.84,198111,-4646,-2.29,196000,202757,1400-4-27,2021-07-18
128,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1910,4046358,164149571890,39170,41000,41080,1910,4.88,40570,1400,3.57,39350,41120,1400-4-27,2021-07-18
129,خصدرا,صنعتي‌ دريايي‌ ايران‌,1902,46542962,110529591024,2418,2480,2346,-72,-2.98,2375,-43,-1.78,2346,2480,1400-4-27,2021-07-18
130,آپ,آسان پرداخت پرشين,1895,9164849,196275631710,21770,21110,21410,-360,-1.65,21420,-350,-1.61,20840,22130,1400-4-27,2021-07-18
131,شپديس,پتروشيمي پرديس,1888,1168441,150674629520,131330,129000,129990,-1340,-1.02,128950,-2380,-1.81,126510,131670,1400-4-27,2021-07-18
132,ثشاهد,سرمايه‌ گذاري‌ شاهد,1870,6790896,97328997060,14820,15000,14410,-410,-2.77,14330,-490,-3.31,14100,15000,1400-4-27,2021-07-18
133,ساربيل,سيمان آرتا اردبيل,1869,2957759,132951788760,42960,44460,45100,2140,4.98,44950,1990,4.63,43280,45100,1400-4-27,2021-07-18
134,خزر,فنرسازي‌زر,1810,4756017,94691948450,20800,20280,19760,-1040,-5,19910,-890,-4.28,19760,20500,1400-4-27,2021-07-18
135,سصوفي,سيمان‌ صوفيان‌,1802,5594628,106776493890,18670,18980,18960,290,1.55,19090,420,2.25,18510,19500,1400-4-27,2021-07-18
136,ولصنم,ليزينگ‌صنعت‌ومعدن‌,1802,8114999,65424766700,8250,8390,8050,-200,-2.42,8060,-190,-2.3,7900,8390,1400-4-27,2021-07-18
137,افران,صندوق س افرا نماد پايدار-ثابت,1785,70647575,974451786624,13786,13795,13794,8,0.06,13793,7,0.05,13792,13795,1400-4-27,2021-07-18
138,رانفور,خدمات‌انفورماتيك‌,1749,14064115,93111084070,6420,6480,6710,290,4.52,6620,200,3.12,6470,6730,1400-4-27,2021-07-18
139,فلامي,لاميران‌,1740,2536189,67381516230,25670,24910,26950,1280,4.99,26570,900,3.51,24910,26950,1400-4-27,2021-07-18
140,كفرآور,فرآورده هاي سيمان شرق,1722,4569437,89091468797,19837,20100,19399,-438,-2.21,19497,-340,-1.71,19242,20370,1400-4-27,2021-07-18
141,فاذر,صنايع‌ آذرآب‌,1720,51986001,73369126907,1473,1441,1400,-73,-4.96,1411,-62,-4.21,1400,1489,1400-4-27,2021-07-18
142,شسينا,صنايع‌شيميايي‌سينا,1705,773007,53355769070,72170,70650,68580,-3590,-4.97,69020,-3150,-4.36,68570,70650,1400-4-27,2021-07-18
143,وآوا,سرمايه گذاري آوا نوين,1700,12347850,67193931599,5688,5690,5412,-276,-4.85,5442,-246,-4.32,5404,5690,1400-4-27,2021-07-18
144,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,1694,798972,125415243870,164990,159990,156750,-8240,-4.99,156970,-8020,-4.86,156750,160000,1400-4-27,2021-07-18
145,وسهرمز,شركت س استان هرمزگان,1692,86434226,47447760880,576,551,549,-27,-4.69,549,-27,-4.69,548,560,1400-4-27,2021-07-18
146,شتوكا,توكا رنگ فولاد سپاهان,1676,2668926,81654550029,30378,30535,31400,1022,3.36,30595,217,0.71,29788,31495,1400-4-27,2021-07-18
147,دزهراوي,داروسازي‌زهراوي‌,1661,14346426,99640354490,6650,6740,6980,330,4.96,6950,300,4.51,6700,6980,1400-4-27,2021-07-18
148,فكمند,گسترش قطعه سازي كمند,1656,10773323,241095789047,22309,22309,21260,-1049,-4.7,22379,70,0.31,21194,23424,1400-4-27,2021-07-18
149,سرو,صندوق س سروسودمند مدبران-سهام,1634,1640409,113891652630,70710,70590,69590,-1120,-1.58,69430,-1280,-1.81,69040,70590,1400-4-27,2021-07-18
150,وساپا,سرمايه‌گذاري‌ سايپا,1627,15725960,83343981730,5310,5490,5280,-30,-0.56,5300,-10,-0.19,5180,5490,1400-4-27,2021-07-18
151,اتكاي,بيمه اتكايي ايرانيان,1622,10917576,101807141509,9774,9778,9286,-488,-4.99,9325,-449,-4.59,9286,9778,1400-4-27,2021-07-18
152,تبرك,گروه كارخانجات صنعتي تبرك,1621,4342021,57370688915,13721,13900,13060,-661,-4.82,13213,-508,-3.7,13037,13900,1400-4-27,2021-07-18
153,دماوند,توليد نيروي برق دماوند,1617,3017119,82768775723,28031,28030,27050,-981,-3.5,27433,-598,-2.13,26700,28300,1400-4-27,2021-07-18
154,غبهار,كشت وصنعت بهاران گلبهار خراسان,1604,3185384,60139612898,18649,18825,19208,559,3,18880,231,1.24,18095,19208,1400-4-27,2021-07-18
155,ساراب,سيمان‌ داراب‌,1596,5979393,121666587720,19420,19860,20390,970,4.99,20350,930,4.79,19800,20390,1400-4-27,2021-07-18
156,شجم,صنايع پتروشيمي تخت جمشيد,1584,25811712,295842199954,11783,11500,11530,-253,-2.15,11462,-321,-2.72,11430,11700,1400-4-27,2021-07-18
157,ديرانح,ح . ‌ايران‌دارو,1581,6374174,74552704540,11650,11100,11610,-40,-0.34,11700,50,0.43,11100,12000,1400-4-27,2021-07-18
158,ولساپا,ليزينگ رايان‌ سايپا,1578,28296636,78231357321,2883,2860,2758,-125,-4.34,2765,-118,-4.09,2739,2870,1400-4-27,2021-07-18
159,وحكمت,بيمه حكمت صبا,1564,22973909,97838622563,4178,4303,4300,122,2.92,4259,81,1.94,4053,4303,1400-4-27,2021-07-18
160,ثاخت,بين‌المللي‌توسعه‌ساختمان,1554,27591199,62940674001,2340,2329,2268,-72,-3.08,2281,-59,-2.52,2250,2354,1400-4-27,2021-07-18
161,رمپنا,گروه مپنا (سهامي عام),1550,10140035,172444112360,17130,16650,16990,-140,-0.82,17010,-120,-0.7,16550,17500,1400-4-27,2021-07-18
162,قاسم,قاسم ايران,1526,9220377,87330060018,9427,9275,9898,471,5,9471,44,0.47,8956,9898,1400-4-27,2021-07-18
163,سخزر,سيمان‌ خزر,1499,4874282,119095153520,24300,23530,24100,-200,-0.82,24430,130,0.53,23090,25420,1400-4-27,2021-07-18
164,قنيشا,قند  نيشابور,1499,1909284,125125169790,66110,66110,64690,-1420,-2.15,65540,-570,-0.86,63410,66700,1400-4-27,2021-07-18
165,دپارس,پارس‌ دارو,1495,2580435,96651800270,37460,37480,37490,30,0.08,37460,0,0,36000,38190,1400-4-27,2021-07-18
166,دتوليد,داروسازي توليد دارو,1487,4822084,71362892258,14635,14322,14780,145,0.99,14799,164,1.12,14321,15240,1400-4-27,2021-07-18
167,كگل,معدني و صنعتي گل گهر,1482,6062104,112385954940,18840,18530,18840,0,0,18550,-290,-1.54,18310,18840,1400-4-27,2021-07-18
168,غگلستا,شير پاستوريزه پگاه گلستان,1479,6162592,137686582709,21426,21450,22497,1071,5,22342,916,4.28,21450,22497,1400-4-27,2021-07-18
