,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,11913,10787225,749050554290,69920,69750,69930,10,0.01,69440,-480,-0.69,68880,69990,1400-10-26,2022-01-16
1,شتران,پالايش نفت تهران,10277,72378236,259579342487,3644,3620,3617,-27,-0.74,3586,-58,-1.59,3515,3670,1400-10-26,2022-01-16
2,خودرو,ايران‌ خودرو,9792,314510393,615354783053,1957,1930,1988,31,1.58,1957,0,0,1882,2011,1400-10-26,2022-01-16
3,شپنا,پالايش نفت اصفهان,7963,76475563,416777398270,5570,5570,5550,-20,-0.36,5450,-120,-2.15,5350,5570,1400-10-26,2022-01-16
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,7332,4552785,493263016020,108730,108160,109130,400,0.37,108340,-390,-0.36,107410,109190,1400-10-26,2022-01-16
5,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5877,166209603,407149123660,2471,2468,2491,20,0.81,2450,-21,-0.85,2366,2530,1400-10-26,2022-01-16
6,فولاد,فولاد مباركه اصفهان,5531,39831559,398099911880,10050,10060,10030,-20,-0.2,9990,-60,-0.6,9890,10100,1400-10-26,2022-01-16
7,خساپا,سايپا,5409,157841693,256347400816,1627,1624,1638,11,0.68,1624,-3,-0.18,1575,1655,1400-10-26,2022-01-16
8,فرابورس,فرابورس ايران,5171,30685180,430770326530,14720,14300,14030,-690,-4.69,14040,-680,-4.62,13990,14460,1400-10-26,2022-01-16
9,كرمان,س. توسعه و عمران استان كرمان,5096,204480149,174267023397,907,854,856,-51,-5.62,852,-55,-6.06,824,870,1400-10-26,2022-01-16
10,بركت,گروه دارويي بركت,4918,14902775,238981268630,15750,15500,16200,450,2.86,16040,290,1.84,15500,16400,1400-10-26,2022-01-16
11,كيمياتك,آريان كيميا تك,4596,6567194,165284503450,24040,24430,25240,1200,4.99,25170,1130,4.7,24000,25240,1400-10-26,2022-01-16
12,توسن,توسعه سامانه ي نرم افزاري نگين,4494,7259426,178431489250,23750,24000,24750,1000,4.21,24600,850,3.58,23950,24900,1400-10-26,2022-01-16
13,شسينا,صنايع‌شيميايي‌سينا,4481,107539799,245121555533,2379,2399,2261,-118,-4.96,2279,-100,-4.2,2261,2420,1400-10-26,2022-01-16
14,شبندر,پالايش نفت بندرعباس,4416,47391223,296315603010,6380,6250,6300,-80,-1.25,6250,-130,-2.04,6180,6350,1400-10-26,2022-01-16
15,سمگا,گروه سرمايه گذاري ميراث فرهنگي,4407,44563063,443202618540,10200,9900,10210,10,0.1,9950,-250,-2.45,9690,10210,1400-10-26,2022-01-16
16,كالا,بورس كالاي ايران,4325,18478013,452489075270,25690,25000,24650,-1040,-4.05,24490,-1200,-4.67,24410,25450,1400-10-26,2022-01-16
17,كمند,صندوق س. با درآمد ثابت كمند,4175,157512405,1585157556196,10058,10063,10064,6,0.06,10064,6,0.06,10063,10064,1400-10-26,2022-01-16
18,بورس,بورس اوراق بهادار تهران,4161,40196568,348575717330,9100,8800,8710,-390,-4.29,8670,-430,-4.73,8650,8990,1400-10-26,2022-01-16
