,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,20057,20842473,1431137485840,68090,68000,68800,710,1.04,68660,570,0.84,68000,69480,1400-8-4,2021-10-26
1,فسبزوار,پارس فولاد سبزوار,13485,7668403,266112624690,34370,34500,34890,520,1.51,34700,330,0.96,34320,35000,1400-8-4,2021-10-26
2,فجهان,مجتمع جهان فولاد سيرجان,13240,37925689,222612546400,5901,5840,5902,1,0.02,5870,-31,-0.53,5830,5990,1400-8-4,2021-10-26
3,توسن,توسعه سامانه ي نرم افزاري نگين,12853,4816467,72951395212,15113,15120,15122,9,0.06,15146,33,0.22,15120,15330,1400-8-4,2021-10-26
4,شپنا,پالايش نفت اصفهان,11803,79568913,857749524900,10790,10610,10790,0,0,10780,-10,-0.09,10480,10960,1400-8-4,2021-10-26
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11787,6408354,706182236870,109690,110100,109880,190,0.17,110200,510,0.46,109050,111700,1400-8-4,2021-10-26
6,فولاد,فولاد مباركه اصفهان,10262,89600552,990346036780,10960,10800,11070,110,1,11050,90,0.82,10770,11180,1400-8-4,2021-10-26
7,كيمياتك,آريان كيميا تك,9670,2251839,59426212180,26140,26000,26240,100,0.38,26390,250,0.96,26000,27090,1400-8-4,2021-10-26
8,كرمان,س. توسعه و عمران استان كرمان,8861,318911583,323268366558,973,973,1008,35,3.6,1014,41,4.21,970,1021,1400-8-4,2021-10-26
9,شبندر,پالايش نفت بندرعباس,8239,95641499,580735763090,6040,6000,6090,50,0.83,6070,30,0.5,5960,6230,1400-8-4,2021-10-26
10,خودرو,ايران‌ خودرو,8220,231812369,393524334595,1679,1671,1680,1,0.06,1698,19,1.13,1670,1729,1400-8-4,2021-10-26
11,كمند,صندوق س. با درآمد ثابت كمند,7765,366614746,3704367033517,10100,10104,10105,5,0.05,10104,4,0.04,10104,10106,1400-8-4,2021-10-26
12,مديريت,س. و خدمات مديريت صند. ب كشوري,7601,6065968,52258647674,8569,8431,8600,31,0.36,8615,46,0.54,8400,8810,1400-8-4,2021-10-26
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,7442,49014979,643424002680,13090,12960,13150,60,0.46,13130,40,0.31,12770,13300,1400-8-4,2021-10-26
14,تپكو,توليدتجهيزات‌سنگين‌هپكو,7080,127991127,366591861289,2873,2920,2850,-23,-0.8,2864,-9,-0.31,2787,2950,1400-8-4,2021-10-26
15,شفن,پتروشيمي فناوران,6918,2256778,911210113920,423770,402590,402600,-21170,-5,403770,-20000,-4.72,402590,415740,1400-8-4,2021-10-26
16,خساپا,سايپا,6723,182500946,283794975421,1551,1537,1539,-12,-0.77,1555,4,0.26,1534,1592,1400-8-4,2021-10-26
17,شاراك,پتروشيمي شازند,6700,24842972,1136532654740,47670,45290,46370,-1300,-2.73,45750,-1920,-4.03,45290,47810,1400-8-4,2021-10-26
18,شتران,پالايش نفت تهران,6653,61929095,282646347244,4510,4500,4527,17,0.38,4564,54,1.2,4460,4625,1400-8-4,2021-10-26
19,كدما,معدني‌ دماوند,6005,3920989,359076846800,98170,93260,89910,-8260,-8.41,91580,-6590,-6.71,88770,94700,1400-8-4,2021-10-26
20,غگيلا,شيرپاستوريزه پگاه گيلان,5917,8781287,176606631473,20448,20279,19426,-1022,-5,20112,-336,-1.64,19426,21390,1400-8-4,2021-10-26
21,ثبهساز,بهساز كاشانه تهران,5422,42933612,69339971938,1560,1520,1638,78,5,1615,55,3.53,1520,1638,1400-8-4,2021-10-26
22,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5311,141241099,285017901445,2023,2010,1991,-32,-1.58,2018,-5,-0.25,1980,2070,1400-8-4,2021-10-26
23,وپارس,بانك‌پارسيان‌,5045,321021724,695441836092,2279,2166,2166,-113,-4.96,2166,-113,-4.96,2166,2195,1400-8-4,2021-10-26
24,فروي,ذوب روي اصفهان,4461,11848879,294239847256,25972,24674,24674,-1298,-5,24833,-1139,-4.39,24674,25760,1400-8-4,2021-10-26
25,كاما,باما,4442,29918404,244881193260,8420,8120,8140,-280,-3.33,8180,-240,-2.85,8050,8420,1400-8-4,2021-10-26
26,وتجارت,بانك تجارت,4442,94375408,171599022446,1832,1801,1810,-22,-1.2,1818,-14,-0.76,1800,1860,1400-8-4,2021-10-26
27,امين,تامين سرمايه امين,4342,9590285,115259477230,12300,12360,11690,-610,-4.96,12020,-280,-2.28,11690,12450,1400-8-4,2021-10-26
28,حفاري,حفاري شمال,4290,48643926,229101309550,4940,4700,4700,-240,-4.86,4710,-230,-4.66,4700,4890,1400-8-4,2021-10-26
29,سپيد,سپيد ماكيان,4285,1890541,101642560260,53380,52600,54400,1020,1.91,53760,380,0.71,52400,55100,1400-8-4,2021-10-26
30,كيان,صندوق س. با درآمد ثابت كيان,4165,52238541,1631667120365,31218,31235,31236,18,0.06,31235,17,0.05,31234,31237,1400-8-4,2021-10-26
