,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,ولكار,ليزينگ كارآفرين,193487,147657067,573281388093,3148,3800,3990,842,26.75,3883,735,23.35,3797,3990,1400-4-12,2021-07-03
1,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,72683,115659483,480397665128,4325,4297,4109,-216,-4.99,4154,-171,-3.95,4109,4297,1400-4-12,2021-07-03
2,لطيف,محصولات كاغذي لطيف,59703,1195544,52067136744,41478,43551,43551,2073,5,43551,2073,5,43551,43551,1400-4-12,2021-07-03
3,بركت,گروه دارويي بركت,48685,97569429,3946770919870,41500,41600,39430,-2070,-4.99,40450,-1050,-2.53,39430,42850,1400-4-12,2021-07-03
4,پالايش,صندوق پالايشي يكم-سهام,29465,22822648,1606726793670,71960,72000,69050,-2910,-4.04,70400,-1560,-2.17,68930,72150,1400-4-12,2021-07-03
5,شستا,سرمايه گذاري تامين اجتماعي,28185,138799609,1874664260720,13840,14150,13150,-690,-4.99,13510,-330,-2.38,13150,14150,1400-4-12,2021-07-03
6,كرمان,س. توسعه و عمران استان كرمان,21456,1066208545,1322520995988,1184,1243,1227,43,3.63,1240,56,4.73,1219,1243,1400-4-12,2021-07-03
7,خودرو,ايران‌ خودرو,17352,579706080,1210792126001,2174,2150,2066,-108,-4.97,2089,-85,-3.91,2066,2178,1400-4-12,2021-07-03
8,فولاد,فولاد مباركه اصفهان,16321,114014851,1168765515660,10630,10630,10100,-530,-4.99,10250,-380,-3.57,10100,10630,1400-4-12,2021-07-03
9,شپنا,پالايش نفت اصفهان,16085,98304195,1225728283600,12930,12970,12290,-640,-4.95,12470,-460,-3.56,12290,13070,1400-4-12,2021-07-03
10,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,15915,477654277,1225700226990,2602,2662,2515,-87,-3.34,2566,-36,-1.38,2472,2719,1400-4-12,2021-07-03
11,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15898,8957399,1114792380130,127020,127400,122200,-4820,-3.79,124450,-2570,-2.02,122000,127400,1400-4-12,2021-07-03
12,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14905,88571671,1066283128030,12240,12360,11860,-380,-3.1,12040,-200,-1.63,11800,12380,1400-4-12,2021-07-03
13,خساپا,سايپا,12815,505393163,967970402804,1990,1979,1891,-99,-4.97,1915,-75,-3.77,1891,1980,1400-4-12,2021-07-03
14,شصدف,صنعتي دوده فام,12802,11952586,343517273319,27720,27900,29106,1386,5,28740,1020,3.68,26600,29106,1400-4-12,2021-07-03
15,بوعلي,پتروشيمي بوعلي سينا,12178,10253461,487471328150,45650,46000,47920,2270,4.97,47540,1890,4.14,45040,47930,1400-4-12,2021-07-03
16,نوري,پتروشيمي نوري,11769,16060101,1447019209760,86540,89000,88940,2400,2.77,90100,3560,4.11,88600,90860,1400-4-12,2021-07-03
17,چخزر,صنايع چوب خزر كاسپين,11076,4787296,178890654465,35878,36800,37400,1522,4.24,37368,1490,4.15,36250,37671,1400-4-12,2021-07-03
18,سپيدار,سپيدار سيستم آسيا,9743,2931839,178947917978,58159,58900,61066,2907,5,61036,2877,4.95,58550,61066,1400-4-12,2021-07-03
19,وتجارت,بانك تجارت,9142,318577160,824359326072,2628,2630,2523,-105,-4,2588,-40,-1.52,2497,2653,1400-4-12,2021-07-03
20,حفارس,حمل و نقل بين المللي خليج فارس,9098,122722126,520998778781,4187,3990,4396,209,4.99,4245,58,1.39,3990,4396,1400-4-12,2021-07-03
21,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,9067,51946987,473268823130,9380,9370,8920,-460,-4.9,9110,-270,-2.88,8920,9400,1400-4-12,2021-07-03
22,شتران,پالايش نفت تهران,8610,74412890,712736546380,9880,9900,9390,-490,-4.96,9580,-300,-3.04,9390,9990,1400-4-12,2021-07-03
