,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,توسن,توسعه سامانه ي نرم افزاري نگين,35220,16778330,255958228849,15119,15200,15270,151,1,15255,136,0.9,14549,15510,1400-7-26,2021-10-18
1,پالايش,صندوق پالايشي يكم-سهام,25551,29624034,2135590513010,72480,71180,73400,920,1.27,72090,-390,-0.54,70150,73490,1400-7-26,2021-10-18
2,دي,بانك دي,23340,836229955,782376286308,969,943,940,-29,-2.99,936,-33,-3.41,923,965,1400-7-26,2021-10-18
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,17932,130165815,1782495624320,13440,13350,13710,270,2.01,13690,250,1.86,13260,13970,1400-7-26,2021-10-18
4,فجهان,مجتمع جهان فولاد سيرجان,17773,56933460,341057316078,6164,6049,6008,-156,-2.53,5990,-174,-2.82,5920,6150,1400-7-26,2021-10-18
5,فسبزوار,پارس فولاد سبزوار,16902,10515112,369023397610,35530,35010,35500,-30,-0.08,35090,-440,-1.24,34520,35980,1400-7-26,2021-10-18
6,كيمياتك,آريان كيميا تك,15253,4078519,118954335150,28950,29000,29250,300,1.04,29170,220,0.76,28500,29800,1400-7-26,2021-10-18
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15182,10130859,1198628972750,119180,116940,120520,1340,1.12,118310,-870,-0.73,115120,120980,1400-7-26,2021-10-18
8,شپنا,پالايش نفت اصفهان,14785,102138305,1241935294640,12260,12000,12410,150,1.22,12160,-100,-0.82,11790,12470,1400-7-26,2021-10-18
9,شبندر,پالايش نفت بندرعباس,10316,170143413,1137560123710,6690,6570,6820,130,1.94,6690,0,0,6480,6830,1400-7-26,2021-10-18
10,مديريت,س. و خدمات مديريت صند. ب كشوري,9847,8353882,76113403061,9289,9030,9199,-90,-0.97,9111,-178,-1.92,8966,9286,1400-7-26,2021-10-18
11,خودرو,ايران‌ خودرو,8865,281428154,480197117305,1704,1672,1738,34,2,1706,2,0.12,1653,1750,1400-7-26,2021-10-18
12,فولاد,فولاد مباركه اصفهان,8684,80021213,850987891140,10600,10500,10690,90,0.85,10630,30,0.28,10400,10760,1400-7-26,2021-10-18
13,خساپا,سايپا,8047,293967439,473955148540,1610,1580,1636,26,1.61,1612,2,0.12,1553,1644,1400-7-26,2021-10-18
14,فرابورس,فرابورس ايران,7506,36656770,819865427758,23482,22308,22376,-1106,-4.71,22366,-1116,-4.75,22308,23000,1400-7-26,2021-10-18
15,امين,تامين سرمايه امين,6623,4992778,57303195840,11240,11240,11710,470,4.18,11480,240,2.14,11240,11750,1400-7-26,2021-10-18
16,كمند,صندوق س. با درآمد ثابت كمند,6489,274624758,2762813395679,10056,10061,10060,4,0.04,10060,4,0.04,10060,10062,1400-7-26,2021-10-18
17,فسرب,ملي‌ سرب‌وروي‌ ايران‌,6431,9207123,798668264480,82980,87120,87000,4020,4.84,86740,3760,4.53,83250,87120,1400-7-26,2021-10-18
18,كاما,باما,6346,41535899,406359643660,9930,9940,9750,-180,-1.81,9780,-150,-1.51,9520,10100,1400-7-26,2021-10-18
19,كرمان,س. توسعه و عمران استان كرمان,6232,222525426,230792698110,1046,1011,1060,14,1.34,1037,-9,-0.86,1010,1060,1400-7-26,2021-10-18
20,وبملت,بانك ملت,6151,168834245,588039353455,3509,3450,3550,41,1.17,3483,-26,-0.74,3390,3564,1400-7-26,2021-10-18
21,وسديد,گروه ‌صنعتي‌سديد,6092,138779664,150292872616,1052,1083,1083,31,2.95,1083,31,2.95,1071,1083,1400-7-26,2021-10-18
22,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,6068,175899819,377500425012,2183,2160,2201,18,0.82,2146,-37,-1.69,2081,2208,1400-7-26,2021-10-18
23,شاراك,پتروشيمي شازند,5783,15278786,831020716760,52160,52900,54760,2600,4.98,54390,2230,4.28,52200,54760,1400-7-26,2021-10-18
24,حكشتي,كشتيراني جمهوري اسلامي ايران,5635,37274406,516882893520,13790,13800,14470,680,4.93,13870,80,0.58,13110,14470,1400-7-26,2021-10-18
25,خنصير,مهندسي‌نصيرماشين‌,5594,30889694,765488984460,25850,24560,24560,-1290,-4.99,24780,-1070,-4.14,24560,26160,1400-7-26,2021-10-18
26,سپيدار,سپيدار سيستم آسيا,5241,1787990,31598066144,17083,17010,17937,854,5,17672,589,3.45,16326,17937,1400-7-26,2021-10-18
27,وهامون,سرمايه گذاري هامون صبا,5228,24018608,66654461587,2848,2760,2820,-28,-0.98,2775,-73,-2.56,2731,2849,1400-7-26,2021-10-18
28,شفن,پتروشيمي فناوران,5170,1048535,492602709140,460210,472000,473400,13190,2.87,469800,9590,2.08,462010,483200,1400-7-26,2021-10-18
29,گدنا,تهيه توزيع غذاي دنا آفرين فدك,4977,4538122,68950690352,15747,15050,15101,-646,-4.1,15194,-553,-3.51,14960,16000,1400-7-26,2021-10-18
30,نوري,پتروشيمي نوري,4951,3371490,371888610030,109620,108410,110550,930,0.85,110300,680,0.62,107710,111500,1400-7-26,2021-10-18
31,ذوب,سهامي ذوب آهن  اصفهان,4798,109181411,435647669646,3929,3910,4090,161,4.1,3990,61,1.55,3834,4110,1400-7-26,2021-10-18
32,سپيد,سپيد ماكيان,4782,2231949,117884008290,53730,53750,52990,-740,-1.38,52820,-910,-1.69,51510,53850,1400-7-26,2021-10-18
33,بوعلي,پتروشيمي بوعلي سينا,4626,2557122,189365727520,74390,73020,75500,1110,1.49,74050,-340,-0.46,71420,75650,1400-7-26,2021-10-18
34,فروي,ذوب روي اصفهان,4384,8531332,256767332335,29380,30800,30300,920,3.13,30097,717,2.44,28957,30800,1400-7-26,2021-10-18
35,كروي,توسعه‌ معادن‌ روي‌ ايران‌,4349,25522518,730095881630,27430,28800,28800,1370,4.99,28610,1180,4.3,27900,28800,1400-7-26,2021-10-18
36,خپارس,پارس‌ خودرو,4284,198984308,211877604229,1064,1053,1081,17,1.6,1065,1,0.09,1030,1088,1400-7-26,2021-10-18
37,وتجارت,بانك تجارت,4200,115339488,232312915897,2015,1970,2060,45,2.23,2014,-1,-0.05,1954,2061,1400-7-26,2021-10-18
38,آريا,پليمر آريا ساسول,4156,1443202,159134972721,109618,107020,110630,1012,0.92,110265,647,0.59,107020,112890,1400-7-26,2021-10-18
39,تپكو,توليدتجهيزات‌سنگين‌هپكو,4068,90271828,235313790024,2554,2566,2630,76,2.98,2607,53,2.08,2521,2630,1400-7-26,2021-10-18
40,وخارزم,سرمايه گذاري خوارزمي,4048,40357857,192240039545,4913,4770,4772,-141,-2.87,4763,-150,-3.05,4669,4913,1400-7-26,2021-10-18
