,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فسبزوار,پارس فولاد سبزوار,2956827,603159681,18848740031250,1000,31250,31250,30250,3025,31250,30250,3025,31250,31250,1400-6-24,2021-09-15
1,توسن,توسعه سامانه ي نرم افزاري نگين,2098792,203999950,1556519618500,1000,7630,7630,6630,663,7630,6630,663,7630,7630,1400-6-24,2021-09-15
2,وهامون,سرمايه گذاري هامون صبا,79307,86068123,344528439310,4187,4160,3978,-209,-4.99,4003,-184,-4.39,3978,4160,1400-6-24,2021-09-15
3,سپيد,سپيد ماكيان,61309,6886582,426197962590,63900,63690,61210,-2690,-4.21,61890,-2010,-3.15,61000,63690,1400-6-24,2021-09-15
4,سپيدار,سپيدار سيستم آسيا,53210,6195390,126616035569,20465,20600,20100,-365,-1.78,20437,-28,-0.14,19986,20990,1400-6-24,2021-09-15
5,پالايش,صندوق پالايشي يكم-سهام,48419,32607319,2601344084380,80500,80900,78990,-1510,-1.88,79780,-720,-0.89,78950,81000,1400-6-24,2021-09-15
6,آبادا,توليد نيروي برق آبادان,36134,10394751,174542961250,16150,16500,16950,800,4.95,16790,640,3.96,16200,16950,1400-6-24,2021-09-15
7,گدنا,تهيه توزيع غذاي دنا آفرين فدك,33205,6294674,140386291489,23340,22520,22173,-1167,-5,22302,-1038,-4.45,22173,23102,1400-6-24,2021-09-15
8,شستا,سرمايه گذاري تامين اجتماعي,31618,90270557,1156481132460,13070,13060,12730,-340,-2.6,12810,-260,-1.99,12640,13060,1400-6-24,2021-09-15
9,ولكار,ليزينگ كارآفرين,30010,7155337,32731913698,4652,4829,4600,-52,-1.12,4574,-78,-1.68,4480,4829,1400-6-24,2021-09-15
10,فجهان,مجتمع جهان فولاد سيرجان,29236,31269738,190682862324,5808,6098,6098,290,4.99,6098,290,4.99,6098,6098,1400-6-24,2021-09-15
