,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,مديريت,س. و خدمات مديريت صند. ب كشوري,2796717,209999723,1054828608629,1000,5023,5023,4023,402.3,5023,4023,402.3,5023,5023,1400-5-20,2021-08-11
1,سپيد,سپيد ماكيان,88738,4916061,212521317030,41180,43230,43230,2050,4.98,43230,2050,4.98,43230,43230,1400-5-20,2021-08-11
2,پالايش,صندوق پالايشي يكم-سهام,49179,59552203,4319003762470,70500,71000,73370,2870,4.07,72520,2020,2.87,71000,73910,1400-5-20,2021-08-11
3,شستا,سرمايه گذاري تامين اجتماعي,48293,448320900,6428212635810,13680,13920,14360,680,4.97,14340,660,4.82,13810,14360,1400-5-20,2021-08-11
4,فولاد,فولاد مباركه اصفهان,36166,340891219,4185538811670,11790,12150,12370,580,4.92,12280,490,4.16,12070,12370,1400-5-20,2021-08-11
5,لطيف,محصولات كاغذي لطيف,29967,2987027,170243503538,55539,55550,57900,2361,4.25,56994,1455,2.62,54801,58000,1400-5-20,2021-08-11
6,ولكار,ليزينگ كارآفرين,26912,24079287,106553616225,4313,4240,4510,197,4.57,4425,112,2.6,4240,4528,1400-5-20,2021-08-11
7,شصدف,صنعتي دوده فام,25399,28762377,1422256435723,48768,47700,49016,248,0.51,49448,680,1.39,46690,51000,1400-5-20,2021-08-11
8,دي,بانك دي,24897,791536871,918240027224,1134,1168,1153,19,1.68,1160,26,2.29,1142,1185,1400-5-20,2021-08-11
9,بركت,گروه دارويي بركت,23275,39670556,1553195034970,39770,40000,38800,-970,-2.44,39150,-620,-1.56,38530,40110,1400-5-20,2021-08-11
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,22929,132293787,1918123473000,14070,14300,14580,510,3.62,14500,430,3.06,14200,14720,1400-5-20,2021-08-11
