,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,35706,52503522,3426678239500,64000,64000,66200,2200,3.44,65270,1270,1.98,63410,66630,1400-3-3,2021-05-24
1,فگستر,گسترش صنايع روي ايرانيان,28508,2090236,18260301696,8320,8736,8736,416,5,8736,416,5,8736,8736,1400-3-3,2021-05-24
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,21137,16481844,1854926161970,113040,110200,113600,560,0.5,112540,-500,-0.44,109510,114110,1400-3-3,2021-05-24
3,شپنا,پالايش نفت اصفهان,17661,138236910,1252115273690,9020,8770,9200,180,2,9060,40,0.44,8610,9430,1400-3-3,2021-05-24
4,فتوسا,توليد و توسعه سرب روي ايرانيان,16878,2052858,18596840622,8628,9059,9059,431,5,9059,431,5,9059,9059,1400-3-3,2021-05-24
5,كارين2,صندوق س نگين سامان-ثابت,12990,129900000,129900000,10016,1,1,-10015,-99.99,1,-10015,-99.99,1,1,1400-3-3,2021-05-24
6,كزغال,زغال سنگ پروده طبس,12724,6980723,213031750635,30255,30000,30351,96,0.32,30517,262,0.87,29810,31400,1400-3-3,2021-05-24
7,شتران,پالايش نفت تهران,11866,162034161,1156790463400,6890,6740,7230,340,4.93,7140,250,3.63,6650,7230,1400-3-3,2021-05-24
8,فملي,ملي‌ صنايع‌ مس‌ ايران‌,11234,58126298,661274072180,11450,11220,11450,0,0,11380,-70,-0.61,11050,11640,1400-3-3,2021-05-24
9,ولپارس,ليزينگ پارسيان,10356,6791532,25517640811,3676,3493,3859,183,4.98,3757,81,2.2,3493,3859,1400-3-3,2021-05-24
10,شستا,سرمايه گذاري تامين اجتماعي,9759,33399412,317789935310,9500,9210,9620,120,1.26,9510,10,0.11,9210,9780,1400-3-3,2021-05-24
11,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,8263,436742145,777335396602,1860,1767,1796,-64,-3.44,1780,-80,-4.3,1767,1839,1400-3-3,2021-05-24
12,امينح,ح . تامين سرمايه امين,7808,4595992,23018436477,4997,4910,5021,24,0.48,5008,11,0.22,4910,5050,1400-3-3,2021-05-24
13,ثاميد,توسعه و عمران اميد,7374,53488672,72923460750,1345,1330,1363,18,1.34,1363,18,1.34,1310,1395,1400-3-3,2021-05-24
14,اپال,فرآوري معدني اپال كاني پارس,7351,5980013,110033479070,18130,18050,18460,330,1.82,18390,260,1.43,18050,18710,1400-3-3,2021-05-24
15,كرمان,س. توسعه و عمران استان كرمان,7194,265617907,243631358265,956,915,909,-47,-4.92,917,-39,-4.08,909,947,1400-3-3,2021-05-24
16,بركت,گروه دارويي بركت,7179,31638723,727504047250,24170,22970,22970,-1200,-4.96,22990,-1180,-4.88,22970,23500,1400-3-3,2021-05-24
17,وبصادر,بانك صادرات ايران,6892,318272551,547579857099,1807,1717,1740,-67,-3.71,1720,-87,-4.81,1717,1744,1400-3-3,2021-05-24
18,شبندر,پالايش نفت بندرعباس,6890,32071727,609918539710,19040,18290,19230,190,1,19020,-20,-0.11,18130,19700,1400-3-3,2021-05-24
19,بوعلي,پتروشيمي بوعلي سينا,6264,1955960,88163243970,44850,43250,44590,-260,-0.58,45070,220,0.49,43250,46000,1400-3-3,2021-05-24
20,وكبهمن,مديريت سرمايه گذاري كوثربهمن,6089,2769255,28486735008,10072,9840,10190,118,1.17,10287,215,2.13,9840,10499,1400-3-3,2021-05-24
21,وسپهر,سرمايه گذاري مالي سپهرصادرات,5935,16019219,145688056340,9094,9094,9230,136,1.5,9095,1,0.01,9094,9230,1400-3-3,2021-05-24
22,وبملت,بانك ملت,5887,295107467,1138970064664,4853,3870,3850,-1003,-20.67,3860,-993,-20.46,3800,3900,1400-3-3,2021-05-24
23,امين,تامين سرمايه امين,5454,6187127,43935954470,7090,7100,7100,10,0.14,7100,10,0.14,7100,7120,1400-3-3,2021-05-24
24,ذوب,سهامي ذوب آهن  اصفهان,4984,85126537,239710973808,2794,2794,2842,48,1.72,2816,22,0.79,2725,2880,1400-3-3,2021-05-24
25,آريا,پليمر آريا ساسول,4943,1592101,117543528244,73364,75000,74250,886,1.21,73829,465,0.63,73001,75000,1400-3-3,2021-05-24
26,آبادا,توليد نيروي برق آبادان,4694,1871373,16124159750,9000,8570,8560,-440,-4.89,8620,-380,-4.22,8550,8860,1400-3-3,2021-05-24
27,خبهمن,گروه‌بهمن‌,4516,154623257,163644292069,1072,1027,1072,0,0,1058,-14,-1.31,1023,1090,1400-3-3,2021-05-24
28,ساوه,سيمان ساوه,4267,3396678,137876747360,42105,42920,41000,-1105,-2.62,40592,-1513,-3.59,40000,43180,1400-3-3,2021-05-24
29,شگويا,پتروشيمي تندگويان,4263,21601304,179888740143,8178,8170,8370,192,2.35,8328,150,1.83,8116,8499,1400-3-3,2021-05-24
30,كمند,صندوق س. با درآمد ثابت كمند,4228,174600873,1764357923944,10100,10105,10106,6,0.06,10105,5,0.05,10104,10107,1400-3-3,2021-05-24
31,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4023,26853527,216024809330,8020,7850,8110,90,1.12,8040,20,0.25,7810,8190,1400-3-3,2021-05-24
32,حكشتي,كشتيراني جمهوري اسلامي ايران,4006,24298283,326799314630,14090,13390,13390,-700,-4.97,13450,-640,-4.54,13390,13990,1400-3-3,2021-05-24
33,سيتا,سرمايه گذاري سيمان تامين,3967,6719240,100789740080,15000,15000,15000,0,0,15000,0,0,15000,15010,1400-3-3,2021-05-24
34,بپيوند,برق و انرژي پيوندگستر پارس,3861,3314789,31134697297,9595,9500,9501,-94,-0.98,9393,-202,-2.11,9121,9680,1400-3-3,2021-05-24
35,امين يكم,صندوق درآمد ثابت امين يكم فردا,3515,107690812,1080164474241,10027,10033,10033,6,0.06,10030,3,0.03,10028,10033,1400-3-3,2021-05-24
36,وتوصا,گروه س توسعه صنعتي ايران,3074,24941780,190808586030,7870,7480,7850,-20,-0.25,7650,-220,-2.8,7480,8210,1400-3-3,2021-05-24
37,وتجارت,بانك تجارت,2894,116258319,222892729440,2017,1917,1917,-100,-4.96,1917,-100,-4.96,1917,1950,1400-3-3,2021-05-24
38,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2805,19490170,178217212720,8980,8790,9200,220,2.45,9140,160,1.78,8790,9330,1400-3-3,2021-05-24
39,غگل,گلوكوزان‌,2687,42493376,95851743715,2192,2170,2301,109,4.97,2256,64,2.92,2114,2301,1400-3-3,2021-05-24
40,وپارس,بانك‌پارسيان‌,2644,99562245,269130363578,2697,2701,2702,5,0.19,2703,6,0.22,2693,2720,1400-3-3,2021-05-24
41,فارس,صنايع پتروشيمي خليج فارس,2528,20482903,173358274980,8510,8320,8440,-70,-0.82,8460,-50,-0.59,8230,8650,1400-3-3,2021-05-24
42,وخارزم,سرمايه گذاري خوارزمي,2488,31259274,105380163508,3430,3310,3410,-20,-0.58,3371,-59,-1.72,3283,3420,1400-3-3,2021-05-24
43,تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,2414,49088,26435724197,543970,549000,541000,-2970,-0.55,538537,-5433,-1,521126,555000,1400-3-3,2021-05-24
44,فروس,فروسيليس‌ ايران‌,2318,39464598,169590644313,4464,4241,4402,-62,-1.39,4297,-167,-3.74,4241,4570,1400-3-3,2021-05-24
45,ولساپا,ليزينگ رايان‌ سايپا,2244,35749762,93885831949,2582,2610,2602,20,0.77,2626,44,1.7,2524,2701,1400-3-3,2021-05-24
46,شبريز,پالايش نفت تبريز,2163,4956196,113266713540,23100,21960,23030,-70,-0.3,22850,-250,-1.08,21950,24000,1400-3-3,2021-05-24
47,غپينو,پارس‌ مينو,2116,61516432,350777723730,5910,5900,5620,-290,-4.91,5700,-210,-3.55,5620,5930,1400-3-3,2021-05-24
48,صبا,سرمايه گذاري صبا تامين,2051,5197714,35426715375,7009,6670,6870,-139,-1.98,6947,-62,-0.88,6670,6990,1400-3-3,2021-05-24
49,خودرو,ايران‌ خودرو,2044,75980956,124260731362,1674,1610,1650,-24,-1.43,1635,-39,-2.33,1605,1671,1400-3-3,2021-05-24
50,خفنر,فنرسازي‌خاور,1913,26719602,106121904960,8660,4000,3980,-4680,-54.04,3970,-4690,-54.16,3800,4200,1400-3-3,2021-05-24
51,اخابر,مخابرات ايران,1872,18250834,128977381960,7070,6800,7200,130,1.84,7070,0,0,6800,7350,1400-3-3,2021-05-24
52,كيان,صندوق س. با درآمد ثابت كيان,1811,20933577,597632706333,28533,28548,28552,19,0.07,28549,16,0.06,28547,28552,1400-3-3,2021-05-24
53,پيزد,مجتمع صنايع لاستيك يزد,1742,372117,19025843909,53790,51101,51101,-2689,-5,51129,-2661,-4.95,51101,52330,1400-3-3,2021-05-24
54,افران,صندوق س افرا نماد پايدار-ثابت,1722,70312863,940511529473,13366,13371,13377,11,0.08,13376,10,0.07,13371,13377,1400-3-3,2021-05-24
55,خساپا,سايپا,1652,82877604,124671507224,1579,1501,1510,-69,-4.37,1504,-75,-4.75,1501,1528,1400-3-3,2021-05-24
