,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,15223,14538196,998428148030,70180,69710,68400,-1780,-2.54,68680,-1500,-2.14,68230,69710,1400-9-21,2021-12-12
1,خودرو,ايران‌ خودرو,12759,784137031,1628014520611,2184,2100,2075,-109,-4.99,2076,-108,-4.95,2075,2125,1400-9-21,2021-12-12
2,كاريز,بيمه زندگي كاريزما50%تاديه,9920,720000000,360000000000,1000,500,500,-500,-50,500,-500,-50,500,500,1400-9-21,2021-12-12
3,شستا,سرمايه گذاري تامين اجتماعي,7994,41272290,429887337130,10720,10780,10370,-350,-3.26,10420,-300,-2.8,10260,10790,1400-9-21,2021-12-12
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,7336,3462193,374171685590,110450,109700,108000,-2450,-2.22,108070,-2380,-2.15,107250,109700,1400-9-21,2021-12-12
5,تپكو,توليدتجهيزات‌سنگين‌هپكو,7074,198445887,601213219260,3024,3040,3070,46,1.52,3030,6,0.2,3000,3099,1400-9-21,2021-12-12
6,بركت,گروه دارويي بركت,6306,35546650,611562234010,17790,17200,17790,0,0,17200,-590,-3.32,16910,18290,1400-9-21,2021-12-12
7,خساپا,سايپا,5899,350760386,590290056994,1770,1704,1682,-88,-4.97,1683,-87,-4.92,1682,1704,1400-9-21,2021-12-12
8,شبندر,پالايش نفت بندرعباس,5597,66091852,402702228940,6380,6200,6080,-300,-4.7,6090,-290,-4.55,6070,6230,1400-9-21,2021-12-12
9,فولاد,فولاد مباركه اصفهان,5566,50932531,515191744430,10410,10300,10120,-290,-2.79,10120,-290,-2.79,10050,10300,1400-9-21,2021-12-12
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5139,44271644,282082202850,6600,6500,6440,-160,-2.42,6370,-230,-3.48,6270,6540,1400-9-21,2021-12-12
11,فاذر,صنايع‌ آذرآب‌,4600,286850015,268190226620,901,928,946,45,4.99,935,34,3.77,888,946,1400-9-21,2021-12-12
12,انرژي3,سايراشخاص بورس انرژي,4576,3220577,320124009020,104160,102020,98960,-5200,-4.99,99400,-4760,-4.57,98960,103100,1400-9-21,2021-12-12
13,شپنا,پالايش نفت اصفهان,4370,46302108,264107286440,5960,5940,5830,-130,-2.18,5700,-260,-4.36,5670,5940,1400-9-21,2021-12-12
14,فرابورس,فرابورس ايران,4345,20090473,353264451757,18478,18100,17555,-923,-5,17584,-894,-4.84,17555,18400,1400-9-21,2021-12-12
15,كمند,صندوق س. با درآمد ثابت كمند,4179,154016001,1545335959304,10028,10034,10034,6,0.06,10034,6,0.06,10033,10035,1400-9-21,2021-12-12
16,فسبزوار,پارس فولاد سبزوار,4112,3015244,102731734730,34750,34210,34500,-250,-0.72,34070,-680,-1.96,33900,34500,1400-9-21,2021-12-12
17,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4067,84741523,202522323545,2509,2452,2398,-111,-4.42,2390,-119,-4.74,2384,2500,1400-9-21,2021-12-12
18,خبهمن,گروه‌بهمن‌,3680,198374559,376741305956,1997,1940,1898,-99,-4.96,1899,-98,-4.91,1898,1979,1400-9-21,2021-12-12
19,نوري,پتروشيمي نوري,3664,1816632,189766101260,107770,107500,103860,-3910,-3.63,104460,-3310,-3.07,103600,107930,1400-9-21,2021-12-12
20,فجهان,مجتمع جهان فولاد سيرجان,3628,12049186,65060509246,5494,5421,5423,-71,-1.29,5423,-71,-1.29,5351,5447,1400-9-21,2021-12-12
21,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,3545,165002055,392964366248,2505,2420,2380,-125,-4.99,2382,-123,-4.91,2380,2450,1400-9-21,2021-12-12
22,كرمان,س. توسعه و عمران استان كرمان,3207,100714847,90086713354,924,924,903,-21,-2.27,894,-30,-3.25,881,924,1400-9-21,2021-12-12
23,غكورش,صنعت غذايي كورش,3103,3084270,150667566310,47190,47300,48430,1240,2.63,48850,1660,3.52,47200,49540,1400-9-21,2021-12-12
24,مديريت,س. و خدمات مديريت صند. ب كشوري,2921,7977846,67257483572,8816,8840,8390,-426,-4.83,8431,-385,-4.37,8376,8840,1400-9-21,2021-12-12
25,كيمياتك,آريان كيميا تك,2883,1934779,47366001290,24500,24500,24400,-100,-0.41,24480,-20,-0.08,24100,24530,1400-9-21,2021-12-12
26,كيان,صندوق س. با درآمد ثابت كيان,2879,47659422,1526148515579,32005,32025,32025,20,0.06,32022,17,0.05,32017,32025,1400-9-21,2021-12-12
27,شتران,پالايش نفت تهران,2651,25022547,101683775389,4194,4175,4200,6,0.14,4080,-114,-2.72,3995,4200,1400-9-21,2021-12-12
28,سپيد,سپيد ماكيان,2553,2048275,124359082710,60290,60970,60360,70,0.12,60710,420,0.7,60290,61690,1400-9-21,2021-12-12
29,وتجارت,بانك تجارت,2547,61459414,107387603689,1805,1800,1748,-57,-3.16,1752,-53,-2.94,1729,1800,1400-9-21,2021-12-12
30,بورس,بورس اوراق بهادار تهران,2487,17278298,198529113410,12060,11810,11460,-600,-4.98,11490,-570,-4.73,11460,11810,1400-9-21,2021-12-12
31,كاما,باما,2478,18532013,125817477640,7120,7000,6870,-250,-3.51,6790,-330,-4.63,6770,7000,1400-9-21,2021-12-12
32,آريا,پليمر آريا ساسول,2432,689470,72549823695,107806,106601,105110,-2696,-2.5,105856,-1950,-1.81,104900,106760,1400-9-21,2021-12-12
33,بركتح,ح . گروه دارويي بركت,2381,8322590,111824837440,14300,14200,13980,-320,-2.24,13440,-860,-6.01,12910,14200,1400-9-21,2021-12-12
34,وبملت,بانك ملت,2248,45261294,128142809221,2908,2900,2865,-43,-1.48,2831,-77,-2.65,2810,2900,1400-9-21,2021-12-12
35,شفنح,ح . پتروشيمي فناوران,2229,11676596,113440071250,10620,10160,9580,-1040,-9.79,9720,-900,-8.47,9560,10160,1400-9-21,2021-12-12
36,ضخود1052,اختيارخ خودرو-2000-1400/10/08,2143,93720,9230073000,196,145,82,-114,-58.16,98,-98,-50,80,148,1400-9-21,2021-12-12
37,غزر,صنعتي زر ماكارون,2016,2226721,22110238480,10120,10020,10170,50,0.49,9990,-130,-1.28,9760,10220,1400-9-21,2021-12-12
38,صبا,سرمايه گذاري صبا تامين,1989,19930025,119065691076,6032,6010,6003,-29,-0.48,5974,-58,-0.96,5916,6030,1400-9-21,2021-12-12
39,وبصادر,بانك صادرات ايران,1927,54253351,90169393202,1701,1670,1686,-15,-0.88,1671,-30,-1.76,1643,1701,1400-9-21,2021-12-12
40,امين,تامين سرمايه امين,1873,1407913,17190716020,12190,12210,12210,20,0.16,12200,10,0.08,12180,12230,1400-9-21,2021-12-12
41,وخارزم,سرمايه گذاري خوارزمي,1816,19472171,80476173306,4313,4210,4130,-183,-4.24,4133,-180,-4.17,4100,4300,1400-9-21,2021-12-12
42,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1714,23702350,961948152230,40561,40584,40586,25,0.06,40585,24,0.06,40583,40586,1400-9-21,2021-12-12
43,امين يكم,صندوق درآمد ثابت امين يكم فردا,1707,46929056,473886023658,10090,10095,10097,7,0.07,10098,8,0.08,10095,10102,1400-9-21,2021-12-12
44,سپيدار,سپيدار سيستم آسيا,1704,2247895,42284636824,19763,19050,18776,-987,-4.99,18811,-952,-4.82,18775,19198,1400-9-21,2021-12-12
45,شگويا,پتروشيمي تندگويان,1674,6097969,65874573423,11173,10955,10960,-213,-1.91,10937,-236,-2.11,10700,10989,1400-9-21,2021-12-12
46,ثاميد,توسعه و عمران اميد,1632,33650532,48174196768,1435,1435,1405,-30,-2.09,1432,-3,-0.21,1368,1438,1400-9-21,2021-12-12
47,بوعلي,پتروشيمي بوعلي سينا,1623,639108,45277180160,73020,72040,71000,-2020,-2.77,72000,-1020,-1.4,70110,73020,1400-9-21,2021-12-12
48,خمهرح,ح . مهركام‌پارس‌,1609,32544967,24705128525,831,806,749,-82,-9.87,759,-72,-8.66,748,815,1400-9-21,2021-12-12
49,پارند,صندوق س. پارند پايدار سپهر,1596,64587986,648043983956,10028,10034,10034,6,0.06,10034,6,0.06,10033,10034,1400-9-21,2021-12-12
50,ثبهساز,بهساز كاشانه تهران,1579,13809669,20585450410,1545,1515,1490,-55,-3.56,1491,-54,-3.5,1480,1515,1400-9-21,2021-12-12
51,وهامون,سرمايه گذاري هامون صبا,1570,6327527,17302785435,2751,2815,2784,33,1.2,2735,-16,-0.58,2705,2815,1400-9-21,2021-12-12
52,وسپهر,سرمايه گذاري مالي سپهرصادرات,1492,8572626,60481236796,7060,7060,7060,0,0,7057,-3,-0.04,6811,7061,1400-9-21,2021-12-12
53,ثشاهد,سرمايه‌ گذاري‌ شاهد,1491,8381902,80527301820,10030,10030,9550,-480,-4.79,9610,-420,-4.19,9530,10030,1400-9-21,2021-12-12
54,تسه0008,امتيازتسهيلات مسكن آبان1400,1470,35945,37161257575,985298,1034562,1034562,49264,5,1033837,48539,4.93,990100,1034562,1400-9-21,2021-12-12
55,فخوز,فولاد  خوزستان,1462,6319022,39218442160,6360,6240,6380,20,0.31,6310,-50,-0.79,6120,6380,1400-9-21,2021-12-12
56,فارس,صنايع پتروشيمي خليج فارس,1441,13364593,132062105820,10180,10200,10000,-180,-1.77,9880,-300,-2.95,9680,10200,1400-9-21,2021-12-12
57,غگيلا,شيرپاستوريزه پگاه گيلان,1422,2428418,32342102758,13889,13610,13210,-679,-4.89,13318,-571,-4.11,13195,13900,1400-9-21,2021-12-12
58,ضخود1053,اختيارخ خودرو-2500-1400/10/08,1398,72129,734784000,21,17,8,-13,-61.9,10,-11,-52.38,8,17,1400-9-21,2021-12-12
59,افران,صندوق س افرا نماد پايدار-ثابت,1375,42135663,630747967446,14962,14970,14970,8,0.05,14969,7,0.05,14969,14973,1400-9-21,2021-12-12
60,كدما,معدني‌ دماوند,1365,1037623,63214296480,63980,61410,60790,-3190,-4.99,60920,-3060,-4.78,60790,63000,1400-9-21,2021-12-12
61,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,1356,5060426,21657230458,4400,4320,4298,-102,-2.32,4280,-120,-2.73,4250,4421,1400-9-21,2021-12-12
62,چخزر,صنايع چوب خزر كاسپين,1325,669834,16977543507,26378,26142,25347,-1031,-3.91,25346,-1032,-3.91,25060,26426,1400-9-21,2021-12-12
63,نهال,صندوق س. طلاي سرخ نوويرا,1296,3177376,54636111030,18925,18415,17500,-1425,-7.53,17195,-1730,-9.14,17033,18750,1400-9-21,2021-12-12
64,گكوثر,هتل پارسيان كوثر اصفهان,1284,36970511,67771388968,1813,1805,1830,17,0.94,1833,20,1.1,1757,1901,1400-9-21,2021-12-12
65,سحرخيز,صندوق س. گروه زعفران سحرخيز,1277,3257619,53803616252,18041,17680,17140,-901,-4.99,16516,-1525,-8.45,16237,17681,1400-9-21,2021-12-12
66,بپيوند,برق و انرژي پيوندگستر پارس,1268,912905,8350296603,9528,9330,9300,-228,-2.39,9307,-221,-2.32,9052,9589,1400-9-21,2021-12-12
67,وسديد,گروه ‌صنعتي‌سديد,1267,26062489,28798598333,1134,1110,1100,-34,-3,1105,-29,-2.56,1100,1149,1400-9-21,2021-12-12
68,حفاري,حفاري شمال,1232,11836425,46747198480,4050,4068,3970,-80,-1.98,3949,-101,-2.49,3848,4114,1400-9-21,2021-12-12
69,شاروم,پتروشيمي اروميه,1229,1183246,15950742219,14108,14100,13403,-705,-5,13480,-628,-4.45,13403,14100,1400-9-21,2021-12-12
70,سيتا,سرمايه گذاري سيمان تامين,1209,1701613,15286651890,9120,9030,9020,-100,-1.1,9070,-50,-0.55,8940,9040,1400-9-21,2021-12-12
71,لطيف,محصولات كاغذي لطيف,1209,321795,11806478591,37098,36480,37011,-87,-0.23,36770,-328,-0.88,36411,37208,1400-9-21,2021-12-12
72,هاي وب,داده گسترعصرنوين-هاي وب,1204,9587124,77266800230,8360,8330,8080,-280,-3.35,8060,-300,-3.59,7970,8400,1400-9-21,2021-12-12
73,وسكرد,شركت س استان كردستان,1193,84215326,37476862108,464,464,452,-12,-2.59,445,-19,-4.09,441,464,1400-9-21,2021-12-12
74,وكبهمن,مديريت سرمايه گذاري كوثربهمن,1187,573421,5470592669,9831,9700,9457,-374,-3.8,9721,-110,-1.12,9411,9703,1400-9-21,2021-12-12
75,بترانس,ايران‌ ترانسفو,1180,29813879,59910591848,2078,2028,2009,-69,-3.32,2009,-69,-3.32,1975,2070,1400-9-21,2021-12-12
76,رافزا,رايان هم افزا,1150,117853,6583899323,55844,55844,55010,-834,-1.49,55854,10,0.02,54444,57390,1400-9-21,2021-12-12
77,حكشتي,كشتيراني جمهوري اسلامي ايران,1135,4337375,55339342720,13020,12710,13100,80,0.61,12890,-130,-1,12520,13250,1400-9-21,2021-12-12
78,خكرمان,گروه اقتصادي كرمان خودرو,1132,29622617,90141325912,2977,3000,2980,3,0.1,3043,66,2.22,2977,3066,1400-9-21,2021-12-12
79,ولپارس,ليزينگ پارسيان,1103,2041336,6489842592,3256,3290,3174,-82,-2.52,3222,-34,-1.04,3112,3290,1400-9-21,2021-12-12
80,آبادا,توليد نيروي برق آبادان,1087,813380,7517579870,9690,9600,9210,-480,-4.95,9450,-240,-2.48,9210,9600,1400-9-21,2021-12-12
81,شلرد,كود شيميايي اوره لردگان,1080,7300567,83561685759,11730,11825,11379,-351,-2.99,11446,-284,-2.42,11379,11825,1400-9-21,2021-12-12
82,كزغال,زغال سنگ پروده طبس,1061,383766,11688444619,30815,30720,30321,-494,-1.6,30643,-172,-0.56,30205,30756,1400-9-21,2021-12-12
83,وسكرمان,س.سهام عدالت استان كرمان,1059,100076957,44761268172,469,465,455,-14,-2.99,447,-22,-4.69,446,465,1400-9-21,2021-12-12
84,بگيلان,توسعه مسير برق گيلان,1056,359636,4966495522,14084,13870,13703,-381,-2.71,14027,-57,-0.4,13650,14000,1400-9-21,2021-12-12
85,خمحور,توليدمحورخودرو,1035,43387856,164570977632,3850,3850,3658,-192,-4.99,3793,-57,-1.48,3658,4040,1400-9-21,2021-12-12
86,البرز,بيمه البرز,1028,43417777,73887113772,1785,1759,1702,-83,-4.65,1702,-83,-4.65,1696,1790,1400-9-21,2021-12-12
87,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,1026,351170,44446988070,131200,129000,126510,-4690,-3.57,126570,-4630,-3.53,124640,132000,1400-9-21,2021-12-12
88,ولكار,ليزينگ كارآفرين,1023,625909,2482609519,4119,3933,3999,-120,-2.91,4093,-26,-0.63,3933,4017,1400-9-21,2021-12-12
89,فتوسا,توليد و توسعه سرب روي ايرانيان,1009,964879,9461581298,10062,9840,9830,-232,-2.31,9896,-166,-1.65,9570,10002,1400-9-21,2021-12-12
90,زملارد,كشاورزي و دامپروري ملارد شير,1000,103587,1938963098,19421,18800,18960,-461,-2.37,19326,-95,-0.49,18500,19105,1400-9-21,2021-12-12
91,فروي,ذوب روي اصفهان,998,1837840,32304531933,18372,18020,17458,-914,-4.97,17577,-795,-4.33,17454,18520,1400-9-21,2021-12-12
92,شفن,پتروشيمي فناوران,993,5217579,70489314670,14210,13610,13500,-710,-5,13760,-450,-3.17,13500,13800,1400-9-21,2021-12-12
93,سبزوا,سيمان لار سبزوار,988,19587591,35443798608,1895,1860,1801,-94,-4.96,1810,-85,-4.49,1801,1898,1400-9-21,2021-12-12
94,قتربت,قند تربت حيدريه,973,140202,7308838088,50620,51950,52138,1518,3,51669,1049,2.07,50650,52138,1400-9-21,2021-12-12
95,سرو,صندوق س سروسودمند مدبران-سهام,969,1357086,90531478740,68320,68000,66610,-1710,-2.5,66710,-1610,-2.36,66130,68000,1400-9-21,2021-12-12
96,وپارس,بانك‌پارسيان‌,967,21853245,40971353402,1967,1903,1890,-77,-3.91,1934,-33,-1.68,1869,1935,1400-9-21,2021-12-12
97,شاراك,پتروشيمي شازند,945,1922279,83258064350,44570,44010,43200,-1370,-3.07,43480,-1090,-2.45,42920,44580,1400-9-21,2021-12-12
98,كاوه,فولاد كاوه جنوب كيش,938,4824514,70419637680,15240,15000,14660,-580,-3.81,14720,-520,-3.41,14480,15200,1400-9-21,2021-12-12
99,غاذر,كشت‌وصنعت‌پياذر,920,2305738,97570256190,43870,41680,42290,-1580,-3.6,42320,-1550,-3.53,41680,44810,1400-9-21,2021-12-12
100,وپويا,سرمايه گذاري پويا,913,3108486,10253089549,3443,3351,3339,-104,-3.02,3341,-102,-2.96,3276,3400,1400-9-21,2021-12-12
101,شصدف,صنعتي دوده فام,908,1199995,38301030971,33055,33000,31680,-1375,-4.16,31918,-1137,-3.44,31403,33300,1400-9-21,2021-12-12
102,ودي,بيمه  دي,906,7571799,32734967627,4235,4400,4298,63,1.49,4323,88,2.08,4248,4400,1400-9-21,2021-12-12
103,ثفارس,عمران‌وتوسعه‌فارس‌,897,8715759,64593436950,7640,7700,7490,-150,-1.96,7410,-230,-3.01,7260,7890,1400-9-21,2021-12-12
104,ماديرا,صنايع ماديران,897,10961450,54510268519,5223,5033,5000,-223,-4.27,4973,-250,-4.79,4962,5130,1400-9-21,2021-12-12
